count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,136824,520,137344,0.897699,0
51,138142,450,138592,0.896780,1
52,136601,490,137091,0.897855,1
53,137729,490,138219,0.897068,1
54,137597,470,138067,0.897160,1
55,138734,390,139124,0.896368,1
56,138093,450,138543,0.896814,1
57,136701,460,137161,0.897785,1
58,140629,440,141069,0.895049,1
59,148347,430,148777,0.889706,1
60,137194,470,137664,0.897441,1
61,150102,460,150562,0.888496,1
62,145540,470,146010,0.891644,1
63,137758,460,138218,0.897048,1
64,142787,560,143347,0.893551,1
65,136824,560,137384,0.897699,1
66,138222,470,138692,0.896724,1
67,138980,480,139460,0.896196,1
68,135248,500,135748,0.898799,1
69,136547,450,136997,0.897892,1
70,137054,510,137564,0.897539,1
71,137713,530,138243,0.897079,1
72,138360,470,138830,0.896628,1
73,137467,550,138017,0.897250,1
74,136156,460,136616,0.898165,1
75,137643,540,138183,0.897128,1
76,135631,460,136091,0.898532,1
77,136218,550,136768,0.898122,1
78,136896,480,137376,0.897649,1
79,135603,460,136063,0.898551,1
80,137231,460,137691,0.897415,1
81,135960,440,136400,0.898302,1
82,136037,430,136467,0.898248,1
83,141165,500,141665,0.894677,1
84,137302,460,137762,0.897366,1
85,137011,510,137521,0.897569,1
86,141569,450,142019,0.894396,1
87,136236,390,136626,0.898109,1
88,136805,430,137235,0.897712,1
89,137731,470,138201,0.897066,1
90,136340,420,136760,0.898037,1
91,137397,590,137987,0.897299,1
92,135635,540,136175,0.898529,1
93,136403,500,136903,0.897993,1
94,141871,470,142341,0.894187,1
95,140039,450,140489,0.895459,1
96,139516,490,140006,0.895823,1
97,138735,480,139215,0.896367,1
98,136173,450,136623,0.898153,1
99,143990,400,144390,0.892717,1
100,136238,360,136598,0.898108,1
101,136896,460,137356,0.897649,1
102,137114,470,137584,0.897497,1
103,138581,500,139081,0.896474,1
104,136750,450,137200,0.897751,1
105,137748,430,138178,0.897055,1
106,136455,480,136935,0.897956,1
107,137643,480,138123,0.897128,1
108,137090,540,137630,0.897513,1
109,136628,480,137108,0.897836,1
110,138606,510,139116,0.896457,1
111,138293,470,138763,0.896675,1
112,137562,420,137982,0.897184,1
113,136999,430,137429,0.897577,1
114,136417,500,136917,0.897983,1
115,137345,480,137825,0.897336,1
116,135303,470,135773,0.898761,1
117,136181,510,136691,0.898148,1
118,140089,500,140589,0.895425,1
119,138057,470,138527,0.896839,1
120,138194,480,138674,0.896744,1
121,137923,460,138383,0.896933,1
122,138081,480,138561,0.896823,1
123,146487,450,146937,0.890990,1
124,136654,480,137134,0.897818,1
125,137981,500,138481,0.896892,1
126,137479,540,138019,0.897242,1
127,132156,490,132646,0.900963,1
128,145185,410,145595,0.891890,1
129,132783,420,133203,0.900524,1
130,136050,420,136470,0.898239,1
131,132719,390,133109,0.900569,1
132,131346,360,131706,0.901531,1
133,132515,510,133025,0.900712,1
134,141163,390,141553,0.894678,1
135,132210,480,132690,0.900926,1
136,139189,600,139789,0.896051,1
137,137396,510,137906,0.897300,1
138,137894,480,138374,0.896953,1
139,138902,570,139472,0.896251,1
140,135460,440,135900,0.898651,1
141,138148,430,138578,0.896776,1
142,139554,470,140024,0.895797,1
143,138492,440,138932,0.896536,1
144,139040,460,139500,0.896155,1
145,137428,540,137968,0.897278,1
146,135746,460,136206,0.898451,1
147,136954,480,137434,0.897608,1
148,135222,470,135692,0.898818,1
149,137329,470,137799,0.897347,1
150,138368,530,138898,0.896623,1
151,136975,470,137445,0.897594,1
152,137274,550,137824,0.897385,1
153,137632,470,138102,0.897135,1
154,135389,460,135849,0.898701,1
155,136458,470,136928,0.897954,1
156,137335,480,137815,0.897343,1
157,137093,540,137633,0.897511,1
158,139002,490,139492,0.896181,1
159,137599,480,138079,0.897158,1
160,137477,480,137957,0.897244,1
161,139545,449,139994,0.895803,1
162,135373,430,135803,0.898712,1
163,135680,520,136200,0.898498,1
164,135318,540,135858,0.898750,1
165,135756,450,136206,0.898445,1
166,135953,520,136473,0.898307,1
167,136792,430,137222,0.897721,1
168,137789,440,138229,0.897026,1
169,136987,460,137447,0.897585,1
170,136105,440,136545,0.898201,1
171,137672,530,138202,0.897108,1
172,136740,450,137190,0.897758,1
173,136507,600,137107,0.897920,1
174,137455,490,137945,0.897259,1
175,136602,450,137052,0.897854,1
176,137021,440,137461,0.897562,1
177,136619,510,137129,0.897842,1
178,137956,490,138446,0.896910,1
179,138395,500,138895,0.896604,1
180,135301,510,135811,0.898762,1
181,137899,420,138319,0.896949,1
182,136748,440,137188,0.897752,1
183,136905,430,137335,0.897642,1
184,138003,520,138523,0.896877,1
185,138921,470,139391,0.896237,1
186,136389,450,136839,0.898003,1
187,148086,500,148586,0.889886,1
188,136074,490,136564,0.898222,1
189,137203,470,137673,0.897435,1
190,137890,490,138380,0.896956,1
191,135768,430,136198,0.898436,1
192,137846,520,138366,0.896986,1
193,136274,490,136764,0.898083,1
194,141012,520,141532,0.894783,1
195,138479,480,138959,0.896545,1
196,137188,440,137628,0.897445,1
197,137515,490,138005,0.897217,1
198,137052,510,137562,0.897540,1
199,136239,480,136719,0.898107,1
200,137868,460,138328,0.896971,1
201,136956,500,137456,0.897607,1
202,134993,530,135523,0.898978,1
203,137642,460,138102,0.897128,1
204,138149,460,138609,0.896775,1
205,137887,490,138377,0.896958,1
206,139725,450,140175,0.895678,1
207,136253,470,136723,0.898097,1
208,136401,430,136831,0.897994,1
209,134738,480,135218,0.899156,1
210,133677,490,134167,0.899898,1
211,136724,520,137244,0.897769,1
212,135783,450,136233,0.898426,1
213,136691,450,137141,0.897792,1
214,136208,430,136638,0.898129,1
