count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639078830388023,393092,182868,0.866302
51,1784639078830783155,383723,177585,0.869832
52,1784639078831168898,394792,183511,0.865874
53,1784639078831565730,375903,178927,0.868934
54,1784639078831943563,378172,180134,0.868127
55,1784639078832324115,375882,178821,0.869004
56,1784639078832701607,379324,178558,0.869180
57,1784639078833082361,376502,178443,0.869257
58,1784639078833460413,372873,177600,0.869822
59,1784639078833835156,382832,181637,0.867123
60,1784639078834219528,382833,185164,0.864774
61,1784639078834603991,382732,181360,0.867308
62,1784639078834988283,382562,177367,0.869978
63,1784639078835372415,375583,178904,0.868949
64,1784639078835749628,376042,177680,0.869768
65,1784639078836127150,377983,181127,0.867464
66,1784639078836506653,374802,178664,0.869110
67,1784639078836883445,379333,179981,0.868229
68,1784639078837264758,378553,179417,0.868606
69,1784639078837644801,377232,178523,0.869204
70,1784639078838023623,373733,176900,0.870291
71,1784639078838398916,376192,178727,0.869067
72,1784639078838776638,375933,178434,0.869263
73,1784639078839154021,377682,178830,0.868998
74,1784639078839533373,375952,179207,0.868746
75,1784639078839911235,377023,177925,0.869604
76,1784639078840289958,377092,179661,0.868443
77,1784639078840668600,380633,179068,0.868839
78,1784639078841051513,383372,181274,0.867365
79,1784639078841436625,377993,177301,0.870022
80,1784639078841816188,378612,177737,0.869730
81,1784639078842196281,376172,180713,0.867740
82,1784639078842574143,372313,177091,0.870163
83,1784639078842958546,386272,185637,0.864460
84,1784639078843346538,378493,181444,0.867252
85,1784639078843726521,381882,177190,0.870096
86,1784639078844109943,379903,181047,0.867517
87,1784639078844491366,377342,179653,0.868448
88,1784639078844870328,380772,179210,0.868744
89,1784639078845252460,377353,179987,0.868225
90,1784639078845631323,375472,178803,0.869017
91,1784639078846008465,375893,177671,0.869774
92,1784639078846385818,373713,177987,0.869563
93,1784639078846761151,379863,179983,0.868228
94,1784639078847142714,380202,178359,0.869314
95,1784639078847524396,379662,177756,0.869717
96,1784639078847905518,379443,178393,0.869291
97,1784639078848286491,375242,178160,0.869447
98,1784639078848663233,372173,177227,0.870072
99,1784639078849036756,374662,177313,0.870014
100,1784639078849412958,378542,179970,0.868236
101,1784639078849793090,373643,177428,0.869937
102,1784639078850168223,376992,178574,0.869170
103,1784639078850553615,378243,179541,0.868523
104,1784639078850933528,376442,178037,0.869529
105,1784639078851311710,376024,179414,0.868608
106,1784639078851689244,388722,187089,0.863496
107,1784639078852079556,378292,180076,0.868165
108,1784639078852459288,374553,177884,0.869632
109,1784639078852835571,385022,184270,0.865369
110,1784639078853222223,386983,176467,0.870581
111,1784639078853611256,371542,176593,0.870497
112,1784639078853984568,378073,178210,0.869413
113,1784639078854364261,380802,177026,0.870206
114,1784639078854746543,386072,179833,0.868328
115,1784639078855135965,391744,179320,0.868671
116,1784639078855529589,393542,184905,0.864947
117,1784639078855924631,392403,179102,0.868816
118,1784639078856319384,390602,179228,0.868732
119,1784639078856711526,381813,178024,0.869538
120,1784639078857094819,377222,179970,0.868236
121,1784639078857473791,374842,177328,0.870004
122,1784639078857850293,382873,180955,0.867578
123,1784639078858234676,374683,178391,0.869292
124,1784639078858610969,373203,177797,0.869690
125,1784639078858985682,381032,180303,0.868014
126,1784639078859368324,375393,177780,0.869701
127,1784639078859746827,375782,178817,0.869007
128,1784639078860124209,382842,178654,0.869116
129,1784639078860508721,375553,178631,0.869132
130,1784639078860885844,377772,178787,0.869027
131,1784639078861265186,377203,177894,0.869625
132,1784639078861643839,373492,176991,0.870230
133,1784639078862019171,377862,177158,0.870118
134,1784639078862398643,374643,177865,0.869644
135,1784639078862774886,372222,176651,0.870458
136,1784639078863149058,376133,178719,0.869073
137,1784639078863526721,373493,177325,0.870006
138,1784639078863901944,375173,177871,0.869640
139,1784639078864278667,374202,177307,0.870018
140,1784639078864654599,372202,177305,0.870019
141,1784639078865028301,388633,181542,0.867187
142,1784639078865418464,375902,178488,0.869227
143,1784639078865803296,374813,177165,0.870113
144,1784639078866179869,377212,179901,0.868282
145,1784639078866559011,374252,177908,0.869616
146,1784639078866935133,375463,179145,0.868788
147,1784639078867312466,373972,177422,0.869941
148,1784639078867688098,378193,181089,0.867489
149,1784639078868068001,388443,188665,0.862451
150,1784639078868458434,372373,178741,0.869058
151,1784639078868832467,380192,182357,0.866643
152,1784639078869214439,386432,179474,0.868568
153,1784639078869602421,375113,177371,0.869975
154,1784639078869979144,378562,178177,0.869435
155,1784639078870359286,373603,177145,0.870127
156,1784639078870734609,373372,176741,0.870397
157,1784639078871109561,379223,178608,0.869147
158,1784639078871490664,382482,185594,0.864489
159,1784639078871875776,376502,177611,0.869814
160,1784639078872253938,377793,180069,0.868170
161,1784639078872633451,380002,178065,0.869510
162,1784639078873015003,377623,178932,0.868930
163,1784639078873394547,374842,177557,0.869851
164,1784639078873770929,373243,176934,0.870268
165,1784639078874145532,373972,177091,0.870163
166,1784639078874520984,371892,177248,0.870058
167,1784639078874894526,374393,177035,0.870200
168,1784639078875270569,373622,175622,0.871148
169,1784639078875645711,373303,177339,0.869997
170,1784639078876020494,388962,187795,0.863028
171,1784639078876411116,376142,178832,0.868997
172,1784639078876788818,373423,176789,0.870365
173,1784639078877163681,373922,177746,0.869724
174,1784639078877539063,372503,176433,0.870604
175,1784639078877913006,375492,177239,0.870064
176,1784639078878290178,373823,177336,0.869999
177,1784639078878665441,370713,176373,0.870644
178,1784639078879037514,374722,176729,0.870405
179,1784639078879414836,376093,178266,0.869376
180,1784639078879792859,377752,179862,0.868308
181,1784639078880172061,376633,177890,0.869628
182,1784639078880550464,374632,179906,0.868279
183,1784639078880926796,375762,177363,0.869981
184,1784639078881304248,374873,176260,0.870720
185,1784639078881680561,374092,177327,0.870005
186,1784639078882056083,376903,179334,0.868661
187,1784639078882434666,374222,177330,0.870003
188,1784639078882810658,373983,177707,0.869750
189,1784639078883186321,377502,179094,0.868822
190,1784639078883565253,372082,176981,0.870237
191,1784639078883938755,373993,178298,0.869354
192,1784639078884314748,370592,176665,0.870448
193,1784639078884686871,368153,174211,0.872096
194,1784639078885056424,379882,177177,0.870105
195,1784639078885438196,372092,176415,0.870616
196,1784639078885812448,372193,176372,0.870645
197,1784639078886186571,381562,182068,0.866836
198,1784639078886569683,373753,177765,0.869711
199,1784639078886952146,377542,179721,0.868403
200,1784639078887331518,372613,177519,0.869876
201,1784639078887705641,373432,175485,0.871240
202,1784639078888080913,374322,178672,0.869104
203,1784639078888457115,366513,171730,0.873765
204,1784639078888825278,367372,170076,0.874881
205,1784639078889194320,376753,174463,0.871926
206,1784639078889572533,365842,171800,0.873718
207,1784639078889940095,367352,172087,0.873525
208,1784639078890309697,369353,173185,0.872786
209,1784639078890681090,368532,172631,0.873158
210,1784639078891051442,375573,172608,0.873174
211,1784639078891428795,383713,171165,0.874146
212,1784639078891814508,382663,176550,0.870525
213,1784639078892198961,404102,184436,0.865259
214,1784639078892604953,392462,178163,0.869445
215,1784639078892999605,393353,182390,0.866621
216,1784639078893394548,375862,177335,0.869999
217,1784639078893771920,376233,177773,0.869706
218,1784639078894150013,377262,179099,0.868819
219,1784639078894528685,377154,178276,0.869369
220,1784639078894907159,379122,177781,0.869701
221,1784639078895288081,379712,178378,0.869301
222,1784639078895669533,377373,177956,0.869583
223,1784639078896054336,387492,186241,0.864059
224,1784639078896443468,376333,178249,0.869387
225,1784639078896821351,381522,178245,0.869390
226,1784639078897204473,375703,178552,0.869184
227,1784639078897581786,383012,178748,0.869053
228,1784639078897966498,380402,181565,0.867171
229,1784639078898348830,375793,178452,0.869251
230,1784639078898726223,377643,177748,0.869723
231,1784639078899106016,375563,178005,0.869551
232,1784639078899483219,378502,177001,0.870223
233,1784639078899863851,376922,179188,0.868759
234,1784639078900242353,385953,189845,0.861670
235,1784639078900630026,375772,177901,0.869620
236,1784639078901007608,377603,178708,0.869080
237,1784639078901386691,378852,178355,0.869316
238,1784639078901767073,376483,177582,0.869834
239,1784639078902145176,375912,178738,0.869060
240,1784639078902523088,374712,176815,0.870348
241,1784639078902899190,378513,179162,0.868776
242,1784639078903279193,375613,177218,0.870078
243,1784639078903656246,373623,175855,0.870992
244,1784639078904031299,383082,182521,0.866534
245,1784639078904415901,370943,173988,0.872246
246,1784639078904788544,369312,172514,0.873237
247,1784639078905159346,371422,173952,0.872270
248,1784639078905532328,377233,177999,0.869555
249,1784639078905911601,374912,176165,0.870784
250,1784639078906288223,370983,172963,0.872935
251,1784639078906666896,370142,173189,0.872783
252,1784639078907038758,374022,174336,0.872012
253,1784639078907414380,376913,175384,0.871308
254,1784639078907792773,369762,171080,0.874203
255,1784639078908163955,378133,179417,0.868606
256,1784639078908543698,378162,178963,0.868909
257,1784639078908924040,385784,181120,0.867468
258,1784639078909311754,383182,179445,0.868587
259,1784639078909696806,387092,178412,0.869278
260,1784639078910085848,397603,181719,0.867068
261,1784639078910485271,394382,179055,0.868848
262,1784639078910881473,392493,178202,0.869419
263,1784639078911275426,377132,178647,0.869121
264,1784639078911654178,374833,177335,0.869999
265,1784639078912030491,377122,179091,0.868824
266,1784639078912414303,376502,178588,0.869160
267,1784639078912792525,378623,175445,0.871267
268,1784639078913172888,381012,179861,0.868309
269,1784639078913555410,386853,185218,0.864738
270,1784639078913943873,376892,178544,0.869190
271,1784639078914322306,374933,177620,0.869808
272,1784639078914699179,371942,176887,0.870300
273,1784639078915072641,381312,183274,0.866032
274,1784639078915455853,373423,177031,0.870203
275,1784639078915831126,380522,181947,0.866916
276,1784639078916213908,383463,183994,0.865553
277,1784639078916599031,375862,177510,0.869882
278,1784639078916976323,376873,176978,0.870239
279,1784639078917354726,375892,176614,0.870483
