count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,154621,460,155081,0.885392,0
51,154068,400,154468,0.885771,1
52,153754,480,154234,0.885986,1
53,158052,580,158632,0.883044,1
54,156818,480,157298,0.883888,1
55,155905,440,156345,0.884512,1
56,155063,500,155563,0.885089,1
57,156529,460,156989,0.884085,1
58,155426,480,155906,0.884840,1
59,154822,420,155242,0.885254,1
60,153259,540,153799,0.886326,1
61,153256,490,153746,0.886328,1
62,152843,400,153243,0.886612,1
63,153331,490,153821,0.886277,1
64,153727,440,154167,0.886005,1
65,159275,450,159725,0.882209,1
66,156521,420,156941,0.884091,1
67,154728,450,155178,0.885319,1
68,154706,470,155176,0.885334,1
69,156092,480,156572,0.884384,1
70,157759,450,158209,0.883244,1
71,152836,510,153346,0.886616,1
72,154133,420,154553,0.885726,1
73,152640,460,153100,0.886751,1
74,155587,470,156057,0.884730,1
75,154035,480,154515,0.885794,1
76,153630,420,154050,0.886071,1
77,155748,550,156298,0.884620,1
78,153884,470,154354,0.885897,1
79,152972,490,153462,0.886523,1
80,153149,440,153589,0.886401,1
81,155145,480,155625,0.885033,1
82,157423,590,158013,0.883474,1
83,157619,590,158209,0.883340,1
84,155056,460,155516,0.885094,1
85,155302,450,155752,0.884925,1
86,156220,439,156659,0.884297,1
87,153767,490,154257,0.885977,1
88,156593,450,157043,0.884042,1
89,153629,470,154099,0.886072,1
90,156206,470,156676,0.884306,1
91,155483,500,155983,0.884801,1
92,160158,520,160678,0.881607,1
93,156015,470,156485,0.884437,1
94,154663,470,155133,0.885363,1
95,154379,500,154879,0.885558,1
96,154657,440,155097,0.885367,1
97,153593,390,153983,0.886097,1
98,161940,570,162510,0.880394,1
99,154848,410,155258,0.885236,1
100,153544,410,153954,0.886130,1
101,154841,450,155291,0.885241,1
102,161168,470,161638,0.880919,1
103,154605,560,155165,0.885403,1
104,165041,480,165521,0.878287,1
105,155327,400,155727,0.884908,1
106,155915,430,156345,0.884506,1
107,155051,410,155461,0.885097,1
108,156009,530,156539,0.884441,1
109,154995,530,155525,0.885136,1
110,155512,470,155982,0.884781,1
111,154589,420,155009,0.885414,1
112,154806,430,155236,0.885265,1
113,156243,470,156713,0.884281,1
114,155810,520,156330,0.884577,1
115,155397,480,155877,0.884860,1
116,155703,460,156163,0.884651,1
117,155191,470,155661,0.885001,1
118,156848,520,157368,0.883867,1
119,154574,530,155104,0.885424,1
120,154340,440,154780,0.885584,1
121,154057,410,154467,0.885779,1
122,156874,490,157364,0.883849,1
123,152831,460,153291,0.886620,1
124,155778,440,156218,0.884599,1
125,154675,490,155165,0.885355,1
126,154312,460,154772,0.885604,1
127,157799,490,158289,0.883217,1
128,153995,490,154485,0.885821,1
129,159083,460,159543,0.882340,1
130,156559,460,157019,0.884065,1
131,158906,440,159346,0.882461,1
132,156314,540,156854,0.884232,1
133,154069,470,154539,0.885770,1
134,156347,420,156767,0.884210,1
135,153033,460,153493,0.886481,1
136,152901,460,153361,0.886572,1
137,152588,470,153058,0.886787,1
138,155415,450,155865,0.884848,1
139,153552,440,153992,0.886125,1
140,157908,510,158418,0.883143,1
141,155416,450,155866,0.884847,1
142,154282,450,154732,0.885624,1
143,157279,480,157759,0.883573,1
144,154686,480,155166,0.885347,1
145,154443,450,154893,0.885514,1
146,155540,470,156010,0.884762,1
147,152947,480,153427,0.886540,1
148,154564,510,155074,0.885431,1
149,154671,440,155111,0.885358,1
150,155528,440,155968,0.884770,1
151,156765,490,157255,0.883924,1
152,152890,430,153320,0.886579,1
153,153958,570,154528,0.885846,1
154,155254,490,155744,0.884958,1
155,161581,510,162091,0.880638,1
156,155609,560,156169,0.884715,1
157,153625,540,154165,0.886075,1
158,152983,460,153443,0.886515,1
159,154429,520,154949,0.885523,1
160,154946,460,155406,0.885169,1
161,153274,460,153734,0.886316,1
162,154940,530,155470,0.885173,1
163,153518,450,153968,0.886148,1
164,157334,480,157814,0.883535,1
165,154592,490,155082,0.885412,1
166,156638,450,157088,0.884011,1
167,155195,540,155735,0.884999,1
168,164522,490,165012,0.878639,1
169,155128,550,155678,0.885044,1
170,154515,480,154995,0.885465,1
171,153852,400,154252,0.885919,1
172,154589,450,155039,0.885414,1
173,154256,469,154725,0.885642,1
174,154643,470,155113,0.885377,1
175,154300,520,154820,0.885612,1
176,155397,530,155927,0.884860,1
177,155534,500,156034,0.884766,1
178,155541,500,156041,0.884762,1
179,154918,500,155418,0.885188,1
180,157796,590,158386,0.883219,1
181,154002,490,154492,0.885816,1
182,156259,470,156729,0.884270,1
183,159076,460,159536,0.882345,1
184,151813,440,152253,0.887319,1
185,154408,480,154888,0.885538,1
186,154376,480,154856,0.885560,1
187,153143,410,153553,0.886406,1
188,156549,470,157019,0.884072,1
189,153367,400,153767,0.886252,1
190,158793,500,159293,0.882538,1
191,153991,420,154411,0.885824,1
192,153738,430,154168,0.885997,1
193,157274,480,157754,0.883576,1
194,153952,460,154412,0.885851,1
195,153558,470,154028,0.886121,1
196,161655,480,162135,0.880588,1
197,153692,470,154162,0.886029,1
198,160559,640,161199,0.881334,1
199,158346,510,158856,0.882844,1
200,154132,430,154562,0.885727,1
201,153479,470,153949,0.886175,1
202,153974,450,154424,0.885835,1
203,153541,440,153981,0.886132,1
204,156027,480,156507,0.884429,1
205,155255,440,155695,0.884957,1
206,155112,480,155592,0.885055,1
207,154909,460,155369,0.885194,1
208,152336,440,152776,0.886960,1
209,157212,460,157672,0.883618,1
210,153110,410,153520,0.886428,1
211,151957,440,152397,0.887220,1
212,161564,520,162084,0.880650,1
213,155101,470,155571,0.885063,1
214,156517,480,156997,0.884094,1
215,155004,440,155444,0.885129,1
