count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,135751,440,136191,0.898448,0
51,135612,500,136112,0.898545,1
52,137323,510,137833,0.897351,1
53,137234,450,137684,0.897413,1
54,132864,520,133384,0.900467,1
55,136415,540,136955,0.897984,1
56,133257,480,133737,0.900192,1
57,132928,480,133408,0.900423,1
58,139009,550,139559,0.896176,1
59,136250,460,136710,0.898100,1
60,134862,510,135372,0.899069,1
61,134993,500,135493,0.898978,1
62,134134,520,134654,0.899578,1
63,136365,490,136855,0.898019,1
64,132936,490,133426,0.900417,1
65,139618,580,140198,0.895752,1
66,137148,420,137568,0.897473,1
67,135010,490,135500,0.898966,1
68,135861,460,136321,0.898371,1
69,133911,500,134411,0.899734,1
70,141693,460,142153,0.894310,1
71,133893,480,134373,0.899747,1
72,132825,470,133295,0.900495,1
73,133767,420,134187,0.899835,1
74,135167,480,135647,0.898856,1
75,133689,540,134229,0.899890,1
76,134680,470,135150,0.899196,1
77,134091,520,134611,0.899608,1
78,133092,470,133562,0.900308,1
79,133484,440,133924,0.900033,1
80,134855,430,135285,0.899074,1
81,135596,440,136036,0.898556,1
82,134168,480,134648,0.899555,1
83,134068,480,134548,0.899624,1
84,136250,510,136760,0.898100,1
85,132940,520,133460,0.900414,1
86,133411,560,133971,0.900084,1
87,134673,510,135183,0.899201,1
88,134353,460,134813,0.899425,1
89,135475,550,136025,0.898641,1
90,134085,510,134595,0.899613,1
91,136097,510,136607,0.898206,1
92,139348,500,139848,0.895940,1
93,133809,490,134299,0.899806,1
94,133950,440,134390,0.899707,1
95,134951,480,135431,0.899007,1
96,133623,460,134083,0.899936,1
97,134843,440,135283,0.899082,1
98,149025,400,149425,0.889238,1
99,133345,420,133765,0.900130,1
100,135436,520,135956,0.898668,1
101,133397,450,133847,0.900094,1
102,133918,430,134348,0.899729,1
103,135189,480,135669,0.898841,1
104,133360,440,133800,0.900120,1
105,144932,630,145562,0.892065,1
106,134123,520,134643,0.899586,1
107,133104,490,133594,0.900299,1
108,134195,510,134705,0.899536,1
109,132956,500,133456,0.900403,1
110,133338,510,133848,0.900135,1
111,139849,510,140359,0.895592,1
112,133730,470,134200,0.899861,1
113,134612,410,135022,0.899244,1
114,134922,480,135402,0.899027,1
115,133574,410,133984,0.899970,1
116,137884,450,138334,0.896960,1
117,128806,430,129236,0.903316,1
118,129198,430,129628,0.903040,1
119,130679,450,131129,0.902000,1
120,128890,420,129310,0.903257,1
121,131441,470,131911,0.901465,1
122,130782,470,131252,0.901927,1
123,128713,410,129123,0.903381,1
124,132334,450,132784,0.900839,1
125,133096,470,133566,0.900305,1
126,129767,400,130167,0.902640,1
127,137098,530,137628,0.897508,1
128,134450,470,134920,0.899357,1
129,134810,610,135420,0.899106,1
130,134962,520,135482,0.898999,1
131,132013,470,132483,0.901064,1
132,138264,480,138744,0.896695,1
133,134175,450,134625,0.899550,1
134,149406,510,149916,0.888976,1
135,135008,460,135468,0.898967,1
136,133609,460,134069,0.899946,1
137,140960,490,141450,0.894819,1
138,135330,460,135790,0.898742,1
139,134261,440,134701,0.899489,1
140,135712,490,136202,0.898475,1
141,135763,470,136233,0.898440,1
142,134295,430,134725,0.899466,1
143,135895,450,136345,0.898347,1
144,135946,430,136376,0.898312,1
145,135007,440,135447,0.898968,1
146,134929,459,135388,0.899022,1
147,134028,540,134568,0.899652,1
148,136650,440,137090,0.897820,1
149,135221,490,135711,0.898818,1
150,134442,550,134992,0.899363,1
151,134254,450,134704,0.899494,1
152,133914,440,134354,0.899732,1
153,137986,440,138426,0.896889,1
154,134047,460,134507,0.899639,1
155,133058,510,133568,0.900331,1
156,136130,540,136670,0.898183,1
157,134200,480,134680,0.899532,1
158,141122,510,141632,0.894707,1
159,144992,440,145432,0.892023,1
160,134924,430,135354,0.899026,1
161,133875,450,134325,0.899760,1
162,133756,460,134216,0.899843,1
163,134148,470,134618,0.899569,1
164,136558,470,137028,0.897885,1
165,133550,410,133960,0.899987,1
166,135492,530,136022,0.898629,1
167,133582,430,134012,0.899965,1
168,134124,440,134564,0.899585,1
169,135764,470,136234,0.898439,1
170,135085,440,135525,0.898913,1
171,141186,500,141686,0.894662,1
172,136057,510,136567,0.898234,1
173,135319,460,135779,0.898750,1
174,134409,460,134869,0.899386,1
175,135111,480,135591,0.898895,1
176,134172,450,134622,0.899552,1
177,135253,470,135723,0.898796,1
178,134904,490,135394,0.899040,1
179,134606,540,135146,0.899248,1
180,136817,470,137287,0.897704,1
181,133728,430,134158,0.899862,1
182,133790,480,134270,0.899819,1
183,134760,450,135210,0.899141,1
184,135182,460,135642,0.898846,1
185,136113,460,136573,0.898195,1
186,133363,460,133823,0.900118,1
187,133545,530,134075,0.899990,1
188,135725,500,136225,0.898466,1
189,133807,450,134257,0.899807,1
190,133528,510,134038,0.900002,1
191,139189,480,139669,0.896051,1
192,133971,410,134381,0.899692,1
193,132682,420,133102,0.900595,1
194,134503,430,134933,0.899320,1
195,134574,590,135164,0.899271,1
196,135286,460,135746,0.898773,1
197,132997,420,133417,0.900374,1
198,146508,570,147078,0.890975,1
199,136799,490,137289,0.897716,1
200,135100,490,135590,0.898903,1
201,135132,430,135562,0.898880,1
202,135032,430,135462,0.898950,1
203,135714,460,136174,0.898474,1
204,136665,450,137115,0.897810,1
205,136436,460,136896,0.897970,1
206,140976,500,141476,0.894808,1
207,134567,490,135057,0.899275,1
208,134598,430,135028,0.899254,1
209,138449,520,138969,0.896566,1
210,134680,480,135160,0.899196,1
211,135802,440,136242,0.898412,1
212,138343,410,138753,0.896640,1
213,135154,460,135614,0.898865,1
214,139245,460,139705,0.896012,1
215,135897,530,136427,0.898346,1
216,136178,470,136648,0.898150,1
217,141709,410,142119,0.894299,1
218,132350,460,132810,0.900827,1
219,134981,520,135501,0.898986,1
220,134523,430,134953,0.899306,1
221,133364,440,133804,0.900117,1
222,135475,460,135935,0.898641,1
223,139787,480,140267,0.895635,1
224,135096,460,135556,0.898906,1
225,135458,470,135928,0.898653,1
226,133319,450,133769,0.900149,1
227,135931,450,136381,0.898322,1
228,134572,400,134972,0.899272,1
229,132083,540,132623,0.901015,1
230,134295,550,134845,0.899466,1
231,134296,480,134776,0.899465,1
232,134578,450,135028,0.899268,1
233,137059,420,137479,0.897535,1
234,135000,450,135450,0.898973,1
235,133532,380,133912,0.900000,1
236,134573,460,135033,0.899271,1
237,134514,460,134974,0.899313,1
238,134165,470,134635,0.899557,1
239,133756,420,134176,0.899843,1
240,133298,430,133728,0.900163,1
241,137179,530,137709,0.897451,1
242,132670,460,133130,0.900603,1
243,135251,450,135701,0.898797,1
244,138463,470,138933,0.896556,1
245,134854,420,135274,0.899075,1
246,138015,490,138505,0.896869,1
247,135276,430,135706,0.898780,1
248,133607,510,134117,0.899947,1
249,134159,480,134639,0.899561,1
250,133129,400,133529,0.900282,1
251,135271,460,135731,0.898783,1
252,133472,480,133952,0.900042,1
253,133972,510,134482,0.899692,1
254,143463,680,144143,0.893082,1
255,136964,510,137474,0.897601,1
256,139565,510,140075,0.895789,1
257,140335,480,140815,0.895254,1
258,134937,520,135457,0.899017,1
259,134508,580,135088,0.899317,1
260,134969,460,135429,0.898994,1
261,133791,470,134261,0.899818,1
262,144141,450,144591,0.892613,1
263,132532,480,133012,0.900700,1
264,136254,490,136744,0.898097,1
265,139584,440,140024,0.895776,1
266,133506,410,133916,0.900018,1
267,134907,470,135377,0.899038,1
268,134268,490,134758,0.899485,1
269,134489,440,134929,0.899330,1
270,134260,490,134750,0.899490,1
271,131982,450,132432,0.901085,1
272,137273,500,137773,0.897386,1
273,135634,510,136144,0.898530,1
274,133845,470,134315,0.899781,1
275,135497,480,135977,0.898625,1
276,137018,560,137578,0.897564,1
277,134409,540,134949,0.899386,1
