round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,311155,358754,1789997571565590462,1789997571565438762,151750,0,0.980102,1,1
1,1,305556,346834,1789997571565962447,1789997571565838980,123532,0,0.973748,1,1
2,1,189246,219386,1789997571566206721,1789997571566135108,71659,0,0.986750,1,1
3,1,191156,214972,1789997571566442251,1789997571566375672,66598,0,0.000000,1,0
4,1,226123,258843,1789997571566704632,1789997571566611445,93214,0,0.981489,1,1
5,1,220670,249448,1789997571566971969,1789997571566876460,95554,0,0.000000,1,0
6,1,245272,281085,1789997571567258981,1789997571567144189,114840,0,0.987286,1,1
7,1,362960,394214,1789997571567671873,1789997571567585053,86857,0,0.827201,1,1
8,1,145079,173952,1789997571567861913,1789997571567799159,62773,0,0.000000,1,0
9,1,99792,123530,1789997571568005337,1789997571567949122,56235,0,0.984241,1,1
10,1,124830,152898,1789997571568165388,1789997571568136319,39399,0,0.950557,1,1
11,1,228117,253025,1789997571568433700,1789997571568338499,95251,0,0.000000,1,0
12,1,174418,199326,1789997571568644165,1789997571568564205,79979,0,0.986637,1,1
13,1,155817,182610,1789997571568837877,1789997571568760635,77285,0,0.981609,1,1
14,1,146762,170231,1789997571569024858,1789997571568956285,68618,0,0.982808,1,1
15,1,146624,167626,1789997571569204442,1789997571569142149,62345,0,0.986555,1,1
16,1,167796,190112,1789997571569403442,1789997571569332939,70530,0,0.985315,1,1
17,1,208723,237096,1789997571569655918,1789997571569571871,84098,0,0.982638,1,1
18,1,147276,172519,1789997571569848175,1789997571569792040,56168,0,0.985521,1,1
19,1,168293,192103,1789997571570054665,1789997571569990067,64618,0,0.000000,1,0
20,1,165016,186955,1789997571570255458,1789997571570190888,64591,0,0.986428,1,1
21,1,155951,176911,1789997571570450143,1789997571570389160,61006,0,0.986908,1,1
22,1,171909,195266,1789997571570653310,1789997571570573240,80090,0,0.985179,1,1
23,1,195454,222625,1789997571570884744,1789997571570797463,87322,0,0.987258,1,1
24,1,184355,211283,1789997571571108286,1789997571571054372,53933,0,0.938131,1,1
25,1,161559,185452,1789997571571310499,1789997571571234206,76312,0,0.986310,1,1
26,1,184270,212904,1789997571571531342,1789997571571462792,68581,0,0.986125,1,1
27,1,178147,203322,1789997571571752525,1789997571571674704,77843,0,0.000000,1,0
28,1,239662,262458,1789997571572029446,1789997571571901517,127956,0,0.971996,1,1
29,1,225696,269031,1789997571572288225,1789997571572185519,102736,0,0.984081,1,1
30,1,177030,204706,1789997571572521042,1789997571572453567,67495,0,0.986718,1,1
31,1,212630,237193,1789997571572775744,1789997571572693546,82218,0,0.986068,1,1
32,1,174351,200733,1789997571572986688,1789997571572920753,65976,0,0.977799,1,1
33,1,178069,201740,1789997571573204308,1789997571573122674,81662,0,0.985480,1,1
34,1,152399,169454,1789997571573392224,1789997571573325203,67040,0,0.000000,1,0
35,1,173265,204285,1789997571573591531,1789997571573526202,65367,0,0.986725,1,1
36,1,180305,204641,1789997571573814671,1789997571573739641,75084,0,0.986901,1,1
37,1,212512,239141,1789997571574063132,1789997571573963820,99351,0,0.000000,1,0
38,1,240776,277554,1789997571574342765,1789997571574255573,87223,0,0.913370,1,1
39,1,190820,217448,1789997571574584459,1789997571574500289,84290,0,0.984919,1,1
40,1,155234,185122,1789997571574779014,1789997571574711375,67657,0,0.980345,1,1
41,1,199761,225390,1789997571575028325,1789997571574940944,87408,0,0.986226,1,1
42,1,188528,214054,1789997571575255489,1789997571575169149,86359,0,0.981879,1,1
43,1,154945,186577,1789997571575448546,1789997571575383984,64609,0,0.980254,1,1
44,1,176776,211729,1789997571575669812,1789997571575593364,76476,0,0.980621,1,1
45,1,218438,245612,1789997571575937675,1789997571575841587,96114,0,0.982534,1,1
46,1,174602,207561,1789997571576153184,1789997571576072029,81186,0,0.000000,1,0
47,1,200951,231010,1789997571576405185,1789997571576326409,78821,0,0.957229,1,1
48,1,185100,210722,1789997571576632833,1789997571576555775,77078,0,0.981625,1,1
49,1,215452,253217,1789997571576886719,1789997571576795401,91378,0,0.985472,1,1
50,1,158063,184605,1789997571577094783,1789997571577026395,68408,0,0.980947,1,1
51,1,169482,188847,1789997571577302722,1789997571577230429,72313,0,0.000000,1,0
52,1,159338,179411,1789997571577497228,1789997571577434654,62596,0,0.986252,1,1
53,1,103258,127923,1789997571577631925,1789997571577604271,36980,0,0.984259,1,1
54,1,180758,211495,1789997571577849388,1789997571577781152,68280,0,0.985740,1,1
55,1,184786,208722,1789997571578078549,1789997571577992162,86407,0,0.984177,1,1
56,1,147871,174895,1789997571578262837,1789997571578195610,67260,0,0.982422,1,1
57,1,204533,226807,1789997571578507486,1789997571578434403,73101,0,0.984719,1,1
58,1,172778,195570,1789997571578714510,1789997571578646939,67591,0,0.000000,1,0
59,1,191665,212860,1789997571578941486,1789997571578865998,75508,0,0.983098,1,1
60,1,280686,308564,1789997571579255953,1789997571579101195,154814,0,0.984363,1,1
61,1,456473,486816,1789997571579752423,1789997571579398856,353659,0,0.000000,1,0
62,1,223085,247400,1789997571580019595,1789997571579949942,69672,0,0.000000,1,0
63,1,153489,183417,1789997571580211951,1789997571580142617,69376,0,0.980663,1,1
64,1,221683,246483,1789997571580477427,1789997571580378132,99313,0,0.983398,1,1
65,1,225703,257747,1789997571580741620,1789997571580653050,88633,0,0.984311,1,1
66,1,401000,432311,1789997571581187949,1789997571581100614,87367,0,0.863089,1,1
67,1,245572,277742,1789997571581490561,1789997571581388815,101777,0,0.983483,1,1
68,1,205351,236355,1789997571581742621,1789997571581687079,55613,0,0.984373,1,1
69,1,180847,209556,1789997571581965938,1789997571581909347,56610,0,0.982819,1,1
70,1,201410,227866,1789997571582209726,1789997571582120596,89149,0,0.981691,1,1
71,1,211430,240268,1789997571582459204,1789997571582367252,91992,0,0.985687,1,1
72,1,280543,306408,1789997571582782249,1789997571582700945,81363,0,0.908698,1,1
73,1,144807,173618,1789997571582964500,1789997571582886231,78296,0,0.981031,1,1
74,1,122225,145313,1789997571583125608,1789997571583085012,40616,0,0.983527,1,1
75,1,201986,225418,1789997571583362059,1789997571583280787,81294,0,0.985938,1,1
76,1,154219,180363,1789997571583552367,1789997571583498834,53565,0,0.986077,1,1
77,1,174948,195755,1789997571583773595,1789997571583694678,78937,0,0.986808,1,1
78,1,179592,199919,1789997571583985123,1789997571583908745,76398,0,0.986861,1,1
79,1,163607,184316,1789997571584184722,1789997571584120373,64369,0,0.978872,1,1
80,1,158435,183659,1789997571584374314,1789997571584340388,33945,0,0.979871,1,1
81,1,145497,169556,1789997571584556936,1789997571584505220,51771,0,0.000000,1,0
82,1,177316,199602,1789997571584769820,1789997571584695258,74583,0,0.000000,1,0
83,1,173777,196333,1789997571584976503,1789997571584907790,68731,0,0.977281,1,1
84,1,180911,200442,1789997571585194798,1789997571585117754,77063,0,0.000000,1,0
85,1,177203,197175,1789997571585402110,1789997571585321490,80639,0,0.988004,1,1
86,1,157770,184654,1789997571585590346,1789997571585514256,76132,0,0.987166,1,1
87,1,145755,170047,1789997571585776128,1789997571585702276,73872,0,0.000000,1,0
88,1,184059,205414,1789997571585996105,1789997571585913706,82417,0,0.986852,1,1
89,1,175507,195569,1789997571586204065,1789997571586128503,75581,0,0.987065,1,1
90,1,180079,200028,1789997571586414995,1789997571586336668,78346,0,0.988175,1,1
91,1,159164,181782,1789997571586604628,1789997571586530947,73701,0,0.987473,1,1
92,1,161983,181686,1789997571586800048,1789997571586723373,76694,0,0.987448,1,1
93,1,122870,146615,1789997571586952481,1789997571586915528,63847,0,0.982849,1,1
94,1,169934,194366,1789997571587158858,1789997571587096033,62848,0,0.000000,1,0
95,1,197800,223586,1789997571587392832,1789997571587288277,104575,0,0.986944,1,1
96,1,307058,335503,1789997571587738090,1789997571587637735,100385,0,0.842867,1,1
97,1,317200,368321,1789997571588096897,1789997571587988245,108703,0,0.985622,1,1
98,1,199918,228356,1789997571588362289,1789997571588321507,53542,0,0.951384,1,1
99,1,234496,259420,1789997571588639157,1789997571588556490,82686,0,0.000000,1,0
100,1,170047,194685,1789997571588847523,1789997571588766111,81432,0,0.985206,1,1
101,1,186665,207497,1789997571589071222,1789997571588991091,80149,0,0.985432,1,1
102,1,173551,193959,1789997571589276706,1789997571589204730,71996,0,0.000000,1,0
103,1,180764,200041,1789997571589488366,1789997571589421279,67106,0,0.985759,1,1
104,1,186458,208193,1789997571589705286,1789997571589624427,80877,0,0.986303,1,1
105,1,174159,193529,1789997571589912952,1789997571589845536,67436,0,0.000000,1,0
106,1,186268,206356,1789997571590128006,1789997571590048158,79868,0,0.000000,1,0
107,1,175187,196919,1789997571590333813,1789997571590252352,81479,0,0.986644,1,1
108,1,169900,195821,1789997571590535876,1789997571590454745,81150,0,0.986426,1,1
109,1,185083,207411,1789997571590758567,1789997571590677690,80897,0,0.985596,1,1
110,1,242816,273711,1789997571591035417,1789997571590902012,133454,0,0.979563,1,1
111,1,155210,180984,1789997571591239695,1789997571591177610,62112,0,0.985563,1,1
112,1,171674,192038,1789997571591448431,1789997571591388356,60097,0,0.985196,1,1
113,1,151303,176073,1789997571591629565,1789997571591570376,59221,0,0.982308,1,1
114,1,164482,200345,1789997571591829510,1789997571591767871,61684,0,0.000000,1,0
115,1,161951,183778,1789997571592038173,1789997571591979980,58213,0,0.987455,1,1
116,1,171741,193487,1789997571592247099,1789997571592169024,78093,0,0.986945,1,1
117,1,178010,203149,1789997571592496036,1789997571592415192,80864,0,0.984758,1,1
118,1,153953,183433,1789997571592688846,1789997571592616822,72052,0,0.000000,1,0
119,1,155920,179427,1789997571592888175,1789997571592829106,59089,0,0.983659,1,1
120,1,170317,194505,1789997571593092402,1789997571593014150,78272,0,0.000000,1,0
121,1,169908,189379,1789997571593297778,1789997571593229072,68727,0,0.987498,1,1
122,1,163396,189408,1789997571593489510,1789997571593414974,74557,0,0.000000,1,0
123,1,169949,193666,1789997571593697227,1789997571593622206,75041,0,0.986962,1,1
124,1,204529,229433,1789997571593936245,1789997571593870321,65967,0,0.986013,1,1
125,1,282466,314318,1789997571594254794,1789997571594073563,181357,0,0.000000,1,0
126,1,573366,606190,1789997571594871620,1789997571594736058,135598,0,0.813142,1,1
127,1,226204,258651,1789997571595142373,1789997571595078591,63841,0,0.843204,1,1
128,1,209220,236896,1789997571595396246,1789997571595309907,86371,0,0.985883,1,1
129,1,215787,252120,1789997571595652397,1789997571595562526,89897,0,0.000000,1,0
130,1,201944,227939,1789997571595905273,1789997571595823926,81367,0,0.977101,1,1
131,1,156837,183815,1789997571596101373,1789997571596021898,79501,0,0.000000,1,0
132,1,173794,196314,1789997571596316196,1789997571596246717,69498,0,0.986021,1,1
133,1,177350,200360,1789997571596526799,1789997571596457208,69611,0,0.985133,1,1
134,1,191741,208663,1789997571596752141,1789997571596674343,77819,0,0.987787,1,1
135,1,123267,174661,1789997571596902104,1789997571596877931,69098,0,0.979313,1,1
136,1,154963,184009,1789997571597121284,1789997571597053276,68051,0,0.986396,1,1
137,1,124123,152592,1789997571597286827,1789997571597236567,50281,0,0.000000,1,0
138,1,131046,155969,1789997571597460413,1789997571597411672,48790,0,0.984214,1,1
139,1,133284,157568,1789997571597630391,1789997571597576550,53874,0,0.980831,1,1
140,1,143900,169139,1789997571597809440,1789997571597748520,60940,0,0.988804,1,1
141,1,159743,185128,1789997571598005871,1789997571597937560,68354,0,0.987233,1,1
142,1,149119,171670,1789997571598191090,1789997571598143748,47363,0,0.000000,1,0
143,1,185688,219477,1789997571598414515,1789997571598337355,77232,0,0.988060,1,1
144,1,155369,181237,1789997571598617780,1789997571598546390,71430,0,0.980349,1,1
145,1,137453,162715,1789997571598792265,1789997571598725417,66870,0,0.982435,1,1
146,1,183562,203841,1789997571599012993,1789997571598928626,84388,0,0.000000,1,0
147,1,118410,138522,1789997571599160540,1789997571599130345,39297,0,0.981932,1,1
148,1,172324,194780,1789997571599367506,1789997571599293271,74255,0,0.981973,1,1
149,1,180852,204037,1789997571599583354,1789997571599502193,81181,0,0.000000,1,0
150,1,161589,185084,1789997571599779895,1789997571599712591,67338,0,0.987474,1,1
151,1,167856,188621,1789997571599982936,1789997571599902459,80498,0,0.987200,1,1
152,1,167666,182198,1789997571600180503,1789997571600103796,76725,0,0.985215,1,1
153,1,197398,221826,1789997571600400294,1789997571600332751,67562,0,0.955629,1,1
154,1,171573,193472,1789997571600606961,1789997571600529130,77850,0,0.987505,1,1
155,1,187355,209076,1789997571600827152,1789997571600748541,78630,0,0.985724,1,1
156,1,173871,194690,1789997571601033856,1789997571600968021,65853,0,0.988274,1,1
157,1,171188,197960,1789997571601235216,1789997571601166921,68340,0,0.986533,1,1
158,1,181003,208599,1789997571601454260,1789997571601389529,64785,0,0.000000,1,0
159,1,174119,205512,1789997571601668405,1789997571601598635,69815,0,0.984975,1,1
160,1,215072,245473,1789997571601926527,1789997571601830635,95922,0,0.986796,1,1
161,1,197421,234371,1789997571602164976,1789997571602096723,68287,0,0.983777,1,1
162,1,190968,221421,1789997571602412780,1789997571602328830,83989,0,0.976309,1,1
163,1,189502,218344,1789997571602645810,1789997571602567220,78609,0,0.988110,1,1
164,1,179931,209044,1789997571602868144,1789997571602790345,77840,0,0.988771,1,1
165,1,172707,201333,1789997571603082303,1789997571603006684,75653,0,0.980119,1,1
166,1,178417,202684,1789997571603301285,1789997571603221469,79840,0,0.987494,1,1
167,1,207485,230341,1789997571603544066,1789997571603455094,88992,0,0.988398,1,1
168,1,127866,151225,1789997571603705188,1789997571603663686,41537,0,0.000000,1,0
169,1,171045,201195,1789997571603910130,1789997571603839210,70953,0,0.984519,1,1
170,1,162308,183551,1789997571604116086,1789997571604034679,81429,0,0.980538,1,1
171,1,179980,205290,1789997571604328463,1789997571604234277,94205,0,0.985701,1,1
172,1,188213,208896,1789997571604553683,1789997571604472684,81029,0,0.988527,1,1
173,1,183699,208691,1789997571604767724,1789997571604692930,74812,0,0.979297,1,1
174,1,177377,199314,1789997571604981094,1789997571604902999,78115,0,0.986251,1,1
175,1,181194,204546,1789997571605198817,1789997571605121958,76878,0,0.987524,1,1
176,1,177731,197694,1789997571605410370,1789997571605329252,81139,0,0.985029,1,1
177,1,162502,185200,1789997571605602050,1789997571605525229,76840,0,0.985930,1,1
178,1,175614,198024,1789997571605811677,1789997571605734345,77352,0,0.986784,1,1
179,1,158397,177697,1789997571606012103,1789997571605938033,74090,0,0.987604,1,1
180,1,123768,151045,1789997571606164045,1789997571606127722,36344,0,0.000000,1,0
181,1,125740,151459,1789997571606328244,1789997571606307728,75392,0,0.979660,1,1
182,1,136948,158438,1789997571606550662,1789997571606486450,64234,0,0.986936,1,1
183,1,123205,167379,1789997571606705044,1789997571606682086,63889,0,0.000000,1,0
184,1,177042,200123,1789997571606939262,1789997571606855760,83520,0,0.986861,1,1
185,1,176192,197363,1789997571607149498,1789997571607069018,80500,0,0.000000,1,0
186,1,177640,202045,1789997571607358323,1789997571607282891,75451,0,0.986746,1,1
187,1,130867,155281,1789997571607524937,1789997571607467400,57557,0,0.983878,1,1
188,1,146204,167791,1789997571607706488,1789997571607640653,65855,0,0.981656,1,1
189,1,170374,193085,1789997571607908932,1789997571607831169,77782,0,0.985225,1,1
190,1,241398,263597,1789997571608183994,1789997571608048268,135747,0,0.989161,1,1
191,1,226280,263789,1789997571608442741,1789997571608371159,71630,0,0.873591,1,1
192,1,381634,415506,1789997571608875280,1789997571608808981,66341,0,0.980685,1,1
193,1,219019,247761,1789997571609142033,1789997571609054214,87868,0,0.000000,1,0
194,1,172318,196921,1789997571609356912,1789997571609276515,80443,0,0.985649,1,1
195,1,170856,193927,1789997571609561567,1789997571609483148,78468,0,0.986136,1,1
196,1,170412,204211,1789997571609764896,1789997571609693212,71747,0,0.985982,1,1
197,1,162621,191982,1789997571609973623,1789997571609900653,72990,0,0.978869,1,1
198,1,185060,207215,1789997571610202004,1789997571610135673,66351,0,0.977804,1,1
199,1,155770,175417,1789997571610391786,1789997571610316172,75633,0,0.979870,1,1
200,1,129586,149695,1789997571610550381,1789997571610516268,34134,0,0.981606,1,1
201,1,181184,205373,1789997571610761127,1789997571610681374,79773,0,0.980720,1,1
202,1,180274,206577,1789997571610976156,1789997571610903605,72570,0,0.986456,1,1
203,1,183821,206788,1789997571611198689,1789997571611121934,76774,0,0.987470,1,1
204,1,173978,198127,1789997571611405905,1789997571611329402,76531,0,0.986887,1,1
