count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,163964,163964,1783334452795229173,1783334452795393137,1783334452795393137,1,1.000000000000,1.000000000000,1.000000000000,0.720414887710,3
52,166609,166609,1783334452795352514,1783334452795519123,1783334452795519123,2,1.000000000000,1.000000000000,1.000000000000,0.716613955284,3
53,169984,169984,1783334452795469995,1783334452795639979,1783334452795639979,2,1.000000000000,1.000000000000,1.000000000000,0.711793099777,3
54,165191,165191,1783334452795587925,1783334452795753116,1783334452795753116,2,1.000000000000,1.000000000000,1.000000000000,0.718649157013,3
55,162346,162346,1783334452795705336,1783334452795867682,1783334452795867682,1,1.000000000000,1.000000000000,1.000000000000,0.722749926341,3
56,162141,162141,1783334452795823047,1783334452795985188,1783334452795985188,0,1.000000000000,1.000000000000,1.000000000000,0.723046314567,3
57,165946,165946,1783334452795940438,1783334452796106384,1783334452796106384,2,1.000000000000,1.000000000000,1.000000000000,0.717564815670,3
58,163432,163432,1783334452796058129,1783334452796221561,1783334452796221561,0,1.000000000000,1.000000000000,1.000000000000,0.721181817085,3
59,165918,165918,1783334452796175609,1783334452796341527,1783334452796341527,3,1.000000000000,1.000000000000,1.000000000000,0.717605000425,3
60,162763,162763,1783334452796293450,1783334452796456213,1783334452796456213,0,1.000000000000,1.000000000000,1.000000000000,0.722147404190,3
61,165768,165768,1783334452796418481,1783334452796584249,1783334452796584249,2,1.000000000000,1.000000000000,1.000000000000,0.717820314220,3
62,162704,162704,1783334452796535941,1783334452796698645,1783334452796698645,1,1.000000000000,1.000000000000,1.000000000000,0.722232622611,3
63,161980,161980,1783334452796653442,1783334452796815422,1783334452796815422,1,1.000000000000,1.000000000000,1.000000000000,0.723279172968,3
64,169685,169685,1783334452796770943,1783334452796940628,1783334452796940628,2,1.000000000000,1.000000000000,1.000000000000,0.712218879346,3
65,162750,162750,1783334452796888484,1783334452797051234,1783334452797051234,3,1.000000000000,1.000000000000,1.000000000000,0.722166180266,3
66,161135,161135,1783334452797010895,1783334452797172030,1783334452797172030,1,1.000000000000,1.000000000000,1.000000000000,0.724502548231,3
67,163800,163800,1783334452797128416,1783334452797292216,1783334452797292216,0,1.000000000000,1.000000000000,1.000000000000,0.720651222550,3
68,164167,164167,1783334452797247286,1783334452797411453,1783334452797411453,2,1.000000000000,1.000000000000,1.000000000000,0.720122458633,3
69,166512,166512,1783334452797372107,1783334452797538619,1783334452797538619,2,1.000000000000,1.000000000000,1.000000000000,0.716752991877,3
70,162727,162727,1783334452797485558,1783334452797648285,1783334452797648285,0,1.000000000000,1.000000000000,1.000000000000,0.722199400674,3
71,163703,163703,1783334452797603218,1783334452797766921,1783334452797766921,2,1.000000000000,1.000000000000,1.000000000000,0.720791042449,3
72,170577,170577,1783334452797721860,1783334452797892437,1783334452797892437,0,1.000000000000,1.000000000000,1.000000000000,0.710949413566,3
73,162573,162573,1783334452797840781,1783334452798003354,1783334452798003354,1,1.000000000000,1.000000000000,1.000000000000,0.722421872349,3
74,161659,161659,1783334452797958291,1783334452798119950,1783334452798119950,0,1.000000000000,1.000000000000,1.000000000000,0.723743667284,3
75,168334,168334,1783334452798075692,1783334452798244026,1783334452798244026,0,1.000000000000,1.000000000000,1.000000000000,0.714145896987,3
76,162059,162059,1783334452798194183,1783334452798356242,1783334452798356242,3,1.000000000000,1.000000000000,1.000000000000,0.723164903886,3
77,163116,163116,1783334452798311763,1783334452798474879,1783334452798474879,3,1.000000000000,1.000000000000,1.000000000000,0.721637748052,3
78,171720,171720,1783334452798434744,1783334452798606464,1783334452798606464,0,1.000000000000,1.000000000000,1.000000000000,0.709326039430,3
