count_idx,delay_ns,delay_physical_ns,final_e2e_via_r2_ns,stage2_link_delay_ns,stage1_delay_ns,ts_r1_ns,ts_r2_ns,ts_r2_on_r1_ns,stage1_recv_r1_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_r1,bits_final,w14,w56,w_final_raw,werner_intermediate,werner_final,state_after_stage1_peer_id,state_final_peer_id
51,409344,409344,409344,277271,87082,1783335078027105833,1783335078027237906,1783335078027237906,1783335078027192915,1783335078027515177,1783335078027515177,0,0,1.000000000000,1.000000000000,1.000000000000,0.840159100267,0.441009880070,3,4
52,421601,421601,421601,277272,87759,1783335078027231353,1783335078027375682,1783335078027375682,1783335078027319112,1783335078027652954,1783335078027652954,3,2,1.000000000000,1.000000000000,1.000000000000,0.839022294636,0.430330397095,3,4
53,427536,427536,427536,285531,81846,1783335078027349014,1783335078027491019,1783335078027491019,1783335078027430860,1783335078027776550,1783335078027776550,3,2,1.000000000000,1.000000000000,1.000000000000,0.849003474685,0.425252571795,3,4
54,415042,415042,415042,272721,86500,1783335078027466905,1783335078027609226,1783335078027609226,1783335078027553405,1783335078027881947,1783335078027881947,3,1,1.000000000000,1.000000000000,1.000000000000,0.841137614845,0.436012659720,3,4
55,428618,428618,428618,285420,87258,1783335078027584735,1783335078027727933,1783335078027727933,1783335078027671993,1783335078028013353,1783335078028013353,3,1,1.000000000000,1.000000000000,1.000000000000,0.839863416307,0.424333320218,3,4
56,427423,427423,427423,284720,87323,1783335078027703427,1783335078027846130,1783335078027846130,1783335078027790750,1783335078028130850,1783335078028130850,3,2,1.000000000000,1.000000000000,1.000000000000,0.839754241159,0.425348689737,3,4
57,430869,430869,430869,286299,83328,1783335078027820988,1783335078027965558,1783335078027965558,1783335078027904316,1783335078028251857,1783335078028251857,1,0,1.000000000000,1.000000000000,1.000000000000,0.846490754077,0.422427265360,3,4
58,431525,431525,431525,287419,88254,1783335078027941158,1783335078028085264,1783335078028085264,1783335078028029412,1783335078028372683,1783335078028372683,0,1,1.000000000000,1.000000000000,1.000000000000,0.838192073592,0.421873404200,3,4
59,436772,436772,436772,292240,90521,1783335078028060179,1783335078028204711,1783335078028204711,1783335078028150700,1783335078028496951,1783335078028496951,0,0,1.000000000000,1.000000000000,1.000000000000,0.834400313147,0.417469412854,3,4
60,427789,427789,427789,283910,88287,1783335078028177919,1783335078028321798,1783335078028321798,1783335078028266206,1783335078028605708,1783335078028605708,0,0,1.000000000000,1.000000000000,1.000000000000,0.838136754740,0.425037448424,3,4
61,406345,406345,406345,262150,88143,1783335078028301180,1783335078028445375,1783335078028445375,1783335078028389323,1783335078028707525,1783335078028707525,2,3,1.000000000000,1.000000000000,1.000000000000,0.838378172888,0.443663006101,3,4
62,401051,401051,401051,254811,88759,1783335078028422531,1783335078028568771,1783335078028568771,1783335078028511290,1783335078028823582,1783335078028823582,0,2,1.000000000000,1.000000000000,1.000000000000,0.837345926973,0.448385466598,3,4
63,403428,403428,403428,259581,85545,1783335078028541791,1783335078028685638,1783335078028685638,1783335078028627336,1783335078028945219,1783335078028945219,3,2,1.000000000000,1.000000000000,1.000000000000,0.842745722943,0.446258900941,3,4
64,401552,401552,401552,257990,89570,1783335078028661283,1783335078028804845,1783335078028804845,1783335078028750853,1783335078029062835,1783335078029062835,1,3,1.000000000000,1.000000000000,1.000000000000,0.835988852765,0.447936409376,3,4
65,447947,447947,447947,303449,88597,1783335078028780724,1783335078028925222,1783335078028925222,1783335078028869321,1783335078029228671,1783335078029228671,0,1,1.000000000000,1.000000000000,1.000000000000,0.837617271009,0.408242466686,3,4
66,405535,405535,405535,255280,91792,1783335078028904134,1783335078029054389,1783335078029054389,1783335078028995926,1783335078029309669,1783335078029309669,3,2,1.000000000000,1.000000000000,1.000000000000,0.832281961117,0.444382322660,3,4
67,453579,453579,453579,304358,80449,1783335078029018425,1783335078029167646,1783335078029167646,1783335078029098874,1783335078029472004,1783335078029472004,2,3,1.000000000000,1.000000000000,1.000000000000,0.851378907327,0.403669825006,3,4
68,401626,401626,401626,256650,92384,1783335078029136496,1783335078029281472,1783335078029281472,1783335078029228880,1783335078029538122,1783335078029538122,2,2,1.000000000000,1.000000000000,1.000000000000,0.831297122414,0.447870119693,3,4
69,432952,432952,432952,287989,81422,1783335078029262866,1783335078029407829,1783335078029407829,1783335078029344288,1783335078029695818,1783335078029695818,1,0,1.000000000000,1.000000000000,1.000000000000,0.849723734978,0.420671094017,3,4
70,402259,402259,402259,257090,90596,1783335078029381617,1783335078029526786,1783335078029526786,1783335078029472213,1783335078029783876,1783335078029783876,0,1,1.000000000000,1.000000000000,1.000000000000,0.834275162486,0.447303474883,3,4
