count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,115811,115811,1783332971851863864,1783332971851979675,1783332971851979675,2,1.000000000000,1.000000000000,1.000000000000,0.793245913598,3
52,112437,112437,1783332971851978875,1783332971852091312,1783332971852091312,3,1.000000000000,1.000000000000,1.000000000000,0.798616838142,3
53,104114,104114,1783332971852093475,1783332971852197589,1783332971852197589,3,1.000000000000,1.000000000000,1.000000000000,0.812021874617,3
54,113610,113610,1783332971852218376,1783332971852331986,1783332971852331986,0,1.000000000000,1.000000000000,1.000000000000,0.796745479002,3
55,105586,105586,1783332971852340057,1783332971852445643,1783332971852445643,1,1.000000000000,1.000000000000,1.000000000000,0.809634797719,3
56,115661,115661,1783332971852457798,1783332971852573459,1783332971852573459,3,1.000000000000,1.000000000000,1.000000000000,0.793483923072,3
57,115627,115627,1783332971852572399,1783332971852688026,1783332971852688026,0,1.000000000000,1.000000000000,1.000000000000,0.793537881813,3
58,108145,108145,1783332971852687029,1783332971852795174,1783332971852795174,0,1.000000000000,1.000000000000,1.000000000000,0.805501672514,3
59,117420,117420,1783332971852801570,1783332971852918990,1783332971852918990,2,1.000000000000,1.000000000000,1.000000000000,0.790697351085,3
60,113256,113256,1783332971852916231,1783332971853029487,1783332971853029487,2,1.000000000000,1.000000000000,1.000000000000,0.797309774538,3
61,114903,114903,1783332971853031051,1783332971853145954,1783332971853145954,1,1.000000000000,1.000000000000,1.000000000000,0.794687756975,3
62,110649,110649,1783332971853148132,1783332971853258781,1783332971853258781,2,1.000000000000,1.000000000000,1.000000000000,0.801477804314,3
63,112234,112234,1783332971853269534,1783332971853381768,1783332971853381768,2,1.000000000000,1.000000000000,1.000000000000,0.798941142407,3
64,108361,108361,1783332971853390834,1783332971853499195,1783332971853499195,1,1.000000000000,1.000000000000,1.000000000000,0.805153770943,3
65,107647,107647,1783332971853512375,1783332971853620022,1783332971853620022,1,1.000000000000,1.000000000000,1.000000000000,0.806304351848,3
66,107024,107024,1783332971853627005,1783332971853734029,1783332971853734029,2,1.000000000000,1.000000000000,1.000000000000,0.807309633230,3
67,119240,119240,1783332971853741646,1783332971853860886,1783332971853860886,0,1.000000000000,1.000000000000,1.000000000000,0.787824444588,3
68,106696,106696,1783332971853856097,1783332971853962793,1783332971853962793,2,1.000000000000,1.000000000000,1.000000000000,0.807839402095,3
69,117273,117273,1783332971853970487,1783332971854087760,1783332971854087760,3,1.000000000000,1.000000000000,1.000000000000,0.790929850281,3
70,103919,103919,1783332971854087478,1783332971854191397,1783332971854191397,2,1.000000000000,1.000000000000,1.000000000000,0.812338624910,3
71,108174,108174,1783332971854210800,1783332971854318974,1783332971854318974,2,1.000000000000,1.000000000000,1.000000000000,0.805454954772,3
72,104571,104571,1783332971854331880,1783332971854436451,1783332971854436451,3,1.000000000000,1.000000000000,1.000000000000,0.811280025700,3
73,116606,116606,1783332971854453361,1783332971854569967,1783332971854569967,1,1.000000000000,1.000000000000,1.000000000000,0.791985654767,3
74,108632,108632,1783332971854568602,1783332971854677234,1783332971854677234,1,1.000000000000,1.000000000000,1.000000000000,0.804717495841,3
75,106729,106729,1783332971854682992,1783332971854789721,1783332971854789721,0,1.000000000000,1.000000000000,1.000000000000,0.807786086454,3
76,115695,115695,1783332971854800673,1783332971854916368,1783332971854916368,1,1.000000000000,1.000000000000,1.000000000000,0.793429968000,3
77,110202,110202,1783332971854915173,1783332971855025375,1783332971855025375,1,1.000000000000,1.000000000000,1.000000000000,0.802194645851,3
78,109208,109208,1783332971855040214,1783332971855149422,1783332971855149422,2,1.000000000000,1.000000000000,1.000000000000,0.803790995053,3
79,104133,104133,1783332971855154886,1783332971855259019,1783332971855259019,0,1.000000000000,1.000000000000,1.000000000000,0.811991018372,3
80,104470,104470,1783332971855277156,1783332971855381626,1783332971855381626,1,1.000000000000,1.000000000000,1.000000000000,0.811443920818,3
81,105156,105156,1783332971855394057,1783332971855499213,1783332971855499213,1,1.000000000000,1.000000000000,1.000000000000,0.810331383134,3
82,109182,109182,1783332971855515628,1783332971855624810,1783332971855624810,1,1.000000000000,1.000000000000,1.000000000000,0.803832793271,3
83,108129,108129,1783332971855631238,1783332971855739367,1783332971855739367,0,1.000000000000,1.000000000000,1.000000000000,0.805527448980,3
84,106785,106785,1783332971855746829,1783332971855853614,1783332971855853614,2,1.000000000000,1.000000000000,1.000000000000,0.807695619478,3
85,115861,115861,1783332971855861549,1783332971855977410,1783332971855977410,0,1.000000000000,1.000000000000,1.000000000000,0.793166592973,3
86,115337,115337,1783332971855975801,1783332971856091138,1783332971856091138,1,1.000000000000,1.000000000000,1.000000000000,0.793998267283,3
87,103653,103653,1783332971856092872,1783332971856196525,1783332971856196525,1,1.000000000000,1.000000000000,1.000000000000,0.812770904035,3
88,113399,113399,1783332971856215482,1783332971856328881,1783332971856328881,3,1.000000000000,1.000000000000,1.000000000000,0.797081776548,3
89,104915,104915,1783332971856338033,1783332971856442948,1783332971856442948,0,1.000000000000,1.000000000000,1.000000000000,0.810722057006,3
90,107661,107661,1783332971856455204,1783332971856562865,1783332971856562865,2,1.000000000000,1.000000000000,1.000000000000,0.806281775642,3
91,106498,106498,1783332971856569854,1783332971856676352,1783332971856676352,3,1.000000000000,1.000000000000,1.000000000000,0.808159369848,3
92,115884,115884,1783332971856684205,1783332971856800089,1783332971856800089,2,1.000000000000,1.000000000000,1.000000000000,0.793130108149,3
93,107671,107671,1783332971856798845,1783332971856906516,1783332971856906516,2,1.000000000000,1.000000000000,1.000000000000,0.806265650168,3
94,115496,115496,1783332971856913377,1783332971857028873,1783332971857028873,3,1.000000000000,1.000000000000,1.000000000000,0.793745815976,3
95,103952,103952,1783332971857030078,1783332971857134030,1783332971857134030,1,1.000000000000,1.000000000000,1.000000000000,0.812285012330,3
96,114749,114749,1783332971857151208,1783332971857265957,1783332971857265957,0,1.000000000000,1.000000000000,1.000000000000,0.794932558501,3
