count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,96795,96795,1783333002552290462,1783333002552387257,1783333002552387257,3,1.000000000000,1.000000000000,1.000000000000,0.823995673247,3
52,103491,103491,1783333002552408153,1783333002552511644,1783333002552511644,3,1.000000000000,1.000000000000,1.000000000000,0.813034284473,3
53,93747,93747,1783333002552525664,1783333002552619411,1783333002552619411,1,1.000000000000,1.000000000000,1.000000000000,0.829034092370,3
54,92914,92914,1783333002552648754,1783333002552741668,1783333002552741668,3,1.000000000000,1.000000000000,1.000000000000,0.830416414322,3
55,94989,94989,1783333002552766195,1783333002552861184,1783333002552861184,1,1.000000000000,1.000000000000,1.000000000000,0.826977327244,3
56,94225,94225,1783333002552887346,1783333002552981571,1783333002552981571,2,1.000000000000,1.000000000000,1.000000000000,0.828241914499,3
57,94902,94902,1783333002553006636,1783333002553101538,1783333002553101538,3,1.000000000000,1.000000000000,1.000000000000,0.827121233819,3
58,94807,94807,1783333002553126898,1783333002553221705,1783333002553221705,2,1.000000000000,1.000000000000,1.000000000000,0.827278401784,3
59,93943,93943,1783333002553246559,1783333002553340502,1783333002553340502,1,1.000000000000,1.000000000000,1.000000000000,0.828709174694,3
60,92510,92510,1783333002553367239,1783333002553459749,1783333002553459749,0,1.000000000000,1.000000000000,1.000000000000,0.831087661933,3
61,97675,97675,1783333002553484610,1783333002553582285,1783333002553582285,0,1.000000000000,1.000000000000,1.000000000000,0.822546716318,3
62,92671,92671,1783333002553606951,1783333002553699622,1783333002553699622,1,1.000000000000,1.000000000000,1.000000000000,0.830820094786,3
63,94268,94268,1783333002553723791,1783333002553818059,1783333002553818059,0,1.000000000000,1.000000000000,1.000000000000,0.828170688757,3
64,93894,93894,1783333002553843212,1783333002553937106,1783333002553937106,1,1.000000000000,1.000000000000,1.000000000000,0.828790392173,3
65,99100,99100,1783333002553961803,1783333002554060903,1783333002554060903,3,1.000000000000,1.000000000000,1.000000000000,0.820205795574,3
66,93596,93596,1783333002554084814,1783333002554178410,1783333002554178410,3,1.000000000000,1.000000000000,1.000000000000,0.829284498475,3
67,93962,93962,1783333002554205125,1783333002554299087,1783333002554299087,0,1.000000000000,1.000000000000,1.000000000000,0.828677684344,3
