count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,168975,0,168975,0,0,194143,65501
52,167379,0,167379,0,0,73679,160033
53,310680,0,310680,0,0,168444,282873
54,184765,0,184765,0,0,294352,4613
55,176125,0,176125,0,0,8422,140452
56,182505,0,182505,0,0,152700,153096
57,251990,0,251990,0,0,165820,219919
58,150619,0,150619,0,0,232794,4542
59,135442,0,135442,0,0,9584,93813
60,215893,0,215893,0,0,104158,198545
61,244227,0,244227,0,0,209123,188721
62,270600,0,270600,0,0,200159,151113
63,233242,0,233242,0,0,161329,168797
64,318535,0,318535,0,0,179635,218202
65,212476,0,212476,0,0,228485,4623
66,164563,0,164563,0,0,7673,116814
67,313009,0,313009,0,0,134165,281583
68,178770,0,178770,0,0,293018,5230
69,202492,0,202492,0,0,9201,162652
70,173330,0,173330,0,0,177501,150591
71,209234,0,209234,0,0,161266,187204
72,238135,0,238135,0,0,205190,137211
73,277448,0,277448,0,0,148571,257316
74,172874,0,172874,0,0,266771,3574
75,196482,0,196482,0,0,7023,173966
76,151396,0,151396,0,0,185372,120234
77,181632,0,181632,0,0,130425,161457
78,204144,0,204144,0,0,174578,133321
79,156183,0,156183,0,0,143040,140897
80,154017,0,154017,0,0,149594,136555
81,180666,0,180666,0,0,147078,158777
82,198489,0,198489,0,0,168519,113180
83,176707,0,176707,0,0,125466,146483
84,246780,0,246780,0,0,156627,227293
85,214774,0,214774,0,0,238980,85147
86,152418,0,152418,0,0,93819,148022
87,198124,0,198124,0,0,157804,164084
88,203946,0,203946,0,0,176122,100138
89,173175,0,173175,0,0,113185,141793
90,312471,0,312471,0,0,152015,284466
91,209284,0,209284,0,0,294497,3688
92,156847,0,156847,0,0,7454,128023
93,256772,0,256772,0,0,138795,190958
94,201952,0,201952,0,0,202230,160221
95,244556,0,244556,0,0,170904,223299
96,181233,0,181233,0,0,231268,172694
97,129024,0,129024,0,0,183628,70281
98,132150,0,132150,0,0,75086,128005
99,321968,0,321968,0,0,135896,314429
100,215050,0,215050,0,0,334525,5724
101,326867,0,326867,0,0,8994,277423
102,321674,0,321674,0,0,286954,307724
103,218340,0,218340,0,0,318491,3909
104,199437,0,199437,0,0,7210,174095
105,98471,0,98471,0,0,190414,6239
106,162004,0,162004,0,0,10393,192876
107,263610,0,263610,0,0,203617,247482
108,321189,0,321189,0,0,256984,264854
109,212098,0,212098,0,0,274996,4180
110,220797,0,220797,0,0,7320,196599
111,328922,0,328922,0,0,206417,259132
112,205298,0,205298,0,0,269687,4171
113,173489,0,173489,0,0,8400,140630
114,253184,0,253184,0,0,148821,236141
115,297061,0,297061,0,0,248035,163372
116,159839,0,159839,0,0,173564,138927
117,201149,0,201149,0,0,148744,184024
118,244906,0,244906,0,0,195350,220611
119,167996,0,167996,0,0,248077,17102
120,158705,0,158705,0,0,24400,104088
121,224243,0,224243,0,0,112443,208924
122,197616,0,197616,0,0,219089,129329
123,109015,0,109015,0,0,140562,13610
124,156665,0,156665,0,0,17499,220707
125,171958,0,171958,0,0,231841,149788
126,215934,0,215934,0,0,160106,190650
127,210329,0,210329,0,0,202249,156906
128,304078,0,304078,0,0,165736,284576
129,277012,0,277012,0,0,295352,248130
130,153311,0,153311,0,0,259381,4483
131,220389,0,220389,0,0,7791,186623
132,201117,0,201117,0,0,198571,147588
133,226237,0,226237,0,0,167763,198101
134,224025,0,224025,0,0,210166,200175
135,180735,0,180735,0,0,212514,134072
136,184247,0,184247,0,0,141481,169438
137,141864,0,141864,0,0,180048,123816
138,251787,0,251787,0,0,132443,234963
139,167092,0,167092,0,0,244729,146052
140,239084,0,239084,0,0,158618,248304
141,399489,0,399489,0,0,259024,329777
142,529229,0,529229,0,0,340642,550608
143,536820,0,536820,0,0,562174,398602
144,371005,0,371005,0,0,420831,114577
145,248264,0,248264,0,0,127135,5983
146,247385,0,247385,0,0,9634,230385
147,336976,0,336976,0,0,240705,248158
148,238016,0,238016,0,0,265402,7017
149,149123,0,149123,0,0,12218,82391
150,191981,0,191981,0,0,91026,154188
151,193322,0,193322,0,0,163445,159957
152,200933,0,200933,0,0,169826,155336
153,236925,0,236925,0,0,166575,222438
154,201174,0,201174,0,0,233209,167756
155,225377,0,225377,0,0,178329,209791
156,238461,0,238461,0,0,219943,206189
157,213778,0,213778,0,0,216875,196464
158,163456,0,163456,0,0,207104,147629
159,265625,0,265625,0,0,158391,245179
160,320794,0,320794,0,0,257290,214592
161,205480,0,205480,0,0,252735,7404
162,170716,0,170716,0,0,11332,91532
163,217613,0,217613,0,0,100169,201122
164,184055,0,184055,0,0,211486,147892
165,146154,0,146154,0,0,160051,110306
166,190278,0,190278,0,0,119555,178665
167,149578,0,149578,0,0,190274,87991
168,190511,0,190511,0,0,104039,166355
169,160598,0,160598,0,0,177987,130172
170,207452,0,207452,0,0,141456,185647
171,202304,0,202304,0,0,197239,145717
172,172780,0,172780,0,0,155731,155214
173,139463,0,139463,0,0,164743,106749
174,154281,0,154281,0,0,117939,123357
175,143373,0,143373,0,0,136008,104180
176,187436,0,187436,0,0,113362,170943
177,164519,0,164519,0,0,181911,139265
178,149900,0,149900,0,0,149266,124378
179,246626,0,246626,0,0,134035,234027
180,215218,0,215218,0,0,244228,142563
181,179405,0,179405,0,0,153250,139256
182,254108,0,254108,0,0,150915,176015
183,165329,0,165329,0,0,184709,64180
184,174562,0,174562,0,0,70158,156344
185,184461,0,184461,0,0,166745,167607
186,153190,0,153190,0,0,179125,138825
187,219356,0,219356,0,0,145714,209404
188,175311,0,175311,0,0,220286,68503
189,213262,0,213262,0,0,73798,195360
190,221307,0,221307,0,0,207452,179234
191,212072,0,212072,0,0,188664,192942
192,157514,0,157514,0,0,201136,133049
193,138182,0,138182,0,0,143970,116375
194,140258,0,140258,0,0,128271,112162
195,126210,0,126210,0,0,121134,100975
196,122732,0,122732,0,0,109511,98472
197,147161,0,147161,0,0,110983,117738
198,162144,0,162144,0,0,130704,106488
199,171443,0,171443,0,0,112440,145257
