count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,155546,0,155546,0,0,192597,44277
52,111263,0,111263,0,0,52756,60227
53,173117,0,173117,0,0,69668,156567
54,237450,0,237450,0,0,167589,166712
55,281615,0,281615,0,0,178945,150982
56,176782,0,176782,0,0,164002,5265
57,134477,0,134477,0,0,10261,73572
58,264460,0,264460,0,0,82074,233090
59,141612,0,141612,0,0,245168,4159
60,152607,0,152607,0,0,8238,132788
61,204419,0,204419,0,0,142979,164441
62,157719,0,157719,0,0,175036,66898
63,194897,0,194897,0,0,74049,148065
64,235588,0,235588,0,0,160135,131204
65,123883,0,123883,0,0,143550,3589
66,226950,0,226950,0,0,7272,201889
67,125747,0,125747,0,0,211373,3889
68,161278,0,161278,0,0,8108,143627
69,151591,0,151591,0,0,157092,97217
70,154539,0,154539,0,0,104755,118608
71,149276,0,149276,0,0,130307,109563
72,116301,0,116301,0,0,116541,64243
73,144147,0,144147,0,0,76237,119943
74,183460,0,183460,0,0,130823,149953
75,141863,0,141863,0,0,161009,78234
76,138063,0,138063,0,0,89344,98753
77,189112,0,189112,0,0,108657,151486
78,218529,0,218529,0,0,163204,131236
79,127055,0,127055,0,0,142919,4229
80,341605,0,341605,0,0,7735,328453
81,251396,0,251396,0,0,339023,3454
82,323061,0,323061,0,0,6712,240705
83,368432,0,368432,0,0,251785,213771
84,249689,0,249689,0,0,226138,4528
85,361060,0,361060,0,0,7901,228910
86,243020,0,243020,0,0,240957,4355
87,525701,0,525701,0,0,7399,407876
88,425991,0,425991,0,0,418398,4260
89,321505,0,321505,0,0,9817,2188
90,213022,0,213022,0,0,4782,2537
91,464119,0,464119,0,0,4779,396039
92,353887,0,353887,0,0,408412,5417
93,284308,0,284308,0,0,9648,39864
94,262961,0,262961,0,0,46190,156851
95,158886,0,158886,0,0,169403,4209
96,235796,0,235796,0,0,7741,207198
97,140743,0,140743,0,0,220188,4139
98,259425,0,259425,0,0,7132,272466
99,143622,0,143622,0,0,282800,4101
100,360933,0,360933,0,0,7068,422166
101,349071,0,349071,0,0,433945,394291
102,241909,0,241909,0,0,405227,3852
103,507680,0,507680,0,0,6954,448103
104,297705,0,297705,0,0,460188,4564
105,320600,0,320600,0,0,9214,136635
106,229114,0,229114,0,0,146152,3445
107,261012,0,261012,0,0,5751,160679
108,241122,0,241122,0,0,171117,121374
109,339753,0,339753,0,0,133984,285966
110,206781,0,206781,0,0,298630,3995
111,292589,0,292589,0,0,7667,219817
112,185072,0,185072,0,0,231872,4577
113,280021,0,280021,0,0,9087,267693
114,167295,0,167295,0,0,276580,2669
115,165394,0,165394,0,0,4819,106188
116,206435,0,206435,0,0,113288,141215
117,158980,0,158980,0,0,152548,52087
118,192709,0,192709,0,0,59996,117218
119,111951,0,111951,0,0,129632,4729
120,160861,0,160861,0,0,8049,161024
121,295994,0,295994,0,0,172995,237546
