count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,12282,5509,15211
2,4160,5259,5807
3,50531,5077,53908
4,4554,4138,6037
5,3909,4110,5319
6,4058,3966,5461
7,3933,4018,5325
8,3559,3814,4715
9,2989,3332,4103
10,3640,4481,4902
11,3850,3906,5179
12,3760,7095,4990
13,3551,3587,4945
14,4523,4123,5899
15,3925,5185,5276
16,9654,4929,11036
17,3940,4126,5293
18,3881,4789,5179
19,3809,4899,5238
20,4004,4096,5372
21,3910,3893,5236
22,3747,3926,4916
23,3378,3219,4541
24,3569,3993,4768
25,3491,3651,4708
26,4036,4051,5373
27,3548,3550,4812
28,3282,8311,4409
29,3120,5521,3999
30,5785,3600,7102
31,4144,4118,5090
32,3702,3613,4781
33,3760,4065,4998
34,3609,3900,4897
35,3978,4043,5249
36,3969,4261,5337
37,3761,4324,5138
38,3308,3432,4783
39,3194,3183,4466
40,3470,3357,4718
41,5665,3728,6976
42,3444,3703,10918
43,3254,3395,4509
44,4191,3580,5445
45,3280,3365,4674
46,3016,3498,4452
47,3617,3201,4935
48,3034,4227,4029
49,3567,4317,4623
50,3139,3260,4577
51,3241,3208,4393
52,3306,3749,4444
53,3124,5067,4355
54,3304,3358,4548
55,2953,3792,3933
56,3225,3290,4287
57,3260,3125,4379
58,3884,3734,5103
59,3136,3564,4304
60,3595,3628,4618
61,3587,3915,4834
62,3393,3641,4508
63,3385,3786,4721
64,3800,4108,5194
65,3798,4844,5043
66,4376,3167,5452
67,3703,3626,5046
68,3678,3275,4796
69,3848,3461,4984
70,4065,3930,5449
71,3780,3435,4851
72,3071,3534,4401
73,3126,4908,4164
74,3154,3422,4387
75,3606,3640,4996
76,3464,3404,4865
77,3501,3303,4625
78,3346,3414,4495
79,3050,3211,4195
80,2999,4350,4098
81,4721,3485,5685
82,7839,5736,8996
83,4416,4592,5830
84,3405,3909,4726
85,3579,3612,4987
86,3497,3415,4729
87,3422,3414,4447
88,3488,4190,4912
89,4087,4128,5467
90,3881,3971,5305
91,3818,4210,5093
92,3918,3684,5261
93,4720,4869,6111
94,4075,4721,5491
95,4455,3977,5850
96,3864,4140,5273
97,3806,5015,5221
98,3799,3566,4785
99,3724,3711,4878
100,4283,4763,5558
101,4168,4468,5130
102,3483,3772,4522
103,3396,3490,4580
104,3227,3213,4361
105,3989,4513,4970
106,3529,3822,4854
107,3104,4714,4435
108,3175,3248,4168
109,3363,4285,4557
110,3722,3677,4794
111,3294,3487,4446
112,3569,3618,4862
113,3395,4019,4414
114,3567,4027,4814
115,3837,3750,4899
116,3550,3428,4763
117,3560,3880,4875
118,7382,3576,8507
119,17412,3481,19063
120,3034,3147,4333
121,3004,3352,4150
122,3449,3452,4592
123,3228,3660,4520
124,3349,3387,4362
125,3018,3933,4076
126,3038,3162,4124
127,3408,3639,4778
128,3461,3791,4836
129,3280,3168,4822
130,3159,3501,4311
131,3224,3704,4356
132,3072,3137,4006
133,3869,3514,5099
134,6796,3550,8150
135,3335,3638,4661
136,3383,5360,4672
137,3022,3673,3977
138,3134,3340,4456
139,3100,4408,4340
140,3737,3587,4925
141,3512,3787,4681
142,3695,3689,4946
143,3990,4098,5286
144,3524,24602,4837
145,5054,4611,7482
146,4274,7272,6385
147,3950,4268,5597
148,3913,4035,5478
149,3645,6995,5077
150,4986,3821,6448
151,3719,3243,4983
152,3425,3118,4450
153,2864,2778,3825
154,3036,3508,4137
155,3328,3606,4663
156,3335,3447,4708
157,3370,5615,4590
158,3635,3171,4746
159,4769,3389,5823
160,3425,3215,4495
161,3247,8686,4564
162,3269,2949,4299
163,2923,3344,3911
164,3262,3616,4272
165,3188,3722,4363
166,3239,3101,4576
167,3672,3470,5044
168,3606,3424,5110
169,3779,3650,5175
170,3558,3402,4968
171,3429,3630,4825
172,3816,3765,5012
173,3672,5537,4676
174,3327,3862,4487
175,3545,3392,4952
176,3364,3488,4421
177,3239,3497,4297
178,30677,3632,33279
179,3336,3632,4501
180,3162,3490,4241
181,2988,148022,4114
182,6349,4345,8798
183,3324,3723,4887
184,3194,3469,4413
185,3236,3100,4477
186,2966,3238,4106
187,3411,3382,4678
188,4557,4296,5613
189,5232,4205,6366
190,3667,3236,4809
191,2883,3373,3964
192,131942,5419,137603
193,3807,3830,5042
194,3495,3512,4861
195,3293,3181,4427
196,2866,3293,3899
197,3179,3004,4425
198,3062,3343,4241
199,3138,3687,4249
200,2978,3092,4041
201,3351,3529,4483
202,3350,3197,4407
203,3106,3405,4395
204,3822,3442,5037
205,3472,3560,4689
206,3463,3312,4733
207,4264,3388,5511
208,3244,3596,4392
209,3114,3117,4157
210,3123,3092,4161
211,3188,209277,4495
212,7989,3775,10699
213,3149,3079,4231
214,3201,3092,4412
215,3438,3592,4785
216,3529,3655,4847
217,3501,3544,4897
218,3955,10320,5091
219,3221,3302,4497
220,2857,2918,4164
221,3068,3120,4374
222,1130129,7672,1138910
223,4104,3475,5439
224,3151,3699,4522
225,3389,3246,4408
226,3182,3495,4354
227,3723,3509,4811
228,3026,3798,4161
229,3298,3780,4493
230,3020,3219,4153
231,3369,3585,4568
232,3243,20269,4193
233,5179,3870,7084
234,3620,3781,5096
235,3375,3678,4826
236,3509,3530,4862
237,3401,3610,4758
238,3501,4087,4883
239,3381,3825,4617
240,3501,3849,4946
241,3459,3817,4789
242,3489,3669,4887
243,3188,3441,4418
244,3729,3196,4894
245,2965,2979,4060
246,2977,3666,4151
247,5930,4181,8161
248,3696,4256,5098
249,3227,3834,4404
250,3185,3441,4343
251,3202,2768,4835
252,2203,2268,2951
253,2105,2210,2834
254,3009,3292,4254
255,3714,3919,4762
256,3167,3453,4376
257,3106,3342,4268
258,3102,3324,4469
259,3144,3379,4589
260,3163,3238,4446
261,3248,3389,4616
262,3350,3202,4629
263,3261,3346,4491
264,3166,3240,4681
265,3286,3510,4413
266,3284,3365,4461
267,3325,3395,4488
268,3167,4050,4397
269,3328,4456,4828
270,3628,3357,4882
271,3729,3088,4895
272,3270,3212,4526
273,3077,3374,4264
274,3193,3364,4487
275,4051,2894,5160
276,2926,3129,4112
277,3459,3385,5084
278,3357,3641,4852
279,3104,3176,4560
280,3192,3560,4368
281,4323,3784,5673
282,3301,3417,4463
283,3490,3478,4724
284,3222,3245,4406
285,4556,3408,5864
286,3302,3400,4353
287,4685,3405,5870
288,3102,3193,4191
289,3389,3358,4824
290,3437,3354,4568
291,2946,3216,4262
292,3783,3411,4807
293,3144,4547,4515
294,3471,3499,4965
295,3568,3554,5009
296,3328,3265,4631
297,3380,3201,4635
298,3157,2176,3976
299,2171,2185,2966
300,2172,2130,2924
301,3197,3330,4413
302,3666,3223,4827
303,3001,3416,8531
304,3048,3140,4150
305,3224,3048,4361
306,3531,3277,4842
307,3078,3352,4325
308,3177,3133,4332
309,119539,6801,128073
310,3634,3569,5230
311,3971,3605,5395
312,3326,3250,4581
313,3215,3490,4584
314,3628,3051,4684
315,3092,3355,4277
316,3392,3435,4572
317,3069,3521,4307
318,3259,3648,4631
319,3049,3831,13524
320,3086,3104,4431
321,3164,3507,4365
322,3401,3310,4747
323,3290,3495,4469
324,3174,3286,4527
325,3626,3225,4996
326,3456,3209,4890
327,3360,3598,4545
328,3392,3270,4594
329,2897,2915,4049
330,2916,3158,4151
331,4624,3591,6031
332,3460,3677,5004
333,3066,3637,4327
334,3327,3675,4576
335,2834,3070,4022
336,3154,3413,4326
337,3561,3562,4968
338,3689,3564,5529
339,881987,5766,889771
340,2490,2536,3591
341,2196,2219,3213
342,3890,3611,5725
343,2374,2355,3408
344,2461,2186,3245
345,2090,2206,2950
346,2144,2219,2930
347,2135,2358,2880
348,2195,2213,2931
349,2269,2459,3256
350,2390,3342,3169
351,4185,5863,27371
352,3806,3463,5725
353,3233,12008,4545
354,3353,3611,5819
355,3246,3941,4545
356,3176,3474,4429
357,3263,4536,4595
358,3413,3418,4731
359,3608,3185,4650
360,3856,3624,5355
361,3615,3530,5418
362,3216,3388,4914
363,3613,3271,4922
364,3362,3494,4955
365,3993,3325,5532
366,3390,3637,5094
367,4027,3193,5162
368,2848,3105,3933
369,896516,7093,905146
370,3318,3369,4506
371,2893,3144,4035
372,3199,11086,4437
373,3516,6040,4806
