count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,1710327,0,1710327,0,0,4538,1937
52,1705999,0,1705999,0,0,6768,2062
53,1701517,0,1701517,0,0,5555,2032
54,1696463,0,1696463,0,0,5839,1748
55,1690823,0,1690823,0,0,5404,1964
56,1678713,0,1678713,0,0,5473,1932
57,1673228,0,1673228,0,0,5850,2233
58,1666739,0,1666739,0,0,5902,1803
59,1661982,0,1661982,0,0,5053,2208
60,1658535,0,1658535,0,0,5931,2056
61,1654652,0,1654652,0,0,5705,2278
62,1649066,0,1649066,0,0,5318,1695
63,1645628,0,1645628,0,0,4518,2560
64,1642031,0,1642031,0,0,5771,2176
65,2276438,0,2276438,0,0,6002,636324
66,2280316,0,2280316,0,0,649841,4497
67,2278120,0,2278120,0,0,9685,2426
68,2274329,0,2274329,0,0,6754,2512
69,2269596,0,2269596,0,0,5783,2317
70,2261713,0,2261713,0,0,5369,1836
71,2254847,0,2254847,0,0,4848,2036
72,2185125,0,2185125,0,0,4887,2200
73,2166852,0,2166852,0,0,6262,2109
74,2158278,0,2158278,0,0,4937,1851
75,2151249,0,2151249,0,0,4695,2661
76,2144650,0,2144650,0,0,5526,2074
77,2137739,0,2137739,0,0,4806,2066
78,2136038,0,2136038,0,0,8528,2794
79,2129644,0,2129644,0,0,5990,1937
80,2031386,0,2031386,0,0,4895,2103
81,2019736,0,2019736,0,0,6108,2176
82,2008805,0,2008805,0,0,5177,2041
83,2055458,0,2055458,0,0,4986,54439
84,2042398,0,2042398,0,0,61445,3446
85,2036005,0,2036005,0,0,8398,2262
86,2028996,0,2028996,0,0,5851,1984
87,2022914,0,2022914,0,0,4920,1753
88,2018424,0,2018424,0,0,4829,2094
89,2011144,0,2011144,0,0,6459,2036
90,2003764,0,2003764,0,0,4850,1888
91,1996572,0,1996572,0,0,4675,1900
92,1990122,0,1990122,0,0,4413,2033
93,1984813,0,1984813,0,0,4897,2255
94,1978476,0,1978476,0,0,4827,2130
95,2634200,0,2634200,0,0,5015,662497
96,2634362,0,2634362,0,0,673779,4055
97,2610400,0,2610400,0,0,9030,2214
98,2601581,0,2601581,0,0,5237,1750
99,2595072,0,2595072,0,0,4501,1877
100,2589143,0,2589143,0,0,4787,2084
101,2582771,0,2582771,0,0,4625,1919
102,2382267,0,2382267,0,0,4823,1856
103,2358634,0,2358634,0,0,4841,1833
104,2352637,0,2352637,0,0,4590,2959
105,2345485,0,2345485,0,0,7240,2067
106,2339072,0,2339072,0,0,5070,1914
107,2331852,0,2331852,0,0,4785,2129
108,2311943,0,2311943,0,0,5036,2170
109,2305776,0,2305776,0,0,4966,2202
110,2350521,0,2350521,0,0,4896,47902
111,2349335,0,2349335,0,0,59214,3176
112,2343720,0,2343720,0,0,5606,1746
113,2335137,0,2335137,0,0,4500,1360
114,2327750,0,2327750,0,0,2865,1135
115,2320551,0,2320551,0,0,2563,1094
116,2312386,0,2312386,0,0,2474,1204
117,2304639,0,2304639,0,0,2639,1356
118,2297026,0,2297026,0,0,2787,1049
119,2290212,0,2290212,0,0,2441,1636
