count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,232582,0,232582,0,0,189218,3069
52,248307,0,248307,0,0,8468,158711
53,194415,0,194415,0,0,171740,50537
54,139098,0,139098,0,0,58240,46276
55,369125,0,369125,0,0,53119,345362
56,255192,0,255192,0,0,359052,4968
57,142120,0,142120,0,0,10138,2357
58,304200,0,304200,0,0,6444,304544
59,165469,0,165469,0,0,316461,3311
60,173672,0,173672,0,0,7872,103015
61,173435,0,173435,0,0,113755,121000
62,245542,0,245542,0,0,134414,174577
63,130912,0,130912,0,0,185967,4542
64,237681,0,237681,0,0,8069,236247
65,194905,0,194905,0,0,249628,87595
66,250860,0,250860,0,0,99343,224992
67,120941,0,120941,0,0,234329,3465
68,323140,0,323140,0,0,6777,358439
69,520956,0,520956,0,0,370742,432641
70,407237,0,407237,0,0,444220,3982
71,287324,0,287324,0,0,7406,4449
72,188979,0,188979,0,0,9597,17033
73,545455,0,545455,0,0,22965,491768
74,401286,0,401286,0,0,503617,3963
75,279839,0,279839,0,0,7293,2060
76,242283,0,242283,0,0,4630,85198
77,337520,0,337520,0,0,94716,248609
78,359179,0,359179,0,0,264144,166371
79,342771,0,342771,0,0,177875,168136
80,323938,0,323938,0,0,180245,108316
81,275048,0,275048,0,0,120589,119572
82,165520,0,165520,0,0,128553,3850
83,203214,0,203214,0,0,6862,143582
84,239005,0,239005,0,0,155583,145272
85,138272,0,138272,0,0,156576,4268
86,303432,0,303432,0,0,7668,294323
87,160140,0,160140,0,0,306214,3953
88,218864,0,218864,0,0,7734,169956
89,415848,0,415848,0,0,179851,343630
90,246240,0,246240,0,0,355470,95772
91,164646,0,164646,0,0,106440,47406
92,245482,0,245482,0,0,53770,186641
93,287587,0,287587,0,0,196465,147011
94,166676,0,166676,0,0,170377,56992
95,207947,0,207947,0,0,65242,148875
96,214489,0,214489,0,0,160399,97259
97,287174,0,287174,0,0,110804,238270
98,183765,0,183765,0,0,248653,3666
99,189171,0,189171,0,0,7219,160635
100,210495,0,210495,0,0,285596,16837
101,373917,0,373917,0,0,23291,319653
102,453207,0,453207,0,0,331640,200233
103,340657,0,340657,0,0,211247,4129
104,237926,0,237926,0,0,7533,2355
105,246655,0,246655,0,0,6135,121151
106,146332,0,146332,0,0,130897,3271
107,188064,0,188064,0,0,6796,141464
108,296569,0,296569,0,0,146830,287433
109,336353,0,336353,0,0,294055,229851
110,218588,0,218588,0,0,236442,2704
111,247306,0,247306,0,0,4884,153768
112,304834,0,304834,0,0,159125,267949
113,399612,0,399612,0,0,278679,213940
114,264058,0,264058,0,0,223704,3499
115,163473,0,163473,0,0,6634,146882
116,343944,0,343944,0,0,151669,303245
117,222456,0,222456,0,0,314482,4086
118,342258,0,342258,0,0,7687,294497
119,238103,0,238103,0,0,306681,4048
120,296506,0,296506,0,0,7851,224941
121,317645,0,317645,0,0,253966,158254
122,226905,0,226905,0,0,198040,5588
123,301063,0,301063,0,0,11784,170382
124,366262,0,366262,0,0,189093,228342
125,241804,0,241804,0,0,241037,4614
126,236752,0,236752,0,0,7494,91512
127,347930,0,347930,0,0,118108,227892
128,222947,0,222947,0,0,239469,4245
129,183190,0,183190,0,0,9370,97464
130,370342,0,370342,0,0,108976,316205
131,258230,0,258230,0,0,327758,4292
132,266299,0,266299,0,0,8045,153543
133,235815,0,235815,0,0,161870,111629
134,263771,0,263771,0,0,124261,175598
135,257578,0,257578,0,0,187340,116167
136,170727,0,170727,0,0,128250,63653
137,274070,0,274070,0,0,72302,245959
138,126751,0,126751,0,0,257617,3932
139,234316,0,234316,0,0,7877,236677
140,115497,0,115497,0,0,247538,4161
141,255502,0,255502,0,0,7326,240616
142,164953,0,164953,0,0,249628,60533
143,222019,0,222019,0,0,67288,170206
144,120151,0,120151,0,0,182529,4837
145,172568,0,172568,0,0,9506,161912
146,210437,0,210437,0,0,173817,138647
147,223491,0,223491,0,0,148093,108170
148,271952,0,271952,0,0,117589,150498
149,239169,0,239169,0,0,162036,82238
150,203211,0,203211,0,0,90428,155604
151,199648,0,199648,0,0,166977,137994
152,152599,0,152599,0,0,209689,6152
153,262919,0,262919,0,0,13462,219843
154,153320,0,153320,0,0,232520,4174
155,184033,0,184033,0,0,7302,155435
156,245955,0,245955,0,0,164549,181900
157,348333,0,348333,0,0,192586,253809
158,226872,0,226872,0,0,268027,5526
159,177432,0,177432,0,0,11030,74324
160,180807,0,180807,0,0,85117,138130
161,230577,0,230577,0,0,151145,195070
162,161390,0,161390,0,0,204669,52327
163,180322,0,180322,0,0,64070,133572
164,277596,0,277596,0,0,142560,229735
165,166079,0,166079,0,0,239466,3700
166,262403,0,262403,0,0,7097,254894
167,131942,0,131942,0,0,265899,4007
168,292995,0,292995,0,0,7428,273757
169,251971,0,251971,0,0,284888,90540
170,130628,0,130628,0,0,96418,2531
171,206179,0,206179,0,0,4484,174241
172,233447,0,233447,0,0,185309,161247
173,202491,0,202491,0,0,171841,116006
174,199381,0,199381,0,0,126746,91561
175,275163,0,275163,0,0,101440,168660
176,273034,0,273034,0,0,181499,207517
177,163397,0,163397,0,0,221405,4337
178,170762,0,170762,0,0,7613,117161
179,167901,0,167901,0,0,128289,123577
180,89066,0,89066,0,0,135029,9407
181,202356,0,202356,0,0,11767,223553
182,272590,0,272590,0,0,234442,204825
183,160293,0,160293,0,0,216669,121599
184,193796,0,193796,0,0,131586,150358
185,265904,0,265904,0,0,162706,180060
186,192738,0,192738,0,0,190795,45276
187,272919,0,272919,0,0,57188,335518
188,293919,0,293919,0,0,347154,204812
189,167060,0,167060,0,0,215985,4536
190,369855,0,369855,0,0,7713,376261
191,243825,0,243825,0,0,387306,58808
192,213607,0,213607,0,0,70870,181453
193,222079,0,222079,0,0,193290,130824
194,198806,0,198806,0,0,145659,209485
195,232534,0,232534,0,0,221029,156441
196,173419,0,173419,0,0,166800,97181
197,338075,0,338075,0,0,109667,264765
198,215980,0,215980,0,0,274817,4018
199,202777,0,202777,0,0,7628,142500
200,228182,0,228182,0,0,152190,167428
201,239806,0,239806,0,0,179566,128967
202,151713,0,151713,0,0,139845,4924
203,196953,0,196953,0,0,7640,154290
204,388169,0,388169,0,0,193560,288722
205,350808,0,350808,0,0,300367,171327
206,216204,0,216204,0,0,181224,3739
207,311388,0,311388,0,0,6902,218703
208,196477,0,196477,0,0,228395,4165
209,405569,0,405569,0,0,8019,342325
210,299411,0,299411,0,0,353016,3789
211,172536,0,172536,0,0,7203,1947
212,180782,0,180782,0,0,4728,146071
213,233695,0,233695,0,0,156949,173311
214,322623,0,322623,0,0,184902,200284
215,211024,0,211024,0,0,211636,4604
216,172972,0,172972,0,0,8539,87516
217,233089,0,233089,0,0,102233,178848
218,149247,0,149247,0,0,190211,5418
219,296302,0,296302,0,0,9105,258050
220,194573,0,194573,0,0,268920,45310
221,308405,0,308405,0,0,53542,272503
222,318920,0,318920,0,0,284662,239635
223,167228,0,167228,0,0,250708,3811
224,288523,0,288523,0,0,7256,255146
225,170425,0,170425,0,0,266148,129747
226,202981,0,202981,0,0,137818,164353
227,201640,0,201640,0,0,174358,140317
228,252221,0,252221,0,0,152435,149284
229,127579,0,127579,0,0,158899,38523
230,154166,0,154166,0,0,44124,137989
231,187289,0,187289,0,0,147209,137518
232,149149,0,149149,0,0,150079,107414
233,187627,0,187627,0,0,115920,149175
234,210364,0,210364,0,0,158844,167492
235,244044,0,244044,0,0,177403,183650
236,222459,0,222459,0,0,192566,141785
237,182899,0,182899,0,0,152366,141681
238,202473,0,202473,0,0,152486,146436
239,239343,0,239343,0,0,154187,180716
240,217341,0,217341,0,0,192788,119340
241,175083,0,175083,0,0,129585,90174
242,345909,0,345909,0,0,98272,266267
243,246805,0,246805,0,0,278282,4648
244,270483,0,270483,0,0,7909,167059
245,144517,0,144517,0,0,177741,3874
246,211616,0,211616,0,0,7546,166360
247,308294,0,308294,0,0,178557,171863
248,363165,0,363165,0,0,208187,210019
249,178797,0,178797,0,0,223539,4867
250,160042,0,160042,0,0,8660,116465
251,195892,0,195892,0,0,120316,148621
252,194452,0,194452,0,0,159155,124938
253,188844,0,188844,0,0,136152,129153
254,192256,0,192256,0,0,139538,123201
255,162366,0,162366,0,0,135719,97827
256,160264,0,160264,0,0,108813,100613
257,172583,0,172583,0,0,120400,127965
258,223374,0,223374,0,0,139589,145447
259,177520,0,177520,0,0,156883,123601
260,235487,0,235487,0,0,134722,189017
261,249334,0,249334,0,0,217205,137235
262,229734,0,229734,0,0,149213,104377
263,381791,0,381791,0,0,115426,279483
264,242361,0,242361,0,0,291044,4340
265,273800,0,273800,0,0,9087,193897
266,248609,0,248609,0,0,206099,110134
267,196073,0,196073,0,0,121347,84309
268,162564,0,162564,0,0,94979,80138
269,182057,0,182057,0,0,87367,127100
270,170151,0,170151,0,0,138241,108480
271,195347,0,195347,0,0,120107,132946
272,403317,0,403317,0,0,143207,328675
273,307495,0,307495,0,0,339788,78485
274,197754,0,197754,0,0,90022,14605
275,249787,0,249787,0,0,18707,176243
276,158182,0,158182,0,0,187996,4778
277,354592,0,354592,0,0,8410,298619
278,223539,0,223539,0,0,308168,3264
279,201537,0,201537,0,0,7079,129389
280,167883,0,167883,0,0,141209,109800
281,184367,0,184367,0,0,120651,117611
282,99492,0,99492,0,0,129587,4545
283,197031,0,197031,0,0,8102,184820
284,182204,0,182204,0,0,195265,72804
285,213111,0,213111,0,0,81542,152573
286,131386,0,131386,0,0,164597,65613
287,142757,0,142757,0,0,77561,126639
288,150688,0,150688,0,0,137819,125946
289,141731,0,141731,0,0,137278,82948
290,158257,0,158257,0,0,96120,132506
291,148169,0,148169,0,0,143808,115514
292,177990,0,177990,0,0,126478,114768
293,258902,0,258902,0,0,124154,201057
294,198037,0,198037,0,0,209430,87387
295,156753,0,156753,0,0,98931,84657
296,156861,0,156861,0,0,91796,119120
