sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313404599087579,1780313403676824931,1780313403676825591,1780313404599770524,-922262648,922944933,922603790,341142,922698470,245429
2,1780313404599778834,1780313403677529992,1780313403677530642,1780313404600486788,-922248842,922956146,922602494,353652,922698470,245429
3,1780313404600495038,1780313403678125602,1780313403678126212,1780313404601076641,-922369436,922950429,922659932,290496,922698470,245429
4,1780313404601084361,1780313403678602192,1780313403678602442,1780313404601550394,-922482169,922947952,922715060,232891,922698470,245429
5,1780313404601558754,1780313403679073033,1780313403679073343,1780313404602020536,-922485721,922947193,922716457,230736,922698470,245429
6,1780313404602028057,1780313403679515373,1780313403679515533,1780313404602463149,-922512684,922947616,922730150,217466,922698470,245429
7,1780313404602473829,1780313403680031543,1780313403680031743,1780313404602940922,-922442286,922909179,922675732,233446,922698470,245429
8,1780313404602948402,1780313403680499954,1780313403680500154,1780313404603406165,-922448448,922906011,922677229,228781,922698470,245429
9,1780313404603413465,1780313403680963994,1780313403680964184,1780313404603911748,-922449471,922947564,922698517,249046,922698470,245429
10,1780313404603919448,1780313403681404994,1780313403681405114,1780313404604360270,-922514454,922955156,922734805,220351,922698470,245429
11,1780313404604367460,1780313403681930134,1780313403681930474,1780313404604857753,-922437326,922927279,922682302,244976,922698470,245429
12,1780313404604866403,1780313403682416685,1780313403682416905,1780313404605377786,-922449718,922960881,922705299,255581,922698470,245429
13,1780313404605386336,1780313403682937065,1780313403682937245,1780313404605893569,-922449271,922956324,922702797,253526,922698470,245429
14,1780313404605901109,1780313403683391155,1780313403683391295,1780313404606350731,-922509954,922959436,922734695,224741,922698470,245429
15,1780313404606358361,1780313403683921416,1780313403683921606,1780313404606829815,-922436945,922908209,922672577,235632,922698470,245429
16,1780313404606837475,1780313403684386536,1780313403684386736,1780313404607338788,-922450939,922952052,922701495,250556,922698470,245429
17,1780313404607346218,1780313403684894936,1780313403684895146,1780313404607802200,-922451282,922907054,922679168,227886,922698470,245429
18,1780313404607809870,1780313403685294657,1780313403685294787,1780313404608200842,-922515213,922906055,922710634,195421,922698470,245429
19,1780313404608208212,1780313403685769837,1780313403685770007,1780313404608682445,-922438375,922912438,922675406,237031,922698470,245429
20,1780313404608691175,1780313403686239467,1780313403686239677,1780313404609193528,-922451708,922953851,922702779,251071,922698470,245429
21,1780313404609201218,1780313403686750808,1780313403686750978,1780313404609700411,-922450410,922949433,922699921,249511,922698470,245429
22,1780313404609707861,1780313403687194408,1780313403687194538,1780313404610100533,-922513453,922905995,922709724,196271,922698470,245429
23,1780313404610108043,1780313403687670398,1780313403687670578,1780313404610626247,-922437645,922955669,922696657,259012,922698470,245429
24,1780313404610633637,1780313403688183589,1780313403688183769,1780313404611088359,-922450048,922904590,922677319,227271,922698470,245429
25,1780313404611095959,1780313403688647379,1780313403688647569,1780313404611597912,-922448580,922950343,922699461,250881,922698470,245429
26,1780313404611605382,1780313403689090109,1780313403689090249,1780313404611996304,-922515273,922906055,922710664,195391,922698470,245429
27,1780313404612003554,1780313403689566670,1780313403689566860,1780313404612475597,-922436884,922908737,922672810,235926,922698470,245429
28,1780313404612483347,1780313403690032300,1780313403690032490,1780313404612940359,-922451047,922907869,922679458,228411,922698470,245429
29,1780313404612947719,1780313403690500790,1780313403690500980,1780313404613454722,-922446929,922953742,922700335,253406,922698470,245429
30,1780313404613462092,1780313403690946410,1780313403690946550,1780313404613853504,-922515682,922906954,922711318,195636,922698470,245429
31,1780313404613861294,1780313403691431711,1780313403691431911,1780313404614384768,-922429583,922952857,922691220,261637,922698470,245429
32,1780313404614392498,1780313403691938431,1780313403691938611,1780313404614885271,-922454067,922946660,922700363,246296,922698470,245429
33,1780313404614892641,1780313403692445521,1780313403692445771,1780313404615350203,-922447120,922904432,922675776,228656,922698470,245429
34,1780313404615357563,1780313403692843192,1780313403692843452,1780313404615749956,-922514371,922906504,922710437,196066,922698470,245429
35,1780313404615757216,1780313403693319662,1780313403693319862,1780313404616226508,-922437554,922906646,922672100,234546,922698470,245429
36,1780313404616234258,1780313403693782322,1780313403693782522,1780313404616696561,-922451936,922914039,922682987,231051,922698470,245429
37,1780313404616704151,1780313403694253583,1780313403694253763,1780313404617158233,-922450568,922904470,922677519,226951,922698470,245429
38,1780313404617165893,1780313403694649803,1780313403694649943,1780313404617595686,-922516090,922945743,922730916,214826,922698470,245429
39,1780313404617603347,1780313403695165183,1780313403695165353,1780313404618072009,-922438164,922906656,922672410,234246,922698470,245429
40,1780313404618080479,1780313403695626994,1780313403695627194,1780313404618573932,-922453485,922946738,922700111,246626,922698470,245429
41,1780313404618581742,1780313403696131954,1780313403696132154,1780313404619036814,-922449788,922904660,922677224,227436,922698470,245429
