sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313383646193386,1780313382723556566,1780313382723557236,1780313383646912151,-922636820,923354915,922995867,359047,923092618,244775
2,1780313383646922361,1780313382724182007,1780313382724182507,1780313383647539004,-922740354,923356497,923048425,308071,923092618,244775
3,1780313383647547424,1780313382724840237,1780313382724840917,1780313383648196028,-922707187,923355111,923031149,323962,923092618,244775
4,1780313383648204928,1780313382725379697,1780313382725379967,1780313383648730291,-922825231,923350324,923087777,262546,923092618,244775
5,1780313383648737891,1780313382725912888,1780313382725913218,1780313383649260804,-922825003,923347586,923086294,261291,923092618,244775
6,1780313383649268564,1780313382726419338,1780313382726419528,1780313383649834987,-922849226,923415459,923132342,283116,923092618,244775
7,1780313383649843247,1780313382727036459,1780313382727036749,1780313383650382761,-922806788,923346012,923076400,269612,923092618,244775
8,1780313383650391001,1780313382727557559,1780313382727557849,1780313383650909344,-922833442,923351495,923092468,259026,923092618,244775
9,1780313383650917514,1780313382728085399,1780313382728085569,1780313383651435196,-922832115,923349627,923090871,258756,923092618,244775
10,1780313383651443146,1780313382728538240,1780313382728538380,1780313383651846849,-922904906,923308469,923106687,201781,923092618,244775
11,1780313383651854689,1780313382729039840,1780313382729039990,1780313383652346901,-922814849,923306911,923060880,246031,923092618,244775
12,1780313383652354631,1780313382729514070,1780313382729514300,1780313383652862024,-922840561,923347724,923094142,253581,923092618,244775
13,1780313383652869674,1780313382730035471,1780313382730035621,1780313383653381307,-922834203,923345686,923089944,255741,923092618,244775
14,1780313383653388577,1780313382730481921,1780313382730482041,1780313383653789520,-922906656,923307479,923107067,200411,923092618,244775
15,1780313383653796840,1780313382730971681,1780313382730971821,1780313383654319563,-922825159,923347742,923086450,261291,923092618,244775
16,1780313383654327543,1780313382731486821,1780313382731486961,1780313383654830086,-922840722,923343125,923091923,251201,923092618,244775
17,1780313383654837846,1780313382732001522,1780313382732001652,1780313383655344569,-922836324,923342917,923089620,253296,923092618,244775
18,1780313383655352209,1780313382732446132,1780313382732446262,1780313383655787341,-922906077,923341079,923123578,217501,923092618,244775
