round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,7,3030719,394227,1790178181251131175,1790178181250892677,258389,0,0.415834,1,1
1,1,395857,403878,1790178181251556763,1790178181251314931,241912,0,0.000000,1,0
2,2,781195,394357,1790178181252355719,1790178181252106441,249348,0,0.000000,1,0
3,3,1139523,379548,1790178181253513282,1790178181253274235,279007,0,0.000000,1,0
4,1,372637,380667,1790178181253935020,1790178181254028795,243582,93775,0.706053,1,1
5,1,385897,394157,1790178181254669644,1790178181254979143,246092,309499,0.565303,1,1
6,3,1138113,382048,1790178181256375298,1790178181256137197,278681,0,0.000000,1,0
7,1,374647,383657,1790178181256801056,1790178181256562662,279305,0,0.000000,1,0
8,1,369847,377297,1790178181257221224,1790178181257438170,242363,216946,0.625888,1,1
9,2,777585,382027,1790178181258470098,1790178181258378738,244013,0,0.000000,1,0
10,3,1144313,377417,1790178181259776244,1790178181259539592,279813,0,0.000000,1,0
11,2,752174,384708,1790178181260580979,1790178181260343262,279238,0,0.520799,1,1
12,3,1137503,383488,1790178181261773543,1790178181261533616,240007,0,0.555174,1,1
13,1,382498,391018,1790178181262179171,1790178181261939530,239711,0,0.000000,1,0
14,2,1347764,606336,1790178202293807943,1790178202293536776,271257,0,0.000000,1,0
15,3,1218512,410495,1790178202295069205,1790178202294819719,263197,0,0.000000,1,0
16,1,393564,405014,1790178202295490810,1790178202295513750,257002,22940,0.000000,1,0
17,3,1215422,402564,1790178202297000595,1790178202296752004,275931,0,0.000000,1,0
18,2,791948,399324,1790178202297832983,1790178202297586973,281011,0,0.000000,1,0
19,3,1192802,397004,1790178202299074166,1790178202298829116,285170,0,0.653075,1,1
20,1,605456,640606,1790178208311943256,1790178208311614209,329177,0,0.000000,1,0
21,1,791174,824225,1790178217324945309,1790178217325229063,274426,283754,0.000000,1,0
22,1,589711,604761,1790178217326117180,1790178217325853075,264195,0,0.974384,1,1
23,3,1358384,474998,1790178217327502025,1790178217327264986,249569,0,0.336386,1,1
24,1,459188,474758,1790178217328002944,1790178217328348972,249373,346028,0.000000,1,0
25,1,409767,423167,1790178217329024822,1790178217328780356,244666,0,0.000000,1,0
26,1,402627,415118,1790178217329449139,1790178217329210530,238679,0,0.000000,1,0
27,2,807244,418608,1790178217330277674,1790178217330038049,244515,0,0.707530,1,1
28,2,787574,391777,1790178217331090969,1790178217330852268,238781,0,0.000000,1,0
29,2,763673,385447,1790178217331875943,1790178217331640538,235475,0,0.000000,1,0
30,2,778864,395647,1790178217332675418,1790178217332435268,240230,0,0.623115,1,1
31,1,385357,397667,1790178217333082345,1790178217332839172,243243,0,0.000000,1,0
32,2,772353,392837,1790178217333875629,1790178217333807299,238434,0,0.000000,1,0
33,1,389037,401667,1790178217334448620,1790178217334211734,236976,0,0.000000,1,0
34,2,759314,388707,1790178217335228944,1790178217334991394,237620,0,0.000000,1,0
35,5,1945475,393237,1790178217337193649,1790178217336954048,239671,0,0.000000,1,0
36,1,385547,398157,1790178217337599577,1790178217337356702,242955,0,0.786198,1,1
37,1,562956,595436,1790178220343988852,1790178220344606705,284185,617853,0.000000,1,0
38,1,413314,426714,1790178220345352835,1790178220345107318,245617,0,0.000000,1,0
39,4,1580515,401124,1790178220346958880,1790178220346715687,243283,0,0.000000,1,0
40,3,1178501,398614,1790178220348159471,1790178220347918991,240670,0,0.000000,1,0
41,1,623567,658608,1790178232367968422,1790178232367644004,324548,0,0.000000,1,0
42,1,448365,473205,1790178232368491378,1790178232368249376,259782,0,0.000000,1,0
43,3,1182414,398215,1790178232369709802,1790178232369465090,244802,0,0.000000,1,0
44,3,1143653,378915,1790178232370870545,1790178232370636885,262460,0,0.000000,1,0
45,1,375594,382034,1790178232371284149,1790178232371136678,242232,0,0.000000,1,0
46,1,378925,385775,1790178232371766465,1790178232371681111,239865,0,0.850375,1,1
47,1,379195,385905,1790178232372309011,1790178232372235163,243690,0,0.836460,1,1
48,3,1150233,386025,1790178232373639856,1790178232373400838,239108,0,0.000000,1,0
49,3,1155373,384164,1790178232374811879,1790178232374575652,274787,0,0.000000,1,0
50,1,375804,382925,1790178232375235343,1790178232374997457,237956,0,0.000000,1,0
