count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns,ts_emit_ns,success
187,449107,0,449107,449107,0,0,1785319624785838039,1
188,203144,0,203144,203144,0,0,1785319624786844241,1
189,125746,0,125746,125746,0,0,1785319624787855246,1
190,238008,0,238008,238008,0,0,1785319624788868611,0
191,314026,0,314026,314026,0,0,1785319624789878410,0
192,103385,0,103385,103385,0,0,1785319624790891482,0
193,253281,0,253281,253281,0,0,1785319624791920879,0
194,577691,0,577691,577691,0,0,1785319624792939797,1
195,408372,0,408372,408372,0,0,1785319624793954056,0
196,1423037,0,1423037,1423037,0,0,1785319624794967492,0
197,405539,0,405539,405539,0,0,1785319624795985028,0
198,1268418,0,1268418,1268418,0,0,1785319624796993023,0
199,261337,0,261337,261337,0,0,1785319624798000191,1
200,194861,0,194861,194861,0,0,1785319624799095186,0
201,1307819,0,1307819,1307819,0,0,1785319624800130257,0
202,292415,0,292415,292415,0,0,1785319624801145800,0
203,279759,0,279759,279759,0,0,1785319624802213082,1
204,340497,0,340497,340497,0,0,1785319624803243034,1
205,1616331,0,1616331,1616331,0,0,1785319624804262093,1
206,598899,0,598899,598899,0,0,1785319624805279609,0
207,2272731,0,2272731,2272731,0,0,1785319624806289705,0
208,1258723,0,1258723,1258723,0,0,1785319624807303903,0
209,252182,0,252182,252182,0,0,1785319624808310509,0
210,996957,0,996957,996957,0,0,1785319624809323142,0
211,97295,0,97295,97295,0,0,1785319624810340639,0
212,753515,0,753515,753515,0,0,1785319624811357750,1
213,1860455,0,1860455,1860455,0,0,1785319624812371514,1
214,843778,0,843778,843778,0,0,1785319624813388233,1
215,137822,0,137822,137822,0,0,1785319624814396078,0
216,335878,0,335878,335878,0,0,1785319624815424514,0
217,1444391,0,1444391,1444391,0,0,1785319624816437887,1
218,421488,0,421488,421488,0,0,1785319624817460848,0
219,2008200,0,2008200,2008200,0,0,1785319624818468888,1
220,998732,0,998732,998732,0,0,1785319624819478469,0
221,173241,0,173241,173241,0,0,1785319624820487040,0
222,503695,0,503695,503695,0,0,1785319624821500556,0
223,238660,0,238660,238660,0,0,1785319624822512382,0
224,1168374,0,1168374,1168374,0,0,1785319624823532370,0
225,157682,0,157682,157682,0,0,1785319624824543162,1
226,650495,0,650495,650495,0,0,1785319624825552784,0
227,1101221,0,1101221,1101221,0,0,1785319624826562677,1
228,284077,0,284077,284077,0,0,1785319624827591526,0
229,278249,0,278249,278249,0,0,1785319624828600712,1
230,792879,0,792879,792879,0,0,1785319624829613597,0
231,494429,0,494429,494429,0,0,1785319624830625067,0
232,253995,0,253995,253995,0,0,1785319624831832045,0
233,1207432,0,1207432,1207432,0,0,1785319624832847071,0
234,193298,0,193298,193298,0,0,1785319624833861292,0
235,388022,0,388022,388022,0,0,1785319624834872130,0
236,225792,0,225792,225792,0,0,1785319624835887350,1
237,1334881,0,1334881,1334881,0,0,1785319624836903389,0
238,322831,0,322831,322831,0,0,1785319624837915489,1
239,213351,0,213351,213351,0,0,1785319624838925905,0
240,206108,0,206108,206108,0,0,1785319624839943601,0
241,153075,0,153075,153075,0,0,1785319624840962773,0
242,142174,0,142174,142174,0,0,1785319624841976964,0
243,2640559,0,2640559,2640559,0,0,1785319624843007533,0
244,1626603,0,1626603,1626603,0,0,1785319624844021671,1
245,617857,0,617857,617857,0,0,1785319624845030481,0
246,770315,0,770315,770315,0,0,1785319624846040764,0
247,1045560,0,1045560,1045560,0,0,1785319624847067681,1
248,228319,0,228319,228319,0,0,1785319624848080979,1
249,662474,0,662474,662474,0,0,1785319624849102854,0
250,1187696,0,1187696,1187696,0,0,1785319624850116275,1
251,172961,0,172961,172961,0,0,1785319624851131079,0
252,280178,0,280178,280178,0,0,1785319624852158212,0
253,197813,0,197813,197813,0,0,1785319624853172814,0
254,208482,0,208482,208482,0,0,1785319624854189098,1
255,797717,0,797717,797717,0,0,1785319624855215891,0
256,425139,0,425139,425139,0,0,1785319624856234580,1
257,796984,0,796984,796984,0,0,1785319624857248412,1
258,792170,0,792170,792170,0,0,1785319624858262082,1
259,265784,0,265784,265784,0,0,1785319624859275411,0
260,1258809,0,1258809,1258809,0,0,1785319624860287791,0
261,247207,0,247207,247207,0,0,1785319624861299472,0
262,304354,0,304354,304354,0,0,1785319624862333638,0
263,1412399,0,1412399,1412399,0,0,1785319624863359251,1
264,393585,0,393585,393585,0,0,1785319624864378231,0
265,958753,0,958753,958753,0,0,1785319624865386853,0
266,119732,0,119732,119732,0,0,1785319624866403384,1
267,1921222,0,1921222,1921222,0,0,1785319624867419478,0
268,909860,0,909860,909860,0,0,1785319624868430990,1
269,148293,0,148293,148293,0,0,1785319624869437725,0
270,439249,0,439249,439249,0,0,1785319624870449600,1
271,694675,0,694675,694675,0,0,1785319624871458433,1
272,439706,0,439706,439706,0,0,1785319624872470689,0
273,302804,0,302804,302804,0,0,1785319624873484186,0
274,89757,0,89757,89757,0,0,1785319624874502811,0
275,149249,0,149249,149249,0,0,1785319624875536901,1
276,537874,0,537874,537874,0,0,1785319624876560450,0
277,343826,0,343826,343826,0,0,1785319624877577523,0
278,1162720,0,1162720,1162720,0,0,1785319624878617276,0
279,149424,0,149424,149424,0,0,1785319624879630618,0
280,225625,0,225625,225625,0,0,1785319624880639577,0
281,313606,0,313606,313606,0,0,1785319624881646858,0
282,183021,0,183021,183021,0,0,1785319624882658933,0
283,1186894,0,1186894,1186894,0,0,1785319624883685237,0
284,173539,0,173539,173539,0,0,1785319624884698638,0
285,595506,0,595506,595506,0,0,1785319624885707956,1
286,904799,0,904799,904799,0,0,1785319624886718784,1
287,252437,0,252437,252437,0,0,1785319624887735845,1
288,1356663,0,1356663,1356663,0,0,1785319624888843395,0
289,342602,0,342602,342602,0,0,1785319624889857525,0
290,438767,0,438767,438767,0,0,1785319624890869770,0
291,191107,0,191107,191107,0,0,1785319624891908411,0
292,270925,0,270925,270925,0,0,1785319624892940676,1
293,322795,0,322795,322795,0,0,1785319624893981348,0
294,2177584,0,2177584,2177584,0,0,1785319624894989902,1
295,1166866,0,1166866,1166866,0,0,1785319624896000724,0
296,157341,0,157341,157341,0,0,1785319624897010295,1
297,220494,0,220494,220494,0,0,1785319624898019683,1
298,2458100,0,2458100,2458100,0,0,1785319624899028130,1
299,1443030,0,1443030,1443030,0,0,1785319624900043240,1
300,435332,0,435332,435332,0,0,1785319624901050989,0
301,240664,0,240664,240664,0,0,1785319624902061288,0
302,162677,0,162677,162677,0,0,1785319624903113703,1
303,245393,0,245393,245393,0,0,1785319624904130204,1
304,135980,0,135980,135980,0,0,1785319624905139130,0
305,204185,0,204185,204185,0,0,1785319624906149135,1
306,1324280,0,1324280,1324280,0,0,1785319624907161603,1
307,308121,0,308121,308121,0,0,1785319624908177842,0
308,1197027,0,1197027,1197027,0,0,1785319624909186379,0
309,180981,0,180981,180981,0,0,1785319624910202477,0
310,600728,0,600728,600728,0,0,1785319624911210031,1
311,301458,0,301458,301458,0,0,1785319624912220134,1
312,825877,0,825877,825877,0,0,1785319624913228387,1
313,2425938,0,2425938,2425938,0,0,1785319624914245370,0
314,1414896,0,1414896,1414896,0,0,1785319624915256458,1
315,406416,0,406416,406416,0,0,1785319624916264991,1
316,1285536,0,1285536,1285536,0,0,1785319624917271812,0
317,275426,0,275426,275426,0,0,1785319624918282029,1
318,2144733,0,2144733,2144733,0,0,1785319624919290248,0
319,1134200,0,1134200,1134200,0,0,1785319624920300866,0
320,125519,0,125519,125519,0,0,1785319624921309576,1
321,364709,0,364709,364709,0,0,1785319624922333003,0
322,215472,0,215472,215472,0,0,1785319624923375819,1
323,611822,0,611822,611822,0,0,1785319624924395292,0
324,448181,0,448181,448181,0,0,1785319624925421087,1
325,487139,0,487139,487139,0,0,1785319624926501020,1
326,327398,0,327398,327398,0,0,1785319624927532135,1
327,410692,0,410692,410692,0,0,1785319624928559850,1
328,263089,0,263089,263089,0,0,1785319624929586593,1
329,398443,0,398443,398443,0,0,1785319624930656262,1
330,363321,0,363321,363321,0,0,1785319624931692819,1
331,290736,0,290736,290736,0,0,1785319624932716536,0
332,560762,0,560762,560762,0,0,1785319624933742586,0
333,1761928,0,1761928,1761928,0,0,1785319624934753212,1
334,752987,0,752987,752987,0,0,1785319624935762289,0
335,1541790,0,1541790,1541790,0,0,1785319624936768929,1
336,532761,0,532761,532761,0,0,1785319624937778066,1
337,651305,0,651305,651305,0,0,1785319624938785097,1
338,620823,0,620823,620823,0,0,1785319624939795148,0
339,263111,0,263111,263111,0,0,1785319624940806192,1
340,571676,0,571676,571676,0,0,1785319624941817441,1
341,220216,0,220216,220216,0,0,1785319624942829022,1
342,279768,0,279768,279768,0,0,1785319624943849106,0
343,1315874,0,1315874,1315874,0,0,1785319624944860641,0
344,306807,0,306807,306807,0,0,1785319624945869796,0
345,2902847,0,2902847,2902847,0,0,1785319624946877963,0
346,1874895,0,1874895,1874895,0,0,1785319624947905943,0
347,867850,0,867850,867850,0,0,1785319624948913025,1
348,364469,0,364469,364469,0,0,1785319624949923381,0
349,295781,0,295781,295781,0,0,1785319624950938424,1
350,465306,0,465306,465306,0,0,1785319624951952332,1
351,222638,0,222638,222638,0,0,1785319624952978191,0
352,156593,0,156593,156593,0,0,1785319624953992950,1
353,1903359,0,1903359,1903359,0,0,1785319624955004643,1
354,890906,0,890906,890906,0,0,1785319624956017185,1
355,118856,0,118856,118856,0,0,1785319624957030799,0
356,357022,0,357022,357022,0,0,1785319624958046897,0
357,1030807,0,1030807,1030807,0,0,1785319624959054731,1
358,208554,0,208554,208554,0,0,1785319624960064707,1
359,634428,0,634428,634428,0,0,1785319624961072358,0
360,220883,0,220883,220883,0,0,1785319624962087942,0
361,1021170,0,1021170,1021170,0,0,1785319624963097033,0
362,140862,0,140862,140862,0,0,1785319624964110743,1
363,151380,0,151380,151380,0,0,1785319624965127322,1
364,378120,0,378120,378120,0,0,1785319624966357242,0
365,367146,0,367146,367146,0,0,1785319624967389520,0
366,148801,0,148801,148801,0,0,1785319624968422183,0
367,232943,0,232943,232943,0,0,1785319624969450752,1
368,187242,0,187242,187242,0,0,1785319624970482970,1
369,357350,0,357350,357350,0,0,1785319624971515571,0
370,380936,0,380936,380936,0,0,1785319624972546148,1
371,336506,0,336506,336506,0,0,1785319624973577217,0
372,404809,0,404809,404809,0,0,1785319624974594204,0
373,309966,0,309966,309966,0,0,1785319624975627955,1
374,348535,0,348535,348535,0,0,1785319624976660164,1
375,466381,0,466381,466381,0,0,1785319624977690727,1
376,496285,0,496285,496285,0,0,1785319624978722923,0
377,290271,0,290271,290271,0,0,1785319624979754609,1
378,383912,0,383912,383912,0,0,1785319624980782735,1
379,192455,0,192455,192455,0,0,1785319624981806351,1
380,161631,0,161631,161631,0,0,1785319624982835979,0
381,422163,0,422163,422163,0,0,1785319624983868454,0
382,171767,0,171767,171767,0,0,1785319624984894679,1
383,324430,0,324430,324430,0,0,1785319624985959622,1
384,484988,0,484988,484988,0,0,1785319624987067341,0
385,706643,0,706643,706643,0,0,1785319624988105054,1
386,904572,0,904572,904572,0,0,1785319624989131665,1
387,147358,0,147358,147358,0,0,1785319624990149289,0
388,314973,0,314973,314973,0,0,1785319624991172888,1
389,176837,0,176837,176837,0,0,1785319624992185311,1
390,288315,0,288315,288315,0,0,1785319624993208392,1
391,1105541,0,1105541,1105541,0,0,1785319624994228553,0
392,118456,0,118456,118456,0,0,1785319624995248514,0
393,1197508,0,1197508,1197508,0,0,1785319624996258904,1
394,185505,0,185505,185505,0,0,1785319624997271009,0
395,115277,0,115277,115277,0,0,1785319624998282561,0
396,225803,0,225803,225803,0,0,1785319624999297140,0
397,695788,0,695788,695788,0,0,1785319625000306458,0
398,141700,0,141700,141700,0,0,1785319625001320266,1
399,358815,0,358815,358815,0,0,1785319625002350764,0
400,125235,0,125235,125235,0,0,1785319625003481112,1
401,140187,0,140187,140187,0,0,1785319625004514144,0
402,678773,0,678773,678773,0,0,1785319625005543572,1
403,1410023,0,1410023,1410023,0,0,1785319625006566829,1
404,383471,0,383471,383471,0,0,1785319625007593436,1
405,294738,0,294738,294738,0,0,1785319625008602714,1
406,891310,0,891310,891310,0,0,1785319625009613764,1
407,1016896,0,1016896,1016896,0,0,1785319625010652848,0
408,121767,0,121767,121767,0,0,1785319625011671115,1
409,368844,0,368844,368844,0,0,1785319625012693444,1
410,458863,0,458863,458863,0,0,1785319625013743395,1
411,281783,0,281783,281783,0,0,1785319625014759866,0
412,1115923,0,1115923,1115923,0,0,1785319625015778287,0
413,103303,0,103303,103303,0,0,1785319625016790995,1
414,607118,0,607118,607118,0,0,1785319625017802910,0
415,727744,0,727744,727744,0,0,1785319625018811927,0
416,611160,0,611160,611160,0,0,1785319625019824684,1
417,215637,0,215637,215637,0,0,1785319625020841149,1
418,225019,0,225019,225019,0,0,1785319625021872000,0
419,300070,0,300070,300070,0,0,1785319625023062885,0
420,156413,0,156413,156413,0,0,1785319625024132118,0
421,310332,0,310332,310332,0,0,1785319625025160785,1
422,175442,0,175442,175442,0,0,1785319625026205572,0
423,201000,0,201000,201000,0,0,1785319625027227541,1
424,269342,0,269342,269342,0,0,1785319625028254637,0
425,180078,0,180078,180078,0,0,1785319625029277706,1
426,157946,0,157946,157946,0,0,1785319625030292831,1
427,228291,0,228291,228291,0,0,1785319625031324019,0
428,421471,0,421471,421471,0,0,1785319625032360631,0
429,854282,0,854282,854282,0,0,1785319625033382264,0
430,1229581,0,1229581,1229581,0,0,1785319625034396329,1
431,215129,0,215129,215129,0,0,1785319625035410886,0
432,991720,0,991720,991720,0,0,1785319625036421713,1
433,96632,0,96632,96632,0,0,1785319625037437892,0
434,467718,0,467718,467718,0,0,1785319625038449126,0
435,603791,0,603791,603791,0,0,1785319625039463854,1
436,1288957,0,1288957,1288957,0,0,1785319625040475992,0
437,267207,0,267207,267207,0,0,1785319625041497850,0
438,480212,0,480212,480212,0,0,1785319625042522336,1
439,841004,0,841004,841004,0,0,1785319625043547792,1
440,228587,0,228587,228587,0,0,1785319625044580192,0
441,409213,0,409213,409213,0,0,1785319625045608401,0
442,136320,0,136320,136320,0,0,1785319625046629087,1
443,465279,0,465279,465279,0,0,1785319625047653966,0
444,949024,0,949024,949024,0,0,1785319625048674795,1
445,119471,0,119471,119471,0,0,1785319625049688186,0
446,338337,0,338337,338337,0,0,1785319625050709679,0
447,272240,0,272240,272240,0,0,1785319625051741358,1
448,214976,0,214976,214976,0,0,1785319625052767931,0
449,160869,0,160869,160869,0,0,1785319625053784047,1
450,164534,0,164534,164534,0,0,1785319625054810690,1
451,252365,0,252365,252365,0,0,1785319625055839146,0
452,150881,0,150881,150881,0,0,1785319625056871293,1
453,148910,0,148910,148910,0,0,1785319625057892467,0
454,115232,0,115232,115232,0,0,1785319625058911977,1
455,226259,0,226259,226259,0,0,1785319625059933386,0
456,258814,0,258814,258814,0,0,1785319625060949489,0
457,201368,0,201368,201368,0,0,1785319625061959308,1
458,211326,0,211326,211326,0,0,1785319625062973986,0
459,170287,0,170287,170287,0,0,1785319625064016110,1
460,248629,0,248629,248629,0,0,1785319625065029440,1
461,150412,0,150412,150412,0,0,1785319625066036597,1
462,112923,0,112923,112923,0,0,1785319625067048064,0
463,139348,0,139348,139348,0,0,1785319625068065869,1
464,239213,0,239213,239213,0,0,1785319625069076339,1
465,163317,0,163317,163317,0,0,1785319625070106360,0
466,139604,0,139604,139604,0,0,1785319625071118720,1
467,359398,0,359398,359398,0,0,1785319625072133880,1
468,349370,0,349370,349370,0,0,1785319625073158231,1
469,272720,0,272720,272720,0,0,1785319625074177830,1
470,209651,0,209651,209651,0,0,1785319625075203438,1
471,228281,0,228281,228281,0,0,1785319625076227339,0
472,232383,0,232383,232383,0,0,1785319625077253100,1
473,187134,0,187134,187134,0,0,1785319625078270128,1
474,127159,0,127159,127159,0,0,1785319625079288509,0
475,267767,0,267767,267767,0,0,1785319625080305023,1
476,217524,0,217524,217524,0,0,1785319625081316681,1
477,207545,0,207545,207545,0,0,1785319625082329558,1
478,238979,0,238979,238979,0,0,1785319625083360572,0
479,243935,0,243935,243935,0,0,1785319625084382045,1
480,179933,0,179933,179933,0,0,1785319625085421874,0
481,236740,0,236740,236740,0,0,1785319625086454747,0
482,118415,0,118415,118415,0,0,1785319625087478332,0
483,224513,0,224513,224513,0,0,1785319625088486933,1
484,171540,0,171540,171540,0,0,1785319625090114065,0
485,206807,0,206807,206807,0,0,1785319625091132883,0
486,285822,0,285822,285822,0,0,1785319625092148042,1
487,138924,0,138924,138924,0,0,1785319625093171233,0
488,141629,0,141629,141629,0,0,1785319625094188575,0
489,1427468,0,1427468,1427468,0,0,1785319625095204431,0
490,416798,0,416798,416798,0,0,1785319625096215144,1
491,448829,0,448829,448829,0,0,1785319625097225634,0
492,837254,0,837254,837254,0,0,1785319625098244008,1
493,819484,0,819484,819484,0,0,1785319625099273555,0
494,1022405,0,1022405,1022405,0,0,1785319625100291381,0
495,328807,0,328807,328807,0,0,1785319625101313846,1
496,297577,0,297577,297577,0,0,1785319625102336055,0
497,151723,0,151723,151723,0,0,1785319625103359970,1
498,452368,0,452368,452368,0,0,1785319625104389424,0
499,489839,0,489839,489839,0,0,1785319625105415280,0
500,437617,0,437617,437617,0,0,1785319625106445909,0
501,525489,0,525489,525489,0,0,1785319625107477665,0
502,230112,0,230112,230112,0,0,1785319625108499825,0
503,194324,0,194324,194324,0,0,1785319625109521092,0
504,252874,0,252874,252874,0,0,1785319625110544688,1
505,177128,0,177128,177128,0,0,1785319625111568054,0
506,478128,0,478128,478128,0,0,1785319625112596602,1
507,171386,0,171386,171386,0,0,1785319625113625137,0
508,187410,0,187410,187410,0,0,1785319625114656157,0
509,246746,0,246746,246746,0,0,1785319625115683377,1
510,1579131,0,1579131,1579131,0,0,1785319625116714647,0
511,556577,0,556577,556577,0,0,1785319625117737327,1
512,576757,0,576757,576757,0,0,1785319625118744919,0
513,221195,0,221195,221195,0,0,1785319625119762921,1
514,770083,0,770083,770083,0,0,1785319625120796021,1
515,375067,0,375067,375067,0,0,1785319625121816498,1
516,317919,0,317919,317919,0,0,1785319625122837470,1
517,536776,0,536776,536776,0,0,1785319625123864039,0
518,1025377,0,1025377,1025377,0,0,1785319625124871030,1
519,186074,0,186074,186074,0,0,1785319625125879746,0
520,130391,0,130391,130391,0,0,1785319625126888326,0
521,145909,0,145909,145909,0,0,1785319625127899737,0
522,157282,0,157282,157282,0,0,1785319625128907204,0
523,174254,0,174254,174254,0,0,1785319625129917080,1
524,168275,0,168275,168275,0,0,1785319625130926809,0
525,202157,0,202157,202157,0,0,1785319625131936635,0
526,162041,0,162041,162041,0,0,1785319625132948841,1
527,259212,0,259212,259212,0,0,1785319625133974787,1
528,1099799,0,1099799,1099799,0,0,1785319625134985190,1
529,88330,0,88330,88330,0,0,1785319625135996756,1
530,552506,0,552506,552506,0,0,1785319625137010591,0
531,262726,0,262726,262726,0,0,1785319625138033492,0
532,162079,0,162079,162079,0,0,1785319625139045720,0
533,1975728,0,1975728,1975728,0,0,1785319625140073390,1
534,965143,0,965143,965143,0,0,1785319625141084190,1
535,173731,0,173731,173731,0,0,1785319625142185437,1
536,461429,0,461429,461429,0,0,1785319625143222205,0
537,1392880,0,1392880,1392880,0,0,1785319625144240892,1
538,379330,0,379330,379330,0,0,1785319625145254482,0
539,127966,0,127966,127966,0,0,1785319625146263010,1
540,289929,0,289929,289929,0,0,1785319625147284699,1
541,223337,0,223337,223337,0,0,1785319625148307449,1
542,158416,0,158416,158416,0,0,1785319625149322898,0
543,225577,0,225577,225577,0,0,1785319625150337336,1
544,193943,0,193943,193943,0,0,1785319625151366123,0
545,392030,0,392030,392030,0,0,1785319625152388964,0
546,186263,0,186263,186263,0,0,1785319625153417440,0
547,1478416,0,1478416,1478416,0,0,1785319625154441198,1
548,466149,0,466149,466149,0,0,1785319625155453550,1
549,520096,0,520096,520096,0,0,1785319625156463595,0
550,676147,0,676147,676147,0,0,1785319625157481990,0
551,354319,0,354319,354319,0,0,1785319625158502272,1
552,2309731,0,2309731,2309731,0,0,1785319625159526333,0
553,1302030,0,1302030,1302030,0,0,1785319625160534074,0
554,293748,0,293748,293748,0,0,1785319625161542400,0
