count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns,ts_emit_ns,success
182,166923,0,166923,166923,0,0,1785319651522112180,0
183,1208116,0,1208116,1208116,0,0,1785319651523148078,1
184,198844,0,198844,198844,0,0,1785319651524157376,1
185,152768,0,152768,152768,0,0,1785319651525169285,0
186,149006,0,149006,149006,0,0,1785319651526182515,0
187,168242,0,168242,168242,0,0,1785319651527205161,0
188,300756,0,300756,300756,0,0,1785319651528680610,1
189,166891,0,166891,166891,0,0,1785319651529720965,1
190,1284577,0,1284577,1284577,0,0,1785319651530751334,1
191,249801,0,249801,249801,0,0,1785319651531786166,1
192,140304,0,140304,140304,0,0,1785319651532812222,0
193,521507,0,521507,521507,0,0,1785319651533825132,0
194,148343,0,148343,148343,0,0,1785319651534840142,1
195,292859,0,292859,292859,0,0,1785319651535854724,1
196,1328041,0,1328041,1328041,0,0,1785319651536894849,1
197,310089,0,310089,310089,0,0,1785319651537912878,1
198,1894219,0,1894219,1894219,0,0,1785319651538921211,1
199,877469,0,877469,877469,0,0,1785319651539938019,0
200,236983,0,236983,236983,0,0,1785319651540946737,0
201,261720,0,261720,261720,0,0,1785319651541969117,0
202,339950,0,339950,339950,0,0,1785319651542998372,1
203,643797,0,643797,643797,0,0,1785319651544030458,1
204,242647,0,242647,242647,0,0,1785319651545052646,0
205,153371,0,153371,153371,0,0,1785319651546099837,0
206,1772420,0,1772420,1772420,0,0,1785319651547113265,0
207,762146,0,762146,762146,0,0,1785319651548123626,0
208,317955,0,317955,317955,0,0,1785319651549194497,1
209,160293,0,160293,160293,0,0,1785319651550389157,1
210,173086,0,173086,173086,0,0,1785319651551425274,0
211,237118,0,237118,237118,0,0,1785319651552444146,1
212,557459,0,557459,557459,0,0,1785319651543156251,1
213,219629,0,219629,219629,0,0,1785319651544693639,0
214,199991,0,199991,199991,0,0,1785319651545735186,1
215,267734,0,267734,267734,0,0,1785319651546766149,1
216,150797,0,150797,150797,0,0,1785319651547809306,0
217,393671,0,393671,393671,0,0,1785319651548840445,0
218,98613,0,98613,98613,0,0,1785319651549861911,1
219,115753,0,115753,115753,0,0,1785319651550880783,1
220,295422,0,295422,295422,0,0,1785319651551905039,1
221,263938,0,263938,263938,0,0,1785319651552926979,1
222,114009,0,114009,114009,0,0,1785319651553952434,0
223,177986,0,177986,177986,0,0,1785319651554971684,0
224,523067,0,523067,523067,0,0,1785319651555990110,0
225,368747,0,368747,368747,0,0,1785319651557019900,0
226,573604,0,573604,573604,0,0,1785319651558033312,1
227,278950,0,278950,278950,0,0,1785319651559066867,0
228,299592,0,299592,299592,0,0,1785319651560163907,0
229,226089,0,226089,226089,0,0,1785319651561202742,0
230,193908,0,193908,193908,0,0,1785319651562234792,0
231,165954,0,165954,165954,0,0,1785319651563261663,0
232,104781,0,104781,104781,0,0,1785319651564285242,0
233,322945,0,322945,322945,0,0,1785319651565294872,1
234,289839,0,289839,289839,0,0,1785319651566304132,1
235,289891,0,289891,289891,0,0,1785319651567317591,0
236,199114,0,199114,199114,0,0,1785319651568365882,1
237,140799,0,140799,140799,0,0,1785319651569406253,1
238,1306918,0,1306918,1306918,0,0,1785319651570427769,0
239,297772,0,297772,297772,0,0,1785319651571436971,1
240,583660,0,583660,583660,0,0,1785319651572444839,0
241,209867,0,209867,209867,0,0,1785319651573462504,1
242,856677,0,856677,856677,0,0,1785319651574485981,0
243,180562,0,180562,180562,0,0,1785319651575504223,1
244,201759,0,201759,201759,0,0,1785319651576516732,1
245,327179,0,327179,327179,0,0,1785319651577536095,0
246,1221353,0,1221353,1221353,0,0,1785319651578544942,1
247,210197,0,210197,210197,0,0,1785319651579556180,0
248,150994,0,150994,150994,0,0,1785319651580566928,0
249,1202359,0,1202359,1202359,0,0,1785319651581599311,1
250,189409,0,189409,189409,0,0,1785319651582612353,0
251,202321,0,202321,202321,0,0,1785319651583639109,0
252,663987,0,663987,663987,0,0,1785319651584653183,0
253,628320,0,628320,628320,0,0,1785319651585670253,1
254,236150,0,236150,236150,0,0,1785319651586682682,1
255,273208,0,273208,273208,0,0,1785319651587695505,1
256,1824942,0,1824942,1824942,0,0,1785319651588722803,0
257,806823,0,806823,806823,0,0,1785319651589740985,0
258,1006768,0,1006768,1006768,0,0,1785319651590747314,0
259,250356,0,250356,250356,0,0,1785319651591757433,0
260,304050,0,304050,304050,0,0,1785319651592769685,1
261,144404,0,144404,144404,0,0,1785319651593795716,1
262,189867,0,189867,189867,0,0,1785319651594913054,1
263,522293,0,522293,522293,0,0,1785319651595930812,0
264,1801806,0,1801806,1801806,0,0,1785319651596946493,1
265,790660,0,790660,790660,0,0,1785319651597957739,1
266,315787,0,315787,315787,0,0,1785319651598969383,1
267,349795,0,349795,349795,0,0,1785319651600003408,1
268,405035,0,405035,405035,0,0,1785319651601026693,0
269,630870,0,630870,630870,0,0,1785319651602128832,1
270,624062,0,624062,624062,0,0,1785319651603158032,1
271,234820,0,234820,234820,0,0,1785319651604168322,1
272,272277,0,272277,272277,0,0,1785319651605190167,1
273,996082,0,996082,996082,0,0,1785319651606207136,1
274,174938,0,174938,174938,0,0,1785319651607222125,0
275,127410,0,127410,127410,0,0,1785319651608236997,0
276,1139779,0,1139779,1139779,0,0,1785319651609262522,0
277,144878,0,144878,144878,0,0,1785319651610280325,1
278,158529,0,158529,158529,0,0,1785319651611289699,0
279,733921,0,733921,733921,0,0,1785319651612305757,0
280,205470,0,205470,205470,0,0,1785319651613326594,1
281,317298,0,317298,317298,0,0,1785319651614365144,0
282,293106,0,293106,293106,0,0,1785319651615420653,0
283,176962,0,176962,176962,0,0,1785319651616456563,1
284,650765,0,650765,650765,0,0,1785319651617486702,0
285,319240,0,319240,319240,0,0,1785319651618514260,1
286,223634,0,223634,223634,0,0,1785319651619531472,0
287,1041434,0,1041434,1041434,0,0,1785319651620542544,1
288,185056,0,185056,185056,0,0,1785319651621553695,0
289,339493,0,339493,339493,0,0,1785319651622569419,1
290,123273,0,123273,123273,0,0,1785319651623618421,1
291,597703,0,597703,597703,0,0,1785319651624634999,1
292,630660,0,630660,630660,0,0,1785319651625647277,0
293,126098,0,126098,126098,0,0,1785319651626671116,1
294,812702,0,812702,812702,0,0,1785319651627697053,1
295,390220,0,390220,390220,0,0,1785319651628714153,1
296,604258,0,604258,604258,0,0,1785319651629732596,1
297,256861,0,256861,256861,0,0,1785319651630765624,0
298,172723,0,172723,172723,0,0,1785319651631792540,1
299,212786,0,212786,212786,0,0,1785319651632822394,0
300,579402,0,579402,579402,0,0,1785319651633954962,0
301,670240,0,670240,670240,0,0,1785319651635255888,1
302,341217,0,341217,341217,0,0,1785319651637035645,0
303,462000,0,462000,462000,0,0,1785319651638081205,1
304,652550,0,652550,652550,0,0,1785319651639109684,0
305,1075545,0,1075545,1075545,0,0,1785319651640119539,1
306,180523,0,180523,180523,0,0,1785319651641140081,0
307,298115,0,298115,298115,0,0,1785319651642156663,0
308,183753,0,183753,183753,0,0,1785319651643175279,1
309,214779,0,214779,214779,0,0,1785319651644206468,0
310,277437,0,277437,277437,0,0,1785319651645223184,0
311,674321,0,674321,674321,0,0,1785319651646233676,1
312,501993,0,501993,501993,0,0,1785319651647245693,0
313,280729,0,280729,280729,0,0,1785319651648262512,0
314,108490,0,108490,108490,0,0,1785319651649277297,1
315,155479,0,155479,155479,0,0,1785319651650290609,0
316,475441,0,475441,475441,0,0,1785319651651311702,0
317,363179,0,363179,363179,0,0,1785319651652333866,1
318,232057,0,232057,232057,0,0,1785319651653353522,1
319,209734,0,209734,209734,0,0,1785319651654383431,1
320,148482,0,148482,148482,0,0,1785319651655419291,0
321,189135,0,189135,189135,0,0,1785319651656452217,1
322,839452,0,839452,839452,0,0,1785319651657481042,0
323,247445,0,247445,247445,0,0,1785319651658511542,0
324,228051,0,228051,228051,0,0,1785319651659534410,0
325,257908,0,257908,257908,0,0,1785319651660559775,0
326,661437,0,661437,661437,0,0,1785319651661570645,1
327,210363,0,210363,210363,0,0,1785319651662578402,0
328,184410,0,184410,184410,0,0,1785319651663618895,1
329,405653,0,405653,405653,0,0,1785319651664645895,0
330,154963,0,154963,154963,0,0,1785319651665667851,0
331,219775,0,219775,219775,0,0,1785319651666685455,0
332,682986,0,682986,682986,0,0,1785319651667719469,1
333,185880,0,185880,185880,0,0,1785319651668797297,1
334,121262,0,121262,121262,0,0,1785319651669828046,0
335,156365,0,156365,156365,0,0,1785319651670860052,1
336,151733,0,151733,151733,0,0,1785319651671889870,0
337,1364736,0,1364736,1364736,0,0,1785319651672916051,0
338,355368,0,355368,355368,0,0,1785319651673925601,1
339,344699,0,344699,344699,0,0,1785319651674958440,1
340,177293,0,177293,177293,0,0,1785319651675991747,1
341,249995,0,249995,249995,0,0,1785319651677064118,0
342,222690,0,222690,222690,0,0,1785319651678101643,0
343,326094,0,326094,326094,0,0,1785319651679143155,0
344,1330205,0,1330205,1330205,0,0,1785319651680173619,1
345,305802,0,305802,305802,0,0,1785319651681198094,1
346,259308,0,259308,259308,0,0,1785319651682207422,1
347,131556,0,131556,131556,0,0,1785319651683230776,0
348,159891,0,159891,159891,0,0,1785319651684248795,1
349,225206,0,225206,225206,0,0,1785319651685278235,1
350,1482849,0,1482849,1482849,0,0,1785319651686316727,0
351,469049,0,469049,469049,0,0,1785319651687330678,0
352,353098,0,353098,353098,0,0,1785319651688339579,0
353,887138,0,887138,887138,0,0,1785319651689355812,0
354,104073,0,104073,104073,0,0,1785319651690373358,0
355,311439,0,311439,311439,0,0,1785319651691389283,1
356,540374,0,540374,540374,0,0,1785319651692449514,0
357,366875,0,366875,366875,0,0,1785319651693473975,1
358,138776,0,138776,138776,0,0,1785319651694489608,0
359,254830,0,254830,254830,0,0,1785319651695517602,0
360,210761,0,210761,210761,0,0,1785319651696549616,0
361,404017,0,404017,404017,0,0,1785319651697568521,1
362,265924,0,265924,265924,0,0,1785319651698743641,1
363,254153,0,254153,254153,0,0,1785319651699866362,0
364,870754,0,870754,870754,0,0,1785319651700894979,1
365,200712,0,200712,200712,0,0,1785319651701903598,1
366,339831,0,339831,339831,0,0,1785319651702917784,1
367,338469,0,338469,338469,0,0,1785319651703927531,1
368,216470,0,216470,216470,0,0,1785319651704944394,0
369,369762,0,369762,369762,0,0,1785319651705970559,1
370,168743,0,168743,168743,0,0,1785319651707003278,0
371,1022861,0,1022861,1022861,0,0,1785319651708022673,0
372,172241,0,172241,172241,0,0,1785319651709033190,0
373,383177,0,383177,383177,0,0,1785319651710045160,0
374,246368,0,246368,246368,0,0,1785319651711058598,1
375,295799,0,295799,295799,0,0,1785319651712090521,0
376,183632,0,183632,183632,0,0,1785319651713126836,1
377,170514,0,170514,170514,0,0,1785319651714172059,0
378,195080,0,195080,195080,0,0,1785319651715200919,1
379,556454,0,556454,556454,0,0,1785319651716226062,1
380,330664,0,330664,330664,0,0,1785319651717281172,0
381,329626,0,329626,329626,0,0,1785319651718305475,1
382,331966,0,331966,331966,0,0,1785319651719317298,1
383,168531,0,168531,168531,0,0,1785319651720390308,1
384,816423,0,816423,816423,0,0,1785319651721434646,0
385,249400,0,249400,249400,0,0,1785319651722485257,0
386,314034,0,314034,314034,0,0,1785319651723518022,1
387,695226,0,695226,695226,0,0,1785319651724543683,0
388,116490,0,116490,116490,0,0,1785319651725557127,1
389,195793,0,195793,195793,0,0,1785319651726572034,0
390,311491,0,311491,311491,0,0,1785319651727613643,0
391,511031,0,511031,511031,0,0,1785319651728628591,0
392,1227223,0,1227223,1227223,0,0,1785319651729638487,0
393,175593,0,175593,175593,0,0,1785319651731037336,1
394,311378,0,311378,311378,0,0,1785319651732070209,0
395,283984,0,283984,283984,0,0,1785319651733081935,1
396,220789,0,220789,220789,0,0,1785319651734101044,1
397,453373,0,453373,453373,0,0,1785319651735145663,0
398,294156,0,294156,294156,0,0,1785319651736165230,0
399,447814,0,447814,447814,0,0,1785319651737206804,1
400,120586,0,120586,120586,0,0,1785319651738237281,0
401,219331,0,219331,219331,0,0,1785319651739249176,0
402,195201,0,195201,195201,0,0,1785319651740276806,0
403,294657,0,294657,294657,0,0,1785319651741313368,1
404,209748,0,209748,209748,0,0,1785319651742343862,0
405,139992,0,139992,139992,0,0,1785319651743369599,0
406,708312,0,708312,708312,0,0,1785319651744396797,1
407,157444,0,157444,157444,0,0,1785319651745416438,0
408,199764,0,199764,199764,0,0,1785319651746426969,1
409,381568,0,381568,381568,0,0,1785319651747448913,0
410,470484,0,470484,470484,0,0,1785319651748488549,1
411,272541,0,272541,272541,0,0,1785319651749509823,1
412,421052,0,421052,421052,0,0,1785319651750523173,1
413,238813,0,238813,238813,0,0,1785319651751539875,1
414,234436,0,234436,234436,0,0,1785319651752556579,1
415,481185,0,481185,481185,0,0,1785319651753579103,0
416,524657,0,524657,524657,0,0,1785319651755302455,1
417,407670,0,407670,407670,0,0,1785319651756421290,0
418,338435,0,338435,338435,0,0,1785319651757454072,1
419,173115,0,173115,173115,0,0,1785319651758479137,1
420,197249,0,197249,197249,0,0,1785319651759504777,0
421,342241,0,342241,342241,0,0,1785319651760536160,0
422,448982,0,448982,448982,0,0,1785319651761593448,0
423,253135,0,253135,253135,0,0,1785319651762658061,0
424,141263,0,141263,141263,0,0,1785319651763684522,0
425,700517,0,700517,700517,0,0,1785319651764709535,0
426,415308,0,415308,415308,0,0,1785319651765720565,0
427,181454,0,181454,181454,0,0,1785319651766749144,0
428,628387,0,628387,628387,0,0,1785319651767769758,1
429,342191,0,342191,342191,0,0,1785319651768806295,1
430,428550,0,428550,428550,0,0,1785319651769831708,0
431,280915,0,280915,280915,0,0,1785319651770866799,0
432,181981,0,181981,181981,0,0,1785319651771904774,0
433,772934,0,772934,772934,0,0,1785319651772936947,1
434,461000,0,461000,461000,0,0,1785319651773955637,1
435,815507,0,815507,815507,0,0,1785319651774989330,0
436,553382,0,553382,553382,0,0,1785319651776473734,0
437,327551,0,327551,327551,0,0,1785319651777534273,1
438,181941,0,181941,181941,0,0,1785319651778567687,0
439,205755,0,205755,205755,0,0,1785319651779700761,0
440,565762,0,565762,565762,0,0,1785319651780733921,0
441,417533,0,417533,417533,0,0,1785319651781762706,0
442,436122,0,436122,436122,0,0,1785319651782799547,0
443,158895,0,158895,158895,0,0,1785319651783825506,1
444,301189,0,301189,301189,0,0,1785319651784855656,1
445,245033,0,245033,245033,0,0,1785319651785869314,0
446,218341,0,218341,218341,0,0,1785319651786883414,0
447,235409,0,235409,235409,0,0,1785319651787903311,0
448,266349,0,266349,266349,0,0,1785319651788925283,1
449,238541,0,238541,238541,0,0,1785319651789957834,0
450,167330,0,167330,167330,0,0,1785319651790977996,0
451,728148,0,728148,728148,0,0,1785319651792006729,0
452,180757,0,180757,180757,0,0,1785319651793025533,0
453,147961,0,147961,147961,0,0,1785319651794039415,1
454,265038,0,265038,265038,0,0,1785319651795049868,0
455,347760,0,347760,347760,0,0,1785319651796101878,1
456,151095,0,151095,151095,0,0,1785319651797293267,1
457,148266,0,148266,148266,0,0,1785319651798337188,1
458,323908,0,323908,323908,0,0,1785319651799366664,0
459,279033,0,279033,279033,0,0,1785319651800399768,1
460,147980,0,147980,147980,0,0,1785319651801431749,0
461,274257,0,274257,274257,0,0,1785319651802490029,0
462,197757,0,197757,197757,0,0,1785319651803526276,0
463,442293,0,442293,442293,0,0,1785319651804548799,0
464,1255174,0,1255174,1255174,0,0,1785319651805578046,1
465,235705,0,235705,235705,0,0,1785319651806597603,0
466,194811,0,194811,194811,0,0,1785319651807618704,0
467,300030,0,300030,300030,0,0,1785319651808636002,1
468,119216,0,119216,119216,0,0,1785319651809654063,1
469,1254172,0,1254172,1254172,0,0,1785319651810669398,0
470,239980,0,239980,239980,0,0,1785319651811683704,1
471,1292593,0,1292593,1292593,0,0,1785319651812722603,0
472,275662,0,275662,275662,0,0,1785319651813739662,0
473,460997,0,460997,460997,0,0,1785319651814746288,0
474,145494,0,145494,145494,0,0,1785319651815796764,0
475,331462,0,331462,331462,0,0,1785319651816841827,0
476,302672,0,302672,302672,0,0,1785319651817874400,0
477,266036,0,266036,266036,0,0,1785319651818898004,0
478,799737,0,799737,799737,0,0,1785319651819910603,1
479,1216440,0,1216440,1216440,0,0,1785319651820927627,0
480,202520,0,202520,202520,0,0,1785319651821941629,0
481,445969,0,445969,445969,0,0,1785319651822967830,1
482,249198,0,249198,249198,0,0,1785319651823987572,1
483,150572,0,150572,150572,0,0,1785319651825016638,1
484,217547,0,217547,217547,0,0,1785319651826039506,1
485,707907,0,707907,707907,0,0,1785319651827047444,0
486,769728,0,769728,769728,0,0,1785319651828068348,0
487,324226,0,324226,324226,0,0,1785319651829085359,0
488,276899,0,276899,276899,0,0,1785319651830098436,0
489,215813,0,215813,215813,0,0,1785319651831122526,0
490,1380531,0,1380531,1380531,0,0,1785319651832153974,1
491,349995,0,349995,349995,0,0,1785319651833184628,0
492,910622,0,910622,910622,0,0,1785319651834207688,0
493,257832,0,257832,257832,0,0,1785319651835241323,1
494,859801,0,859801,859801,0,0,1785319651836258265,0
495,220861,0,220861,220861,0,0,1785319651837428180,1
496,220670,0,220670,220670,0,0,1785319651838494371,1
497,252380,0,252380,252380,0,0,1785319651839528194,1
498,1167188,0,1167188,1167188,0,0,1785319651840551887,1
499,189260,0,189260,189260,0,0,1785319651841568624,1
500,380465,0,380465,380465,0,0,1785319651842578787,1
501,160088,0,160088,160088,0,0,1785319651843618087,1
502,462881,0,462881,462881,0,0,1785319651844646246,1
503,266955,0,266955,266955,0,0,1785319651845690391,0
504,296621,0,296621,296621,0,0,1785319651846706021,0
505,265231,0,265231,265231,0,0,1785319651847719916,1
506,171687,0,171687,171687,0,0,1785319651848747491,1
507,431748,0,431748,431748,0,0,1785319651849764851,0
508,245451,0,245451,245451,0,0,1785319651850782268,0
509,198770,0,198770,198770,0,0,1785319651851811518,0
510,574074,0,574074,574074,0,0,1785319651852846592,0
511,223330,0,223330,223330,0,0,1785319651853864597,0
512,211818,0,211818,211818,0,0,1785319651854904738,1
513,136787,0,136787,136787,0,0,1785319651855931569,0
514,158173,0,158173,158173,0,0,1785319651856961553,0
515,194680,0,194680,194680,0,0,1785319651857975508,0
516,631544,0,631544,631544,0,0,1785319651859018407,1
517,1400830,0,1400830,1400830,0,0,1785319651860045307,1
518,368825,0,368825,368825,0,0,1785319651861077437,1
519,299034,0,299034,299034,0,0,1785319651862090873,1
520,238051,0,238051,238051,0,0,1785319651863109494,0
521,223580,0,223580,223580,0,0,1785319651864131717,1
522,238333,0,238333,238333,0,0,1785319651865146901,1
523,412204,0,412204,412204,0,0,1785319651866181285,0
524,325158,0,325158,325158,0,0,1785319651867205987,1
525,750353,0,750353,750353,0,0,1785319651868226444,0
526,144802,0,144802,144802,0,0,1785319651869256701,0
527,197877,0,197877,197877,0,0,1785319651870288445,1
528,603605,0,603605,603605,0,0,1785319651871487839,0
529,272085,0,272085,272085,0,0,1785319651872821861,0
530,418303,0,418303,418303,0,0,1785319651873857365,0
531,258577,0,258577,258577,0,0,1785319651874892643,0
532,175274,0,175274,175274,0,0,1785319651875908334,1
533,472248,0,472248,472248,0,0,1785319651876945483,0
534,151982,0,151982,151982,0,0,1785319651877970322,0
535,199044,0,199044,199044,0,0,1785319651878986258,0
536,208032,0,208032,208032,0,0,1785319651880012028,0
537,158596,0,158596,158596,0,0,1785319651881041159,0
538,177394,0,177394,177394,0,0,1785319651882063569,1
539,244302,0,244302,244302,0,0,1785319651883087702,0
540,158605,0,158605,158605,0,0,1785319651884112204,1
541,282866,0,282866,282866,0,0,1785319651885135496,0
542,271503,0,271503,271503,0,0,1785319651886157840,0
543,170639,0,170639,170639,0,0,1785319651887193969,1
544,279637,0,279637,279637,0,0,1785319651888210199,1
545,148174,0,148174,148174,0,0,1785319651889235692,1
546,271214,0,271214,271214,0,0,1785319651890255687,0
547,251593,0,251593,251593,0,0,1785319651891290442,0
548,181474,0,181474,181474,0,0,1785319651892326266,1
549,225967,0,225967,225967,0,0,1785319651893356480,0
550,196875,0,196875,196875,0,0,1785319651894397013,1
551,160645,0,160645,160645,0,0,1785319651895421146,1
552,292983,0,292983,292983,0,0,1785319651896447064,0
553,194421,0,194421,194421,0,0,1785319651897492502,0
554,263233,0,263233,263233,0,0,1785319651898511942,1
555,234096,0,234096,234096,0,0,1785319651899532451,0
556,288426,0,288426,288426,0,0,1785319651900559642,1
557,822025,0,822025,822025,0,0,1785319651901597565,1
558,208703,0,208703,208703,0,0,1785319651902622006,1
559,206372,0,206372,206372,0,0,1785319651903636516,0
