count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns,ts_emit_ns,success
481,419922,0,419922,419922,0,0,1785319651822967830,1
482,173330,0,173330,173330,0,0,1785319651823987572,1
483,147174,0,147174,147174,0,0,1785319651825016638,1
484,207777,0,207777,207777,0,0,1785319651826039506,1
485,654118,0,654118,654118,0,0,1785319651827047444,0
486,747788,0,747788,747788,0,0,1785319651828068348,0
487,311267,0,311267,311267,0,0,1785319651829085359,0
488,276117,0,276117,276117,0,0,1785319651830098436,0
489,221808,0,221808,221808,0,0,1785319651831122526,0
490,1395463,0,1395463,1395463,0,0,1785319651832153974,1
491,364847,0,364847,364847,0,0,1785319651833184628,0
492,955402,0,955402,955402,0,0,1785319651834207688,0
493,274110,0,274110,274110,0,0,1785319651835241323,1
494,851888,0,851888,851888,0,0,1785319651836258265,0
495,203616,0,203616,203616,0,0,1785319651837428180,1
496,221207,0,221207,221207,0,0,1785319651838494371,1
497,247531,0,247531,247531,0,0,1785319651839528194,1
498,1033612,0,1033612,1033612,0,0,1785319651840551887,1
499,194541,0,194541,194541,0,0,1785319651841568624,1
500,342440,0,342440,342440,0,0,1785319651842578787,1
501,159560,0,159560,159560,0,0,1785319651843618087,1
502,349239,0,349239,349239,0,0,1785319651844646246,1
503,261486,0,261486,261486,0,0,1785319651845690391,0
504,190024,0,190024,190024,0,0,1785319651846706021,0
505,294554,0,294554,294554,0,0,1785319651847719916,1
506,192792,0,192792,192792,0,0,1785319651848747491,1
507,473238,0,473238,473238,0,0,1785319651849764851,0
508,243791,0,243791,243791,0,0,1785319651850782268,0
509,185049,0,185049,185049,0,0,1785319651851811518,0
510,574059,0,574059,574059,0,0,1785319651852846592,0
511,216935,0,216935,216935,0,0,1785319651853864597,0
512,196543,0,196543,196543,0,0,1785319651854904738,1
513,129506,0,129506,129506,0,0,1785319651855931569,0
514,156225,0,156225,156225,0,0,1785319651856961553,0
515,190176,0,190176,190176,0,0,1785319651857975508,0
516,671836,0,671836,671836,0,0,1785319651859018407,1
517,1429273,0,1429273,1429273,0,0,1785319651860045307,1
518,397204,0,397204,397204,0,0,1785319651861077437,1
519,293231,0,293231,293231,0,0,1785319651862090873,1
520,183204,0,183204,183204,0,0,1785319651863109494,0
521,177348,0,177348,177348,0,0,1785319651864131717,1
522,239969,0,239969,239969,0,0,1785319651865146901,1
523,407702,0,407702,407702,0,0,1785319651866181285,0
524,310658,0,310658,310658,0,0,1785319651867205987,1
525,734459,0,734459,734459,0,0,1785319651868226444,0
526,139941,0,139941,139941,0,0,1785319651869256701,0
527,206197,0,206197,206197,0,0,1785319651870288445,1
528,603601,0,603601,603601,0,0,1785319651871487839,0
529,287725,0,287725,287725,0,0,1785319651872821861,0
530,378686,0,378686,378686,0,0,1785319651873857365,0
531,244983,0,244983,244983,0,0,1785319651874892643,0
532,173271,0,173271,173271,0,0,1785319651875908334,1
533,425285,0,425285,425285,0,0,1785319651876945483,0
534,219390,0,219390,219390,0,0,1785319651877970322,0
535,186747,0,186747,186747,0,0,1785319651878986258,0
536,201049,0,201049,201049,0,0,1785319651880012028,0
537,158597,0,158597,158597,0,0,1785319651881041159,0
538,175851,0,175851,175851,0,0,1785319651882063569,1
539,238107,0,238107,238107,0,0,1785319651883087702,0
540,154063,0,154063,154063,0,0,1785319651884112204,1
541,384523,0,384523,384523,0,0,1785319651885135496,0
542,240251,0,240251,240251,0,0,1785319651886157840,0
543,166099,0,166099,166099,0,0,1785319651887193969,1
544,174011,0,174011,174011,0,0,1785319651888210199,1
545,131583,0,131583,131583,0,0,1785319651889235692,1
546,378209,0,378209,378209,0,0,1785319651890255687,0
547,255417,0,255417,255417,0,0,1785319651891290442,0
548,180385,0,180385,180385,0,0,1785319651892326266,1
549,217729,0,217729,217729,0,0,1785319651893356480,0
550,187618,0,187618,187618,0,0,1785319651894397013,1
551,154834,0,154834,154834,0,0,1785319651895421146,1
