round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790177131119503474,0.981956,0.918596,0.000000,0
1,1790177131120154356,0.991724,0.971708,0.000000,0
2,1790177131121105963,0.587880,0.984462,0.578745,1
3,1790177131121562567,0.984659,0.828634,0.815922,1
4,1790177131122032191,0.984541,0.773626,0.761666,1
5,1790177131122575434,0.884362,0.991883,0.000000,0
6,1790177131122988008,0.991437,0.801054,0.794194,1
7,1790177131123413563,0.992052,0.774276,0.768122,1
8,1790177131124255581,0.991230,0.612502,0.607130,1
9,1790177131125404606,0.992072,0.454517,0.450914,1
10,1790177131126634010,0.429038,0.992349,0.425756,1
11,1790177131127404110,0.992032,0.704663,0.000000,0
12,1790177131127792484,0.992469,0.795888,0.789894,1
13,1790177137137837887,0.984610,0.587445,0.578404,1
14,1790177143147815834,0.984442,0.470020,0.462708,1
15,1790177143148988219,0.560238,0.984541,0.551577,1
16,1790177143150622687,0.489382,0.991774,0.485357,1
17,1790177143151881600,0.992101,0.354490,0.351690,1
18,1790177143153529048,0.992280,0.441106,0.437701,1
19,1790177143153970262,0.992419,0.763154,0.757368,1
20,1790177143155150067,0.992062,0.362259,0.359383,1
21,1790177143155963286,0.674755,0.992657,0.669801,1
22,1790177143156376870,0.992331,0.824460,0.818137,1
23,1790177146161033746,0.921466,0.978857,0.000000,0
24,1790177146162573866,0.983704,0.855065,0.841131,1
25,1790177146163453554,0.989367,0.538950,0.533220,1
26,1790177161184932233,0.963214,0.409811,0.394736,1
27,1790177164190950351,0.985014,0.337232,0.332178,1
28,1790177164192034437,0.984807,0.801463,0.789286,1
29,1790177164192896426,0.990020,0.864306,0.855681,1
30,1790177164193721255,0.992776,0.789428,0.783725,1
31,1790177164194137619,0.992796,0.939151,0.932385,1
32,1790177164194560044,0.992945,0.939517,0.932889,1
33,1790177164194972268,0.993223,0.940476,0.934103,1
34,1790177164195776468,0.992617,0.523598,0.519732,1
35,1790177164196181062,0.992082,0.788205,0.781964,1
36,1790177164196728065,0.856100,0.992985,0.000000,0
37,1790177164197499215,0.993074,0.963879,0.957203,1
38,1790177164198324844,0.992310,0.511391,0.507458,1
39,1790177164198718309,0.992915,0.792346,0.786732,1
40,1790177164199114463,0.993115,0.952744,0.946184,1
41,1790177164199889903,0.993114,0.644240,0.639804,1
42,1790177164200291118,0.992091,0.782159,0.775973,1
43,1790177164201485082,0.992578,0.357162,0.354511,1
44,1790177167206700069,0.989496,0.674540,0.000000,0
