round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,469236,526975,1790177131119599059,1790177131119503474,95695,0,0.000000,1,0
1,1,543546,591555,1790177131120226134,1790177131120154356,132347,0,0.000000,1,0
2,3,892731,244078,1790177131121194684,1790177131121105963,133831,0,0.578745,1,1
3,1,193958,215508,1790177131121461132,1790177131121562567,85523,101435,0.815922,1,1
4,1,187818,208588,1790177131121858938,1790177131122032191,98914,173253,0.761666,1,1
5,3,522965,191818,1790177131122677180,1790177131122575434,101866,0,0.000000,1,0
6,1,137338,157068,1790177131122843168,1790177131122988008,79229,144840,0.794194,1,1
7,1,183578,204378,1790177131123273335,1790177131123413563,79580,140228,0.768122,1,1
8,2,323747,157019,1790177131123843190,1790177131124255581,81534,412391,0.607130,1,1
9,2,359166,187458,1790177131124720091,1790177131125404606,81408,684515,0.450914,1,1
10,7,1194239,153929,1790177131126703343,1790177131126634010,142772,0,0.425756,1,1
11,2,366966,191598,1790177131127165448,1790177131127404110,79775,238662,0.000000,1,0
12,1,136689,157419,1790177131127642794,1790177131127792484,79228,149690,0.789894,1,1
13,3,2070549,550817,1790177137137578814,1790177137137837887,143295,259073,0.578404,1,1
14,2,1698076,823643,1790177143147350076,1790177143147815834,260174,465758,0.462708,1,1
15,2,997875,465502,1790177143149133493,1790177143148988219,178484,0,0.551577,1,1
16,6,1516344,173781,1790177143150714177,1790177143150622687,152801,0,0.485357,1,1
17,1,144640,164330,1790177143150943808,1790177143151881600,102312,937792,0.351690,1,1
18,5,804763,169411,1790177143152811525,1790177143153529048,101649,717523,0.437701,1,1
19,1,144190,163550,1790177143153799258,1790177143153970262,98667,171004,0.757368,1,1
20,1,143651,164572,1790177143154234350,1790177143155150067,99247,915717,0.359383,1,1
21,5,781132,158780,1790177143156053076,1790177143155963286,152610,0,0.669801,1,1
22,1,146630,167510,1790177143156284277,1790177143156376870,104128,92593,0.818137,1,1
23,2,1492744,593399,1790177146161337585,1790177146161033746,303949,0,0.000000,1,0
24,3,1165119,310175,1790177146162569063,1790177146162573866,127294,4803,0.841131,1,1
25,1,251185,276005,1790177146162981165,1790177146163453554,145311,472389,0.533220,1,1
26,2,1247435,687692,1790177161184360190,1790177161184932233,297237,572043,0.394736,1,1
27,2,1416453,705146,1790177164190204520,1790177164190950351,257179,745831,0.332178,1,1
28,2,693146,269304,1790177164191961635,1790177164192034437,145174,72802,0.789286,1,1
29,3,682806,230666,1790177164192891687,1790177164192896426,136978,4739,0.855681,1,1
30,3,523659,177647,1790177164193583993,1790177164193721255,103343,137262,0.783725,1,1
31,2,326103,188836,1790177164194172781,1790177164194137619,108281,0,0.932385,1,1
32,2,326833,184897,1790177164194594223,1790177164194560044,98458,0,0.932889,1,1
33,2,328704,194206,1790177164195008535,1790177164194972268,102655,0,0.934103,1,1
34,1,131188,149948,1790177164195227151,1790177164195776468,103910,549317,0.519732,1,1
35,1,137077,156437,1790177164196041805,1790177164196181062,101128,139257,0.781964,1,1
36,3,515389,187586,1790177164196819139,1790177164196728065,154843,0,0.000000,1,0
37,4,656237,183716,1790177164197560225,1790177164197499215,98599,0,0.957203,1,1
38,1,140878,161337,1790177164197760571,1790177164198324844,101074,564273,0.507458,1,1
39,1,135337,154707,1790177164198582685,1790177164198718309,99211,135624,0.786732,1,1
40,2,325363,186226,1790177164199164373,1790177164199114463,116389,0,0.946184,1,1
41,2,297104,152777,1790177164199548956,1790177164199889903,97644,340947,0.639804,1,1
42,1,137657,157226,1790177164200146934,1790177164200291118,101981,144184,0.775973,1,1
43,1,140658,160557,1790177164200556156,1790177164201485082,103084,928926,0.354511,1,1
44,3,1418913,387718,1790177167206550053,1790177167206700069,248222,150016,0.000000,1,0
