count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
52,1784028928794906790,493555,233855,0.833181
53,1784028928795407840,546520,330602,0.774793
54,1784028928795964529,688336,388134,0.742657
55,1784028928796679910,527369,323603,0.778830
56,1784028928797222288,308255,162963,0.879698
57,1784028928797541073,441995,252128,0.821716
58,1784028928797993074,432111,278325,0.805641
59,1784028928798435518,422571,261557,0.815882
60,1784028928798868773,486436,255350,0.819716
63,1784028928799371909,395245,241824,0.828155
64,1784028928799773649,479218,176580,0.870505
66,1784028928800269153,317626,175502,0.871229
67,1784028928800594870,389086,259373,0.817228
68,1784028928800995187,589837,223445,0.839807
69,1784028928801596902,409686,229146,0.836170
70,1784028928802018450,421919,250466,0.822750
71,1784028928802451447,377143,244505,0.826474
72,1784028928802839376,398977,223064,0.840051
73,1784028928803248256,402587,163082,0.879617
74,1784028928803663454,428733,170810,0.874385
75,1784028928804102609,517296,263895,0.814443
76,1784028928804631412,472174,216102,0.844522
78,1784028928805121230,560285,343272,0.767556
80,1784028928805693265,538649,315990,0.783253
81,1784028928806239015,482866,340863,0.768925
82,1784028928806739146,441661,273336,0.808670
84,1784028928807212104,649030,308207,0.787811
85,1784028928807868800,387344,239678,0.829505
86,1784028928808275789,699910,468296,0.700855
87,1784028928809000822,427270,184389,0.865290
89,1784028928809443500,495107,339355,0.769784
90,1784028928809945039,616489,349023,0.764302
91,1784028928810571818,545755,291083,0.797963
92,1784028928811128528,465207,266275,0.812983
94,1784028928811609185,599287,314899,0.783890
95,1784028928812215449,562452,442373,0.714008
96,1784028928812787552,518446,326658,0.777064
97,1784028928813339461,440880,254520,0.820231
99,1784028928813796147,508200,297459,0.794162
100,1784028928814313241,552738,369909,0.752638
103,1784028928814883724,485671,207713,0.849952
104,1784028928815377210,567463,329127,0.775641
105,1784028928815955273,487139,321322,0.780152
107,1784028928816457155,454657,209843,0.848569
109,1784028928816923627,477340,266553,0.812812
110,1784028928817408021,556587,239141,0.829843
112,1784028928817979678,383748,185468,0.864572
113,1784028928818384683,624007,468425,0.700790
114,1784028928819035372,562940,315241,0.783690
115,1784028928819608432,371462,206724,0.850595
116,1784028928819989552,673592,356640,0.760020
117,1784028928820673036,489653,344327,0.766958
118,1784028928821173392,444317,234391,0.832842
119,1784028928821650486,692279,302205,0.791349
120,1784028928822354807,428983,313189,0.784889
121,1784028928822846710,511734,244725,0.826336
123,1784028928823373124,473465,279029,0.805214
124,1784028928823853701,460780,214841,0.845336
125,1784028928824326098,577382,365975,0.754816
128,1784028928824920691,448191,262957,0.815020
129,1784028928825375868,494749,224518,0.839121
130,1784028928825881480,577418,343627,0.767355
131,1784028928826477084,645497,487359,0.691397
132,1784028928827132783,462495,286887,0.800477
134,1784028928827609289,376149,255318,0.819736
135,1784028928827996461,417985,208636,0.849353
136,1784028928828426372,482409,323453,0.778917
137,1784028928828919545,448342,148086,0.889886
138,1784028928829378403,549119,380858,0.746620
139,1784028928829937854,455800,235632,0.832057
140,1784028928830403715,522768,260794,0.816352
141,1784028928830937150,508558,247073,0.824867
145,1784028928831488284,497972,301690,0.791654
146,1784028928831993824,433903,325518,0.777723
147,1784028928832437343,426592,271529,0.809771
148,1784028928832873565,465881,285241,0.801466
149,1784028928833360344,534411,248993,0.823668
150,1784028928833918121,376574,257796,0.818202
151,1784028928834304719,365318,242857,0.827507
152,1784028928834678822,361204,145381,0.891754
153,1784028928835051238,508891,355096,0.760885
154,1784028928835571276,563467,359238,0.758567
155,1784028928836145317,642098,269036,0.811293
156,1784028928836797546,499732,247361,0.824687
157,1784028928837311036,411533,209174,0.849003
158,1784028928837756991,548008,368828,0.753235
159,1784028928838315316,508443,327206,0.776748
160,1784028928838833572,756307,187368,0.863311
161,1784028928839600896,698840,323286,0.779013
162,1784028928840335578,397195,237278,0.831018
163,1784028928840744108,603399,343271,0.767557
164,1784028928841357698,418126,268447,0.811653
165,1784028928841785864,356963,168721,0.875796
168,1784028928842162678,391782,203718,0.852554
171,1784028928842569378,502031,243307,0.827225
172,1784028928843079509,416871,293376,0.796593
173,1784028928843532261,419566,277708,0.806014
174,1784028928843962014,356522,212566,0.846806
175,1784028928844351885,499223,324243,0.778460
176,1784028928844861383,538502,229865,0.835713
177,1784028928845420298,555072,225843,0.838275
178,1784028928845986369,525307,343267,0.767559
179,1784028928846522548,564785,342296,0.768110
180,1784028928847121356,755800,491977,0.689133
181,1784028928847887584,511425,297000,0.794435
182,1784028928848430023,442751,337701,0.770727
184,1784028928848888685,473808,250780,0.822555
186,1784028928849376382,440274,290165,0.798512
187,1784028928849824170,534115,266734,0.812701
188,1784028928850371703,588730,356292,0.760214
189,1784028928850971008,552758,350211,0.763632
191,1784028928851561439,463191,244058,0.826754
192,1784028928852031583,404631,228918,0.836315
193,1784028928852447974,454738,239259,0.829769
194,1784028928852934592,405757,241342,0.828458
195,1784028928853356610,453248,284277,0.802047
196,1784028928853822250,393596,269412,0.811063
197,1784028928854225609,470677,317288,0.782497
198,1784028928854705453,448915,170202,0.874796
199,1784028928855164425,442021,269738,0.810864
200,1784028928855618013,347749,168850,0.875708
201,1784028928855977811,565665,260988,0.816232
202,1784028928856554681,589564,253299,0.820989
203,1784028928857156065,771570,326045,0.777418
204,1784028928857940043,453040,308005,0.787929
205,1784028928858405220,494094,311313,0.785988
206,1784028928858910160,457202,283069,0.802774
208,1784028928859382341,596586,350943,0.763219
209,1784028928859986026,469254,342962,0.767732
210,1784028928860467608,494701,278524,0.805520
211,1784028928860973649,446589,258570,0.817724
212,1784028928861432731,300837,181310,0.867341
213,1784028928861745429,488353,272487,0.809187
215,1784028928862272784,433612,272364,0.809262
216,1784028928862715044,408702,208616,0.849365
217,1784028928863136310,1788706,187595,0.863160
218,1784028928864938886,597262,254905,0.819992
219,1784028928865550904,429687,201465,0.854026
220,1784028928865991732,518963,195436,0.857981
221,1784028928866521534,394624,269418,0.811059
222,1784028928866927107,564340,326152,0.777356
223,1784028928867501943,556136,303983,0.790299
226,1784028928868073882,395729,241314,0.828476
227,1784028928868476253,369878,232111,0.834286
228,1784028928868856449,444454,311139,0.786090
229,1784028928869310718,431400,239268,0.829763
230,1784028928869752337,402699,196806,0.857080
231,1784028928870166917,442919,239995,0.829305
232,1784028928870621394,477407,265088,0.813711
233,1784028928871141970,360144,227413,0.837273
234,1784028928871523983,527954,357068,0.759780
235,1784028928872071678,422107,272738,0.809034
236,1784028928872505080,537464,246871,0.824993
237,1784028928873053199,661491,457769,0.706155
238,1784028928873742443,541358,342657,0.767905
239,1784028928874297143,509728,328436,0.776039
240,1784028928874816778,329238,206653,0.850641
241,1784028928875155384,466640,246217,0.825402
242,1784028928875631401,393376,200891,0.854401
243,1784028928876034906,483635,305263,0.789544
244,1784028928876530205,322803,145453,0.891704
245,1784028928876864939,498564,351793,0.762741
246,1784028928877375556,434861,266613,0.812776
248,1784028928877826453,460404,258020,0.818064
249,1784028928878304092,438565,249049,0.823633
252,1784028928878758445,587614,264554,0.814039
253,1784028928879354059,576592,364182,0.755812
254,1784028928879954239,393370,218652,0.842881
255,1784028928880358259,515869,312064,0.785548
256,1784028928880884394,441678,208114,0.849692
257,1784028928881336199,414321,228561,0.836542
258,1784028928881760128,463704,253828,0.820660
259,1784028928882233449,372796,197502,0.856623
260,1784028928882619054,502808,302973,0.790895
261,1784028928883132406,582249,302100,0.791411
