count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784028931971957334,534316,307373,0.788301
51,1784028931972508209,519853,320149,0.780833
53,1784028931973108882,516775,286301,0.800829
54,1784028931973635285,545310,324616,0.778244
55,1784028931974194731,525917,266472,0.812862
56,1784028931974737086,751659,353977,0.761513
58,1784028931975509581,480217,297884,0.793910
59,1784028931976000409,576193,162894,0.879745
60,1784028931976592523,363778,180379,0.867963
62,1784028931976978523,477936,260825,0.816333
63,1784028931977482420,436234,247079,0.824863
64,1784028931977930875,342545,190040,0.861541
65,1784028931978284288,247160,151412,0.887595
66,1784028931978542124,370093,174809,0.871694
67,1784028931978923911,403809,224605,0.839065
69,1784028931979346978,435078,243081,0.827366
70,1784028931979790533,459141,261103,0.816161
71,1784028931980262833,546073,305727,0.789270
72,1784028931980822000,517520,329521,0.775415
73,1784028931981351559,536670,283889,0.802280
74,1784028931981901376,424123,212825,0.846638
75,1784028931982338868,685322,395229,0.738821
76,1784028931983037716,642676,414077,0.728760
77,1784028931983692601,491409,223777,0.839595
78,1784028931984196460,504357,268321,0.811730
79,1784028931984714734,401870,211704,0.847363
80,1784028931985129778,349167,186199,0.864087
82,1784028931985498047,372939,199818,0.855104
84,1784028931985885070,599724,258450,0.817798
85,1784028931986493661,315020,179662,0.868442
87,1784028931986825375,591951,275191,0.807542
88,1784028931987427479,487598,251346,0.822203
89,1784028931987927122,398173,216598,0.844203
90,1784028931988336778,529310,193985,0.858936
91,1784028931988877574,433759,252604,0.821420
93,1784028931989329379,471369,254963,0.819956
95,1784028931989815754,520063,251919,0.821846
96,1784028931990343559,389962,213429,0.846248
97,1784028931990744798,481898,206235,0.850913
98,1784028931991248736,370878,189079,0.862177
99,1784028931991630692,468952,206610,0.850669
100,1784028931992111597,587461,259608,0.817083
101,1784028931992710435,577435,184431,0.865262
102,1784028931993300479,441444,211867,0.847258
103,1784028931993754565,447601,245686,0.825734
104,1784028931994215329,481645,272287,0.809309
106,1784028931994714487,353209,179453,0.868582
107,1784028931995075275,465230,235684,0.832024
108,1784028931995552198,439293,262381,0.815374
109,1784028931996003548,688529,295353,0.795415
110,1784028931996705469,545482,311200,0.786054
111,1784028931997264015,572396,317610,0.782309
113,1784028931997854574,442257,204022,0.852356
114,1784028931998317112,423421,220520,0.841681
115,1784028931998754085,370929,200707,0.854522
116,1784028931999138906,575500,281923,0.803465
117,1784028931999727914,391800,224718,0.838993
118,1784028932000132065,446246,180815,0.867672
119,1784028932000591204,348865,183612,0.865807
122,1784028932000959334,461291,232855,0.833815
123,1784028932001429604,562350,181516,0.867204
124,1784028932002004677,418067,229374,0.836025
125,1784028932002445785,795678,389894,0.741703
126,1784028932003254297,603035,301732,0.791629
127,1784028932003871945,635158,394892,0.739002
128,1784028932004524205,555605,278168,0.805736
129,1784028932005094250,442340,238792,0.830063
130,1784028932005550649,481751,242114,0.827973
131,1784028932006046330,515040,273837,0.808365
132,1784028932006573804,384629,188846,0.862331
133,1784028932006971237,499188,224109,0.839382
134,1784028932007483766,467203,277178,0.806336
135,1784028932007963684,413309,232330,0.834148
136,1784028932008390113,546743,230170,0.835519
137,1784028932008949263,478781,263688,0.814571
138,1784028932009440931,555395,252648,0.821393
139,1784028932010008498,903838,627271,0.627238
140,1784028932010930943,580791,373347,0.750741
141,1784028932011527152,371322,186239,0.864060
143,1784028932011917301,418441,219359,0.842427
145,1784028932012350210,423512,230069,0.835583
146,1784028932012782071,548593,308278,0.787769
147,1784028932013343311,445028,233516,0.833396
148,1784028932013801329,527310,269191,0.811198
149,1784028932014341060,441500,241723,0.828219
150,1784028932014795121,623932,278173,0.805733
151,1784028932015431095,565585,387001,0.743272
152,1784028932016008971,691785,316828,0.782765
155,1784028932016720058,727253,304525,0.789979
156,1784028932017456602,691259,354692,0.761112
158,1784028932018168840,671446,337763,0.770691
159,1784028932018851404,419898,204661,0.851939
160,1784028932019285984,468473,204802,0.851847
161,1784028932019770046,590840,329122,0.775644
163,1784028932020378670,492467,223322,0.839886
164,1784028932020879864,472967,230158,0.835526
165,1784028932021365710,582191,270583,0.810348
166,1784028932021960993,529617,298367,0.793623
168,1784028932022508972,373116,199835,0.855093
169,1784028932022890884,491652,227106,0.837469
171,1784028932023399741,994242,251469,0.822126
173,1784028932024409643,2598119,2190998,0.289444
174,1784028932027019555,1462671,1088155,0.469470
