count_index,s2r_ns,r2a_ns,total_ns,werner
120,359238,1407,360645,0.758567
121,269036,1374,270410,0.811293
122,247361,1326,248687,0.824687
123,209174,1314,210488,0.849003
124,368828,1675,370503,0.753235
125,327206,1240,328446,0.776748
126,187368,1247,188615,0.863311
127,323286,1308,324594,0.779013
128,237278,1342,238620,0.831018
129,343271,1325,344596,0.767557
130,268447,1365,269812,0.811653
131,168721,1721,170442,0.875796
132,203718,1658,205376,0.852554
133,243307,1324,244631,0.827225
134,293376,1336,294712,0.796593
135,277708,1336,279044,0.806014
136,212566,1376,213942,0.846806
137,324243,1342,325585,0.778460
138,229865,1258,231123,0.835713
139,225843,1299,227142,0.838275
140,343267,1316,344583,0.767559
141,342296,1252,343548,0.768110
142,491977,1337,493314,0.689133
143,297000,1327,298327,0.794435
144,337701,1374,339075,0.770727
145,250780,1635,252415,0.822555
146,290165,1339,291504,0.798512
147,266734,1733,268467,0.812701
148,356292,1341,357633,0.760214
149,350211,1733,351944,0.763632
150,244058,1344,245402,0.826754
151,228918,1318,230236,0.836315
152,239259,1356,240615,0.829769
153,241342,1335,242677,0.828458
154,284277,1346,285623,0.802047
155,269412,1664,271076,0.811063
156,317288,1349,318637,0.782497
157,170202,1390,171592,0.874796
158,269738,1327,271065,0.810864
159,168850,1803,170653,0.875708
160,260988,1386,262374,0.816232
161,253299,1742,255041,0.820989
162,326045,1377,327422,0.777418
163,308005,1431,309436,0.787929
164,311313,1363,312676,0.785988
165,283069,1374,284443,0.802774
166,350943,1376,352319,0.763219
167,342962,1304,344266,0.767732
168,278524,2016,280540,0.805520
169,258570,1627,260197,0.817724
170,181310,1695,183005,0.867341
171,272487,1979,274466,0.809187
172,272364,1674,274038,0.809262
173,208616,1630,210246,0.849365
174,187595,2267,189862,0.863160
175,254905,1410,256315,0.819992
176,201465,1693,203158,0.854026
177,195436,1739,197175,0.857981
178,269418,1634,271052,0.811059
179,326152,1412,327564,0.777356
180,303983,1285,305268,0.790299
181,241314,1411,242725,0.828476
182,232111,1327,233438,0.834286
183,311139,1403,312542,0.786090
184,239268,1305,240573,0.829763
185,196806,1286,198092,0.857080
186,239995,1766,241761,0.829305
187,265088,1243,266331,0.813711
188,227413,1865,229278,0.837273
189,357068,1321,358389,0.759780
190,272738,1355,274093,0.809034
191,246871,1327,248198,0.824993
192,457769,1378,459147,0.706155
193,342657,1667,344324,0.767905
194,328436,1284,329720,0.776039
195,206653,1341,207994,0.850641
196,246217,1337,247554,0.825402
197,200891,1278,202169,0.854401
198,305263,1753,307016,0.789544
199,145453,1705,147158,0.891704
200,351793,1886,353679,0.762741
201,266613,1258,267871,0.812776
202,258020,1737,259757,0.818064
203,249049,1294,250343,0.823633
204,264554,8315,272869,0.814039
205,364182,1297,365479,0.755812
206,218652,1337,219989,0.842881
207,312064,1400,313464,0.785548
208,208114,1335,209449,0.849692
209,228561,1381,229942,0.836542
210,253828,1319,255147,0.820660
211,197502,1256,198758,0.856623
212,302973,1271,304244,0.790895
213,302100,1543,303643,0.791411
214,154931,1670,156601,0.885179
215,188166,1713,189879,0.862782
216,252311,1667,253978,0.821602
217,223614,1692,225306,0.839699
218,255320,1559,256879,0.819735
219,263007,1404,264411,0.814989
220,359553,1334,360887,0.758391
221,278425,1326,279751,0.805580
222,337200,1326,338526,0.771013
223,317015,1234,318249,0.782656
224,253705,1281,254986,0.820737
225,383587,1680,385267,0.745130
226,152015,1606,153621,0.887180
227,299530,1629,301159,0.792933
228,192738,2044,194782,0.859758
229,270259,2896,273155,0.810545
230,186032,1820,187852,0.864198
231,125943,1568,127511,0.905332
232,257849,1438,259287,0.818170
233,401047,1746,402793,0.735695
234,453186,1288,454474,0.708480
235,271906,1320,273226,0.809541
236,205122,1299,206421,0.851638
237,345779,1330,347109,0.766135
238,288296,1309,289605,0.799632
239,281254,1232,282486,0.803869
240,340704,1309,342013,0.769016
241,168426,1657,170083,0.875995
242,152993,1659,154652,0.886509
243,157391,1434,158825,0.883496
244,172276,1631,173907,0.873397
245,193215,1308,194523,0.859444
246,319486,1311,320797,0.781218
247,245878,1425,247303,0.825614
248,210405,1524,211929,0.848205
249,264859,1754,266613,0.813851
250,201919,1392,203311,0.853729
251,253300,1142,254442,0.820988
252,267892,1161,269053,0.811992
253,188926,1789,190715,0.862278
254,287648,1408,289056,0.800020
255,215905,1343,217248,0.844649
256,238818,1154,239972,0.830047
257,246688,1332,248020,0.825108
258,145234,1590,146824,0.891856
259,142352,1524,143876,0.893853
260,152217,1547,153764,0.887042
261,256402,1824,258226,0.819065
262,164856,1350,166206,0.878413
263,238517,10426,248943,0.830236
264,252527,1284,253811,0.821468
265,157832,1346,159178,0.883195
266,344072,1306,345378,0.767102
267,150370,1385,151755,0.888312
268,205263,1328,206591,0.851546
269,172669,1350,174019,0.873133
270,248910,1676,250586,0.823720
271,236290,1235,237525,0.831641
272,168864,1246,170110,0.875699
273,194495,1373,195868,0.858600
274,282948,1419,284367,0.802847
275,161770,1339,163109,0.880509
276,156181,1685,157866,0.884323
277,163359,1884,165243,0.879429
278,158267,1410,159677,0.882897
279,176643,1657,178300,0.870463
280,221153,1297,222450,0.841275
281,226204,1283,227487,0.838044
282,250067,1290,251357,0.822999
283,177203,1250,178453,0.870088
284,310904,1286,312190,0.786227
285,305576,1333,306909,0.789359
286,244488,1531,246019,0.826484
287,207696,1575,209271,0.849963
288,137893,1273,139166,0.896954
289,180460,1336,181796,0.867909
290,191968,1264,193232,0.860267
291,219732,1288,221020,0.842187
292,160106,1310,161416,0.881643
293,185573,1648,187221,0.864503
294,161928,1999,163927,0.880402
295,138481,1363,139844,0.896544
296,185879,1343,187222,0.864299
297,161131,1293,162424,0.880944
298,119910,891,120801,0.909600
299,204557,852,205409,0.852007
300,319233,3204,322437,0.781365
301,169794,1236,171030,0.875071
302,273419,1003,274422,0.808619
303,197381,1291,198672,0.856702
304,138769,1140,139909,0.896343
305,151809,1287,153096,0.887322
306,166525,1317,167842,0.877281
307,273588,1383,274971,0.808516
308,316243,1378,317621,0.783106
309,161438,1673,163111,0.880735
310,200942,1634,202576,0.854368
311,216783,1452,218235,0.844084
312,224947,1523,226470,0.838847
313,153611,1679,155290,0.886084
314,183598,1741,185339,0.865816
315,249227,1558,250785,0.823522
316,253453,1569,255022,0.820893
317,244368,1454,245822,0.826559
318,288777,1422,290199,0.799343
319,194074,1277,195351,0.858878
320,206542,876,207418,0.850714
321,162087,726,162813,0.880294
322,236256,795,237051,0.831663
323,233972,1300,235272,0.833107
324,179667,1115,180782,0.868439
325,260743,1155,261898,0.816383
326,317555,1466,319021,0.782341
327,212408,1770,214178,0.846908
328,162345,1444,163789,0.880118
329,311018,1335,312353,0.786161
330,186926,946,187872,0.863604
331,186231,849,187080,0.864065
332,157605,1100,158705,0.883350
333,251174,887,252061,0.822310
334,180280,1056,181336,0.868029
335,246434,952,247386,0.825266
336,175189,986,176175,0.871439
337,366024,7631,373655,0.754789
338,291274,1308,292582,0.797849
339,316039,1377,317416,0.783225
340,258802,1370,260172,0.817581
341,428476,7189,435665,0.721201
342,393924,1675,395599,0.739524
343,272918,1919,274837,0.808924
344,250402,1676,252078,0.822790
345,365786,1369,367155,0.754921
346,253557,1658,255215,0.820828
347,242864,1336,244200,0.827503
348,294558,1309,295867,0.795889
349,381242,8776,390018,0.746410
350,377134,1327,378461,0.748659
351,314458,1382,315840,0.784148
352,303258,1365,304623,0.790727
353,338717,1356,340073,0.770147
354,253010,1331,254341,0.821168
355,400910,1343,402253,0.735768
356,323164,1537,324701,0.779084
357,173043,1365,174408,0.872881
358,278943,1255,280198,0.805266
359,296713,1450,298163,0.794606
360,199302,9030,208332,0.855442
361,359474,1281,360755,0.758435
362,343618,1280,344898,0.767360
363,185513,1262,186775,0.864542
364,358694,1662,360356,0.758870
365,265758,1282,267040,0.813300
366,255417,1290,256707,0.819675
367,328177,1734,329911,0.776188
368,196821,1297,198118,0.857070
369,285832,1498,287330,0.801111
370,274182,1457,275639,0.808155
371,376948,1788,378736,0.748761
372,181714,1949,183663,0.867072
373,187578,1953,189531,0.863172
374,188408,1698,190106,0.862621
375,199041,3560,202601,0.855613
376,188123,1382,189505,0.862810
377,184745,1593,186338,0.865053
378,204074,1212,205286,0.852322
379,299504,1318,300822,0.792949
380,375205,1346,376551,0.749719
381,433582,1389,434971,0.718547
382,200011,1291,201302,0.854977
383,150175,1313,151488,0.888446
384,303482,1353,304835,0.790595
385,190308,1572,191880,0.861364
386,227594,1432,229026,0.837158
387,169452,1720,171172,0.875302
388,237100,1291,238391,0.831130
389,218734,1354,220088,0.842828
390,168044,1325,169369,0.876253
391,301893,1614,303507,0.791534
392,265886,1317,267203,0.813221
393,417891,1339,419230,0.726747
394,217268,1570,218838,0.843771
395,298264,3041,301305,0.793684
396,202889,1310,204199,0.853095
397,325942,1296,327238,0.777478
398,222853,1295,224148,0.840186
399,228531,1382,229913,0.836561
400,363190,1444,364634,0.756363
401,256141,1910,258051,0.819226
402,286533,1300,287833,0.800690
403,224409,1621,226030,0.839191
404,305979,1285,307264,0.789122
405,325183,1306,326489,0.777916
406,239699,1329,241028,0.829492
407,209652,1251,210903,0.848693
408,202112,1243,203355,0.853603
409,133630,1454,135084,0.899931
410,137640,1213,138853,0.897130
411,317227,1330,318557,0.782532
412,222670,1335,224005,0.840303
413,337170,1637,338807,0.771030
414,209088,1774,210862,0.849059
415,331708,1522,333230,0.774157
416,238646,1536,240182,0.830155
417,196915,1556,198471,0.857008
418,254337,1324,255661,0.820344
419,391565,2137,393702,0.740798
420,246840,1316,248156,0.825013
421,198907,1305,200212,0.855701
422,198774,1319,200093,0.855788
423,119104,1346,120450,0.910172
424,291728,1298,293026,0.797577
425,198691,1311,200002,0.855843
426,327151,1258,328409,0.776780
427,274565,1319,275884,0.807922
428,260069,1285,261354,0.816799
429,277112,1265,278377,0.806376
430,251629,1623,253252,0.822027
431,263322,1633,264955,0.814796
432,248548,1303,249851,0.823946
433,240047,1389,241436,0.829273
434,268254,1451,269705,0.811771
435,250262,1463,251725,0.822877
436,201917,1265,203182,0.853730
437,414288,1092,415380,0.728648
438,389020,6924,395944,0.742177
439,220736,1429,222165,0.841543
440,352042,1311,353353,0.762600
441,270563,1283,271846,0.810360
442,291217,1288,292505,0.797883
443,313803,1279,315082,0.784530
444,309920,1575,311495,0.786805
445,294467,2615,297082,0.795943
446,223926,1764,225690,0.839499
447,200414,1609,202023,0.854713
448,208485,1292,209777,0.849451
449,356078,5026,361104,0.760334
450,234071,1225,235296,0.833045
451,208684,1184,209868,0.849321
452,192183,1013,193196,0.860125
453,192467,1028,193495,0.859937
454,194705,990,195695,0.858462
455,192266,977,193243,0.860070
456,192350,949,193299,0.860014
457,194173,910,195083,0.858812
458,190363,899,191262,0.861327
459,234595,945,235540,0.832713
460,151541,995,152536,0.887506
461,304065,1435,305500,0.790250
462,253463,1556,255019,0.820887
463,205924,1285,207209,0.851116
464,356176,1291,357467,0.760279
465,257775,1274,259049,0.818215
466,215999,1506,217505,0.844589
467,232530,1269,233799,0.834021
468,196677,1061,197738,0.857165
469,192665,987,193652,0.859807
470,195204,1060,196264,0.858133
471,192623,839,193462,0.859834
472,99177,693,99870,0.924466
473,185236,681,185917,0.864727
474,97229,693,97922,0.925879
475,189995,756,190751,0.861571
476,189805,1202,191007,0.861696
477,274520,1017,275537,0.807949
478,136403,779,137182,0.897993
479,154370,1545,155915,0.885564
480,181934,1596,183530,0.866925
481,218364,1252,219616,0.843066
482,192917,1385,194302,0.859640
483,181144,967,182111,0.867452
484,189770,1067,190837,0.861719
485,182804,1126,183930,0.866345
486,299291,1242,300533,0.793075
487,471536,1255,472791,0.699234
488,419542,1157,420699,0.725878
489,401653,1036,402689,0.735370
490,386284,6214,392498,0.743662
491,466788,1135,467923,0.701610
492,430329,1384,431713,0.720236
493,391883,2282,394165,0.740627
494,271971,3416,275387,0.809501
495,242206,1380,243586,0.827916
496,297602,1189,298791,0.794077
497,243150,1145,244295,0.827323
498,192432,1069,193501,0.859960
499,194914,1048,195962,0.858324
500,192898,1014,193912,0.859653
501,199924,915,200839,0.855034
502,198899,1030,199929,0.855706
503,194071,872,194943,0.858880
504,185383,870,186253,0.864629
505,191681,882,192563,0.860456
506,190448,923,191371,0.861271
507,328780,1078,329858,0.775841
508,167102,834,167936,0.876891
509,241534,1341,242875,0.828338
510,256242,1946,258188,0.819164
511,256896,1359,258255,0.818759
512,213728,1155,214883,0.846054
513,194368,1065,195433,0.858684
514,192872,983,193855,0.859670
515,189877,902,190779,0.861649
516,191724,804,192528,0.860428
517,203000,835,203835,0.853023
518,190766,868,191634,0.861061
519,239090,1094,240184,0.829875
520,299951,1099,301050,0.792684
521,381171,2795,383966,0.746449
522,432087,1048,433135,0.719322
523,515806,1023,516829,0.677615
524,361444,2225,363669,0.757336
525,291161,2269,293430,0.797916
526,300158,1351,301509,0.792561
527,199998,1300,201298,0.854986
528,193407,1096,194503,0.859317
529,402191,1005,403196,0.735082
530,357683,1054,358737,0.759436
531,367594,984,368578,0.753919
532,375826,1521,377347,0.749377
533,450624,1264,451888,0.709784
534,450883,1444,452327,0.709652
535,385801,8204,394005,0.743925
536,468041,2577,470618,0.700982
537,237600,1716,239316,0.830814
538,357417,1288,358705,0.759585
539,225805,1233,227038,0.838299
540,201556,1128,202684,0.853966
541,187807,1092,188899,0.863020
542,120582,1154,121736,0.909124
543,185476,1105,186581,0.864567
544,182988,1126,184114,0.866223
545,183327,1045,184372,0.865997
546,183609,1052,184661,0.865809
547,183139,1079,184218,0.866122
548,184350,1056,185406,0.865316
549,182849,1045,183894,0.866315
550,187110,1081,188191,0.863482
551,292471,1268,293739,0.797134
552,284687,1323,286010,0.801800
553,274991,1296,276287,0.807663
554,303218,1430,304648,0.790750
555,260983,1298,262281,0.816235
556,280374,1300,281674,0.804401
557,280819,1304,282123,0.804132
558,274175,1248,275423,0.808159
559,254264,1303,255567,0.820390
560,283630,1307,284937,0.802436
561,280683,1294,281977,0.804214
562,280238,1286,281524,0.804483
563,273673,1298,274971,0.808465
564,288136,1283,289419,0.799728
565,272511,1286,273797,0.809172
566,266715,1281,267996,0.812713
567,278896,1286,280182,0.805295
568,304867,1506,306373,0.789777
569,288006,2887,290893,0.799806
570,263450,1274,264724,0.814717
571,282064,1272,283336,0.803380
572,251494,1299,252793,0.822110
573,273268,1307,274575,0.808711
574,270377,1283,271660,0.810473
575,320886,1270,322156,0.780405
576,247251,1280,248531,0.824756
577,282273,1280,283553,0.803254
578,210487,1239,211726,0.848152
579,240344,1283,241627,0.829086
580,291924,1272,293196,0.797460
581,285688,1284,286972,0.801198
582,265658,1304,266962,0.813361
583,168708,1587,170295,0.875804
584,177098,1596,178694,0.870158
585,290221,1296,291517,0.798479
586,268931,1285,270216,0.811357
587,202151,1352,203503,0.853577
588,111460,1171,112631,0.915622
589,111796,1158,112954,0.915381
590,189709,1368,191077,0.861760
591,199784,6730,206514,0.855126
592,251867,1863,253730,0.821878
593,183387,1287,184674,0.865957
594,162964,1196,164160,0.879697
595,258168,1593,259761,0.817972
596,176647,1663,178310,0.870460
597,186436,1788,188224,0.863929
598,215897,1250,217147,0.844655
599,126887,1162,128049,0.904667
600,118580,1071,119651,0.910545
601,120980,1063,122043,0.908841
602,151271,1654,152925,0.887692
603,319677,2467,322144,0.781107
604,244325,1333,245658,0.826586
605,252185,1285,253470,0.821681
606,194340,1333,195673,0.858702
607,324962,1310,326272,0.778044
608,202152,1358,203510,0.853577
609,223915,1348,225263,0.839506
610,338514,6546,345060,0.770263
611,405906,1294,407200,0.733098
612,198467,1324,199791,0.855989
613,326493,2109,328602,0.777160
614,303033,1301,304334,0.790860
615,277874,1307,279181,0.805914
616,142637,1672,144309,0.893655
617,174317,1396,175713,0.872024
618,214385,1260,215645,0.845630
619,313701,1370,315071,0.784590
620,126275,1660,127935,0.905098
621,217482,1670,219152,0.843634
622,119736,1234,120970,0.909724
623,215825,1357,217182,0.844701
624,215800,1247,217047,0.844717
625,214915,1285,216200,0.845288
626,223161,1271,224432,0.839989
627,213918,1279,215197,0.845932
628,213798,1412,215210,0.846009
629,212486,1283,213769,0.846857
630,160881,1530,162411,0.881115
631,179942,1636,181578,0.868255
632,209152,1973,211125,0.849018
633,225281,1563,226844,0.838633
634,190695,1296,191991,0.861108
635,322984,1305,324289,0.779188
636,294163,1244,295407,0.796124
637,198903,1300,200203,0.855704
638,300253,1306,301559,0.792505
639,274870,1294,276164,0.807737
640,222858,1248,224106,0.840183
641,249722,1316,251038,0.823214
642,270139,1634,271773,0.810619
643,231380,1278,232658,0.834750
644,176702,1253,177955,0.870424
645,333314,1427,334741,0.773236
646,145313,1306,146619,0.891801
647,120661,1162,121823,0.909068
648,168874,1456,170330,0.875692
649,162800,1641,164441,0.879809
650,224956,1508,226464,0.838841
651,396054,2122,398176,0.738376
652,197055,1305,198360,0.856916
653,219854,1267,221121,0.842109
654,258803,1270,260073,0.817580
655,210081,1230,211311,0.848415
656,229913,1247,231160,0.835682
657,215376,1287,216663,0.844991
658,213029,1280,214309,0.846506
659,248289,1312,249601,0.824108
660,249932,1285,251217,0.823083
661,286803,1277,288080,0.800528
662,181926,1307,183233,0.866930
663,220806,1284,222090,0.841498
664,186762,1418,188180,0.863713
665,218138,2109,220247,0.843212
666,279459,1289,280748,0.804954
667,212127,1252,213379,0.847090
668,423027,1269,424296,0.724049
669,388149,1287,389436,0.742649
670,374117,1299,375416,0.750317
671,465213,1936,467149,0.702401
672,518643,1897,520540,0.676262
673,464871,1753,466624,0.702573
674,471378,1911,473289,0.699313
675,311257,2348,313605,0.786020
676,264197,1329,265526,0.814258
677,237760,1341,239101,0.830714
678,379103,1300,380403,0.747580
679,278548,1302,279850,0.805506
680,274469,1290,275759,0.807980
681,307121,1257,308378,0.788449
682,291440,1290,292730,0.797749
683,293018,1615,294633,0.796807
684,299209,1315,300524,0.793124
685,167313,1245,168558,0.876748
686,140784,1132,141916,0.894942
687,247446,1264,248710,0.824634
688,206870,1248,208118,0.850500
689,190827,1571,192398,0.861020
690,237766,1591,239357,0.830710
691,270776,1299,272075,0.810230
692,273126,1309,274435,0.808798
693,309649,1263,310912,0.786964
694,215267,1293,216560,0.845061
695,216430,1321,217751,0.844311
696,218577,1252,219829,0.842929
697,229468,1319,230787,0.835965
698,161665,1336,163001,0.880581
699,215595,1310,216905,0.844849
700,155056,1271,156327,0.885094
701,120432,1111,121543,0.909230
702,202588,1392,203980,0.853292
703,231519,1257,232776,0.834662
704,345342,1972,347314,0.766383
705,509071,1324,510395,0.680843
706,255296,1391,256687,0.819750
707,298186,1262,299448,0.793731
708,271321,1259,272580,0.809897
709,285167,1668,286835,0.801511
710,351845,1236,353081,0.762711
711,279573,1303,280876,0.804885
712,294471,1281,295752,0.795940
713,332787,1307,334094,0.773538
714,231121,1267,232388,0.834915
715,253363,1277,254640,0.820949
716,257210,1271,258481,0.818565
717,194346,1295,195641,0.858698
718,192796,1789,194585,0.859720
719,229802,1880,231682,0.835753
720,225384,1246,226630,0.838568
721,265347,1275,266622,0.813552
722,289563,1279,290842,0.798873
723,247914,1278,249192,0.824342
724,281089,1289,282378,0.803969
725,258588,1301,259889,0.817713
726,273883,1299,275182,0.808337
727,244900,1304,246204,0.826226
728,227142,1279,228421,0.837446
729,437836,1264,439100,0.716345
730,428484,1303,429787,0.721197
731,314638,1270,315908,0.784042
732,233128,1723,234851,0.833642
733,325460,1645,327105,0.777756
734,244172,1268,245440,0.826682
735,258574,1246,259820,0.817722
736,280079,1275,281354,0.804579
737,285430,1284,286714,0.801353
738,291910,1275,293185,0.797469
739,277448,1236,278684,0.806172
740,235940,1302,237242,0.831862
741,311656,2014,313670,0.785787
742,283436,1673,285109,0.802553
743,169364,1749,171113,0.875361
744,353119,1638,354757,0.761995
745,175704,1543,177247,0.871093
746,201402,1438,202840,0.854067
747,286101,1427,287528,0.800949
748,232314,1440,233754,0.834158
749,360032,1747,361779,0.758123
750,257818,1645,259463,0.818189
751,343705,1445,345150,0.767310
752,228662,1521,230183,0.836478
753,174042,1363,175405,0.872209
754,136617,1225,137842,0.897843
755,127659,1073,128732,0.904123
756,150145,1534,151679,0.888467
757,217727,1712,219439,0.843476
758,247526,1330,248856,0.824584
759,196101,1648,197749,0.857543
760,387697,1404,389101,0.742894
761,272662,1762,274424,0.809080
762,380824,2432,383256,0.746639
763,300895,1860,302755,0.792124
764,827931,1723,829654,0.549562
765,318988,1743,320731,0.781507
766,238369,1787,240156,0.830330
767,417114,1763,418877,0.727157
768,187993,1776,189769,0.862896
769,314978,1814,316792,0.783844
770,326589,1684,328273,0.777104
771,409590,1675,411265,0.731138
772,478417,1901,480318,0.695811
773,252178,1802,253980,0.821685
774,503629,1711,505340,0.683467
775,158849,1363,160212,0.882500
776,751669,2947,754616,0.577263
777,309064,1769,310833,0.787307
778,214092,1732,215824,0.845819
779,244749,1914,246663,0.826321
780,416870,1839,418709,0.727285
781,287148,1931,289079,0.800321
782,293904,1645,295549,0.796278
783,346386,1794,348180,0.765792
784,368830,1282,370112,0.753234
785,136472,1306,137778,0.897945
786,173934,1433,175367,0.872282
787,211142,1348,212490,0.847727
788,163412,1455,164867,0.879393
789,138347,1327,139674,0.896637
790,123865,1338,125203,0.906799
791,119149,1130,120279,0.910140
792,204938,1802,206740,0.851758
793,165209,1648,166857,0.878173
794,361410,1683,363093,0.757355
795,343175,1610,344785,0.767611
796,172385,1616,174001,0.873324
797,301394,1463,302857,0.791829
798,207609,1719,209328,0.850020
799,390032,4681,394713,0.741628
800,244126,1793,245919,0.826711
801,206423,1930,208353,0.850791
802,202617,1360,203977,0.853273
803,306740,1380,308120,0.788674
804,306545,1273,307818,0.788788
805,280787,1301,282088,0.804151
806,291697,1404,293101,0.797596
807,239511,1727,241238,0.829610
808,261902,1685,263587,0.815669
809,133227,1781,135008,0.900213
810,200598,1665,202263,0.854593
811,322411,1406,323817,0.779520
812,356511,1350,357861,0.760092
813,310052,3624,313676,0.786727
814,295039,1338,296377,0.795602
815,134417,1287,135704,0.899380
816,321741,1356,323097,0.779909
817,225483,1331,226814,0.838505
818,153759,1338,155097,0.885983
819,146895,1300,148195,0.890708
820,287512,1326,288838,0.800102
821,155359,1385,156744,0.884886
822,410512,1276,411788,0.730648
823,303760,1269,305029,0.790430
824,165896,1859,167755,0.877707
825,366563,1362,367925,0.754490
826,158677,1633,160310,0.882618
827,209504,1241,210745,0.848789
828,223466,1310,224776,0.839794
829,270028,1258,271286,0.810686
830,258238,1629,259867,0.817929
831,356477,1538,358015,0.760111
832,346692,1468,348160,0.765618
833,364605,1351,365956,0.755577
834,370045,1218,371263,0.752563
835,458661,2015,460676,0.705704
836,218502,1306,219808,0.842977
837,307520,1295,308815,0.788215
838,428434,1580,430014,0.721223
839,312836,1303,314139,0.785096
840,247990,1295,249285,0.824294
841,206365,1295,207660,0.850829
842,183544,1288,184832,0.865852
843,148899,1125,150024,0.889325
844,272339,1290,273629,0.809277
845,181911,1378,183289,0.866940
846,153284,1201,154485,0.886309
847,251590,1327,252917,0.822051
848,381537,1280,382817,0.746249
849,258724,1278,260002,0.817629
850,315871,1358,317229,0.783323
851,315444,1265,316709,0.783572
852,313747,1271,315018,0.784563
853,198771,1731,200502,0.855790
854,274915,1516,276431,0.807709
855,275555,1697,277252,0.807321
856,280355,1550,281905,0.804412
857,157026,2705,159731,0.883745
858,185292,1270,186562,0.864689
859,136135,1133,137268,0.898180
860,269400,1307,270707,0.811070
861,271414,1252,272666,0.809841
862,263846,1303,265149,0.814473
863,203578,1167,204745,0.852645
864,158795,1166,159961,0.882537
865,185351,1670,187021,0.864650
866,175268,1247,176515,0.871386
867,215203,1320,216523,0.845102
868,212775,1318,214093,0.846670
869,262721,1314,264035,0.815165
870,447342,1417,448759,0.711460
871,219930,1378,221308,0.842060
872,180515,1322,181837,0.867872
873,281758,1329,283087,0.803565
874,171000,1279,172279,0.874257
875,129480,1441,130921,0.902842
876,182076,1343,183419,0.866830
877,177369,1260,178629,0.869977
878,181516,1246,182762,0.867204
879,134901,1070,135971,0.899042
880,117022,1456,118478,0.911652
881,124060,1086,125146,0.906661
882,114083,1086,115169,0.913747
883,264827,1277,266104,0.813871
884,182441,1292,183733,0.866587
885,233693,1262,234955,0.833284
886,129871,1497,131368,0.902567
887,187932,1395,189327,0.862937
888,202512,1301,203813,0.853341
889,180100,1679,181779,0.868149
890,213523,1584,215107,0.846187
891,222984,1401,224385,0.840102
892,332666,1261,333927,0.773608
893,111921,1278,113199,0.915292
894,303231,1266,304497,0.790743
895,334882,1313,336195,0.772338
896,230580,1300,231880,0.835258
897,273034,1269,274303,0.808854
898,99111,1196,100307,0.924514
899,331390,1252,332642,0.774340
900,318622,1313,319935,0.781720
901,116947,1173,118120,0.911706
902,300993,1265,302258,0.792066
903,335751,79285,415036,0.771841
904,135239,1642,136881,0.898806
905,142857,1590,144447,0.893502
906,324846,1284,326130,0.778111
907,297082,1273,298355,0.794386
908,302361,1291,303652,0.791257
909,314962,1275,316237,0.783853
910,308660,1323,309983,0.787544
911,248348,1275,249623,0.824071
912,176328,2665,178993,0.870674
913,334994,1288,336282,0.772274
914,101150,1145,102295,0.923038
915,322173,1288,323461,0.779658
916,302210,1299,303509,0.791346
917,318368,1255,319623,0.781868
918,112383,1183,113566,0.914962
919,273018,1716,274734,0.808863
920,355437,1267,356704,0.760694
921,190618,1367,191985,0.861159
922,303696,1279,304975,0.790468
923,165529,1463,166992,0.877956
