count_index,s2r_ns,r2a_ns,total_ns,werner
209,139885,1300,141185,0.895567
210,137055,1197,138252,0.897538
211,147932,1461,149393,0.889992
212,156338,3344,159682,0.884216
213,130034,1256,131290,0.902452
214,156538,1272,157810,0.884079
215,187533,1270,188803,0.863201
216,150736,1322,152058,0.888060
217,123351,1208,124559,0.907163
218,149695,1568,151263,0.888776
219,240715,1395,242110,0.828852
220,156199,1772,157971,0.884311
221,176455,1620,178075,0.870589
222,192757,1811,194568,0.859746
223,165083,1395,166478,0.878259
224,134302,1269,135571,0.899461
225,137749,1350,139099,0.897054
226,140372,1219,141591,0.895228
227,142876,1343,144219,0.893489
228,159937,1306,161243,0.881758
229,138735,1107,139842,0.896367
230,148877,1415,150292,0.889340
231,199445,1300,200745,0.855348
232,157146,1127,158273,0.883663
233,127327,957,128284,0.904357
234,185321,1180,186501,0.864670
235,102446,966,103412,0.922102
236,218193,1434,219627,0.843176
237,155061,2150,157211,0.885090
238,150875,1117,151992,0.887964
239,116466,1311,117777,0.912048
240,137742,1041,138783,0.897059
241,142389,1445,143834,0.893827
242,166985,1438,168423,0.876970
243,158962,1408,160370,0.882423
244,155552,1622,157174,0.884754
245,292672,1944,294616,0.797014
246,201141,1655,202796,0.854238
247,216263,1453,217716,0.844419
248,173125,1285,174410,0.872826
249,152793,1517,154310,0.886646
250,157604,1281,158885,0.883350
251,129214,1051,130265,0.903029
252,121004,1063,122067,0.908824
253,104387,999,105386,0.920701
254,112855,1020,113875,0.914624
255,144883,1063,145946,0.892099
256,167734,1442,169176,0.876463
257,167996,1478,169474,0.876286
258,142203,1607,143810,0.893956
259,122925,1253,124178,0.907464
260,140807,1536,142343,0.894926
261,165363,1973,167336,0.878069
262,310223,1670,311893,0.786627
263,267474,1797,269271,0.812248
264,340568,1583,342151,0.769093
265,184962,1781,186743,0.864909
266,209339,2041,211380,0.848896
267,178932,1717,180649,0.868930
268,183428,1380,184808,0.865929
269,223774,2064,225838,0.839597
270,154184,1496,155680,0.885691
271,134562,1091,135653,0.899279
272,142995,990,143985,0.893407
273,129003,1196,130199,0.903177
274,104455,919,105374,0.920652
275,105395,955,106350,0.919975
276,102687,892,103579,0.921928
277,103688,944,104632,0.921205
278,104709,980,105689,0.920469
279,105911,921,106832,0.919604
280,98897,861,99758,0.924669
281,104277,898,105175,0.920781
282,98283,725,99008,0.925114
283,125723,1536,127259,0.905487
284,182652,2499,185151,0.866446
285,179953,1770,181723,0.868248
286,176960,1483,178443,0.870251
287,162323,1752,164075,0.880133
288,187337,1353,188690,0.863331
289,169657,1281,170938,0.875163
290,119450,1069,120519,0.909927
291,95040,1115,96155,0.927469
292,94730,1096,95826,0.927695
293,92474,989,93463,0.929338
294,109237,959,110196,0.917214
295,93260,1017,94277,0.928765
296,168191,1027,169218,0.876154
297,146402,1479,147881,0.891048
298,117045,1132,118177,0.911636
299,118222,831,119053,0.910799
300,110136,989,111125,0.916570
301,103365,928,104293,0.921438
302,96224,895,97119,0.926608
303,130879,1544,132423,0.901859
304,115277,767,116044,0.912895
305,108416,877,109293,0.917803
306,107004,901,107905,0.918818
307,104080,892,104972,0.920923
308,100081,911,100992,0.923811
309,129136,1701,130837,0.903084
310,211786,1442,213228,0.847310
311,172655,1510,174165,0.873142
312,195644,1118,196762,0.857844
313,156567,804,157371,0.884059
314,168505,1366,169871,0.875942
315,161751,1210,162961,0.880522
316,131979,1020,132999,0.901088
317,144892,1011,145903,0.892093
318,138992,1063,140055,0.896188
319,122651,928,123579,0.907658
320,107344,958,108302,0.918573
321,105837,911,106748,0.919657
322,105398,907,106305,0.919973
323,104456,818,105274,0.920652
324,105566,923,106489,0.919852
325,125287,1386,126673,0.905795
326,118251,1300,119551,0.910778
327,156046,1253,157299,0.884416
328,167493,967,168460,0.876626
329,127731,1216,128947,0.904072
330,161098,871,161969,0.880967
331,141187,929,142116,0.894662
332,138540,837,139377,0.896503
333,169620,1249,170869,0.875188
334,155859,3006,158865,0.884544
335,134309,1535,135844,0.899456
336,132048,1306,133354,0.901039
337,121798,905,122703,0.908262
338,118143,1453,119596,0.910855
339,107322,1316,108638,0.918589
340,131814,1330,133144,0.901203
341,110695,932,111627,0.916169
342,99915,862,100777,0.923931
343,98813,861,99674,0.924730
344,98037,898,98935,0.925292
345,97561,928,98489,0.925638
346,97707,861,98568,0.925532
347,98006,842,98848,0.925315
348,97667,903,98570,0.925561
349,97132,842,97974,0.925949
350,124382,949,125331,0.906434
351,121811,817,122628,0.908253
352,106950,871,107821,0.918856
353,102460,833,103293,0.922091
354,97132,703,97835,0.925949
355,108138,790,108928,0.918003
356,104098,795,104893,0.920910
357,101763,835,102598,0.922595
358,101807,835,102642,0.922563
359,102743,848,103591,0.921887
360,101772,838,102610,0.922588
361,102838,864,103702,0.921819
362,101971,797,102768,0.922445
363,101282,878,102160,0.922943
364,98582,812,99394,0.924897
365,117998,976,118974,0.910958
366,191442,1378,192820,0.860614
367,152511,1309,153820,0.886840
368,142411,1296,143707,0.893812
369,118027,946,118973,0.910938
370,102393,853,103246,0.922140
371,108598,948,109546,0.917673
372,175422,1046,176468,0.871282
373,113893,1111,115004,0.913883
374,101818,896,102714,0.922555
375,100999,900,101899,0.923147
376,99815,846,100661,0.924004
377,98818,864,99682,0.924726
378,96223,899,97122,0.926609
379,113700,1069,114769,0.914021
380,102863,812,103675,0.921800
381,101811,912,102723,0.922560
382,98089,856,98945,0.925255
383,99371,836,100207,0.924325
384,151772,1358,153130,0.887347
385,107384,752,108136,0.918545
386,104139,886,105025,0.920880
387,102791,812,103603,0.921852
388,98263,825,99088,0.925128
389,101299,797,102096,0.922930
390,102145,839,102984,0.922319
391,101319,828,102147,0.922916
392,102400,791,103191,0.922135
393,101557,966,102523,0.922744
394,105840,883,106723,0.919655
395,138406,1306,139712,0.896596
396,184524,1185,185709,0.865200
397,115092,837,115929,0.913027
398,130300,1129,131429,0.902266
399,104996,823,105819,0.920262
400,105774,901,106675,0.919702
401,121182,912,122094,0.908698
402,110221,905,111126,0.916509
403,109303,946,110249,0.917167
404,102852,889,103741,0.921808
405,104122,902,105024,0.920892
406,112707,964,113671,0.914730
407,105385,917,106302,0.919982
408,100441,820,101261,0.923551
409,102869,885,103754,0.921796
410,103638,967,104605,0.921241
411,104328,871,105199,0.920744
412,101268,914,102182,0.922953
413,104139,917,105056,0.920880
414,99703,861,100564,0.924085
415,102311,845,103156,0.922199
416,102256,820,103076,0.922239
417,95906,735,96641,0.926840
418,100981,800,101781,0.923160
419,100225,817,101042,0.923707
420,116180,995,117175,0.912252
421,106257,882,107139,0.919355
422,105293,924,106217,0.920049
423,98225,893,99118,0.925156
424,185524,1417,186941,0.864535
425,151609,2007,153616,0.887459
426,151926,1357,153283,0.887241
427,126107,1114,127221,0.905216
428,116916,988,117904,0.911728
429,105726,927,106653,0.919737
430,101771,979,102750,0.922589
431,101880,899,102779,0.922510
432,100672,900,101572,0.923384
433,99090,909,99999,0.924529
434,99836,906,100742,0.923989
435,110822,938,111760,0.916078
436,119430,997,120427,0.909941
437,105607,882,106489,0.919823
438,100692,877,101569,0.923369
439,173552,1660,175212,0.872539
440,186851,1144,187995,0.863654
441,153379,931,154310,0.886244
442,105296,861,106157,0.920046
443,134217,880,135097,0.899520
444,105655,949,106604,0.919788
445,140780,825,141605,0.894944
446,141077,881,141958,0.894738
447,137080,783,137863,0.897520
448,142215,852,143067,0.893948
449,151331,1387,152718,0.887651
450,203881,2193,206074,0.852448
451,169616,1283,170899,0.875191
452,108552,971,109523,0.917706
453,100438,749,101187,0.923553
454,115445,969,116414,0.912776
455,114569,929,115498,0.913400
456,102228,880,103108,0.922259
457,100542,901,101443,0.923478
458,101500,882,102382,0.922785
459,101150,889,102039,0.923038
460,100180,806,100986,0.923740
461,100126,882,101008,0.923779
462,99515,926,100441,0.924221
463,125353,1121,126474,0.905748
464,117727,1008,118735,0.911151
465,115976,2754,118730,0.912397
466,109124,914,110038,0.917295
467,107319,1415,108734,0.918591
468,114798,1397,116195,0.913237
469,112870,968,113838,0.914613
470,107265,940,108205,0.918630
471,83093,1050,84143,0.936212
472,113927,1086,115013,0.913858
473,109148,931,110079,0.917278
474,102678,916,103594,0.921934
475,100411,921,101332,0.923572
476,99056,912,99968,0.924554
477,100438,855,101293,0.923553
478,105385,845,106230,0.919982
479,131500,856,132356,0.901423
480,208605,1562,210167,0.849373
481,134210,1010,135220,0.899525
482,97187,1076,98263,0.925909
483,113717,976,114693,0.914008
484,127001,913,127914,0.904586
485,116146,1035,117181,0.912276
486,85718,997,86715,0.934282
487,82577,1005,83582,0.936592
488,83982,978,84960,0.935558
489,82311,923,83234,0.936788
490,81630,952,82582,0.937290
491,82957,991,83948,0.936313
492,80724,1032,81756,0.937959
493,82099,948,83047,0.936945
494,79976,1017,80993,0.938511
495,81831,1012,82843,0.937142
496,114848,1353,116201,0.913201
497,131659,1058,132717,0.901312
498,84111,1075,85186,0.935463
499,82917,1081,83998,0.936342
500,100685,1074,101759,0.923374
501,83706,984,84690,0.935761
502,98084,1069,99153,0.925258
503,81230,923,82153,0.937585
504,189884,1463,191347,0.861644
505,141559,1376,142935,0.894403
506,125555,967,126522,0.905606
507,118176,893,119069,0.910832
508,130138,1202,131340,0.902379
509,165354,1160,166514,0.878075
510,163068,1585,164653,0.879627
511,144275,1070,145345,0.892520
512,113861,1289,115150,0.913906
513,117106,1123,118229,0.911593
514,106305,936,107241,0.919320
515,101308,836,102144,0.922924
516,102750,843,103593,0.921882
517,105092,898,105990,0.920193
518,103528,884,104412,0.921321
519,101744,806,102550,0.922609
520,102735,840,103575,0.921893
521,102197,819,103016,0.922281
522,102614,909,103523,0.921980
523,105566,901,106467,0.919852
524,107067,936,108003,0.918772
525,115453,811,116264,0.912770
526,102175,871,103046,0.922297
527,103404,874,104278,0.921410
528,103733,939,104672,0.921173
529,99838,876,100714,0.923987
530,102268,842,103110,0.922230
531,100184,898,101082,0.923737
532,107518,918,108436,0.918448
533,104697,808,105505,0.920478
534,105432,843,106275,0.919949
535,113921,950,114871,0.913863
536,106349,827,107176,0.919289
537,103608,876,104484,0.921263
538,108917,886,109803,0.917444
539,173714,1513,175227,0.872430
540,165570,1394,166964,0.877928
541,130125,1393,131518,0.902389
542,113731,979,114710,0.913998
543,106209,1012,107221,0.919389
544,106383,894,107277,0.919264
545,105074,950,106024,0.920206
546,102350,870,103220,0.922171
547,102185,858,103043,0.922290
548,101027,859,101886,0.923127
549,100527,836,101363,0.923489
550,99734,938,100672,0.924063
551,127429,954,128383,0.904285
552,161806,928,162734,0.880485
553,157931,843,158774,0.883127
554,149460,907,150367,0.888938
555,146235,812,147047,0.891164
556,145215,896,146111,0.891869
557,145501,914,146415,0.891671
558,123715,1197,124912,0.906905
559,152480,1060,153540,0.886861
560,164529,937,165466,0.878635
561,141920,1102,143022,0.894153
562,154776,1154,155930,0.885286
563,142197,1171,143368,0.893960
564,109010,1189,110199,0.917377
565,191102,1355,192457,0.860839
566,196892,1218,198110,0.857023
567,163871,1119,164990,0.879081
568,141251,1120,142371,0.894617
569,107067,1027,108094,0.918772
570,107924,885,108809,0.918157
571,98595,1032,99627,0.924888
572,95684,975,96659,0.927001
573,94097,891,94988,0.928156
574,93217,903,94120,0.928797
575,92557,982,93539,0.929278
576,93920,936,94856,0.928284
577,93554,989,94543,0.928551
578,93530,1022,94552,0.928569
579,93839,908,94747,0.928343
580,92081,954,93035,0.929625
581,93085,956,94041,0.928893
582,87708,927,88635,0.932823
583,93774,971,94745,0.928391
584,91516,995,92511,0.930037
585,91463,978,92441,0.930076
586,88229,992,89221,0.932441
587,87922,1013,88935,0.932666
588,87955,931,88886,0.932642
589,86434,955,87389,0.933757
590,91382,981,92363,0.930135
591,135015,999,136014,0.898962
592,175635,1440,177075,0.871139
593,163048,1500,164548,0.879640
594,146030,1247,147277,0.891305
595,164614,1396,166010,0.878577
596,419218,2129,421347,0.726049
597,487929,1821,489750,0.691117
598,570537,1674,572211,0.652177
599,334065,1505,335570,0.772806
600,320948,1455,322403,0.780369
601,630287,1915,632202,0.625951
602,210639,1103,211742,0.848053
603,235047,1288,236335,0.832427
604,152754,1243,153997,0.886673
605,168722,1498,170220,0.875795
606,155597,1828,157425,0.884723
607,170028,1355,171383,0.874913
608,204764,1817,206581,0.851872
609,240491,1466,241957,0.828993
610,555034,1866,556900,0.659242
611,324587,1519,326106,0.778261
612,205502,1714,207216,0.851391
613,165352,1431,166783,0.878076
614,143950,1494,145444,0.892745
615,185740,1972,187712,0.864392
616,172027,1870,173897,0.873565
617,165280,1846,167126,0.878125
618,163850,1713,165563,0.879095
619,184638,1835,186473,0.865124
620,265587,1899,267486,0.813405
621,276870,1442,278312,0.806522
622,245779,2103,247882,0.825676
623,584979,1905,586884,0.645694
624,422404,1875,424279,0.724375
625,291481,1370,292851,0.797725
626,224990,1831,226821,0.838819
627,201335,1385,202720,0.854111
628,274019,1530,275549,0.808254
629,498548,1800,500348,0.685930
630,406751,1787,408538,0.732648
631,264516,1419,265935,0.814062
632,341126,1351,342477,0.768775
633,318309,1406,319715,0.781902
634,321915,1427,323342,0.779808
635,287051,1449,288500,0.800379
636,192586,1363,193949,0.859859
637,358004,1531,359535,0.759256
638,867563,1631,869194,0.535979
639,487008,1101,488109,0.691570
640,344345,1582,345927,0.766948
641,255926,1392,257318,0.819359
642,248418,1378,249796,0.824027
643,220443,1645,222088,0.841731
644,195587,1363,196950,0.857881
645,207391,1385,208776,0.850161
646,472038,1814,473852,0.698984
647,345725,1358,347083,0.766166
648,181571,1398,182969,0.867167
649,244091,1777,245868,0.826733
650,306941,1368,308309,0.788555
651,263748,1397,265145,0.814534
652,239820,1140,240960,0.829416
653,218840,823,219663,0.842760
654,205627,783,206410,0.851309
655,212454,752,213206,0.846878
656,180990,1737,182727,0.867555
657,335407,13184,348591,0.772038
658,229030,1323,230353,0.836244
659,194500,1654,196154,0.858597
660,181787,1665,183452,0.867023
661,302078,1699,303777,0.791424
662,194088,1349,195437,0.858868
663,170413,1387,171800,0.874653
664,165293,1300,166593,0.878116
665,166794,1323,168117,0.877099
666,139389,858,140247,0.895912
667,128338,858,129196,0.903645
668,135002,878,135880,0.898971
669,134381,958,135339,0.899406
670,132113,957,133070,0.900994
671,134584,997,135581,0.899264
672,124878,879,125757,0.906084
673,122827,903,123730,0.907533
674,118711,867,119578,0.910452
675,123285,853,124138,0.907209
676,125059,923,125982,0.905956
677,117762,860,118622,0.911126
678,120327,801,121128,0.909304
679,122013,841,122854,0.908109
680,172580,1618,174198,0.873193
681,145833,1225,147058,0.891442
682,160588,971,161559,0.881314
683,173031,937,173968,0.872889
684,254301,1965,256266,0.820367
685,227253,1541,228794,0.837375
686,189236,1269,190505,0.862073
687,210543,1542,212085,0.848115
688,279693,1621,281314,0.804813
689,235883,1749,237632,0.831898
690,198983,1376,200359,0.855651
691,212524,1395,213919,0.846833
692,309057,1644,310701,0.787311
693,177884,1608,179492,0.869632
694,234074,1174,235248,0.833043
695,1033688,788,1034476,0.484554
696,649513,1236,650749,0.617840
697,256617,1898,258515,0.818932
698,245143,1603,246746,0.826074
699,202309,1242,203551,0.853474
700,198199,1455,199654,0.856165
701,282019,1380,283399,0.803407
702,301050,1380,302430,0.792033
703,429600,1422,431022,0.720615
704,251768,1352,253120,0.821940
705,273188,1334,274522,0.808760
706,244344,1356,245700,0.826575
707,214158,1773,215931,0.845777
708,339511,1693,341204,0.769695
709,252519,1552,254071,0.821473
710,390676,1402,392078,0.741279
711,468568,1699,470267,0.700718
712,293659,1832,295491,0.796425
713,326582,1902,328484,0.777108
714,295175,1443,296618,0.795521
715,291229,1404,292633,0.797876
716,279215,1490,280705,0.805102
717,305750,1369,307119,0.789257
718,158975,1368,160343,0.882414
719,257328,2126,259454,0.818492
720,381502,1323,382825,0.746268
721,262562,1763,264325,0.815263
722,674423,1380,675803,0.607560
723,1011465,1273,1012738,0.490949
724,174022,1050,175072,0.872223
725,162760,822,163582,0.879836
726,145141,854,145995,0.891920
727,148016,854,148870,0.889934
728,149533,982,150515,0.888888
729,145476,742,146218,0.891689
730,140845,972,141817,0.894899
731,140095,822,140917,0.895421
732,202454,1052,203506,0.853379
733,165149,1246,166395,0.878214
734,220467,1478,221945,0.841715
735,344499,1651,346150,0.766860
736,183171,1999,185170,0.866101
737,159022,1437,160459,0.882382
738,152401,1403,153804,0.886915
739,127750,1323,129073,0.904059
740,153085,1202,154287,0.886445
741,271653,1376,273029,0.809695
742,284659,1710,286369,0.801817
743,255377,1378,256755,0.819700
744,234880,1766,236646,0.832533
745,266646,3513,270159,0.812755
746,200376,2817,203193,0.854738
747,224567,1589,226156,0.839090
748,192395,1486,193881,0.859985
749,173123,1359,174482,0.872827
750,137318,1106,138424,0.897354
751,136195,1082,137277,0.898138
752,131815,945,132760,0.901203
753,126819,934,127753,0.904714
754,139375,1039,140414,0.895921
755,130672,1117,131789,0.902004
756,133481,953,134434,0.900035
757,133991,1141,135132,0.899678
758,134733,1040,135773,0.899159
759,163689,1211,164900,0.879205
760,205003,1011,206014,0.851716
761,193593,1813,195406,0.859195
762,159198,1154,160352,0.882262
763,132001,1563,133564,0.901072
764,177308,1801,179109,0.870017
765,188950,1369,190319,0.862262
766,185395,1426,186821,0.864621
767,252306,1477,253783,0.821606
768,300740,1571,302311,0.792216
769,212927,1401,214328,0.846572
770,181811,1468,183279,0.867007
771,140322,1201,141523,0.895263
772,154824,1111,155935,0.885253
773,129808,950,130758,0.902611
774,157689,948,158637,0.883292
775,171613,997,172610,0.873844
776,162980,1394,164374,0.879687
777,171240,1302,172542,0.874095
778,181062,1346,182408,0.867507
779,326133,1766,327899,0.777367
780,182527,1371,183898,0.866530
781,318218,1697,319915,0.781955
782,239082,2068,241150,0.829880
783,292236,1631,293867,0.797274
784,186426,1358,187784,0.863936
785,347339,11831,359170,0.765253
786,731941,1619,733560,0.584780
787,343398,1788,345186,0.767485
788,339597,1535,341132,0.769646
789,434572,1280,435852,0.718033
790,210608,836,211444,0.848073
791,624067,1451,625518,0.628609
792,198679,1770,200449,0.855850
793,382728,1609,384337,0.745599
794,252703,1486,254189,0.821359
795,187759,1646,189405,0.863052
796,193119,1594,194713,0.859507
797,205111,1462,206573,0.851646
798,167099,1279,168378,0.876893
799,197854,1257,199111,0.856392
800,117175,927,118102,0.911544
801,143186,893,144079,0.893274
802,179341,1101,180442,0.868657
803,223258,1037,224295,0.839927
804,230194,1187,231381,0.835504
805,218037,916,218953,0.843277
806,221929,746,222675,0.840778
807,322588,1064,323652,0.779418
808,203786,782,204568,0.852510
809,217857,1508,219365,0.843392
810,172768,1641,174409,0.873066
811,194416,1467,195883,0.858652
812,226723,1135,227858,0.837713
813,264200,874,265074,0.814256
814,211350,970,212320,0.847593
815,209655,871,210526,0.848691
816,213984,802,214786,0.845889
817,197362,849,198211,0.856715
818,188766,1141,189907,0.862384
819,222555,891,223446,0.840377
820,482952,1755,484707,0.693568
821,183864,1046,184910,0.865639
822,393964,1882,395846,0.739503
823,265738,1163,266901,0.813312
824,215182,943,216125,0.845116
825,181109,1292,182401,0.867476
826,192387,1524,193911,0.859990
827,216105,1510,217615,0.844521
828,210930,1426,212356,0.847865
829,301367,1303,302670,0.791845
830,187472,1402,188874,0.863242
831,152491,1226,153717,0.886853
832,180776,1062,181838,0.867698
833,189283,1201,190484,0.862042
834,140237,1669,141906,0.895322
835,215264,1496,216760,0.845063
836,273967,1387,275354,0.808286
837,260772,1779,262551,0.816365
838,306339,1890,308229,0.788910
839,234601,1870,236471,0.832709
840,209278,1933,211211,0.848936
841,161814,1886,163700,0.880480
842,201191,2319,203510,0.854205
843,363063,1291,364354,0.756434
844,212274,1406,213680,0.846994
845,207393,1286,208679,0.850160
846,200563,1223,201786,0.854616
847,350905,6902,357807,0.763241
848,338206,1140,339346,0.770439
849,268687,1036,269723,0.811506
850,248108,941,249049,0.824221
851,201432,824,202256,0.854047
852,276727,1157,277884,0.806609
853,255596,1090,256686,0.819564
854,257589,1060,258649,0.818330
855,170434,2869,173303,0.874639
856,167767,2497,170264,0.876441
857,202929,1341,204270,0.853069
858,180835,1314,182149,0.867658
859,126464,1259,127723,0.904965
860,103567,1052,104619,0.921292
861,99068,1018,100086,0.924545
862,96011,1055,97066,0.926763
863,94639,925,95564,0.927761
864,94047,983,95030,0.928192
865,94027,1037,95064,0.928207
866,93756,952,94708,0.928404
867,93295,902,94197,0.928740
868,92650,946,93596,0.929210
869,93301,949,94250,0.928735
870,90056,962,91018,0.931104
871,91036,926,91962,0.930388
872,90380,894,91274,0.930867
873,201072,3565,204637,0.854283
874,137837,1056,138893,0.896993
875,101253,986,102239,0.922963
876,92933,966,93899,0.929004
877,93189,947,94136,0.928817
878,91351,910,92261,0.930158
879,91125,948,92073,0.930323
880,165979,1312,167291,0.877651
881,141770,1346,143116,0.894257
882,144454,937,145391,0.892396
883,159217,1372,160589,0.882249
884,196391,1537,197928,0.857353
885,229619,1168,230787,0.835869
886,166263,1387,167650,0.877459
887,206367,1193,207560,0.850828
888,325800,4099,329899,0.777560
889,1680655,977,1681632,0.349002
890,1067833,5359,1073192,0.475002
891,490918,975,491893,0.689651
892,248561,931,249492,0.823938
893,345428,1839,347267,0.766334
894,214948,1467,216415,0.845267
895,327535,1321,328856,0.776558
896,402284,1309,403593,0.735033
897,259567,830,260397,0.817108
898,395507,1122,396629,0.738671
899,198762,1099,199861,0.855796
900,169649,832,170481,0.875169
901,152363,844,153207,0.886941
902,268316,1143,269459,0.811733
903,124130,872,125002,0.906612
904,188321,1367,189688,0.862679
905,250212,1447,251659,0.822909
906,233698,1305,235003,0.833281
907,147630,1123,148753,0.890200
908,151530,2555,154085,0.887514
909,218322,1458,219780,0.843093
910,220783,1353,222136,0.841513
911,240784,1551,242335,0.828809
912,239005,1314,240319,0.829929
913,238432,987,239419,0.830290
914,162406,965,163371,0.880077
915,216906,1715,218621,0.844005
916,139823,1173,140996,0.895610
917,152661,868,153529,0.886737
918,141601,830,142431,0.894374
919,146657,959,147616,0.890872
920,142027,837,142864,0.894078
921,141987,896,142883,0.894106
922,224363,896,225259,0.839220
923,141759,946,142705,0.894264
924,204242,1330,205572,0.852212
925,124031,1124,125155,0.906682
926,81801,989,82790,0.937164
927,106967,760,107727,0.918844
928,104300,1222,105522,0.920764
929,163322,1128,164450,0.879454
930,257044,1713,258757,0.818667
931,219182,1211,220393,0.842540
932,201427,972,202399,0.854051
933,184943,879,185822,0.864921
934,223658,830,224488,0.839671
935,165546,903,166449,0.877945
936,190474,874,191348,0.861254
937,183924,880,184804,0.865599
938,199529,910,200439,0.855293
939,181187,994,182181,0.867423
940,245824,1664,247488,0.825648
