count_index,s2r_ns,r2a_ns,total_ns,werner
1511,111261,951,112212,0.915764
1512,112151,976,113127,0.915127
1513,109058,941,109999,0.917343
1514,112177,991,113168,0.915109
1515,110884,948,111832,0.916034
1516,368172,1780,369952,0.753599
1517,273899,1650,275549,0.808327
1518,235240,1552,236792,0.832305
1519,397211,1667,398878,0.737754
1520,349003,2750,351753,0.764313
1521,207914,1666,209580,0.849822
1522,205891,1612,207503,0.851137
1523,217523,1913,219436,0.843607
1524,238053,6296,244349,0.830529
1525,182929,1929,184858,0.866262
1526,180099,1893,181992,0.868150
1527,213536,1575,215111,0.846178
1528,156211,3704,159915,0.884303
1529,289686,3581,293267,0.798799
1530,315329,1916,317245,0.783639
1531,232695,1650,234345,0.833916
1532,315048,1697,316745,0.783803
1533,235990,1702,237692,0.831831
1534,218241,1623,219864,0.843145
1535,256463,1762,258225,0.819027
1536,328460,1463,329923,0.776025
1537,238112,1545,239657,0.830492
1538,261804,1466,263270,0.815729
1539,245216,1734,246950,0.826028
1540,238028,1099,239127,0.830544
1541,328191,1474,329665,0.776180
1542,327120,1753,328873,0.776798
1543,198411,1746,200157,0.856026
1544,247364,1132,248496,0.824685
1545,228596,823,229419,0.836520
1546,224925,754,225679,0.838861
1547,286740,1664,288404,0.800566
1548,243110,1077,244187,0.827348
1549,223235,1004,224239,0.839941
1550,219604,948,220552,0.842269
1551,223190,853,224043,0.839970
1552,215825,1058,216883,0.844701
1553,214809,863,215672,0.845356
1554,209842,864,210706,0.848570
1555,208649,844,209493,0.849344
1556,210190,855,211045,0.848344
1557,211369,1330,212699,0.847580
1558,262208,1470,263678,0.815481
1559,510729,1621,512350,0.680046
1560,231508,903,232411,0.834669
1561,216380,884,217264,0.844343
1562,210598,762,211360,0.848080
1563,208345,786,209131,0.849541
1564,213187,1171,214358,0.846404
1565,2324741,1720,2326461,0.278247
1566,1085715,2625,1088340,0.470128
1567,1813574,2797,1816371,0.330456
1568,1347677,2660,1350337,0.407875
1569,254489,1191,255680,0.820250
1570,200922,1398,202320,0.854381
1571,1869924,2553,1872477,0.323308
1572,1749434,2333,1751767,0.339098
1573,1621443,1299,1622742,0.358091
1574,274107,1058,275165,0.808201
1575,299429,988,300417,0.792993
1576,252033,1286,253319,0.821775
1577,217580,982,218562,0.843571
1578,214089,981,215070,0.845821
1579,211467,909,212376,0.847517
1580,216411,851,217262,0.844323
1581,281221,1327,282548,0.803889
1582,258794,1293,260087,0.817586
1583,237884,973,238857,0.830635
1584,225935,866,226801,0.838216
1585,219523,796,220319,0.842321
1586,222734,811,223545,0.840262
1587,231456,786,232242,0.834702
1588,234254,811,235065,0.832929
1589,230581,801,231382,0.835258
1590,231202,853,232055,0.834863
1591,228694,810,229504,0.836458
1592,227253,840,228093,0.837375
1593,228876,859,229735,0.836342
1594,227595,855,228450,0.837157
1595,284329,790,285119,0.802015
1596,268799,754,269553,0.811437
1597,328035,787,328822,0.776270
1598,344838,897,345735,0.766668
1599,297513,986,298499,0.794130
1600,309563,800,310363,0.787014
