count_index,s2r_ns,r2a_ns,total_ns,werner
555,123169,1287,124456,0.907291
556,123407,1123,124530,0.907123
557,98049,1038,99087,0.925284
558,140224,1240,141464,0.895331
559,126899,1007,127906,0.904658
560,118750,1051,119801,0.910424
561,167764,971,168735,0.876443
562,126393,913,127306,0.905015
563,119220,951,120171,0.910090
564,117418,932,118350,0.911371
565,115627,955,116582,0.912646
566,114824,916,115740,0.913218
567,116967,906,117873,0.911692
568,114672,956,115628,0.913327
569,114537,928,115465,0.913423
570,114256,921,115177,0.913624
571,115430,958,116388,0.912786
572,114959,970,115929,0.913122
573,113640,904,114544,0.914063
574,113134,941,114075,0.914425
575,111069,871,111940,0.915902
576,112149,872,113021,0.915129
577,112894,888,113782,0.914596
578,118742,948,119690,0.910430
579,117073,938,118011,0.911616
580,132946,1041,133987,0.900410
581,114077,933,115010,0.913751
582,111841,901,112742,0.915349
583,107121,943,108064,0.918734
584,107351,862,108213,0.918568
585,109878,955,110833,0.916755
586,110416,881,111297,0.916369
587,109612,939,110551,0.916945
588,108789,913,109702,0.917536
589,105408,858,106266,0.919966
590,106544,881,107425,0.919148
591,106510,896,107406,0.919173
592,107617,848,108465,0.918377
593,105825,837,106662,0.919666
594,108152,935,109087,0.917993
595,115165,868,116033,0.912975
596,133929,1024,134953,0.899722
597,121959,1020,122979,0.908148
598,117193,967,118160,0.911531
599,112208,945,113153,0.915087
600,115575,937,116512,0.912683
601,113991,991,114982,0.913813
602,135340,929,136269,0.898735
603,114473,886,115359,0.913469
604,132827,940,133767,0.900493
605,129626,853,130479,0.902739
606,127940,854,128794,0.903925
607,128438,922,129360,0.903574
608,128920,861,129781,0.903235
609,126680,917,127597,0.904812
610,125911,946,126857,0.905355
611,104646,890,105536,0.920515
612,129580,904,130484,0.902771
613,123555,923,124478,0.907018
614,131381,931,132312,0.901507
615,133122,857,133979,0.900287
616,129843,874,130717,0.902587
617,127955,908,128863,0.903914
618,126388,871,127259,0.905018
619,125257,832,126089,0.905816
620,125781,921,126702,0.905446
621,127643,849,128492,0.904134
622,125473,885,126358,0.905664
623,129810,805,130615,0.902610
624,132737,951,133688,0.900556
625,126820,928,127748,0.904714
626,130770,925,131695,0.901936
627,128602,905,129507,0.903459
628,130530,1367,131897,0.902104
629,122071,1076,123147,0.908068
630,120489,1028,121517,0.909189
631,138151,1788,139939,0.896774
632,132879,1180,134059,0.900457
633,126559,1541,128100,0.904898
634,124546,2273,126819,0.906318
635,145109,1138,146247,0.891942
636,129442,1634,131076,0.902868
637,192974,1129,194103,0.859603
638,162239,1688,163927,0.880190
639,209682,1663,211345,0.848674
640,185828,1562,187390,0.864333
641,180816,1549,182365,0.867671
642,1096446,1229,1097675,0.467245
643,154552,1333,155885,0.885439
644,131603,1071,132674,0.901351
645,119732,963,120695,0.909727
646,118768,954,119722,0.910411
647,118172,889,119061,0.910835
648,116028,928,116956,0.912360
649,115188,938,116126,0.912959
650,113269,978,114247,0.914328
651,139032,1203,140235,0.896160
652,119029,1011,120040,0.910226
653,115856,1027,116883,0.912483
654,119124,863,119987,0.910158
655,111233,952,112185,0.915784
656,112676,949,113625,0.914752
657,112822,955,113777,0.914648
658,117527,916,118443,0.911293
659,116813,932,117745,0.911801
660,115134,851,115985,0.912997
661,113127,926,114053,0.914430
662,111240,905,112145,0.915779
663,113889,995,114884,0.913886
664,112563,899,113462,0.914833
665,112182,910,113092,0.915105
666,109767,935,110702,0.916834
667,111871,936,112807,0.915328
668,150810,1590,152400,0.888009
669,133896,1230,135126,0.899745
670,127386,1064,128450,0.904315
671,115706,1000,116706,0.912590
672,112192,999,113191,0.915098
673,112275,964,113239,0.915039
674,112467,923,113390,0.914901
675,112397,877,113274,0.914952
676,118478,983,119461,0.910617
677,121212,908,122120,0.908677
678,122302,983,123285,0.907905
679,119193,938,120131,0.910109
680,115070,934,116004,0.913043
681,117119,901,118020,0.911583
682,112664,934,113598,0.914761
683,112271,972,113243,0.915042
684,111916,977,112893,0.915295
685,118571,979,119550,0.910551
686,111938,988,112926,0.915280
687,112517,1023,113540,0.914866
688,113632,905,114537,0.914069
689,112742,983,113725,0.914705
690,118268,963,119231,0.910766
691,113286,952,114238,0.914316
692,130403,1287,131690,0.902193
693,114841,1069,115910,0.913206
694,118492,920,119412,0.910607
695,113417,945,114362,0.914223
696,110162,911,111073,0.916551
697,111466,961,112427,0.915617
698,110569,903,111472,0.916260
699,112256,918,113174,0.915052
700,162467,993,163460,0.880035
701,120316,1029,121345,0.909312
702,186988,1069,188057,0.863563
703,122845,1011,123856,0.907521
704,116949,953,117902,0.911704
705,114571,895,115466,0.913399
706,113668,905,114573,0.914043
707,112982,879,113861,0.914533
708,113115,957,114072,0.914438
709,111818,925,112743,0.915366
710,110320,883,111203,0.916438
711,111232,895,112127,0.915785
712,111258,910,112168,0.915766
713,113269,900,114169,0.914328
714,111985,905,112890,0.915246
715,111639,907,112546,0.915494
716,109692,882,110574,0.916888
717,110481,865,111346,0.916323
718,99016,1018,100034,0.924583
719,158423,1039,159462,0.882791
720,130202,1061,131263,0.902334
721,112329,928,113257,0.915000
722,114404,980,115384,0.913518
723,112381,908,113289,0.914963
724,107653,866,108519,0.918351
725,119768,817,120585,0.909701
726,113954,896,114850,0.913839
727,113512,941,114453,0.914155
728,115835,861,116696,0.912498
729,113327,965,114292,0.914287
730,111232,882,112114,0.915785
731,110483,896,111379,0.916321
732,109824,937,110761,0.916793
733,113124,853,113977,0.914432
734,110697,876,111573,0.916168
735,111134,915,112049,0.915855
736,127528,930,128458,0.904215
737,116474,919,117393,0.912043
738,111476,853,112329,0.915610
739,112609,907,113516,0.914800
740,112529,979,113508,0.914857
741,111914,907,112821,0.915297
742,113584,982,114566,0.914103
743,112786,900,113686,0.914673
744,112936,911,113847,0.914566
745,113692,966,114658,0.914026
746,111577,919,112496,0.915538
747,111036,888,111924,0.915925
748,112499,916,113415,0.914879
749,111948,952,112900,0.915273
750,110807,984,111791,0.916089
751,111431,952,112383,0.915642
752,110334,928,111262,0.916428
753,107943,905,108848,0.918143
754,118331,1003,119334,0.910722
755,112068,919,112987,0.915187
756,113917,1032,114949,0.913866
757,112651,917,113568,0.914770
758,112332,947,113279,0.914998
759,111887,896,112783,0.915316
760,111840,984,112824,0.915350
761,111554,1014,112568,0.915554
762,111368,912,112280,0.915688
763,112037,960,112997,0.915209
764,141429,2119,143548,0.894493
765,118803,934,119737,0.910386
766,113837,962,114799,0.913923
767,110731,908,111639,0.916144
768,112071,929,113000,0.915185
769,137487,988,138475,0.897237
770,135667,950,136617,0.898507
771,117991,939,118930,0.910963
772,116343,941,117284,0.912136
773,113562,982,114544,0.914119
774,112434,922,113356,0.914925
775,111745,927,112672,0.915418
776,112199,865,113064,0.915093
777,113122,952,114074,0.914433
778,112544,969,113513,0.914846
779,113006,927,113933,0.914516
780,112339,1051,113390,0.914993
781,111694,996,112690,0.915454
782,111834,950,112784,0.915354
783,112706,958,113664,0.914731
784,112523,999,113522,0.914861
785,111651,964,112615,0.915485
786,111810,970,112780,0.915371
787,111739,899,112638,0.915422
788,121987,1051,123038,0.908128
789,115635,1060,116695,0.912640
790,114439,1046,115485,0.913493
791,112484,995,113479,0.914889
792,113185,924,114109,0.914388
793,112950,967,113917,0.914556
794,112409,931,113340,0.914943
795,109766,951,110717,0.916835
796,112707,906,113613,0.914730
797,111966,982,112948,0.915260
798,118069,856,118925,0.910908
799,112236,932,113168,0.915067
800,156640,1110,157750,0.884009
801,119101,1121,120222,0.910175
802,117091,1037,118128,0.911603
803,114674,887,115561,0.913325
804,113120,936,114056,0.914435
805,113305,985,114290,0.914303
806,112688,956,113644,0.914743
807,112169,1028,113197,0.915115
808,112010,900,112910,0.915228
809,135635,995,136630,0.898529
810,129403,910,130313,0.902896
811,127893,848,128741,0.903958
812,144507,1273,145780,0.892359
813,120774,1139,121913,0.908987
814,116863,984,117847,0.911766
815,115350,1022,116372,0.912843
816,114368,998,115366,0.913544
817,150538,985,151523,0.888196
818,117510,1009,118519,0.911305
819,113119,1017,114136,0.914436
820,112540,955,113495,0.914849
821,113037,982,114019,0.914494
822,112834,948,113782,0.914639
823,112499,987,113486,0.914879
824,113541,1002,114543,0.914134
825,112512,991,113503,0.914869
826,111263,1000,112263,0.915763
827,110871,993,111864,0.916043
828,112813,942,113755,0.914654
829,108538,1017,109555,0.917716
830,111638,1001,112639,0.915494
831,111537,1021,112558,0.915567
832,109445,945,110390,0.917065
833,112983,1037,114020,0.914533
834,112240,1045,113285,0.915064
835,111142,987,112129,0.915849
836,178906,1030,179936,0.868948
837,136134,1070,137204,0.898181
838,130921,981,131902,0.901830
839,127348,1173,128521,0.904342
840,122541,1081,123622,0.907736
841,119753,998,120751,0.909712
842,114698,962,115660,0.913308
843,112744,930,113674,0.914703
844,112636,911,113547,0.914781
845,112647,922,113569,0.914773
846,112759,1004,113763,0.914693
847,111467,1003,112470,0.915617
848,112101,919,113020,0.915163
849,111530,973,112503,0.915572
850,112868,976,113844,0.914615
851,122809,1112,123921,0.907546
852,114029,1046,115075,0.913786
853,114935,991,115926,0.913139
854,112383,921,113304,0.914962
855,111809,926,112735,0.915372
856,112686,937,113623,0.914745
857,112572,910,113482,0.914826
858,109152,892,110044,0.917275
859,111554,926,112480,0.915554
860,112101,884,112985,0.915163
861,111332,949,112281,0.915713
862,137193,1052,138245,0.897442
863,113456,1019,114475,0.914195
864,120688,1031,121719,0.909048
865,114499,966,115465,0.913450
866,112997,941,113938,0.914523
867,113122,963,114085,0.914433
868,112889,914,113803,0.914600
869,113918,1023,114941,0.913865
870,110293,957,111250,0.916457
871,112616,1007,113623,0.914795
872,112256,1012,113268,0.915052
873,110240,1036,111276,0.916495
874,89622,1031,90653,0.931421
875,112375,958,113333,0.914967
876,112848,1002,113850,0.914629
877,113959,931,114890,0.913836
878,109445,999,110444,0.917065
879,111443,959,112402,0.915634
880,111692,929,112621,0.915456
881,117898,977,118875,0.911029
882,112527,947,113474,0.914859
883,111988,937,112925,0.915244
884,112023,997,113020,0.915219
885,112115,915,113030,0.915153
886,110462,948,111410,0.916336
887,109007,959,109966,0.917379
888,110880,956,111836,0.916037
889,112108,979,113087,0.915158
890,110369,955,111324,0.916403
891,110277,930,111207,0.916469
892,113635,981,114616,0.914067
893,112741,931,113672,0.914706
894,111943,989,112932,0.915276
895,111152,896,112048,0.915842
896,111761,1027,112788,0.915406
897,115947,987,116934,0.912418
898,112372,996,113368,0.914969
899,115263,888,116151,0.912905
900,112593,1000,113593,0.914811
901,112235,946,113181,0.915067
902,120365,948,121313,0.909277
903,111878,993,112871,0.915323
904,124768,1241,126009,0.906161
905,125642,1108,126750,0.905544
906,117158,928,118086,0.911556
907,108302,939,109241,0.917885
908,128848,1199,130047,0.903286
909,135354,1115,136469,0.898725
910,119515,910,120425,0.909881
911,118224,947,119171,0.910798
912,115469,984,116453,0.912759
913,117324,1058,118382,0.911438
914,113762,997,114759,0.913976
915,111996,892,112888,0.915238
916,106274,973,107247,0.919343
917,102081,1031,103112,0.922365
918,100850,1047,101897,0.923255
919,100017,999,101016,0.923858
920,116141,910,117051,0.912280
921,109871,1012,110883,0.916760
922,98614,930,99544,0.924874
923,98264,961,99225,0.925128
924,121163,868,122031,0.908712
925,125054,946,126000,0.905959
926,118073,951,119024,0.910905
927,113792,923,114715,0.913955
928,113368,894,114262,0.914258
929,112720,997,113717,0.914721
930,111833,964,112797,0.915355
931,111717,962,112679,0.915438
932,112763,1011,113774,0.914690
933,112083,885,112968,0.915176
934,112177,941,113118,0.915109
935,108807,1019,109826,0.917523
936,109898,927,110825,0.916740
937,112089,957,113046,0.915172
938,111573,880,112453,0.915541
939,108023,870,108893,0.918086
940,131892,1340,133232,0.901149
941,149405,1239,150644,0.888976
942,130782,1191,131973,0.901927
943,136935,1074,138009,0.897622
944,128942,1117,130059,0.903220
945,132608,1092,133700,0.900647
946,126978,1010,127988,0.904602
947,130236,1010,131246,0.902311
948,128015,1016,129031,0.903872
949,126422,996,127418,0.904994
950,126251,989,127240,0.905115
951,122018,1016,123034,0.908106
952,125471,1005,126476,0.905665
953,260914,1654,262568,0.816278
954,260308,1805,262113,0.816651
955,315025,1836,316861,0.783817
956,202192,1362,203554,0.853550
957,149251,1246,150497,0.889082
958,134612,1104,135716,0.899244
959,128051,1149,129200,0.903847
960,129159,1097,130256,0.903067
961,127140,1106,128246,0.904488
962,156947,2157,159104,0.883799
963,306316,2517,308833,0.788923
964,386433,1778,388211,0.743581
965,213812,1671,215483,0.846000
966,226101,1773,227874,0.838110
967,188363,1347,189710,0.862651
968,163405,1410,164815,0.879398
969,131574,1148,132722,0.901372
970,136289,1162,137451,0.898072
971,143209,1539,144748,0.893258
972,301140,1532,302672,0.791979
973,357208,1483,358691,0.759702
974,179187,1355,180542,0.868760
975,205130,1565,206695,0.851633
976,336945,1630,338575,0.771158
977,304985,1747,306732,0.789708
978,178177,1334,179511,0.869435
979,155575,1167,156742,0.884738
980,146966,1198,148164,0.890659
981,159290,1462,160752,0.882199
982,150463,1214,151677,0.888248
983,138475,1167,139642,0.896548
984,190359,1280,191639,0.861330
985,160103,1664,161767,0.881645
986,150655,1232,151887,0.888116
987,136761,1054,137815,0.897743
988,136406,1077,137483,0.897991
989,134384,1136,135520,0.899403
990,132945,1116,134061,0.900411
991,135671,1169,136840,0.898504
992,137092,1249,138341,0.897512
993,134530,1130,135660,0.899301
994,134880,1106,135986,0.899057
995,134667,1178,135845,0.899206
996,130900,1032,131932,0.901844
997,181208,1183,182391,0.867409
998,144911,1371,146282,0.892079
999,140382,1125,141507,0.895221
1000,134438,2766,137204,0.899366
1001,128450,3449,131899,0.903566
1002,143598,982,144580,0.892989
1003,130093,1036,131129,0.902411
1004,141789,2970,144759,0.894243
1005,130126,1073,131199,0.902388
1006,248731,1649,250380,0.823832
1007,164407,1210,165617,0.878717
1008,147306,3230,150536,0.890424
1009,135529,1162,136691,0.898603
1010,133875,1078,134953,0.899760
1011,142997,1151,144148,0.893405
1012,132134,1078,133212,0.900979
1013,135724,1197,136921,0.898467
1014,164352,1416,165768,0.878755
1015,126770,1502,128272,0.904749
1016,187758,1541,189299,0.863052
1017,299953,1457,301410,0.792682
1018,292326,1198,293524,0.797220
1019,219504,1712,221216,0.842334
1020,186332,1414,187746,0.863998
1021,154434,1695,156129,0.885520
1022,242969,1284,244253,0.827437
1023,238948,1293,240241,0.829965
1024,225457,1320,226777,0.838521
1025,199902,1255,201157,0.855049
1026,207500,1325,208825,0.850091
1027,182969,1221,184190,0.866235
1028,332347,1175,333522,0.773791
1029,272346,1267,273613,0.809273
1030,255305,1247,256552,0.819744
1031,243786,4815,248601,0.826924
1032,430148,1305,431453,0.720330
1033,228059,1278,229337,0.836862
1034,225354,1337,226691,0.838587
1035,243999,1298,245297,0.826791
1036,251248,1291,252539,0.822264
1037,234675,1560,236235,0.832662
1038,327795,1310,329105,0.776409
1039,223571,1313,224884,0.839726
1040,274230,1296,275526,0.808126
1041,221300,5186,226486,0.841181
1042,946450,1233,947683,0.510493
1043,198499,1476,199975,0.855968
1044,220494,1495,221989,0.841698
1045,128350,54640,182990,0.903636
1046,208400,1516,209916,0.849506
1047,340661,1541,342202,0.769040
1048,234742,1465,236207,0.832620
1049,273537,1251,274788,0.808547
1050,231442,1304,232746,0.834711
1051,228547,1401,229948,0.836551
1052,282551,1272,283823,0.803087
1053,281890,1317,283207,0.803485
1054,209013,1363,210376,0.849108
1055,227435,1284,228719,0.837259
1056,242631,1329,243960,0.827649
1057,284240,1305,285545,0.802069
1058,233345,1657,235002,0.833504
1059,268456,1355,269811,0.811647
1060,294166,1336,295502,0.796122
1061,267289,1332,268621,0.812361
1062,239276,6018,245294,0.829758
1063,289614,1339,290953,0.798842
1064,204085,1243,205328,0.852314
1065,227326,1320,228646,0.837329
1066,199757,1255,201012,0.855144
1067,190251,1748,191999,0.861401
1068,212634,1317,213951,0.846762
1069,224892,1238,226130,0.838882
1070,248204,1324,249528,0.824161
1071,194042,1323,195365,0.858899
1072,219829,1580,221409,0.842125
1073,645031,1312,646343,0.619717
1074,647590,1323,648913,0.618644
1075,484377,1647,486024,0.692865
1076,259707,1588,261295,0.817022
1077,274918,1312,276230,0.807708
1078,248961,1257,250218,0.823688
1079,262173,1337,263510,0.815502
1080,228002,1334,229336,0.836898
1081,264100,1284,265384,0.814317
1082,220497,1275,221772,0.841696
1083,285335,1277,286612,0.801410
1084,218747,1282,220029,0.842820
1085,258448,1320,259768,0.817799
1086,278986,1263,280249,0.805240
1087,233857,7823,241680,0.833180
1088,226545,1247,227792,0.837827
1089,249991,5207,255198,0.823046
1090,274381,1268,275649,0.808034
1091,385097,1237,386334,0.744308
1092,286716,1321,288037,0.800580
1093,261009,1304,262313,0.816219
1094,434370,1312,435682,0.718138
1095,537919,6437,544356,0.667170
1096,335135,1291,336426,0.772193
1097,248983,1269,250252,0.823675
1098,311165,1320,312485,0.786074
1099,693756,1241,694997,0.599757
1100,241661,1253,242914,0.828258
1101,305749,1263,307012,0.789257
1102,273520,1250,274770,0.808558
1103,372834,1348,374182,0.751024
1104,330496,1318,331814,0.774854
1105,313603,1275,314878,0.784647
1106,434923,1288,436211,0.717852
1107,371323,1284,372607,0.751857
1108,294035,10991,305026,0.796200
1109,363574,1277,364851,0.756150
1110,327041,1342,328383,0.776843
1111,314267,1279,315546,0.784259
1112,431277,1272,432549,0.719743
1113,414357,1284,415641,0.728612
1114,362004,1282,363286,0.757024
1115,502517,1263,503780,0.684005
1116,350170,1284,351454,0.763655
1117,424278,1306,425584,0.723394
1118,295041,1362,296403,0.795601
1119,312800,1252,314052,0.785117
1120,227837,1489,229326,0.837003
1121,253190,1331,254521,0.821056
1122,402531,1303,403834,0.734900
1123,381688,1279,382967,0.746166
1124,206291,1311,207602,0.850877
1125,227789,1341,229130,0.837034
1126,225732,3992,229724,0.838346
1127,199562,1302,200864,0.855272
1128,235357,1288,236645,0.832231
1129,271406,1279,272685,0.809846
1130,261976,1245,263221,0.815624
1131,202564,1268,203832,0.853307
1132,492418,1719,494137,0.688917
1133,291218,1315,292533,0.797882
1134,229489,1251,230740,0.835952
1135,276687,1308,277995,0.806633
1136,235566,1298,236864,0.832099
1137,208558,1297,209855,0.849403
1138,226561,1293,227854,0.837817
1139,207393,1335,208728,0.850160
1140,242127,4076,246203,0.827965
1141,227292,1284,228576,0.837350
1142,219879,1294,221173,0.842093
1143,242176,1287,243463,0.827934
1144,231865,1480,233345,0.834443
1145,213367,1295,214662,0.846288
1146,218629,1320,219949,0.842896
1147,197342,1225,198567,0.856728
1148,237955,1324,239279,0.830591
1149,217210,1616,218826,0.843809
1150,248267,1645,249912,0.824121
1151,309566,1237,310803,0.787012
1152,421960,1215,423175,0.724608
1153,241434,1267,242701,0.828401
1154,290425,1352,291777,0.798356
1155,228040,4067,232107,0.836874
1156,264270,1272,265542,0.814213
1157,238874,1297,240171,0.830011
1158,206476,1345,207821,0.850757
1159,227036,1377,228413,0.837514
1160,234457,1291,235748,0.832800
1161,226018,3513,229531,0.838163
1162,221926,1311,223237,0.840780
1163,227244,1293,228537,0.837381
1164,209361,1357,210718,0.848882
1165,281281,1339,282620,0.803853
1166,229180,3818,232998,0.836148
1167,284825,1263,286088,0.801717
1168,236839,1293,238132,0.831295
1169,246993,1306,248299,0.824917
1170,200316,1295,201611,0.854778
1171,230396,1263,231659,0.835375
1172,206164,1320,207484,0.850960
1173,315809,1368,317177,0.783359
1174,445421,13957,459378,0.712444
1175,422711,1314,424025,0.724214
1176,218751,1258,220009,0.842817
1177,421076,1374,422450,0.725072
1178,465971,1291,467262,0.702020
1179,541705,1264,542969,0.665404
1180,239838,1297,241135,0.829404
1181,333897,1274,335171,0.772902
1182,388860,1696,390556,0.742263
1183,610326,1292,611618,0.634539
1184,242083,1263,243346,0.827993
1185,329901,1267,331168,0.775196
1186,433302,1268,434570,0.718692
1187,512161,1238,513399,0.679359
1188,636491,1260,637751,0.623317
1189,435718,1307,437025,0.717440
1190,274019,1637,275656,0.808254
1191,397131,2078,399209,0.737797
1192,303372,1551,304923,0.790660
1193,269770,1654,271424,0.810844
1194,313243,1622,314865,0.784858
1195,200337,2133,202470,0.854764
1196,204680,1759,206439,0.851926
1197,235251,1273,236524,0.832298
1198,205846,1317,207163,0.851167
1199,236856,1247,238103,0.831284
1200,282601,1319,283920,0.803056
1201,217259,1362,218621,0.843777
1202,280550,1326,281876,0.804295
1203,194994,1376,196370,0.858272
1204,299705,1535,301240,0.792829
1205,222221,1449,223670,0.840591
1206,254111,1180,255291,0.820485
1207,376411,1300,377711,0.749056
1208,383273,1317,384590,0.745301
1209,428355,1323,429678,0.721264
1210,185306,1350,186656,0.864680
1211,288707,1329,290036,0.799385
1212,210602,1377,211979,0.848077
1213,226057,1304,227361,0.838138
1214,266442,1297,267739,0.812880
1215,274168,5658,279826,0.808163
1216,204140,1419,205559,0.852279
1217,272140,1359,273499,0.809398
1218,297613,1640,299253,0.794071
1219,277232,1223,278455,0.806303
1220,234654,1629,236283,0.832676
1221,204457,1483,205940,0.852072
1222,237501,1312,238813,0.830877
1223,313481,1731,315212,0.784719
1224,291185,1429,292614,0.797902
1225,275907,1256,277163,0.807107
1226,267269,1350,268619,0.812374
1227,215565,1239,216804,0.844869
1228,255376,1313,256689,0.819700
1229,526761,1620,528381,0.672412
1230,415829,1331,417160,0.727834
1231,336625,1706,338331,0.771341
1232,1111499,1287,1112786,0.463252
1233,438776,1358,440134,0.715860
1234,430934,1861,432795,0.719921
1235,358794,1305,360099,0.758815
1236,224951,1321,226272,0.838844
1237,210131,1363,211494,0.848382
1238,470320,1230,471550,0.699842
1239,510022,1701,511723,0.680386
1240,342783,1777,344560,0.767834
1241,373376,1257,374633,0.750725
1242,428940,1215,430155,0.720959
1243,357597,1376,358973,0.759484
1244,274072,1682,275754,0.808222
1245,253993,3105,257098,0.820558
1246,299804,1755,301559,0.792771
1247,236155,4484,240639,0.831727
1248,273833,1236,275069,0.808367
1249,188368,1250,189618,0.862648
1250,202500,1334,203834,0.853349
1251,226052,1301,227353,0.838141
1252,262828,1309,264137,0.815099
1253,205049,1280,206329,0.851686
1254,211169,1277,212446,0.847710
1255,239362,1308,240670,0.829704
1256,267441,1263,268704,0.812268
1257,192066,1235,193301,0.860202
1258,207282,1234,208516,0.850232
1259,191656,1267,192923,0.860473
1260,205389,1326,206715,0.851464
1261,202215,1351,203566,0.853535
1262,397011,1385,398396,0.737861
1263,206269,1338,207607,0.850891
1264,230372,1254,231626,0.835390
1265,234011,1346,235357,0.833082
1266,230581,1261,231842,0.835258
1267,417759,1290,419049,0.726817
1268,655547,1247,656794,0.615326
1269,263888,17861,281749,0.814448
1270,269921,1276,271197,0.810752
1271,439932,1337,441269,0.715264
1272,453908,25737,479645,0.708113
1273,350914,1248,352162,0.763235
1274,422377,1275,423652,0.724389
1275,324484,1250,325734,0.778320
1276,325859,1283,327142,0.777526
1277,315373,1314,316687,0.783613
1278,586065,1273,587338,0.645210
1279,380410,1291,381701,0.746865
1280,402500,1270,403770,0.734917
1281,498763,1265,500028,0.685825
1282,271275,1254,272529,0.809925
1283,293277,1278,294555,0.796652
1284,303864,1312,305176,0.790369
1285,279639,1296,280935,0.804845
1286,314144,1291,315435,0.784331
1287,220441,1286,221727,0.841732
1288,282810,1325,284135,0.802930
1289,215451,1313,216764,0.844942
1290,189379,2057,191436,0.861978
1291,161483,1263,162746,0.880705
1292,255257,1245,256502,0.819774
1293,280790,1236,282026,0.804150
1294,255234,1308,256542,0.819788
1295,369214,1524,370738,0.753022
1296,335784,1300,337084,0.771822
1297,334476,1311,335787,0.772570
1298,327390,1312,328702,0.776642
1299,319062,1314,320376,0.781464
1300,323876,1292,325168,0.778672
1301,314756,1287,316043,0.783974
1302,346276,1328,347604,0.765854
1303,318510,1282,319792,0.781785
1304,322202,1336,323538,0.779641
1305,433334,1329,434663,0.718675
1306,328535,1268,329803,0.775982
1307,444715,1266,445981,0.712806
1308,333111,1279,334390,0.773353
1309,322013,1325,323338,0.779751
1310,323034,1257,324291,0.779159
1311,329766,1286,331052,0.775274
1312,324652,1249,325901,0.778223
1313,393548,1303,394851,0.739727
