count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784028921599723924,437917,238526,0.830231
51,1784028921600173147,480831,275160,0.807560
52,1784028921600664269,408638,221483,0.841064
53,1784028921601082863,510300,363250,0.756330
54,1784028921601603331,355232,221115,0.841300
56,1784028921601974398,454649,290442,0.798346
57,1784028921602436029,446616,273908,0.808322
60,1784028921602898572,387209,215452,0.844942
61,1784028921603292794,450548,250813,0.822534
63,1784028921603758349,409931,147619,0.890208
64,1784028921604175542,392685,176590,0.870499
65,1784028921604579157,474489,257065,0.818654
66,1784028921605064325,450311,276567,0.806706
67,1784028921605524955,425407,220207,0.841882
68,1784028921605960350,353663,222586,0.840357
71,1784028921606329184,395955,206214,0.850927
72,1784028921606731560,339923,159435,0.882100
73,1784028921607083286,376679,192780,0.859731
74,1784028921607470646,438337,287765,0.799950
75,1784028921607918678,367008,197278,0.856770
76,1784028921608295417,628572,254935,0.819973
77,1784028921608934399,410296,261334,0.816019
79,1784028921609359089,543704,323511,0.778883
80,1784028921609909672,452519,225681,0.838378
81,1784028921610372192,385806,235484,0.832151
84,1784028921610772516,286893,141515,0.894434
85,1784028921611067760,296709,148677,0.889478
86,1784028921611376002,339573,198228,0.856146
87,1784028921611725329,383815,224822,0.838927
88,1784028921612119069,361268,158003,0.883078
89,1784028921612490418,355478,204807,0.851844
90,1784028921612855139,323917,160270,0.881531
92,1784028921613191145,374360,177728,0.869736
93,1784028921613572979,509484,246850,0.825006
94,1784028921614093112,334407,163600,0.879265
96,1784028921614442544,372042,196472,0.857299
97,1784028921614821564,490498,194753,0.858430
98,1784028921615322060,533224,305932,0.789149
99,1784028921615865526,529442,247650,0.824506
100,1784028921616406883,577249,278689,0.805420
101,1784028921616995929,444577,189375,0.861981
102,1784028921617452899,436205,254689,0.820126
103,1784028921617900437,594503,315263,0.783678
105,1784028921618509254,424039,258688,0.817651
107,1784028921618944537,442837,270292,0.810525
109,1784028921619398639,304587,154258,0.885641
110,1784028921619710077,432103,237800,0.830688
111,1784028921620152580,522438,353449,0.761809
112,1784028921620684811,441414,241867,0.828128
114,1784028921621140528,458538,232174,0.834247
115,1784028921621605736,487968,240361,0.829075
116,1784028921622105703,361397,199250,0.855476
117,1784028921622478443,408353,194686,0.858474
118,1784028921622905451,331847,170115,0.874854
120,1784028921623252644,314893,156004,0.884445
122,1784028921623581043,311276,148147,0.889843
123,1784028921623900650,273422,167030,0.876939
124,1784028921624183916,354853,240425,0.829035
125,1784028921624547218,235791,128149,0.903778
126,1784028921624790956,228228,126251,0.905115
127,1784028921625025689,226906,121881,0.908203
128,1784028921625260169,308643,116968,0.911691
129,1784028921625606226,358232,223866,0.839538
131,1784028921625980068,333531,188911,0.862288
134,1784028921626326253,387795,152928,0.886553
135,1784028921626722778,323380,139544,0.895804
