round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1392882,587189,1790177971795838840,1790177971795586620,252300,0,0.000000,1,0
1,2,827493,425847,1790177971796691344,1790177971796456338,249506,0,0.574082,1,1
2,1,420177,427497,1790177971797138041,1790177971796901912,252679,0,0.000000,1,0
3,2,799673,400657,1790177971797963194,1790177971798147236,240894,184042,0.646124,1,1
4,4,1621516,408856,1790177971800018676,1790177971799776564,273402,0,0.339010,1,1
5,1,609197,642587,1790177974805313852,1790177974804991846,322136,0,0.937969,1,1
6,4,1702100,406645,1790177974807088042,1790177974806849462,253700,0,0.000000,1,0
7,2,1377750,492993,1790178028889779246,1790178028889515174,276472,0,0.000000,1,0
8,1,571754,578675,1790178028890397700,1790178028891038113,266614,640413,0.000000,1,0
9,3,1281479,443943,1790178028892596796,1790178028892342646,275680,0,0.000000,1,0
10,2,823386,421813,1790178028893456032,1790178028893199785,283468,0,0.641296,1,1
11,2,792895,392802,1790178028894285538,1790178028894187252,259187,0,0.843667,1,1
