count_idx,delay_ns
51,6480
52,8057
53,8673
54,9947
55,10013
56,9899
57,9420
58,9036
59,8756
60,7937
61,9427
62,18708
63,6206
64,7068
65,7242
66,7648
67,6431
68,5232
69,3974
70,6466
71,5662
72,4314
73,7072
74,7533
75,5580
76,3942
77,6773
78,5947
79,4862
80,3923
81,22033
82,61345
83,62104
84,61038
85,59767
86,58734
87,56741
88,55405
89,54862
90,54420
91,52792
92,51070
93,49563
94,47884
95,46270
96,42818
97,40938
98,39353
99,37670
100,36654
101,35936
102,35225
103,34582
104,33907
105,33332
106,43792
107,43375
108,43691
109,44395
110,44994
111,45487
112,45950
113,46512
114,48271
115,51074
116,51717
117,51227
118,52411
119,53286
120,53773
121,54363
122,55876
123,56529
124,57167
125,57091
126,57972
127,47847
128,47312
129,46628
130,46347
131,45594
132,45088
133,44339
134,42526
135,42716
136,43072
137,42397
138,42646
139,42190
140,41607
141,40470
142,39766
143,38789
144,37765
145,36612
146,36588
147,35373
148,34749
149,33952
150,33657
151,32628
152,31903
153,22689
154,11711
155,7682
156,6015
157,4494
158,19418
159,11024
160,8330
161,6205
162,5495
163,3737
164,6483
165,6320
166,4622
167,6667
168,6313
169,4248
170,4516
171,4053
172,9438
173,7993
174,6972
175,6479
176,5615
177,4680
178,4089
179,11625
180,8297
181,7673
182,7852
183,6849
184,5732
185,4697
186,4507
187,3954
188,8948
189,7634
190,6444
191,5472
192,4912
193,10093
194,8026
195,7296
196,27961
197,21564
198,17134
199,15332
200,13967
201,12614
202,12012
203,10344
204,8666
205,6788
206,13833
207,12088
208,9811
209,6277
210,6034
211,5732
212,4874
213,3847
214,8893
215,6849
216,6180
217,5721
218,5147
219,4683
220,3795
221,9354
222,8256
223,3972
224,20590
225,10686
226,9338
227,8240
228,6746
229,6212
230,5490
231,11043
232,7724
233,6597
234,6608
235,7732
236,6247
237,6502
238,10801
239,7937
240,6472
241,8668
242,8398
243,6545
244,10614
245,7278
246,5838
247,8092
248,7499
249,24627
250,14185
251,10974
252,9058
253,9846
254,9301
255,8326
256,7325
257,5385
258,5292
259,9627
260,9660
261,8401
262,7215
263,5415
264,8369
265,7698
266,6864
267,5469
268,21297
269,12529
270,9945
271,8076
272,6874
273,9794
274,6527
275,5425
276,8584
277,7855
278,6764
279,5194
