count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,188226,7534,4907
52,186447,11543,4453
53,183609,9545,3791
54,179214,8967,3441
55,165948,8304,4236
56,152596,8221,3447
57,140491,7674,3832
58,127164,8062,4357
59,110579,8494,3663
60,92563,8208,4460
61,78460,8537,4253
62,58009,9548,4251
63,47564,10354,3761
64,80084,7788,45593
65,58839,50115,4540
66,58160,9670,8552
67,27035,12398,8507
68,33702,12606,23268
69,23555,27190,8724
70,39257,12649,26723
71,31885,33500,9712
72,25663,13691,8056
73,90897,12189,79015
74,163237,93373,109094
75,93355,132061,9305
76,74690,16115,4509
77,63317,8750,4500
78,50525,8411,3736
79,52061,7520,17795
80,42375,21917,8069
81,31918,12117,7492
82,127735,13093,108017
83,84238,130708,9091
84,61087,17868,5712
85,55493,12128,12691
86,33477,16845,9141
87,271919,13150,255283
88,237671,284586,17419
89,197426,25045,6447
90,191423,12476,4160
91,187740,8447,4498
92,182596,8768,3681
93,169422,7714,4201
94,164717,8239,3680
95,161351,7662,4265
96,158366,8378,5673
97,152744,9674,3605
98,148723,8545,4066
99,145342,8069,4021
100,141932,8042,4285
101,132523,8192,3590
102,126166,7513,3786
103,118643,7864,4273
104,110149,8160,3630
105,100968,7558,3867
106,95164,9572,4363
107,89334,8355,3740
108,83508,7667,5278
109,73388,9214,3864
110,58533,7724,3452
111,87030,7627,46882
112,74851,51024,4618
113,55638,8593,9318
114,52126,14124,28763
115,38565,35072,22095
116,30755,29002,11890
117,60990,19819,45042
118,229933,56977,185065
119,234178,204054,10373
120,187221,19926,16357
121,286871,21666,218516
122,193965,249748,12473
123,178230,20683,5176
124,165917,10057,3983
125,153721,8178,4058
126,139249,8122,3462
127,128557,7469,4799
128,115811,8882,4732
129,101041,8643,3945
130,88480,8969,3726
131,75130,7689,4638
132,60597,8511,3946
133,76238,7842,39685
134,59693,44085,4055
135,49385,7973,11224
136,35609,15189,8229
137,30835,12230,9206
138,121543,14006,103713
139,60898,121604,11274
140,54134,20161,7939
141,52473,16086,6060
142,50226,13616,6642
143,44670,12985,5450
144,51260,10984,24045
145,48808,31060,6214
146,51649,15061,11577
147,108726,18483,68480
148,46669,81403,7309
149,84300,15778,51569
150,82069,61832,12703
151,123693,20203,102357
152,92177,126409,19743
153,46533,28470,14891
154,38653,23506,6466
155,37104,12612,6213
156,40467,12708,11500
157,41139,18050,13146
158,34428,19793,11371
159,43313,16256,27256
160,27454,33891,8845
161,126047,12916,111733
162,95464,136015,8994
163,80696,15559,4603
164,69095,8828,3858
165,64011,7739,6054
166,48486,9934,3644
167,40095,7681,5624
168,52920,11831,28103
169,49020,34398,7062
170,40860,14573,5978
171,37390,12815,5934
172,33188,12337,6651
173,41697,12368,17268
174,38960,23671,6036
175,36150,12850,6567
176,38079,13037,11432
177,34614,15974,8499
178,79884,13560,64722
179,151859,77277,104352
180,111526,144595,15073
181,99491,26586,6069
182,90656,14249,5871
183,84492,13803,5633
184,74482,12271,5140
185,81977,11989,24491
186,76825,32709,16383
187,108091,23420,118014
188,72679,137566,16324
189,126437,26589,77925
190,55274,96581,17708
191,42970,27739,6388
192,41230,14704,10881
193,38648,18797,10876
194,32994,20903,10779
195,28194,18736,10647
196,203853,18287,181882
197,183596,215976,12425
198,176569,22210,6221
199,169367,12943,5617
200,167793,12737,6133
201,167809,12706,7766
202,169063,15956,6694
203,166743,12886,6050
204,161656,12236,5571
205,154190,11436,5912
206,150655,12240,6005
207,147932,12375,5391
208,146105,12609,5030
209,134393,11286,5591
210,135646,13481,9755
211,193823,16036,72586
212,273441,88199,82850
213,314257,107190,35415
214,305899,45051,6529
215,268611,14591,6196
216,261438,13672,5883
217,258077,13707,6604
218,258936,16060,7450
219,253588,14497,4742
220,240125,10832,5047
221,185284,12470,5623
222,171528,13594,5988
223,162503,13796,5722
224,148866,13543,5476
225,137398,12603,6010
226,126018,14566,5569
227,117176,12948,5800
228,87319,13490,5488
229,75725,11769,5303
230,63038,12953,6153
231,55454,13653,11857
232,42675,19591,11407
233,197531,17782,170268
234,147541,207132,19356
