count_idx,delay_ns
51,33332
52,21577
53,24076
54,25113
55,14196
56,37871
57,18871
58,21645
59,84641
60,68895
61,56044
62,51305
63,50183
64,47449
65,45653
66,32269
67,63853
68,60867
69,26410
70,14911
71,14916
72,14410
73,16933
74,15743
75,15787
76,14532
77,16482
78,18658
79,19723
80,14787
81,12612
82,14604
83,14768
84,13650
85,15107
86,21902
87,11002
88,15096
89,12338
90,14447
91,14189
92,12964
93,14290
94,13553
95,15037
96,23507
97,12515
98,11391
99,12976
100,14217
101,37230
102,28037
103,26601
104,26088
105,25966
106,24573
107,23773
108,41271
109,58320
110,138493
111,36435
112,18396
113,15935
114,14705
115,51103
116,50649
117,47189
118,43854
119,45992
120,103063
121,18256
122,11841
123,10031
124,6481
125,15468
126,11824
127,9530
128,7581
129,19391
130,22031
131,40600
132,19423
133,12114
134,10111
135,6510
136,22155
137,30475
138,30606
139,31226
140,30328
141,30447
142,52857
143,39462
144,26380
145,24844
146,23725
147,23772
148,22403
149,20234
150,54984
151,64967
152,25406
153,14116
154,15309
155,17726
156,19515
157,44704
158,38819
159,22377
160,17645
161,29863
162,30769
163,38824
164,17606
165,11384
166,8686
167,21232
168,31314
169,9128
170,20764
171,31045
172,23482
173,51555
174,36365
175,23146
176,32237
177,19579
178,15219
179,14401
180,17193
181,19350
182,19070
183,42206
184,28485
185,19388
186,15702
187,16053
188,22690
189,40865
190,21156
191,22362
192,48468
193,28798
194,13041
195,34301
196,30955
197,30812
198,30585
199,51453
200,35535
201,33538
202,31632
203,20849
204,16877
205,19733
206,21379
207,12054
208,48762
209,35395
210,33401
211,32707
212,32259
213,31509
214,30238
215,28830
216,37639
217,127142
218,28018
219,24424
220,23972
221,35456
222,22306
223,18803
224,17820
225,17342
226,15886
227,16178
228,22047
229,19242
230,18058
231,20221
232,22899
233,13993
234,15330
235,15259
236,15363
237,14194
238,17473
239,17331
240,17125
241,18635
242,14678
243,52235
244,32541
245,15666
246,11300
247,9089
248,35697
249,19553
250,24152
251,45004
252,27254
253,11437
254,26274
255,30792
256,30492
257,30858
258,30595
259,28787
260,14608
261,10268
262,7673
263,26001
264,15394
265,10305
266,7639
267,73903
268,15561
269,10251
270,21551
271,24353
272,8845
273,25228
274,14053
275,10098
276,7390
277,20036
278,9251
279,22011
280,24160
281,30475
282,36688
283,30905
284,126169
285,46544
286,32566
287,30596
288,29575
289,29092
290,28085
291,26123
292,20679
293,17853
294,19873
295,20948
296,11560
297,38944
298,21050
299,23101
300,77801
301,66771
302,53347
303,50071
304,49316
305,47725
306,45918
307,34457
308,65704
309,114140
310,32431
311,19315
312,17099
313,16938
314,16205
315,15826
316,15318
317,14816
318,19222
319,84576
320,18113
321,11113
322,9169
323,7479
324,19908
325,9100
326,19874
327,44775
328,24264
329,24072
330,9920
331,31544
332,30451
333,31360
334,79810
335,64156
336,51485
337,48386
338,35334
339,31273
340,28645
341,26685
342,41643
343,23988
344,8186
345,35661
346,17223
347,69726
348,62630
349,49660
350,47228
351,34917
352,31923
353,19566
354,15931
355,50147
