count_idx,delay_ns
51,106785
52,44742
53,36939
54,69360
55,74058
56,512795
57,404778
58,393569
59,387696
60,384101
61,377228
62,372642
63,368060
64,362723
65,355984
66,349332
67,342930
68,335186
69,324025
70,317686
71,340945
72,332576
73,328590
74,279844
75,149068
76,138790
77,132596
78,128625
79,124318
80,120816
81,118795
82,116059
83,111641
84,109442
85,106853
86,91268
87,83770
88,76511
89,71236
90,63752
91,56734
92,53588
93,48625
94,44650
95,39892
96,39533
97,37361
98,32697
99,28464
100,26033
101,153975
102,97925
103,86937
104,81764
105,76543
106,64441
107,56189
108,42256
109,34439
110,43205
111,32522
112,28914
113,28006
114,38340
115,32794
116,28317
117,255517
118,188218
119,169482
120,161775
121,156120
122,146505
123,134491
124,128396
125,121708
126,110229
127,67023
128,52738
129,43439
130,35206
131,27560
132,39999
133,34003
134,31620
135,23036
136,33916
137,31810
138,46568
139,42265
140,38395
141,32913
142,70272
143,67793
144,54616
145,50127
146,48292
147,37455
148,234065
149,162234
150,145490
151,134403
152,121840
153,114004
154,93816
155,85000
156,75939
157,65107
158,45507
159,50385
160,532133
161,467318
162,454132
163,447836
164,440548
165,433637
166,426204
167,422284
168,413462
169,405402
170,396192
171,385764
172,369998
173,351537
174,341814
175,332818
176,357761
177,346443
178,332202
179,327968
180,322378
181,316602
182,310382
183,305240
184,298471
185,302334
186,295413
187,288329
188,283611
189,277721
190,271262
191,262986
192,252379
193,250917
194,244032
195,237901
196,231710
197,222324
198,215173
199,207464
200,193998
201,191440
202,171046
203,123014
204,106764
205,94117
206,84658
207,74895
208,66046
209,58829
210,56973
211,460357
212,395462
213,382939
214,376224
215,370901
216,362694
217,357826
218,351443
219,341477
220,333070
221,314781
222,308184
223,299634
224,288258
225,281523
226,271511
227,260824
228,277593
229,268709
230,263413
231,257461
232,249956
233,244248
234,228686
235,224580
236,221024
237,216202
238,210769
239,204812
240,194112
241,187088
242,182777
243,177333
244,173247
245,165370
246,158226
247,152544
248,116703
249,75467
250,62773
251,53756
252,45952
253,46355
254,121701
255,63138
256,50601
257,44050
258,46811
259,294263
260,216591
261,229902
262,218479
263,208885
264,198510
265,192838
266,185847
267,178575
268,170473
269,153516
270,147362
271,140999
272,133864
273,124662
274,114050
275,108162
276,100357
277,141796
278,121120
279,114116
280,106040
281,104280
282,100887
283,97824
284,73242
285,36542
286,27869
287,25924
288,39398
289,167225
290,112465
291,101381
292,92670
293,84677
294,72591
295,67593
296,63697
297,55627
298,49202
299,40220
300,33972
301,32423
302,20744
303,91967
304,62155
305,26903
306,27494
307,23107
308,23332
309,20635
310,19470
311,15373
312,25552
313,22244
314,19406
315,30402
316,22723
317,21391
318,34760
319,23194
320,17700
321,71425
322,47298
323,100819
324,73883
325,63466
326,53439
327,26227
328,18240
329,371025
330,345291
331,334345
332,325440
333,315920
334,304511
335,299442
336,293732
337,286570
338,275450
339,270423
340,265220
341,257587
342,251848
343,245456
344,239901
345,233376
346,227381
347,221553
348,231471
349,224206
350,220611
351,218878
352,216111
353,167974
354,134805
355,129390
356,126807
357,123613
358,116766
359,112964
360,110691
361,107949
362,105179
363,104124
364,101358
365,95169
366,89195
367,85121
368,79188
369,73538
370,68662
371,62949
372,61289
373,57877
374,54563
375,51090
376,43398
377,39675
378,36435
379,33537
380,25428
381,24368
382,21485
383,17748
384,27700
385,23666
386,23663
387,39765
388,39617
389,36465
390,30503
391,21069
392,20848
393,17335
394,90126
395,324164
396,261296
397,251987
398,246944
399,240788
400,234509
401,229423
402,224358
403,218186
404,208611
405,204006
406,199782
407,195313
408,189550
409,180104
410,175510
411,171267
412,165400
413,156046
414,151617
415,189337
416,188364
417,185982
418,183754
419,181257
420,178567
421,175657
422,172819
423,169831
424,166555
425,163042
426,158779
427,153325
428,151256
429,148564
430,146408
431,142906
432,145339
433,142460
434,138698
435,134995
436,131790
437,99606
438,72834
439,63322
440,56141
441,50958
442,45967
443,37063
444,31507
445,27058
446,103208
447,63884
448,53078
449,48152
450,44123
451,39611
452,34777
453,28450
454,20006
455,26164
456,81832
457,42508
458,19791
459,17110
460,15261
461,13752
462,10827
463,17184
464,17105
465,17347
466,15200
467,13247
468,429299
469,286330
470,278199
471,276084
472,274760
473,272275
474,270521
475,271168
476,269318
477,266202
478,263917
479,261871
480,259945
481,256358
482,252922
483,249419
484,246215
485,242589
486,239022
487,236086
488,234621
489,254767
490,257040
491,258140
492,259420
493,261052
494,262319
495,264973
496,265216
497,266109
498,266246
499,267016
500,266996
501,225233
502,204208
503,199925
504,198420
505,192743
506,191781
507,188031
508,184039
509,180199
510,176260
511,172908
512,167069
513,163288
514,159776
515,156329
516,152713
517,149091
518,147012
519,144993
520,142998
521,141230
522,139331
523,122160
524,116606
525,108184
526,102541
527,97588
528,93919
529,90692
530,84788
531,80720
532,76121
533,71576
534,66567
535,58794
536,55111
537,50952
538,45729
539,41597
540,36880
541,30839
542,25839
543,21328
544,25522
545,19865
546,17723
547,18000
548,13983
549,17881
550,14774
551,13205
552,22599
553,304370
554,273881
555,265837
556,260548
557,254202
558,248814
559,245435
560,241026
561,235601
562,231160
563,227635
564,223766
565,218673
566,210965
567,206616
568,201713
569,197139
570,193080
571,189093
572,185758
573,180432
574,175172
575,170759
576,183049
577,181011
578,176088
579,171718
580,171006
581,164780
582,163034
583,161285
584,159627
585,157105
586,154523
587,152638
588,149662
589,147648
590,145786
591,143434
592,140169
593,138985
594,137033
595,134480
596,130945
597,129756
598,128226
599,127099
600,153851
601,155327
602,152517
603,150032
604,147817
605,145039
606,143719
607,141887
608,130075
609,124761
610,120735
611,116054
612,114766
613,111140
614,107608
615,102451
616,97751
617,93214
618,89952
619,86819
620,84421
621,81625
622,76408
623,73260
624,70399
625,64368
626,61071
627,54440
628,50941
629,45211
630,42066
631,38872
632,45175
633,40452
634,34155
635,32134
636,30143
637,28434
638,28374
639,80284
640,64312
641,48312
642,44221
643,19159
644,14400
645,16768
646,13702
647,9553
648,41687
649,27529
650,14867
651,15913
652,12727
653,18265
654,14966
655,13376
656,25827
657,11632
658,52522
659,40733
660,36584
661,34493
