count_idx,delay_ns
51,117909
52,121038
53,123973
54,127252
55,129978
56,132410
57,135070
58,138025
59,140655
60,143050
61,145116
62,137207
63,123638
64,121954
65,122336
66,124764
67,124812
68,125187
69,125427
70,125436
71,125544
72,125956
73,125729
74,126425
75,126106
76,125966
77,126195
78,126442
79,126611
80,126903
81,127570
82,127136
83,127937
84,128556
85,129786
86,130888
87,131486
88,132788
89,134011
90,135893
91,136957
92,137747
93,138981
94,140417
95,141922
96,141325
97,142270
98,176236
99,179417
100,181411
101,183417
102,185691
103,187760
104,189764
105,191919
106,195051
107,197278
108,200323
109,203633
110,206935
111,210124
112,213296
113,216522
114,220824
115,224123
116,227459
117,230077
118,233537
119,236943
120,240653
121,244084
122,248027
123,251419
124,254804
125,257272
126,260523
127,254328
128,256574
129,258482
130,260606
131,263625
132,266155
133,268377
134,269984
135,272555
136,275123
137,277567
138,288262
139,291782
140,294243
141,296030
142,298403
143,300258
144,301842
145,303523
146,306707
147,308476
148,310491
149,312800
150,315222
151,316745
152,319095
153,312523
154,303761
155,302313
156,302744
157,302968
158,298748
159,287831
160,285401
161,284604
162,285188
163,284969
164,285227
165,285454
166,295996
167,310878
168,312900
169,313055
170,315525
171,317031
172,318001
173,317143
174,317626
175,319087
176,320267
177,321385
178,322596
179,324056
180,324664
181,325221
182,326466
183,327121
184,327673
185,328124
186,329054
187,330021
188,330862
189,331327
190,344100
191,346457
192,347261
193,347632
194,348197
195,349525
196,326396
197,315541
198,313444
199,314125
200,315510
201,316874
202,318428
203,319545
204,321021
205,322038
206,323454
207,324544
208,325167
209,323288
210,325275
211,326200
212,327326
213,328048
214,329606
215,330058
216,331298
217,332449
218,333073
219,334288
220,340781
221,342880
222,342109
223,339414
224,340213
225,329308
226,328626
227,329510
228,330576
229,331913
230,332376
231,333153
232,331847
233,332956
234,334235
235,333710
236,333695
237,334461
238,333721
239,332193
240,331967
241,330911
242,330958
243,338636
244,339849
245,338109
246,337987
247,337734
248,337975
249,334529
250,323044
251,321056
252,322022
253,322334
254,322316
255,322446
256,322850
257,321947
258,321766
259,321586
260,321526
261,321045
262,321375
263,320683
264,320483
265,320042
266,319930
267,322221
268,321764
269,309806
270,307210
271,306776
272,306448
273,305169
274,301157
275,300981
276,300598
277,300536
278,300488
279,300831
280,300870
281,300868
282,300887
283,300400
284,300585
285,299444
286,300546
287,298999
288,299335
289,300544
290,301714
291,301965
292,309127
293,309840
294,311442
295,312321
296,313664
297,314611
298,315231
299,316616
300,312972
301,314068
302,314809
303,316600
304,317110
305,317245
306,317638
307,318720
308,319837
309,320875
310,320751
311,321706
312,322429
313,325435
314,326800
315,328248
316,329660
317,330619
318,331083
319,323652
320,312180
321,311617
322,313759
323,314909
324,316371
325,317491
326,314126
327,303332
328,302279
329,303331
330,303890
331,303942
332,304833
333,303729
334,305143
335,308416
336,309709
337,310870
338,311919
339,310785
340,311735
341,312798
342,314404
