count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,144679,13291,6176
52,122052,16916,6495
53,103755,15999,8298
54,92767,19091,5575
55,77973,13751,5534
56,67995,13162,5757
57,62234,12919,12136
58,49314,20298,14193
59,105310,21761,90860
60,163668,104710,117954
61,225830,140879,169701
62,145386,200819,12001
63,124688,22325,6218
64,116181,16429,5364
65,103976,12259,5094
66,88567,10830,5378
67,75077,11842,5427
68,85620,13400,34940
69,70795,41852,5405
70,55515,11510,12351
71,37833,18551,10404
72,68690,19512,49889
73,198890,59713,148304
74,136691,187633,13073
75,118805,49625,9007
76,75440,22007,6329
77,53204,15152,5966
78,50884,14165,15648
79,215102,23800,179665
80,209821,199494,9731
81,205684,17178,12003
82,314432,17878,123616
83,93993,141573,33524
84,47340,49335,13789
85,39772,24138,11733
86,33074,20357,10713
87,46306,18532,28973
88,41857,42199,11879
89,36425,19991,9911
90,87201,17003,81523
91,130245,98219,89725
92,52902,107451,14315
93,38114,24370,11513
94,38616,19711,19634
95,268807,27248,241584
96,210831,281022,13238
97,192354,23296,6784
98,174618,14683,5624
99,159779,12299,5767
100,139494,12792,5835
101,124306,11440,5747
102,113525,11417,5517
103,104219,12066,5775
104,94384,14706,5572
105,79735,11055,6128
106,65480,12602,5555
107,52932,11695,5762
108,84146,13014,47334
109,70520,54558,6022
110,65038,12942,13464
111,44931,20800,10211
112,68383,17746,51076
113,175272,60798,127560
114,103316,154042,10248
115,53700,20639,6766
116,46217,15538,12419
117,37778,20225,9844
118,90372,17831,79507
119,55646,97224,13335
120,45559,26357,11498
121,35781,19848,11010
122,56882,18926,37801
123,46568,49901,11468
124,37983,20060,11142
125,37640,19319,16992
126,114344,24118,126456
127,147279,146660,94791
128,68294,115586,8836
129,56588,19208,15092
130,50518,23437,10764
131,43818,18754,11286
132,35844,19634,10785
133,47473,18569,30909
134,122260,118459,13008
135,69113,27589,6305
136,57965,19118,6135
137,52279,14250,12720
138,46245,20404,11927
139,37311,21011,11510
140,31927,20805,10901
141,146710,19515,126402
142,103505,152392,9161
143,49204,15150,7227
144,35959,14025,9342
145,37391,13549,24466
146,266035,31419,240103
147,219151,270731,12695
148,163191,20877,4827
149,144504,9768,3748
150,129263,7983,3600
151,145287,7751,37205
152,96546,43388,7345
153,40850,11634,9954
154,45279,14083,35676
155,33407,42589,9935
156,103842,14288,89788
157,169443,102696,116419
158,94433,141011,9464
159,69614,15785,3953
160,54317,10795,4609
161,49247,8566,16119
162,33014,20163,7767
163,133749,11849,122252
164,70084,142885,10214
165,62502,20681,7369
166,57960,15532,6869
167,58572,14857,6772
168,58516,17155,6464
169,57361,14216,6855
170,56881,14637,6918
171,55815,14991,6850
172,54302,13976,6931
173,51316,15038,6403
174,50804,14264,7136
175,42111,14922,7146
176,39709,15816,6761
177,130994,99108,12160
178,136875,28222,7318
179,134897,15852,5739
180,158373,14579,28744
181,166522,43892,9113
182,164274,18912,5911
183,160212,13259,5876
184,154025,14850,7557
185,142093,15748,7076
186,106083,15341,34600
187,91575,43101,5906
188,89809,13671,6768
189,87761,14594,6781
190,84025,14305,6378
191,69302,14026,6361
192,68531,15999,7595
193,65366,15292,5753
194,63094,13669,6504
195,61228,14200,6518
196,58108,14014,6657
197,55845,14087,6411
198,52653,13648,6866
199,51396,14791,6018
200,51772,16557,6398
201,48837,13988,5536
202,46896,13402,6022
203,45683,13829,6604
204,57976,14681,25881
205,50358,33667,7153
206,46673,14968,6797
207,42398,14147,7011
208,40121,16988,7239
209,47738,15008,18149
210,44535,25965,6766
211,41557,14163,7238
212,40197,15188,6793
213,38693,14573,6969
214,36957,14481,6247
215,35474,14291,6875
216,35290,16524,6957
217,34104,15143,7008
218,48789,14901,21823
219,46777,30089,6540
220,45605,14682,6497
221,42531,14687,6796
222,39716,14438,6491
223,38365,14513,7028
224,38577,16953,6903
225,36749,14929,6806
226,35788,14830,6704
227,34614,14632,7386
228,47972,15681,21895
229,46045,30065,5994
230,44054,13247,6421
231,48257,14590,14419
232,43022,23748,13476
233,41425,21457,14435
234,36702,21805,6549
235,42279,14247,14450
236,41399,22436,6793
237,38377,14307,6470
238,35472,14546,6010
239,35528,14346,7751
240,34842,17220,6265
