count_idx,delay_ns
51,399852
52,354027
53,847891
54,739509
55,936032
56,865455
57,738867
58,687136
59,647670
60,624163
61,459164
62,791307
63,741575
64,640834
65,918673
66,476958
67,548138
68,510231
69,433293
70,125672
71,148297
72,284488
73,273242
74,250398
75,340479
76,138484
77,498069
78,382739
79,287192
80,163534
81,206013
82,165187
83,161080
84,497949
85,151850
86,161405
87,195831
88,178077
89,143175
90,103747
91,119285
92,126945
93,140226
94,296259
95,184200
96,601138
97,1209134
98,1772716
99,1629173
100,996703
101,885858
102,757128
103,962027
104,1645065
105,1870171
106,1723886
107,1551465
108,1298559
109,1095269
110,949196
111,1094244
112,1029532
113,1150639
114,1086291
115,809188
116,544794
117,737392
118,636349
119,545799
120,372273
121,303480
122,161323
123,295261
124,381220
125,193553
126,259282
127,270552
128,334635
129,215666
130,355557
131,264245
132,171239
133,173074
134,112866
135,274451
136,189509
137,217522
138,289075
139,186368
140,356038
141,188898
142,225213
143,279305
144,328860
145,324629
146,360688
147,197147
148,492236
149,260942
150,439332
151,207512
152,242808
153,366312
154,129223
155,210319
156,313124
157,157790
158,333973
159,247555
160,203421
161,285140
162,372366
163,156727
164,310794
165,250789
166,216246
167,243097
168,795318
169,1243230
170,1782034
171,2117595
172,2600950
173,3273995
174,3776596
175,4415454
176,4733167
177,5165797
178,5717358
179,6369591
180,7045190
181,6886222
182,6628450
183,6478832
184,6443853
185,6379994
186,6516204
187,6190294
188,5998828
189,6056677
190,6741576
191,7333262
192,7809036
193,7849724
194,7736273
195,7732002
196,7680633
197,7796375
198,7701729
199,7672704
200,7723171
201,7707232
202,7429165
203,7365848
204,7158860
205,7050636
206,7039984
207,6673649
208,6575694
209,6716690
210,6527613
211,6592459
212,6827741
213,6764320
214,7391634
215,7022455
216,7180525
217,6972161
218,7030425
219,6757507
220,6550399
221,6695827
222,7212194
223,7367289
224,7323847
225,7367198
226,7619074
227,7722064
228,7729898
229,7691403
230,7667495
231,7488120
232,7455488
233,7646994
234,7655288
235,7710815
236,7430336
237,7282971
238,7300064
239,7286647
240,7716671
241,7757727
242,7701400
243,7894634
244,7738901
245,7565651
246,7491593
247,7870507
248,7777536
249,7902271
250,7846709
251,7595242
252,6992361
253,7253071
254,7364259
255,7393967
256,7396279
257,7347757
258,7516419
259,7582159
260,7612462
261,7614083
262,7626314
263,7594574
264,7434912
265,7625011
