count_idx,delay_ns
51,93121
52,98079
53,101180
54,106503
55,109620
56,112633
57,116373
58,120207
59,123500
60,126450
61,129051
62,131813
63,134202
64,137254
65,139524
66,141894
67,157318
68,160820
69,163271
70,166355
71,168922
72,172095
73,174315
74,162356
75,163872
76,162278
77,162207
78,162559
79,162816
80,162617
81,160786
82,161073
83,161812
84,160786
85,159950
86,159394
87,158769
88,165304
89,165682
90,164929
91,174240
92,174990
93,174071
94,174127
95,173456
96,172304
97,170226
98,170263
99,171192
100,171243
101,163807
102,158871
103,159297
104,158896
105,157507
106,156878
107,158277
108,158908
109,159456
110,159085
111,161788
112,161551
113,160586
114,160293
115,161541
116,162174
117,162064
118,162006
119,170293
120,169768
121,169770
122,168795
123,170043
124,170999
125,168960
126,167598
127,167241
128,150753
129,148361
130,152863
131,155755
132,156352
133,156743
134,156807
135,156557
136,156210
137,156289
138,156379
139,157844
140,158414
141,158403
142,158433
143,158568
144,154523
145,150846
146,160603
147,162786
148,163538
149,163334
150,162603
151,161538
152,161037
153,160842
154,144905
155,143674
156,144364
157,144524
158,144708
159,144686
160,144748
161,144416
162,141559
163,143505
164,143534
165,149626
166,149939
167,150990
168,151317
169,151204
170,160545
171,162720
172,163050
173,161712
174,162078
175,162352
176,162329
177,162231
178,162797
179,164251
180,165348
181,156907
182,157061
183,157385
184,157178
185,156275
186,156495
187,157598
188,156407
189,156413
190,155710
191,155942
192,156210
193,156383
194,156776
195,156646
196,156876
197,156606
198,156156
199,159053
200,159829
201,155646
202,154067
203,155514
204,155172
205,155079
206,145299
207,147795
208,148219
209,147714
210,144496
211,145979
212,144254
213,143451
214,142794
215,142166
216,141084
217,140855
218,140788
219,143665
220,144130
221,144308
222,143412
223,143066
224,142462
225,228658
226,235145
227,234284
228,231829
229,287069
230,282700
231,280162
232,274255
233,270982
234,268567
235,267299
236,264709
237,262379
238,259778
239,257777
240,255981
241,254002
242,250514
243,248421
244,245665
245,242705
246,240330
247,237257
248,234791
249,232102
250,229748
251,228237
252,226078
253,224169
254,221163
255,217201
256,214404
257,210955
258,208607
259,207143
260,205195
261,202600
262,198454
263,196197
264,193818
265,192026
266,189781
267,202106
268,200512
269,198126
270,176847
271,171854
272,169850
273,167149
274,164708
275,163541
276,161089
277,86670
278,81798
279,78798
280,76789
281,74597
282,72766
283,71798
284,70253
285,68308
286,66896
287,64330
288,59727
289,57550
290,55238
291,52969
292,48009
293,46046
294,42947
295,39975
296,37228
297,34542
298,32185
299,30194
300,28304
301,25324
302,22798
303,20282
304,17720
305,14661
306,12743
307,11833
308,8539
309,7697
310,6848
311,21138
312,9916
313,18927
314,9357
315,8510
316,6851
317,5284
318,5130
319,8244
320,5838
321,4292
322,12759
323,12566
324,12313
325,10514
326,8597
327,6779
328,5672
329,4873
330,18382
331,10232
332,7488
333,6399
334,12969
335,18603
336,7581
337,5581
338,3775
339,18486
340,9556
341,7259
342,5818
343,4686
344,18366
345,7673
346,6491
347,4317
348,18435
349,8736
350,6679
351,5173
352,8129
353,5111
354,27267
355,20453
356,17395
357,14863
358,12780
359,11367
360,9648
361,13422
362,8171
363,7700
364,6345
365,4040
366,8219
367,5868
368,3845
369,24540
370,16043
371,13412
372,14179
373,14276
374,45415
375,41097
376,41673
377,42252
378,43119
379,43642
380,44304
381,44159
382,44272
383,43823
384,43054
385,42422
386,42408
387,42182
388,41479
389,41240
390,41085
391,41009
392,40873
393,40911
394,41193
395,15803
396,13614
397,28897
398,29328
399,29550
400,29073
401,27805
402,19711
403,19716
404,19592
405,19810
406,20134
407,20412
408,20246
409,20470
410,20606
411,19973
412,16510
413,16567
414,15888
415,16334
416,17353
417,18101
418,17601
419,17118
420,16772
421,16792
422,20708
423,21288
424,21181
425,20197
426,22643
427,11465
428,8814
429,7650
430,7399
431,7878
432,7615
433,8143
434,8747
435,9556
436,8847
437,14013
438,13594
439,13037
440,12360
441,13790
442,14416
443,14157
444,13899
445,12855
446,11836
447,11352
448,11180
449,11671
450,12353
451,12900
452,12508
453,11609
454,11021
455,11345
456,11573
457,12322
458,12889
459,13387
460,12270
461,11488
462,14082
463,12185
464,12268
465,8896
466,9576
467,9879
468,9431
469,8123
470,7896
471,8425
472,9263
473,9760
474,9264
475,9210
476,10250
477,10030
478,9260
479,8615
480,8356
481,9271
482,9599
483,10372
484,10642
485,9709
486,8787
487,8105
488,10125
489,10791
490,15693
491,12918
492,13385
493,12615
494,12313
495,11835
496,12426
497,13403
498,14261
499,13085
500,12390
501,11640
502,11389
503,11125
504,12363
505,12867
506,12877
507,12476
508,12259
509,11608
510,11499
511,11532
512,12382
513,12694
514,20887
515,21507
516,20926
517,21162
518,16869
519,17690
520,18682
521,17851
522,16973
523,16325
524,15936
525,15876
526,15454
527,14977
528,15239
529,15454
530,15559
531,15178
532,15114
533,14420
534,14140
535,13910
536,14084
537,14021
538,14125
539,10047
540,15817
541,15032
542,15262
543,11789
544,12115
545,11776
546,12039
547,12011
548,11745
549,11564
550,11516
551,11150
552,11339
553,11681
554,12086
555,12163
556,11782
557,11083
558,11113
559,10898
560,11203
561,11797
562,11996
563,12117
564,11784
565,20015
566,19474
567,19480
568,19761
569,15533
570,15127
571,14841
572,14818
573,14641
574,14491
575,14986
576,15911
577,16385
578,16234
579,15857
580,15405
581,15313
582,15131
583,15510
584,16299
585,17015
586,16690
587,16169
588,15861
589,23477
590,23550
591,23746
592,23707
593,24146
594,17159
595,15813
596,15446
597,15413
598,15649
599,16123
600,16374
601,16014
602,16036
603,15924
604,15371
605,15145
606,15362
607,15177
608,15464
609,14851
610,14217
611,13996
612,13521
613,13486
614,14052
615,14574
616,11990
617,19157
618,19072
619,18548
620,18321
621,14257
622,13634
623,14289
624,12561
625,11670
626,11267
627,11353
628,11238
629,11776
630,12720
631,11779
632,11634
633,11432
634,11057
635,11457
636,11738
637,12342
638,11833
639,11824
640,11463
641,10834
642,10417
643,18702
644,19093
645,19356
646,22633
647,9281
648,10015
649,8518
650,7590
651,7498
652,7835
653,8493
654,8716
655,11458
656,12106
657,26002
658,31449
659,31506
660,32117
661,32443
662,32914
663,32561
664,32428
665,32153
666,31840
667,32145
668,50756
669,51992
670,51949
671,50861
672,50666
673,51712
674,52186
675,52258
676,52965
677,53705
678,52675
679,42824
680,40782
681,40218
682,40691
683,39977
684,39271
685,39332
686,39767
687,40045
688,40391
689,39896
690,46677
691,46423
692,47323
693,56642
694,57588
695,58146
696,57475
697,56826
698,56442
699,57283
700,64350
701,65670
702,66620
703,66960
704,65387
705,64396
