sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486136386154913,1780486139629639418,1780486139629639768,1780486136386642474,3243484505,-3242997294,-3243240900,243605,-3243115087,134018
2,1780486136386650274,1780486139629908118,1780486139629908348,1780486136386949808,3243257844,-3242958540,-3243108192,149652,-3243115087,134018
3,1780486136386958208,1780486139630256418,1780486139630256778,1780486136387295592,3243298210,-3242961186,-3243129698,168512,-3243115087,134018
4,1780486136387304391,1780486139630560059,1780486139630560339,1780486136387606735,3243255668,-3242953604,-3243104636,151032,-3243115087,134018
5,1780486136387615145,1780486139630870989,1780486139630871169,1780486136387829131,3243255844,-3243042038,-3243148941,106903,-3243115087,134018
6,1780486136387837221,1780486139631108719,1780486139631108849,1780486136388140695,3243271498,-3242968154,-3243119826,151672,-3243115087,134018
7,1780486136388149635,1780486139631410089,1780486139631410279,1780486136388447859,3243260454,-3242962420,-3243111437,149017,-3243115087,134018
8,1780486136388456549,1780486139631718259,1780486139631718449,1780486136388763332,3243261710,-3242955117,-3243108414,153296,-3243115087,134018
9,1780486136388773612,1780486139631963609,1780486139631963799,1780486136388987538,3243189997,-3242976261,-3243083129,106868,-3243115087,134018
10,1780486136388998928,1780486139632284770,1780486139632284960,1780486136389316972,3243285842,-3242967988,-3243126915,158927,-3243115087,134018
11,1780486136389326111,1780486139632578720,1780486139632578920,1780486136389611107,3243252609,-3242967813,-3243110211,142398,-3243115087,134018
12,1780486136389619687,1780486139632869800,1780486139632870040,1780486136389830132,3243250113,-3243039908,-3243145011,105102,-3243115087,134018
13,1780486136389838362,1780486139633084350,1780486139633084500,1780486136390107967,3243245988,-3242976533,-3243111261,134727,-3243115087,134018
14,1780486136390116667,1780486139633374740,1780486139633374910,1780486136390412041,3243258073,-3242962869,-3243110471,147602,-3243115087,134018
15,1780486136390420561,1780486139633680621,1780486139633680941,1780486136390727095,3243260060,-3242953846,-3243106953,153107,-3243115087,134018
16,1780486136390736274,1780486139633927871,1780486139633928051,1780486136390948570,3243191597,-3242979481,-3243085539,106058,-3243115087,134018
17,1780486136390957040,1780486139634238761,1780486139634238981,1780486136391270924,3243281721,-3242968057,-3243124889,156832,-3243115087,134018
18,1780486136391279664,1780486139634530721,1780486139634530981,1780486136391561818,3243251057,-3242969163,-3243110110,140947,-3243115087,134018
19,1780486136391569998,1780486139634821801,1780486139634821991,1780486136391782174,3243251803,-3243039817,-3243145810,105993,-3243115087,134018
20,1780486136391790244,1780486139635042712,1780486139635042872,1780486136392072008,3243252468,-3242970864,-3243111666,140802,-3243115087,134018
21,1780486136392080538,1780486139635337702,1780486139635337902,1780486136392377742,3243257164,-3242960160,-3243108662,148502,-3243115087,134018
22,1780486136392386142,1780486139635645162,1780486139635645342,1780486136392686447,3243259020,-3242958895,-3243108958,150062,-3243115087,134018
23,1780486136392694937,1780486139635894642,1780486139635894812,1780486136392917962,3243199705,-3242976850,-3243088278,111427,-3243115087,134018
24,1780486136392926472,1780486139636201982,1780486139636202102,1780486136393236276,3243275510,-3242965826,-3243120668,154842,-3243115087,134018
25,1780486136393244896,1780486139636495302,1780486139636495482,1780486136393528830,3243250406,-3242966652,-3243108529,141877,-3243115087,134018
26,1780486136393537040,1780486139636789273,1780486139636789443,1780486136393749946,3243252233,-3243039497,-3243145865,106368,-3243115087,134018
27,1780486136393757756,1780486139637000633,1780486139637000773,1780486136394033350,3243242877,-3242967423,-3243105150,137727,-3243115087,134018
28,1780486136394041900,1780486139637301423,1780486139637301593,1780486136394340754,3243259523,-3242960839,-3243110181,149342,-3243115087,134018
29,1780486136394349054,1780486139637608833,1780486139637608973,1780486136394648368,3243259779,-3242960605,-3243110192,149587,-3243115087,134018
30,1780486136394656478,1780486139637851773,1780486139637851943,1780486136394866064,3243195295,-3242985879,-3243090587,104708,-3243115087,134018
31,1780486136394874064,1780486139638153004,1780486139638153144,1780486136395184697,3243278940,-3242968447,-3243123694,155246,-3243115087,134018
32,1780486136395193377,1780486139638442204,1780486139638442334,1780486136395478823,3243248827,-3242963511,-3243106169,142658,-3243115087,134018
33,1780486136395487192,1780486139638738754,1780486139638738924,1780486136395703938,3243251562,-3243034986,-3243143274,108288,-3243115087,134018
34,1780486136395712008,1780486139638947694,1780486139638947974,1780486136395970933,3243235686,-3242977041,-3243106364,129322,-3243115087,134018
35,1780486136395979603,1780486139639237884,1780486139639238014,1780486136396278467,3243258281,-3242959547,-3243108914,149367,-3243115087,134018
36,1780486136396287097,1780486139639547285,1780486139639547455,1780486136396590651,3243260188,-3242956804,-3243108496,151692,-3243115087,134018
37,1780486136396599020,1780486139639790325,1780486139639790465,1780486136396810916,3243191305,-3242979549,-3243085427,105878,-3243115087,134018
38,1780486136396818796,1780486139640096335,1780486139640096495,1780486136397127700,3243277539,-3242968795,-3243123167,154372,-3243115087,134018
39,1780486136397136180,1780486139640387905,1780486139640388055,1780486136397422694,3243251725,-3242965361,-3243108543,143182,-3243115087,134018
40,1780486136397430714,1780486139640683655,1780486139640683805,1780486136397654750,3243252941,-3243029055,-3243140998,111943,-3243115087,134018
41,1780486136397662989,1780486139640892725,1780486139640892855,1780486136397915304,3243229736,-3242977551,-3243103644,126092,-3243115087,134018
42,1780486136397923164,1780486139641180806,1780486139641180926,1780486136398223738,3243257642,-3242957188,-3243107415,150227,-3243115087,134018
43,1780486136398232448,1780486139641494686,1780486139641494906,1780486136398536903,3243262238,-3242958003,-3243110121,152117,-3243115087,134018
44,1780486136398545163,1780486139641740856,1780486139641740966,1780486136398756849,3243195693,-3242984117,-3243089905,105788,-3243115087,134018
45,1780486136398764769,1780486139642048036,1780486139642048206,1780486136399079752,3243283267,-3242968454,-3243125861,157406,-3243115087,134018
46,1780486136399088352,1780486139642338316,1780486139642338426,1780486136399374236,3243249964,-3242964190,-3243107077,142887,-3243115087,134018
47,1780486136399382896,1780486139642633667,1780486139642633837,1780486136399593912,3243250771,-3243039925,-3243145348,105423,-3243115087,134018
48,1780486136399601922,1780486139642843157,1780486139642843297,1780486136399866627,3243241235,-3242976670,-3243108953,132282,-3243115087,134018
49,1780486136399874846,1780486139643131147,1780486139643131267,1780486136400171631,3243256301,-3242959636,-3243107969,148332,-3243115087,134018
50,1780486136400180400,1780486139643444027,1780486139643444157,1780486136400485334,3243263627,-3242958823,-3243111225,152402,-3243115087,134018
51,1780486136400494024,1780486139643693737,1780486139643693877,1780486136400704780,3243199713,-3242989097,-3243094405,105308,-3243115087,134018
52,1780486136400712770,1780486139643994907,1780486139643995067,1780486136401030423,3243282137,-3242964644,-3243123391,158746,-3243115087,134018
53,1780486136401038803,1780486139644302858,1780486139644302968,1780486136401335257,3243264055,-3242967711,-3243115883,148172,-3243115087,134018
54,1780486136401343677,1780486139644596088,1780486139644596278,1780486136401557404,3243252411,-3243038874,-3243145643,106768,-3243115087,134018
55,1780486136401565444,1780486139644806908,1780486139644807038,1780486136401829498,3243241464,-3242977540,-3243109502,131962,-3243115087,134018
56,1780486136401837668,1780486139645093658,1780486139645093848,1780486136402133732,3243255990,-3242960116,-3243108053,147937,-3243115087,134018
57,1780486136402146032,1780486139645406958,1780486139645407118,1780486136402456606,3243260926,-3242950512,-3243105719,155207,-3243115087,134018
58,1780486136402467496,1780486139645663019,1780486139645663169,1780486136402669692,3243195523,-3242993477,-3243094500,101023,-3243115087,134018
59,1780486136402678162,1780486139645888989,1780486139645889109,1780486136402870698,3243210827,-3243018411,-3243114619,96208,-3243115087,134018
60,1780486136402878828,1780486139646143179,1780486139646143329,1780486136403108803,3243264351,-3243034526,-3243149439,114912,-3243115087,134018
61,1780486136403117623,1780486139646372199,1780486139646372329,1780486136403398837,3243254576,-3242973492,-3243114034,140542,-3243115087,134018
62,1780486136403407347,1780486139646663719,1780486139646663869,1780486136403701371,3243256372,-3242962498,-3243109435,146937,-3243115087,134018
63,1780486136403709911,1780486139646969309,1780486139646969459,1780486136404009535,3243259398,-3242959924,-3243109661,149737,-3243115087,134018
64,1780486136404022935,1780486139647223510,1780486139647223680,1780486136404232661,3243200575,-3242991019,-3243095797,104778,-3243115087,134018
65,1780486136404241131,1780486139647523290,1780486139647523450,1780486136404554156,3243282159,-3242969294,-3243125727,156432,-3243115087,134018
66,1780486136404562505,1780486139647810700,1780486139647810830,1780486136404842150,3243248195,-3242968680,-3243108438,139757,-3243115087,134018
67,1780486136404850390,1780486139648099970,1780486139648100090,1780486136405060485,3243249580,-3243039605,-3243144593,104987,-3243115087,134018
68,1780486136405068745,1780486139648312740,1780486139648312860,1780486136405333090,3243243995,-3242979770,-3243111883,132112,-3243115087,134018
69,1780486136405341110,1780486139648599891,1780486139648600031,1780486136405637744,3243258781,-3242962287,-3243110534,148247,-3243115087,134018
70,1780486136405646064,1780486139648906631,1780486139648906801,1780486136405950288,3243260567,-3242956513,-3243108540,152027,-3243115087,134018
71,1780486136405958618,1780486139649154371,1780486139649154541,1780486136406172603,3243195753,-3242981938,-3243088846,106907,-3243115087,134018
72,1780486136406180983,1780486139649459341,1780486139649459461,1780486136406492967,3243278358,-3242966494,-3243122426,155932,-3243115087,134018
