count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,81204,81204,1782212084154237637,1782212099104387454,1782212084154318841,1,1.000000000000,1.000000000000,1.000000000000,0.850094295303,3
52,79063,79063,1782212084154360368,1782212099104508044,1782212084154439431,1,1.000000000000,1.000000000000,1.000000000000,0.853742203674,3
53,88031,88031,1782212084154477240,1782212099104633884,1782212084154565271,1,1.000000000000,1.000000000000,1.000000000000,0.838565990634,3
54,79911,79911,1782212084154596390,1782212099104744914,1782212084154676301,2,1.000000000000,1.000000000000,1.000000000000,0.852295484061,3
55,79110,79110,1782212084154713041,1782212099104860764,1782212084154792151,1,1.000000000000,1.000000000000,1.000000000000,0.853661955678,3
56,80439,80439,1782212084154829382,1782212099104978434,1782212084154909821,3,1.000000000000,1.000000000000,1.000000000000,0.851395935075,3
57,78449,78449,1782212084154945592,1782212099105092654,1782212084155024041,2,1.000000000000,1.000000000000,1.000000000000,0.854791243078,3
58,83688,83688,1782212084155061913,1782212099105214214,1782212084155145601,1,1.000000000000,1.000000000000,1.000000000000,0.845881500092,3
59,79997,79997,1782212084155178594,1782212099105327204,1782212084155258591,1,1.000000000000,1.000000000000,1.000000000000,0.852148901844,3
60,80347,80347,1782212084155295314,1782212099105444274,1782212084155375661,3,1.000000000000,1.000000000000,1.000000000000,0.851552606341,3
61,78956,78956,1782212084155412435,1782212099105560004,1782212084155491391,2,1.000000000000,1.000000000000,1.000000000000,0.853924924055,3
62,81926,81926,1782212084155531555,1782212099105682094,1782212084155613481,2,1.000000000000,1.000000000000,1.000000000000,0.848867644995,3
63,81165,81165,1782212084155648026,1782212099105797804,1782212084155729191,1,1.000000000000,1.000000000000,1.000000000000,0.850160605244,3
64,80803,80803,1782212084155764928,1782212099105914344,1782212084155845731,1,1.000000000000,1.000000000000,1.000000000000,0.850776344393,3
65,78693,78693,1782212084155881518,1782212099106028824,1782212084155960211,3,1.000000000000,1.000000000000,1.000000000000,0.854374206717,3
66,87432,87432,1782212084155998079,1782212099106154124,1782212084156085511,0,1.000000000000,1.000000000000,1.000000000000,0.839571194688,3
67,79691,79691,1782212084156115710,1782212099106264014,1782212084156195401,0,1.000000000000,1.000000000000,1.000000000000,0.852670576588,3
68,82481,82481,1782212084156233170,1782212099106384264,1782212084156315651,3,1.000000000000,1.000000000000,1.000000000000,0.847925924661,3
69,90220,90220,1782212084156353331,1782212099106512164,1782212084156443551,0,1.000000000000,1.000000000000,1.000000000000,0.834902773361,3
70,80349,80349,1782212084156469982,1782212099106618944,1782212084156550331,1,1.000000000000,1.000000000000,1.000000000000,0.851549200137,3
71,79299,79299,1782212084156586612,1782212099106734524,1782212084156665911,3,1.000000000000,1.000000000000,1.000000000000,0.853339332438,3
