sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
1,1782212055421209642,1782212070370741325,1782212070370880945,1782212055421725965,14949531683,-14949154980,-14949343332,188351,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
2,1782212055421767585,1782212070371262805,1782212070371342174,1782212055422111788,14949495220,-14949230386,-14949362803,132417,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
3,1782212055422134158,1782212070371602085,1782212070371643145,1782212055422408079,14949467927,-14949235066,-14949351497,116430,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
4,1782212055422426899,1782212070371862214,1782212070371896025,1782212055422638901,14949435315,-14949257124,-14949346220,89095,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
5,1782212055422656931,1782212070372083494,1782212070372116354,1782212055422977152,14949426563,-14949139202,-14949282883,143680,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
6,1782212055422993503,1782212070372419425,1782212070372462505,1782212055423201515,14949425922,-14949260990,-14949343456,82466,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
7,1782212055423217725,1782212070372644014,1782212070372714405,1782212055423457776,14949426289,-14949256629,-14949341459,84830,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
8,1782212055423474436,1782212070372881334,1782212070372914425,1782212055423655407,14949406898,-14949259018,-14949332958,73940,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
9,1782212055423672067,1782212070373077205,1782212070373106065,1782212055423843468,14949405138,-14949262597,-14949333868,71270,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
10,1782212055423859918,1782212070373264194,1782212070373292554,1782212055424031179,14949404276,-14949261375,-14949332826,71450,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
11,1782212055424049919,1782212070373461765,1782212070373492705,1782212055424233300,14949411846,-14949259405,-14949335626,76220,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
12,1782212055424255540,1782212070373668145,1782212070373734685,1782212055424479313,14949412605,-14949255372,-14949333989,78616,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
13,1782212055424496063,1782212070373909745,1782212070373976814,1782212055424721114,14949413682,-14949255700,-14949334691,78991,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
14,1782212055424737714,1782212070374148194,1782212070374215014,1782212055424959905,14949410480,-14949255109,-14949332795,77685,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
15,1782212055424978285,1782212070374383254,1782212070374449825,1782212055425200507,14949404969,-14949249318,-14949327144,77825,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
16,1782212055425218087,1782212070374615334,1782212070374672934,1782212055425417598,14949397247,-14949255336,-14949326292,70955,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
17,1782212055425434678,1782212070374840805,1782212070374857434,1782212055425595330,14949406127,-14949262104,-14949334116,72011,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
18,1782212055425611920,1782212070375006405,1782212070375035954,1782212055425772921,14949394485,-14949263033,-14949328759,65726,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
19,1782212055425790271,1782212070375184865,1782212070375212845,1782212055425949512,14949394594,-14949263333,-14949328964,65630,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14949330176,-14949331122,-14949331052,-14949330176,2613.842368,1691,68115,70127,64965,69635,75735,68115
