sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
31,1782212028284137010,1782212047013945915,1782212047013975705,1782212028284573661,18729808905,-18729402044,-18729605475,203430,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
32,1782212028284604311,1782212047014410075,1782212047014439555,1782212028285034082,18729805764,-18729405473,-18729605619,200145,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
33,1782212028285065252,1782212047014855465,1782212047014881565,1782212028285478993,18729790213,-18729402572,-18729596393,193820,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
34,1782212028285512003,1782212047015324305,1782212047015358025,1782212028285954324,18729812302,-18729403701,-18729608002,204300,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
35,1782212028285985343,1782212047015773595,1782212047015798105,1782212028286395286,18729788252,-18729402819,-18729595536,192716,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
36,1782212028286441155,1782212047016253215,1782212047016281605,1782212028286878887,18729812060,-18729402718,-18729607389,204671,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
37,1782212028286910296,1782212047016700025,1782212047016726655,1782212028287322248,18729789729,-18729404407,-18729597068,192661,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
38,1782212028287352557,1782212047017161535,1782212047017192165,1782212028287795249,18729808978,-18729396916,-18729602947,206031,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
39,1782212028287829208,1782212047017631165,1782212047017657805,1782212028288254579,18729801957,-18729403226,-18729602592,199365,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
40,1782212028288289579,1782212047018088695,1782212047018115475,1782212028288711870,18729799116,-18729403605,-18729601361,197755,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
41,1782212028288742250,1782212047018540345,1782212047018569555,1782212028289165042,18729798095,-18729404513,-18729601304,196791,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
42,1782212028289194152,1782212047018984025,1782212047019011445,1782212028289609084,18729789873,-18729402361,-18729596117,193756,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
43,1782212028289643193,1782212047019430175,1782212047019456485,1782212028290051915,18729786982,-18729404570,-18729595776,191206,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
44,1782212028290083064,1782212047019870035,1782212047019896845,1782212028290494546,18729786971,-18729402299,-18729594635,192336,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
45,1782212028290528915,1782212047020318085,1782212047020347725,1782212028290944877,18729789170,-18729402848,-18729596009,193161,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
46,1782212028290975187,1782212047020770895,1782212047020796845,1782212028291392858,18729795708,-18729403987,-18729599848,195860,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
47,1782212028291422948,1782212047021212265,1782212047021239055,1782212028291835499,18729789317,-18729403556,-18729596437,192880,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
48,1782212028291867739,1782212047021653035,1782212047021678205,1782212028292273872,18729785296,-18729404333,-18729594815,190481,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
49,1782212028292304481,1782212047022090005,1782212047022119545,1782212028292716403,18729785524,-18729403142,-18729594333,191191,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
50,1782212028292749062,1782212047022539735,1782212047022565765,1782212028293162044,18729790673,-18729403721,-18729597197,193476,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
51,1782212028293192873,1782212047022980615,1782212047023006725,1782212028293603225,18729787742,-18729403500,-18729595621,192121,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
52,1782212028293634715,1782212047023421805,1782212047023448315,1782212028294044926,18729787090,-18729403389,-18729595240,191850,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
53,1782212028294074996,1782212047023862945,1782212047023893015,1782212028294492858,18729787949,-18729400157,-18729594053,193896,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
54,1782212028294524247,1782212047024313715,1782212047024337925,1782212028294935729,18729789468,-18729402196,-18729595832,193636,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
55,1782212028294967688,1782212047024755705,1782212047024778935,1782212028295374171,18729788017,-18729404764,-18729596391,191626,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
56,1782212028295403870,1782212047025191315,1782212047025221065,1782212028295818822,18729787445,-18729402243,-18729594844,192601,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
57,1782212028295850062,1782212047025637635,1782212047025663375,1782212028296259594,18729787573,-18729403781,-18729595677,191896,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
58,1782212028296289003,1782212047026079915,1782212047026105845,1782212028296705345,18729790912,-18729400500,-18729595706,195206,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
59,1782212028296737044,1782212047026528825,1782212047026554775,1782212028297151306,18729791781,-18729403469,-18729597625,194156,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
