sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
55,1782212083664116083,1782212098614253104,1782212098614274774,1782212083664279344,14950137021,-14949995430,-14950066226,70795,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
56,1782212083664300384,1782212098614442214,1782212098614455714,1782212083664455025,14950141830,-14950000689,-14950071260,70570,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
57,1782212083664474885,1782212098614610044,1782212098614629204,1782212083664627386,14950135159,-14950001818,-14950068489,66670,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
58,1782212083664647536,1782212098614782884,1782212098614801154,1782212083664797888,14950135348,-14950003266,-14950069307,66041,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
59,1782212083664817888,1782212098614960024,1782212098614971764,1782212083664969389,14950142136,-14950002375,-14950072256,69880,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
60,1782212083664989449,1782212098615125994,1782212098615144714,1782212083665141800,14950136545,-14950002914,-14950069730,66815,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
61,1782212083665161880,1782212098615296754,1782212098615319204,1782212083665320011,14950134874,-14949999193,-14950067034,67840,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
62,1782212083665341681,1782212098615481194,1782212098615499124,1782212083665500592,14950139513,-14949998532,-14950069023,70490,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
63,1782212083665521892,1782212098615663624,1782212098615679084,1782212083665677883,14950141732,-14950001201,-14950071467,70265,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
64,1782212083665698293,1782212098615838994,1782212098615854704,1782212083665853364,14950140701,-14950001340,-14950071021,69680,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
65,1782212083665873824,1782212098616014854,1782212098616030324,1782212083666028556,14950141030,-14950001768,-14950071399,69631,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
66,1782212083666049226,1782212098616190094,1782212098616203414,1782212083666203317,14950140868,-14950000097,-14950070483,70385,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
67,1782212083666223487,1782212098616367874,1782212098616381574,1782212083666379567,14950144387,-14950002007,-14950073197,71190,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
68,1782212083666400658,1782212098616536574,1782212098616555654,1782212083666557538,14950135916,-14949998116,-14950067016,68900,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
69,1782212083666577899,1782212098616714124,1782212098616733034,1782212083666735109,14950136225,-14949997925,-14950067075,69150,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
70,1782212083666755780,1782212098616898924,1782212098616909334,1782212083666912080,14950143144,-14949997254,-14950070199,72945,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
71,1782212083666933371,1782212098617073994,1782212098617086714,1782212083667085771,14950140623,-14950000943,-14950070783,69840,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
72,1782212083667106022,1782212098617351764,1782212098617383624,1782212083667383984,14950245742,-14949999640,-14950122691,123051,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
73,1782212083667404574,1782212098617542794,1782212098617564014,1782212083667566765,14950138220,-14949997249,-14950067735,70485,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
74,1782212083667587555,1782212098617723814,1782212098617745324,1782212083667745946,14950136259,-14949999378,-14950067819,68440,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
75,1782212083667767366,1782212098617910624,1782212098617923934,1782212083667923207,14950143258,-14950000727,-14950071993,71265,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
76,1782212083667957167,1782212098618098374,1782212098618111144,1782212083668109448,14950141207,-14950001696,-14950071452,69755,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
77,1782212083668130628,1782212098618266474,1782212098618288444,1782212083668289639,14950135846,-14949998805,-14950067326,68520,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
78,1782212083668310850,1782212098618450534,1782212098618469604,1782212083668469371,14950139684,-14950000233,-14950069959,69725,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
79,1782212083668489781,1782212098618631394,1782212098618646964,1782212083668646182,14950141613,-14950000782,-14950071198,70415,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
80,1782212083668666702,1782212098618807014,1782212098618836864,1782212083668836973,14950140312,-14949999891,-14950070102,70210,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
81,1782212083668857193,1782212098618998754,1782212098619011814,1782212083669011284,14950141561,-14950000530,-14950071046,70515,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
82,1782212083669032244,1782212098619168834,1782212098619187544,1782212083669186935,14950136590,-14950000609,-14950068600,67990,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
83,1782212083669207365,1782212098619356324,1782212098619365504,1782212083669364516,14950148959,-14950000988,-14950074974,73985,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
84,1782212083669385656,1782212098619521484,1782212098619543034,1782212083669549808,14950135828,-14949993226,-14950064527,71301,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
85,1782212083669570648,1782212098619711184,1782212098619726694,1782212083669723099,14950140536,-14950003595,-14950072066,68470,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
86,1782212083669743009,1782212098619880204,1782212098619900124,1782212083669897880,14950137195,-14950002244,-14950069720,67475,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
87,1782212083669918530,1782212098620054064,1782212098620074604,1782212083670078981,14950135534,-14949995623,-14950065579,69955,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
88,1782212083670099581,1782212098620236894,1782212098620259354,1782212083670260762,14950137313,-14949998592,-14950067953,69360,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
89,1782212083670280972,1782212098620417504,1782212098620438514,1782212083670435203,14950136532,-14950003311,-14950069922,66610,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
90,1782212083670455123,1782212098620589444,1782212098620610574,1782212083670606904,14950134321,-14950003670,-14950068996,65325,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
91,1782212083670627304,1782212098620769444,1782212098620783444,1782212083670779936,14950142140,-14950003508,-14950072824,69316,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
92,1782212083670800136,1782212098620935774,1782212098620956824,1782212083670953507,14950135638,-14950003317,-14950069478,66160,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
93,1782212083670974757,1782212098621114344,1782212098621126874,1782212083671123038,14950139587,-14950003836,-14950071712,67875,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
94,1782212083671144498,1782212098621287884,1782212098621302674,1782212083671303378,14950143386,-14949999296,-14950071341,72045,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
95,1782212083671324979,1782212098621461374,1782212098621482914,1782212083671483479,14950136395,-14949999435,-14950067915,68480,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
96,1782212083671504980,1782212098621646604,1782212098621661804,1782212083671659630,14950141624,-14950002174,-14950071899,69725,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-14950068613,-14950069235,-14950068819,-14950068613,4517.016059,1450,67385,69618,64420,68760,74635,67385
