sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486156895500952,1780486160139400267,1780486160139401117,1780486156896027181,3243899315,-3243373936,-3243636626,262689,-3243537904,134668
2,1780486156896035621,1780486160139849137,1780486160139849617,1780486156896490553,3243813516,-3243359064,-3243586290,227226,-3243537904,134668
3,1780486156896499453,1780486160140338358,1780486160140339018,1780486156896959584,3243838905,-3243379434,-3243609170,229735,-3243537904,134668
4,1780486156896968344,1780486160140676938,1780486160140677238,1780486156897297487,3243708594,-3243379751,-3243544173,164421,-3243537904,134668
5,1780486156897306647,1780486160140995578,1780486160140995918,1780486156897533612,3243688931,-3243462306,-3243575619,113312,-3243537904,134668
6,1780486156897542262,1780486160141230178,1780486160141230318,1780486156897829936,3243687916,-3243400382,-3243544149,143767,-3243537904,134668
7,1780486156897838706,1780486160141531479,1780486160141531659,1780486156898145850,3243692773,-3243385809,-3243539291,153482,-3243537904,134668
8,1780486156898154570,1780486160141841789,1780486160141841959,1780486156898462234,3243687219,-3243379725,-3243533472,153747,-3243537904,134668
9,1780486156898470614,1780486160142079969,1780486160142080109,1780486156898678800,3243609355,-3243401309,-3243505332,104023,-3243537904,134668
10,1780486156898686769,1780486160142393759,1780486160142393969,1780486156899006003,3243706990,-3243387966,-3243547478,159512,-3243537904,134668
11,1780486156899014633,1780486160142693619,1780486160142693769,1780486156899304878,3243678986,-3243388891,-3243533939,145047,-3243537904,134668
12,1780486156899313178,1780486160142990680,1780486160142990830,1780486156899528294,3243677502,-3243462536,-3243570019,107483,-3243537904,134668
13,1780486156899536284,1780486160143204210,1780486160143204480,1780486156899805968,3243667926,-3243398512,-3243533219,134707,-3243537904,134668
14,1780486156899814178,1780486160143496840,1780486160143496980,1780486156900112452,3243682662,-3243384528,-3243533595,149067,-3243537904,134668
15,1780486156900122022,1780486160143808260,1780486160143808460,1780486156900428256,3243686238,-3243380204,-3243533221,153017,-3243537904,134668
16,1780486156900436716,1780486160144045080,1780486160144045210,1780486156900646861,3243608364,-3243398349,-3243503357,105007,-3243537904,134668
17,1780486156900655531,1780486160144360980,1780486160144361130,1780486156900968585,3243705449,-3243392545,-3243548997,156452,-3243537904,134668
18,1780486156900977315,1780486160144652381,1780486160144652671,1780486156901261999,3243675066,-3243390672,-3243532869,142197,-3243537904,134668
19,1780486156901270719,1780486160144946621,1780486160144946791,1780486156901484275,3243675902,-3243462516,-3243569209,106693,-3243537904,134668
20,1780486156901492285,1780486160145159711,1780486160145160141,1780486156901763539,3243667426,-3243396602,-3243532014,135412,-3243537904,134668
21,1780486156901771939,1780486160145453771,1780486160145453961,1780486156902071173,3243681832,-3243382788,-3243532310,149522,-3243537904,134668
22,1780486156902080273,1780486160145764101,1780486160145764231,1780486156902380368,3243683828,-3243383863,-3243533846,149982,-3243537904,134668
23,1780486156902388908,1780486160145998152,1780486160145998272,1780486156902600564,3243609244,-3243397708,-3243503476,105768,-3243537904,134668
24,1780486156902608653,1780486160146310582,1780486160146310782,1780486156902922587,3243701929,-3243388195,-3243545062,156867,-3243537904,134668
25,1780486156902931257,1780486160146609802,1780486160146609962,1780486156903218661,3243678545,-3243391301,-3243534923,143622,-3243537904,134668
26,1780486156903227121,1780486160146903782,1780486160146903942,1780486156903441647,3243676661,-3243462295,-3243569478,107183,-3243537904,134668
27,1780486156903449737,1780486160147113632,1780486160147113742,1780486156903713422,3243663895,-3243400320,-3243532108,131787,-3243537904,134668
28,1780486156903721911,1780486160147401263,1780486160147401383,1780486156904021085,3243679352,-3243380298,-3243529825,149527,-3243537904,134668
29,1780486156904029705,1780486160147715693,1780486160147715823,1780486156904338029,3243685988,-3243377794,-3243531891,154097,-3243537904,134668
30,1780486156904346119,1780486160147953383,1780486160147953533,1780486156904570505,3243607264,-3243383028,-3243495146,112118,-3243537904,134668
31,1780486156904578584,1780486160148283943,1780486160148284153,1780486156904879758,3243705359,-3243404395,-3243554877,150482,-3243537904,134668
32,1780486156904888088,1780486160148561283,1780486160148561433,1780486156905172213,3243673195,-3243389220,-3243531208,141987,-3243537904,134668
33,1780486156905181513,1780486160148859653,1780486160148859763,1780486156905395079,3243678140,-3243464684,-3243571412,106728,-3243537904,134668
34,1780486156905403319,1780486160149072474,1780486160149072774,1780486156905670884,3243669155,-3243401890,-3243535523,133632,-3243537904,134668
35,1780486156905679314,1780486160149361274,1780486160149361394,1780486156905977648,3243681960,-3243383746,-3243532853,149107,-3243537904,134668
36,1780486156905986278,1780486160149675944,1780486160149676104,1780486156906295211,3243689666,-3243380893,-3243535280,154386,-3243537904,134668
37,1780486156906304301,1780486160149911754,1780486160149911854,1780486156906517367,3243607453,-3243394487,-3243500970,106483,-3243537904,134668
38,1780486156906525667,1780486160150224814,1780486160150225004,1780486156906833151,3243699147,-3243391853,-3243545500,153647,-3243537904,134668
39,1780486156906841691,1780486160150517145,1780486160150517265,1780486156907126085,3243675454,-3243391180,-3243533317,142137,-3243537904,134668
40,1780486156907135025,1780486160150816665,1780486160150816805,1780486156907353841,3243681640,-3243462964,-3243572302,109338,-3243537904,134668
41,1780486156907362260,1780486160151023225,1780486160151023345,1780486156907625735,3243660965,-3243397610,-3243529288,131677,-3243537904,134668
42,1780486156907634475,1780486160151316955,1780486160151317065,1780486156907931919,3243682480,-3243385146,-3243533813,148667,-3243537904,134668
43,1780486156907940269,1780486160151625435,1780486160151625625,1780486156908245033,3243685166,-3243380592,-3243532879,152287,-3243537904,134668
44,1780486156908253653,1780486160151862725,1780486160151862825,1780486156908463930,3243609072,-3243398895,-3243503984,105088,-3243537904,134668
45,1780486156908472119,1780486160152176376,1780486160152176516,1780486156908784513,3243704257,-3243392003,-3243548130,156127,-3243537904,134668
46,1780486156908792983,1780486160152465796,1780486160152465996,1780486156909076987,3243672813,-3243389009,-3243530911,141902,-3243537904,134668
47,1780486156909086007,1780486160152765266,1780486160152765396,1780486156909304423,3243679259,-3243460973,-3243570116,109143,-3243537904,134668
48,1780486156909321343,1780486160152975706,1780486160152975826,1780486156909570248,3243654363,-3243405578,-3243529971,124392,-3243537904,134668
49,1780486156909578508,1780486160153262906,1780486160153263006,1780486156909874002,3243684398,-3243389004,-3243536701,147697,-3243537904,134668
50,1780486156909882052,1780486160153569157,1780486160153569347,1780486156910183966,3243687105,-3243385381,-3243536243,150862,-3243537904,134668
51,1780486156910193205,1780486160153801297,1780486160153801447,1780486156910401201,3243608092,-3243400246,-3243504169,103923,-3243537904,134668
52,1780486156910409201,1780486160154111167,1780486160154111337,1780486156910716075,3243701966,-3243395262,-3243548614,153352,-3243537904,134668
53,1780486156910725325,1780486160154397267,1780486160154397407,1780486156911007629,3243671942,-3243389778,-3243530860,141082,-3243537904,134668
54,1780486156911016459,1780486160154693457,1780486160154693687,1780486156911234255,3243676998,-3243459432,-3243568215,108783,-3243537904,134668
55,1780486156911242674,1780486160154904328,1780486160154904458,1780486156911501900,3243661654,-3243402558,-3243532106,129548,-3243537904,134668
56,1780486156911510090,1780486160155195698,1780486160155195878,1780486156911806814,3243685608,-3243389064,-3243537336,148272,-3243537904,134668
57,1780486156911814854,1780486160155499948,1780486160155500138,1780486156912114108,3243685094,-3243386030,-3243535562,149532,-3243537904,134668
58,1780486156912122758,1780486160155730718,1780486160155730838,1780486156912332634,3243607960,-3243398204,-3243503082,104878,-3243537904,134668
59,1780486156912340714,1780486160156049038,1780486160156049198,1780486156912658167,3243708324,-3243391031,-3243549678,158646,-3243537904,134668
