sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486107371114500,1780486110614009630,1780486110614012450,1780486107371644689,3242895130,-3242367761,-3242631446,263684,-3242521089,125977
2,1780486107371652009,1780486110614446360,1780486110614446810,1780486107372105130,3242794351,-3242341680,-3242568016,226335,-3242521089,125977
3,1780486107372113520,1780486110614966910,1780486110614967410,1780486107372604880,3242853390,-3242362530,-3242607960,245430,-3242521089,125977
4,1780486107372612830,1780486110615371011,1780486110615371291,1780486107373006302,3242758181,-3242364989,-3242561585,196596,-3242521089,125977
5,1780486107373013942,1780486110615674761,1780486110615674961,1780486107373232588,3242660819,-3242442373,-3242551596,109223,-3242521089,125977
6,1780486107373240478,1780486110615870701,1780486110615870821,1780486107373432464,3242630223,-3242438357,-3242534290,95933,-3242521089,125977
7,1780486107373440054,1780486110616088851,1780486110616088991,1780486107373709158,3242648797,-3242379833,-3242514315,134482,-3242521089,125977
8,1780486107373717418,1780486110616406111,1780486110616406241,1780486107373957464,3242688693,-3242448777,-3242568735,119958,-3242521089,125977
9,1780486107373965174,1780486110616638861,1780486110616639031,1780486107374254738,3242673687,-3242384293,-3242528990,144697,-3242521089,125977
10,1780486107374262648,1780486110616917762,1780486110616917942,1780486107374550163,3242655114,-3242367779,-3242511447,143667,-3242521089,125977
11,1780486107374558012,1780486110617214372,1780486110617214492,1780486107374846347,3242656360,-3242368145,-3242512253,144107,-3242521089,125977
12,1780486107374854227,1780486110617446872,1780486110617447002,1780486107375072412,3242592645,-3242374590,-3242483618,109027,-3242521089,125977
13,1780486107375080432,1780486110617750422,1780486110617750542,1780486107375374896,3242669990,-3242375646,-3242522818,147172,-3242521089,125977
14,1780486107375382886,1780486110618029312,1780486110618029542,1780486107375657271,3242646426,-3242372271,-3242509349,137077,-3242521089,125977
15,1780486107375665361,1780486110618312243,1780486110618312353,1780486107375868247,3242646882,-3242444106,-3242545494,101388,-3242521089,125977
16,1780486107375875506,1780486110618524373,1780486110618524533,1780486107376140971,3242648867,-3242383562,-3242516215,132652,-3242521089,125977
17,1780486107376148751,1780486110618807413,1780486110618807623,1780486107376442045,3242658662,-3242365578,-3242512120,146542,-3242521089,125977
18,1780486107376449785,1780486110619107403,1780486110619107623,1780486107376742059,3242657618,-3242365564,-3242511591,146027,-3242521089,125977
19,1780486107376749869,1780486110619343273,1780486110619343443,1780486107376962536,3242593404,-3242380907,-3242487156,106248,-3242521089,125977
