count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
152,13993,1781174216488339202,1781174216488339202,1781174216488374100,1781174216488374100,1781174216488353195,1781174216488353195,2,1,3,1.000000000000,1.000000000000,1.000000000000
153,13861,1781174216488463036,1781174216488463036,1781174216488497760,1781174216488497760,1781174216488476897,1781174216488476897,2,2,0,1.000000000000,1.000000000000,1.000000000000
154,13868,1781174216488586869,1781174216488586869,1781174216488621404,1781174216488621404,1781174216488600737,1781174216488600737,1,3,2,1.000000000000,1.000000000000,1.000000000000
155,13948,1781174216488710520,1781174216488710520,1781174216488745536,1781174216488745536,1781174216488724468,1781174216488724468,0,2,2,1.000000000000,1.000000000000,1.000000000000
156,14299,1781174216488834408,1781174216488834408,1781174216488869928,1781174216488869928,1781174216488848707,1781174216488848707,0,3,3,1.000000000000,1.000000000000,1.000000000000
157,13962,1781174216488958642,1781174216488958642,1781174216488993508,1781174216488993508,1781174216488972604,1781174216488972604,3,2,1,1.000000000000,1.000000000000,1.000000000000
158,14008,1781174216489082418,1781174216489082418,1781174216489117538,1781174216489117538,1781174216489096426,1781174216489096426,1,0,1,1.000000000000,1.000000000000,1.000000000000
159,13977,1781174216489206236,1781174216489206236,1781174216489240951,1781174216489240951,1781174216489220213,1781174216489220213,3,3,0,1.000000000000,1.000000000000,1.000000000000
160,13953,1781174216489330041,1781174216489330041,1781174216489364872,1781174216489364872,1781174216489343994,1781174216489343994,2,1,3,1.000000000000,1.000000000000,1.000000000000
161,14017,1781174216489453836,1781174216489453836,1781174216489488808,1781174216489488808,1781174216489467853,1781174216489467853,0,3,3,1.000000000000,1.000000000000,1.000000000000
162,13984,1781174216489578941,1781174216489578941,1781174216489613643,1781174216489613643,1781174216489592925,1781174216489592925,3,0,3,1.000000000000,1.000000000000,1.000000000000
163,14164,1781174216489702692,1781174216489702692,1781174216489737544,1781174216489737544,1781174216489716856,1781174216489716856,0,1,1,1.000000000000,1.000000000000,1.000000000000
164,14444,1781174216489826654,1781174216489826654,1781174216489861990,1781174216489861990,1781174216489841098,1781174216489841098,0,2,2,1.000000000000,1.000000000000,1.000000000000
165,13979,1781174216489950963,1781174216489950963,1781174216489985681,1781174216489985681,1781174216489964942,1781174216489964942,3,2,1,1.000000000000,1.000000000000,1.000000000000
166,13923,1781174216490074875,1781174216490074875,1781174216490109524,1781174216490109524,1781174216490088798,1781174216490088798,2,3,1,1.000000000000,1.000000000000,1.000000000000
167,13925,1781174216490198748,1781174216490198748,1781174216490233460,1781174216490233460,1781174216490212673,1781174216490212673,3,3,0,1.000000000000,1.000000000000,1.000000000000
