count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
154,13968,1781174201753632464,1781174201753632464,1781174201753665884,1781174201753665884,1781174201753646432,1781174201753646432,0,0,0,1.000000000000,1.000000000000,1.000000000000
155,23026,1781174201753756256,1781174201753756256,1781174201753799127,1781174201753799127,1781174201753779282,1781174201753779282,0,0,0,1.000000000000,1.000000000000,1.000000000000
156,14284,1781174201753889364,1781174201753889364,1781174201753951508,1781174201753951508,1781174201753903648,1781174201753903648,3,3,0,1.000000000000,1.000000000000,1.000000000000
157,14047,1781174201754017220,1781174201754017220,1781174201754058664,1781174201754058664,1781174201754031267,1781174201754031267,0,3,3,1.000000000000,1.000000000000,1.000000000000
158,14247,1781174201754142641,1781174201754142641,1781174201754176832,1781174201754176832,1781174201754156888,1781174201754156888,2,1,3,1.000000000000,1.000000000000,1.000000000000
159,13837,1781174201754266786,1781174201754266786,1781174201754299600,1781174201754299600,1781174201754280623,1781174201754280623,2,3,1,1.000000000000,1.000000000000,1.000000000000
160,14167,1781174201754390583,1781174201754390583,1781174201754423679,1781174201754423679,1781174201754404750,1781174201754404750,2,1,3,1.000000000000,1.000000000000,1.000000000000
161,14238,1781174201754514797,1781174201754514797,1781174201754547864,1781174201754547864,1781174201754529035,1781174201754529035,1,1,0,1.000000000000,1.000000000000,1.000000000000
162,14257,1781174201754639089,1781174201754639089,1781174201754672210,1781174201754672210,1781174201754653346,1781174201754653346,1,3,2,1.000000000000,1.000000000000,1.000000000000
163,14164,1781174201754763454,1781174201754763454,1781174201754796310,1781174201754796310,1781174201754777618,1781174201754777618,1,1,0,1.000000000000,1.000000000000,1.000000000000
164,14591,1781174201754887522,1781174201754887522,1781174201754920949,1781174201754920949,1781174201754902113,1781174201754902113,0,3,3,1.000000000000,1.000000000000,1.000000000000
165,14475,1781174201755011996,1781174201755011996,1781174201755045367,1781174201755045367,1781174201755026471,1781174201755026471,1,2,3,1.000000000000,1.000000000000,1.000000000000
166,14954,1781174201755136182,1781174201755136182,1781174201755170092,1781174201755170092,1781174201755151136,1781174201755151136,2,3,1,1.000000000000,1.000000000000,1.000000000000
167,15043,1781174201755262428,1781174201755262428,1781174201755298097,1781174201755298097,1781174201755277471,1781174201755277471,0,1,1,1.000000000000,1.000000000000,1.000000000000
168,15065,1781174201755387395,1781174201755387395,1781174201755423281,1781174201755423281,1781174201755402460,1781174201755402460,2,3,1,1.000000000000,1.000000000000,1.000000000000
