count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,40232,1781174222045255141,1781174222045255141,1781174222045357690,1781174222045357690,1781174222045295373,1781174222045295373,3,3,0,1.000000000000,1.000000000000,1.000000000000
2,6366,1781174222045410077,1781174222045410077,1781174222045464815,1781174222045464815,1781174222045416443,1781174222045416443,3,3,0,1.000000000000,1.000000000000,1.000000000000
3,14129,1781174222045528452,1781174222045528452,1781174222045573793,1781174222045573793,1781174222045542581,1781174222045542581,0,0,0,1.000000000000,1.000000000000,1.000000000000
4,18825,1781174222045652864,1781174222045652864,1781174222045694374,1781174222045694374,1781174222045671689,1781174222045671689,0,1,1,1.000000000000,1.000000000000,1.000000000000
5,14093,1781174222045781832,1781174222045781832,1781174222045817073,1781174222045817073,1781174222045795925,1781174222045795925,2,2,0,1.000000000000,1.000000000000,1.000000000000
6,14257,1781174222045906228,1781174222045906228,1781174222045941166,1781174222045941166,1781174222045920485,1781174222045920485,3,2,1,1.000000000000,1.000000000000,1.000000000000
7,14502,1781174222046030535,1781174222046030535,1781174222046066159,1781174222046066159,1781174222046045037,1781174222046045037,2,2,0,1.000000000000,1.000000000000,1.000000000000
8,15171,1781174222046155171,1781174222046155171,1781174222046191511,1781174222046191511,1781174222046170342,1781174222046170342,1,3,2,1.000000000000,1.000000000000,1.000000000000
9,14422,1781174222046280805,1781174222046280805,1781174222046316309,1781174222046316309,1781174222046295227,1781174222046295227,1,3,2,1.000000000000,1.000000000000,1.000000000000
10,14055,1781174222046405255,1781174222046405255,1781174222046440289,1781174222046440289,1781174222046419310,1781174222046419310,0,1,1,1.000000000000,1.000000000000,1.000000000000
11,14085,1781174222046529224,1781174222046529224,1781174222046564288,1781174222046564288,1781174222046543309,1781174222046543309,2,0,2,1.000000000000,1.000000000000,1.000000000000
12,13951,1781174222046653408,1781174222046653408,1781174222046799359,1781174222046799359,1781174222046667359,1781174222046667359,0,2,2,1.000000000000,1.000000000000,1.000000000000
13,13988,1781174222046777796,1781174222046777796,1781174222046918965,1781174222046918965,1781174222046791784,1781174222046791784,1,3,2,1.000000000000,1.000000000000,1.000000000000
14,5448,1781174222046893998,1781174222046893998,1781174222046944075,1781174222046944075,1781174222046899446,1781174222046899446,3,1,2,1.000000000000,1.000000000000,1.000000000000
15,13103,1781174222047000756,1781174222047000756,1781174222047037235,1781174222047037235,1781174222047013859,1781174222047013859,0,0,0,1.000000000000,1.000000000000,1.000000000000
16,14600,1781174222047124640,1781174222047124640,1781174222047160811,1781174222047160811,1781174222047139240,1781174222047139240,0,3,3,1.000000000000,1.000000000000,1.000000000000
17,13842,1781174222047249741,1781174222047249741,1781174222047306754,1781174222047306754,1781174222047263583,1781174222047263583,3,1,2,1.000000000000,1.000000000000,1.000000000000
18,14359,1781174222047373853,1781174222047373853,1781174222047414379,1781174222047414379,1781174222047388212,1781174222047388212,1,2,3,1.000000000000,1.000000000000,1.000000000000
19,14020,1781174222047498139,1781174222047498139,1781174222047572025,1781174222047572025,1781174222047512159,1781174222047512159,2,0,2,1.000000000000,1.000000000000,1.000000000000
20,6010,1781174222047621746,1781174222047621746,1781174222047669019,1781174222047669019,1781174222047627756,1781174222047627756,1,3,2,1.000000000000,1.000000000000,1.000000000000
21,14286,1781174222047738618,1781174222047738618,1781174222047776791,1781174222047776791,1781174222047752904,1781174222047752904,3,0,3,1.000000000000,1.000000000000,1.000000000000
22,13999,1781174222047863014,1781174222047863014,1781174222047898281,1781174222047898281,1781174222047877013,1781174222047877013,1,3,2,1.000000000000,1.000000000000,1.000000000000
23,14084,1781174222047986880,1781174222047986880,1781174222048021786,1781174222048021786,1781174222048000964,1781174222048000964,3,3,0,1.000000000000,1.000000000000,1.000000000000
24,14906,1781174222048110973,1781174222048110973,1781174222048147076,1781174222048147076,1781174222048125879,1781174222048125879,2,1,3,1.000000000000,1.000000000000,1.000000000000
25,14194,1781174222048235978,1781174222048235978,1781174222048271303,1781174222048271303,1781174222048250172,1781174222048250172,3,3,0,1.000000000000,1.000000000000,1.000000000000
26,14019,1781174222048360268,1781174222048360268,1781174222048395303,1781174222048395303,1781174222048374287,1781174222048374287,1,0,1,1.000000000000,1.000000000000,1.000000000000
27,13929,1781174222048484214,1781174222048484214,1781174222048518959,1781174222048518959,1781174222048498143,1781174222048498143,2,2,0,1.000000000000,1.000000000000,1.000000000000
28,13871,1781174222048607885,1781174222048607885,1781174222048642742,1781174222048642742,1781174222048621756,1781174222048621756,3,0,3,1.000000000000,1.000000000000,1.000000000000
29,28451,1781174222048731610,1781174222048731610,1781174222048781221,1781174222048781221,1781174222048760061,1781174222048760061,0,0,0,1.000000000000,1.000000000000,1.000000000000
30,14235,1781174222048870116,1781174222048870116,1781174222048905509,1781174222048905509,1781174222048884351,1781174222048884351,2,0,2,1.000000000000,1.000000000000,1.000000000000
31,14610,1781174222048994143,1781174222048994143,1781174222049029960,1781174222049029960,1781174222049008753,1781174222049008753,2,1,3,1.000000000000,1.000000000000,1.000000000000
32,14251,1781174222049118978,1781174222049118978,1781174222049154301,1781174222049154301,1781174222049133229,1781174222049133229,1,2,3,1.000000000000,1.000000000000,1.000000000000
33,14504,1781174222049243137,1781174222049243137,1781174222049278540,1781174222049278540,1781174222049257641,1781174222049257641,3,2,1,1.000000000000,1.000000000000,1.000000000000
34,14166,1781174222049367792,1781174222049367792,1781174222049402947,1781174222049402947,1781174222049381958,1781174222049381958,1,0,1,1.000000000000,1.000000000000,1.000000000000
35,14309,1781174222049492054,1781174222049492054,1781174222049526891,1781174222049526891,1781174222049506363,1781174222049506363,1,0,1,1.000000000000,1.000000000000,1.000000000000
36,15400,1781174222049616360,1781174222049616360,1781174222049652613,1781174222049652613,1781174222049631760,1781174222049631760,0,1,1,1.000000000000,1.000000000000,1.000000000000
37,14309,1781174222049751263,1781174222049751263,1781174222049786658,1781174222049786658,1781174222049765572,1781174222049765572,2,2,0,1.000000000000,1.000000000000,1.000000000000
38,14026,1781174222049875635,1781174222049875635,1781174222049910168,1781174222049910168,1781174222049889661,1781174222049889661,1,0,1,1.000000000000,1.000000000000,1.000000000000
39,13972,1781174222049999634,1781174222049999634,1781174222050034125,1781174222050034125,1781174222050013606,1781174222050013606,1,1,0,1.000000000000,1.000000000000,1.000000000000
40,14336,1781174222050123579,1781174222050123579,1781174222050158509,1781174222050158509,1781174222050137915,1781174222050137915,3,2,1,1.000000000000,1.000000000000,1.000000000000
41,13994,1781174222050247688,1781174222050247688,1781174222050282388,1781174222050282388,1781174222050261682,1781174222050261682,0,3,3,1.000000000000,1.000000000000,1.000000000000
42,13915,1781174222050371894,1781174222050371894,1781174222050406585,1781174222050406585,1781174222050385809,1781174222050385809,3,2,1,1.000000000000,1.000000000000,1.000000000000
43,14120,1781174222050495730,1781174222050495730,1781174222050530236,1781174222050530236,1781174222050509850,1781174222050509850,2,0,2,1.000000000000,1.000000000000,1.000000000000
44,14064,1781174222050619617,1781174222050619617,1781174222050654309,1781174222050654309,1781174222050633681,1781174222050633681,2,2,0,1.000000000000,1.000000000000,1.000000000000
45,14063,1781174222050743470,1781174222050743470,1781174222050778266,1781174222050778266,1781174222050757533,1781174222050757533,3,1,2,1.000000000000,1.000000000000,1.000000000000
46,14182,1781174222050878260,1781174222050878260,1781174222050913067,1781174222050913067,1781174222050892442,1781174222050892442,1,2,3,1.000000000000,1.000000000000,1.000000000000
47,13939,1781174222051002190,1781174222051002190,1781174222051037062,1781174222051037062,1781174222051016129,1781174222051016129,0,2,2,1.000000000000,1.000000000000,1.000000000000
48,13885,1781174222051125997,1781174222051125997,1781174222051160841,1781174222051160841,1781174222051139882,1781174222051139882,2,0,2,1.000000000000,1.000000000000,1.000000000000
49,14209,1781174222051249853,1781174222051249853,1781174222051285027,1781174222051285027,1781174222051264062,1781174222051264062,0,0,0,1.000000000000,1.000000000000,1.000000000000
50,13972,1781174222051374187,1781174222051374187,1781174222051409498,1781174222051409498,1781174222051388159,1781174222051388159,2,1,3,1.000000000000,1.000000000000,1.000000000000
51,14052,1781174222051498367,1781174222051498367,1781174222051533381,1781174222051533381,1781174222051512419,1781174222051512419,1,2,3,1.000000000000,1.000000000000,1.000000000000
52,14164,1781174222051622321,1781174222051622321,1781174222051685096,1781174222051685096,1781174222051636485,1781174222051636485,1,2,3,1.000000000000,1.000000000000,1.000000000000
53,14650,1781174222051746407,1781174222051746407,1781174222051785105,1781174222051785105,1781174222051761057,1781174222051761057,1,1,0,1.000000000000,1.000000000000,1.000000000000
54,14750,1781174222051871535,1781174222051871535,1781174222051907981,1781174222051907981,1781174222051886285,1781174222051886285,0,1,1,1.000000000000,1.000000000000,1.000000000000
55,14210,1781174222051996472,1781174222051996472,1781174222052031643,1781174222052031643,1781174222052010682,1781174222052010682,0,2,2,1.000000000000,1.000000000000,1.000000000000
56,13880,1781174222052120596,1781174222052120596,1781174222052155309,1781174222052155309,1781174222052134476,1781174222052134476,2,3,1,1.000000000000,1.000000000000,1.000000000000
57,14027,1781174222052244319,1781174222052244319,1781174222052279008,1781174222052279008,1781174222052258346,1781174222052258346,2,2,0,1.000000000000,1.000000000000,1.000000000000
58,14045,1781174222052369808,1781174222052369808,1781174222052404411,1781174222052404411,1781174222052383853,1781174222052383853,0,0,0,1.000000000000,1.000000000000,1.000000000000
59,13869,1781174222052493741,1781174222052493741,1781174222052528016,1781174222052528016,1781174222052507610,1781174222052507610,3,1,2,1.000000000000,1.000000000000,1.000000000000
60,13996,1781174222052617475,1781174222052617475,1781174222052652259,1781174222052652259,1781174222052631471,1781174222052631471,1,2,3,1.000000000000,1.000000000000,1.000000000000
61,14177,1781174222052741600,1781174222052741600,1781174222052776288,1781174222052776288,1781174222052755777,1781174222052755777,2,2,0,1.000000000000,1.000000000000,1.000000000000
62,13988,1781174222052865582,1781174222052865582,1781174222052900085,1781174222052900085,1781174222052879570,1781174222052879570,3,1,2,1.000000000000,1.000000000000,1.000000000000
63,14073,1781174222052989451,1781174222052989451,1781174222053024108,1781174222053024108,1781174222053003524,1781174222053003524,3,3,0,1.000000000000,1.000000000000,1.000000000000
64,13991,1781174222053113358,1781174222053113358,1781174222053147997,1781174222053147997,1781174222053127349,1781174222053127349,3,2,1,1.000000000000,1.000000000000,1.000000000000
65,14349,1781174222053237109,1781174222053237109,1781174222053272101,1781174222053272101,1781174222053251458,1781174222053251458,1,2,3,1.000000000000,1.000000000000,1.000000000000
66,14239,1781174222053361585,1781174222053361585,1781174222053396817,1781174222053396817,1781174222053375824,1781174222053375824,2,0,2,1.000000000000,1.000000000000,1.000000000000
67,14437,1781174222053486011,1781174222053486011,1781174222053521405,1781174222053521405,1781174222053500448,1781174222053500448,3,0,3,1.000000000000,1.000000000000,1.000000000000
68,14150,1781174222053610781,1781174222053610781,1781174222053645818,1781174222053645818,1781174222053624931,1781174222053624931,1,0,1,1.000000000000,1.000000000000,1.000000000000
69,14164,1781174222053736333,1781174222053736333,1781174222053770952,1781174222053770952,1781174222053750497,1781174222053750497,1,2,3,1.000000000000,1.000000000000,1.000000000000
70,14311,1781174222053860341,1781174222053860341,1781174222053895578,1781174222053895578,1781174222053874652,1781174222053874652,0,0,0,1.000000000000,1.000000000000,1.000000000000
71,18350,1781174222053984922,1781174222053984922,1781174222054023893,1781174222054023893,1781174222054003272,1781174222054003272,0,2,2,1.000000000000,1.000000000000,1.000000000000
72,14034,1781174222054113359,1781174222054113359,1781174222054147815,1781174222054147815,1781174222054127393,1781174222054127393,1,3,2,1.000000000000,1.000000000000,1.000000000000
73,13864,1781174222054237375,1781174222054237375,1781174222054271638,1781174222054271638,1781174222054251239,1781174222054251239,3,2,1,1.000000000000,1.000000000000,1.000000000000
74,13985,1781174222054361075,1781174222054361075,1781174222054395590,1781174222054395590,1781174222054375060,1781174222054375060,2,2,0,1.000000000000,1.000000000000,1.000000000000
75,13922,1781174222054485069,1781174222054485069,1781174222054519669,1781174222054519669,1781174222054498991,1781174222054498991,1,1,0,1.000000000000,1.000000000000,1.000000000000
76,14023,1781174222054608953,1781174222054608953,1781174222054643527,1781174222054643527,1781174222054622976,1781174222054622976,3,0,3,1.000000000000,1.000000000000,1.000000000000
77,14627,1781174222054732915,1781174222054732915,1781174222054771753,1781174222054771753,1781174222054747542,1781174222054747542,2,1,3,1.000000000000,1.000000000000,1.000000000000
78,49422,1781174222054861604,1781174222054861604,1781174222054943105,1781174222054943105,1781174222054911026,1781174222054911026,2,0,2,1.000000000000,1.000000000000,1.000000000000
79,17771,1781174222055031680,1781174222055031680,1781174222055072585,1781174222055072585,1781174222055049451,1781174222055049451,2,3,1,1.000000000000,1.000000000000,1.000000000000
80,13527,1781174222055166650,1781174222055166650,1781174222055201690,1781174222055201690,1781174222055180177,1781174222055180177,2,3,1,1.000000000000,1.000000000000,1.000000000000
81,15592,1781174222055290171,1781174222055290171,1781174222055327064,1781174222055327064,1781174222055305763,1781174222055305763,3,0,3,1.000000000000,1.000000000000,1.000000000000
82,18743,1781174222055416042,1781174222055416042,1781174222055527604,1781174222055527604,1781174222055434785,1781174222055434785,2,2,0,1.000000000000,1.000000000000,1.000000000000
83,23539,1781174222055547612,1781174222055547612,1781174222055630442,1781174222055630442,1781174222055571151,1781174222055571151,3,1,2,1.000000000000,1.000000000000,1.000000000000
84,32428,1781174222055675978,1781174222055675978,1781174222055744706,1781174222055744706,1781174222055708406,1781174222055708406,2,3,1,1.000000000000,1.000000000000,1.000000000000
85,32644,1781174222055821673,1781174222055821673,1781174222055886284,1781174222055886284,1781174222055854317,1781174222055854317,0,1,1,1.000000000000,1.000000000000,1.000000000000
86,13937,1781174222055966538,1781174222055966538,1781174222056002643,1781174222056002643,1781174222055980475,1781174222055980475,1,0,1,1.000000000000,1.000000000000,1.000000000000
87,13709,1781174222056090828,1781174222056090828,1781174222056125286,1781174222056125286,1781174222056104537,1781174222056104537,3,1,2,1.000000000000,1.000000000000,1.000000000000
88,13993,1781174222056214577,1781174222056214577,1781174222056249233,1781174222056249233,1781174222056228570,1781174222056228570,1,1,0,1.000000000000,1.000000000000,1.000000000000
89,14016,1781174222056338627,1781174222056338627,1781174222056373345,1781174222056373345,1781174222056352643,1781174222056352643,2,1,3,1.000000000000,1.000000000000,1.000000000000
90,13619,1781174222056462607,1781174222056462607,1781174222056497087,1781174222056497087,1781174222056476226,1781174222056476226,0,2,2,1.000000000000,1.000000000000,1.000000000000
91,14240,1781174222056586198,1781174222056586198,1781174222056621083,1781174222056621083,1781174222056600438,1781174222056600438,2,2,0,1.000000000000,1.000000000000,1.000000000000
92,14599,1781174222056710418,1781174222056710418,1781174222056745936,1781174222056745936,1781174222056725017,1781174222056725017,3,1,2,1.000000000000,1.000000000000,1.000000000000
93,15862,1781174222056892044,1781174222056892044,1781174222056928869,1781174222056928869,1781174222056907906,1781174222056907906,2,3,1,1.000000000000,1.000000000000,1.000000000000
94,14607,1781174222057018720,1781174222057018720,1781174222057054065,1781174222057054065,1781174222057033327,1781174222057033327,0,2,2,1.000000000000,1.000000000000,1.000000000000
95,14149,1781174222057143369,1781174222057143369,1781174222057178099,1781174222057178099,1781174222057157518,1781174222057157518,2,2,0,1.000000000000,1.000000000000,1.000000000000
96,14162,1781174222057267413,1781174222057267413,1781174222057302413,1781174222057302413,1781174222057281575,1781174222057281575,1,2,3,1.000000000000,1.000000000000,1.000000000000
97,13996,1781174222057391440,1781174222057391440,1781174222057426096,1781174222057426096,1781174222057405436,1781174222057405436,1,0,1,1.000000000000,1.000000000000,1.000000000000
98,14375,1781174222057515542,1781174222057515542,1781174222057550615,1781174222057550615,1781174222057529917,1781174222057529917,3,2,1,1.000000000000,1.000000000000,1.000000000000
99,14153,1781174222057639919,1781174222057639919,1781174222057674544,1781174222057674544,1781174222057654072,1781174222057654072,0,1,1,1.000000000000,1.000000000000,1.000000000000
100,14112,1781174222057763924,1781174222057763924,1781174222057798466,1781174222057798466,1781174222057778036,1781174222057778036,0,1,1,1.000000000000,1.000000000000,1.000000000000
101,14063,1781174222057887845,1781174222057887845,1781174222057922350,1781174222057922350,1781174222057901908,1781174222057901908,3,1,2,1.000000000000,1.000000000000,1.000000000000
102,14159,1781174222058011921,1781174222058011921,1781174222058046822,1781174222058046822,1781174222058026080,1781174222058026080,0,2,2,1.000000000000,1.000000000000,1.000000000000
103,14114,1781174222058136071,1781174222058136071,1781174222058170547,1781174222058170547,1781174222058150185,1781174222058150185,2,1,3,1.000000000000,1.000000000000,1.000000000000
104,14110,1781174222058261724,1781174222058261724,1781174222058296377,1781174222058296377,1781174222058275834,1781174222058275834,2,2,0,1.000000000000,1.000000000000,1.000000000000
105,14149,1781174222058385867,1781174222058385867,1781174222058420597,1781174222058420597,1781174222058400016,1781174222058400016,1,2,3,1.000000000000,1.000000000000,1.000000000000
106,14154,1781174222058509906,1781174222058509906,1781174222058544567,1781174222058544567,1781174222058524060,1781174222058524060,1,3,2,1.000000000000,1.000000000000,1.000000000000
107,14698,1781174222058634031,1781174222058634031,1781174222058733629,1781174222058733629,1781174222058648729,1781174222058648729,3,2,1,1.000000000000,1.000000000000,1.000000000000
108,14800,1781174222058759297,1781174222058759297,1781174222058825781,1781174222058825781,1781174222058774097,1781174222058774097,0,2,2,1.000000000000,1.000000000000,1.000000000000
109,3975,1781174222058875602,1781174222058875602,1781174222058905319,1781174222058905319,1781174222058879577,1781174222058879577,0,3,3,1.000000000000,1.000000000000,1.000000000000
110,12442,1781174222058986838,1781174222058986838,1781174222059025796,1781174222059025796,1781174222058999280,1781174222058999280,0,3,3,1.000000000000,1.000000000000,1.000000000000
111,14420,1781174222059109423,1781174222059109423,1781174222059145312,1781174222059145312,1781174222059123843,1781174222059123843,2,1,3,1.000000000000,1.000000000000,1.000000000000
112,18413,1781174222059233861,1781174222059233861,1781174222059273511,1781174222059273511,1781174222059252274,1781174222059252274,2,3,1,1.000000000000,1.000000000000,1.000000000000
113,14079,1781174222059362266,1781174222059362266,1781174222059397533,1781174222059397533,1781174222059376345,1781174222059376345,1,3,2,1.000000000000,1.000000000000,1.000000000000
114,14024,1781174222059487640,1781174222059487640,1781174222059522355,1781174222059522355,1781174222059501664,1781174222059501664,2,3,1,1.000000000000,1.000000000000,1.000000000000
115,14338,1781174222059612162,1781174222059612162,1781174222059647407,1781174222059647407,1781174222059626500,1781174222059626500,3,3,0,1.000000000000,1.000000000000,1.000000000000
116,14095,1781174222059736505,1781174222059736505,1781174222059771388,1781174222059771388,1781174222059750600,1781174222059750600,0,1,1,1.000000000000,1.000000000000,1.000000000000
117,14106,1781174222059860765,1781174222059860765,1781174222059895805,1781174222059895805,1781174222059874871,1781174222059874871,2,2,0,1.000000000000,1.000000000000,1.000000000000
118,14045,1781174222059984826,1781174222059984826,1781174222060019735,1781174222060019735,1781174222059998871,1781174222059998871,0,0,0,1.000000000000,1.000000000000,1.000000000000
119,14249,1781174222060108902,1781174222060108902,1781174222060143947,1781174222060143947,1781174222060123151,1781174222060123151,2,1,3,1.000000000000,1.000000000000,1.000000000000
120,14222,1781174222060233385,1781174222060233385,1781174222060268103,1781174222060268103,1781174222060247607,1781174222060247607,0,0,0,1.000000000000,1.000000000000,1.000000000000
121,14233,1781174222060357568,1781174222060357568,1781174222060392725,1781174222060392725,1781174222060371801,1781174222060371801,3,2,1,1.000000000000,1.000000000000,1.000000000000
122,14505,1781174222060482094,1781174222060482094,1781174222060517444,1781174222060517444,1781174222060496599,1781174222060496599,2,2,0,1.000000000000,1.000000000000,1.000000000000
123,14174,1781174222060606791,1781174222060606791,1781174222060641691,1781174222060641691,1781174222060620965,1781174222060620965,0,3,3,1.000000000000,1.000000000000,1.000000000000
124,19402,1781174222060731035,1781174222060731035,1781174222060771239,1781174222060771239,1781174222060750437,1781174222060750437,1,1,0,1.000000000000,1.000000000000,1.000000000000
125,14189,1781174222060860598,1781174222060860598,1781174222060895547,1781174222060895547,1781174222060874787,1781174222060874787,1,0,1,1.000000000000,1.000000000000,1.000000000000
126,20744,1781174222060984808,1781174222060984808,1781174222061026297,1781174222061026297,1781174222061005552,1781174222061005552,0,0,0,1.000000000000,1.000000000000,1.000000000000
127,14428,1781174222061115920,1781174222061115920,1781174222061151252,1781174222061151252,1781174222061130348,1781174222061130348,2,2,0,1.000000000000,1.000000000000,1.000000000000
128,14373,1781174222061241719,1781174222061241719,1781174222061277031,1781174222061277031,1781174222061256092,1781174222061256092,0,1,1,1.000000000000,1.000000000000,1.000000000000
129,14297,1781174222061366373,1781174222061366373,1781174222061401388,1781174222061401388,1781174222061380670,1781174222061380670,2,0,2,1.000000000000,1.000000000000,1.000000000000
130,14437,1781174222061491866,1781174222061491866,1781174222061527127,1781174222061527127,1781174222061506303,1781174222061506303,2,1,3,1.000000000000,1.000000000000,1.000000000000
131,14474,1781174222061616501,1781174222061616501,1781174222061651947,1781174222061651947,1781174222061630975,1781174222061630975,1,2,3,1.000000000000,1.000000000000,1.000000000000
132,14348,1781174222061741080,1781174222061741080,1781174222061776172,1781174222061776172,1781174222061755428,1781174222061755428,2,0,2,1.000000000000,1.000000000000,1.000000000000
133,14354,1781174222061865901,1781174222061865901,1781174222061900812,1781174222061900812,1781174222061880255,1781174222061880255,0,3,3,1.000000000000,1.000000000000,1.000000000000
134,14181,1781174222061990447,1781174222061990447,1781174222062025282,1781174222062025282,1781174222062004628,1781174222062004628,2,2,0,1.000000000000,1.000000000000,1.000000000000
135,14250,1781174222062114667,1781174222062114667,1781174222062149251,1781174222062149251,1781174222062128917,1781174222062128917,1,3,2,1.000000000000,1.000000000000,1.000000000000
136,14417,1781174222062238820,1781174222062238820,1781174222062273765,1781174222062273765,1781174222062253237,1781174222062253237,3,2,1,1.000000000000,1.000000000000,1.000000000000
137,14140,1781174222062363194,1781174222062363194,1781174222062397821,1781174222062397821,1781174222062377334,1781174222062377334,1,1,0,1.000000000000,1.000000000000,1.000000000000
138,14324,1781174222062487276,1781174222062487276,1781174222062522342,1781174222062522342,1781174222062501600,1781174222062501600,1,3,2,1.000000000000,1.000000000000,1.000000000000
139,14267,1781174222062612711,1781174222062612711,1781174222062647557,1781174222062647557,1781174222062626978,1781174222062626978,3,1,2,1.000000000000,1.000000000000,1.000000000000
140,14274,1781174222062737011,1781174222062737011,1781174222062785570,1781174222062785570,1781174222062751285,1781174222062751285,0,0,0,1.000000000000,1.000000000000,1.000000000000
141,14911,1781174222062861598,1781174222062861598,1781174222062917351,1781174222062917351,1781174222062876509,1781174222062876509,3,0,3,1.000000000000,1.000000000000,1.000000000000
142,16955,1781174222062986544,1781174222062986544,1781174222063057794,1781174222063057794,1781174222063003499,1781174222063003499,1,0,1,1.000000000000,1.000000000000,1.000000000000
