round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176053145537363,0.361112,0.984856,0.355643,1
1,1790176053146483200,0.679359,0.983586,0.000000,0
2,1790176053146912125,0.990773,0.965393,0.000000,0
3,1790176053147367279,0.984738,0.801855,0.000000,0
4,1790176053148062809,0.769660,0.984827,0.000000,0
5,1790176053148503314,0.983055,0.994445,0.000000,0
6,1790176053148920548,0.992171,0.815489,0.809105,1
7,1790176053149345562,0.992459,0.905980,0.000000,0
8,1790176053149763107,0.992697,0.776455,0.000000,0
9,1790176053150567126,0.992439,0.524436,0.000000,0
10,1790176053150963711,0.992389,0.920776,0.913768,1
11,1790176053151358166,0.992627,0.788087,0.000000,0
12,1790176053151783600,0.992191,0.772266,0.766235,1
13,1790176053152558650,0.992270,0.544753,0.000000,0
14,1790176053152948595,0.988724,0.794171,0.785216,1
15,1790176053153724214,0.992757,0.538989,0.000000,0
16,1790176056157446948,0.995032,0.969156,0.964341,1
17,1790176056158914569,0.448732,0.984797,0.441910,1
18,1790176056159360483,0.984452,0.862562,0.849151,1
19,1790176056159803397,0.984669,0.824830,0.812184,1
20,1790176056160223771,0.995003,0.985279,0.000000,0
21,1790176056160643846,0.991962,0.823833,0.000000,0
22,1790176056161050190,0.991417,0.799677,0.000000,0
23,1790176056161456365,0.991943,0.796445,0.000000,0
24,1790176056161869119,0.992617,0.924743,0.000000,0
25,1790176056162653479,0.992419,0.534897,0.000000,0
26,1790176056163420269,0.992598,0.745324,0.739807,1
27,1790176056163809493,0.992498,0.796453,0.000000,0
28,1790176056164200188,0.992727,0.795355,0.000000,0
29,1790176056165008037,0.992012,0.606104,0.601263,1
30,1790176056165397782,0.992657,0.926623,0.919818,1
31,1790176056166172062,0.992359,0.538573,0.000000,0
32,1790176056166558537,0.992826,0.796190,0.790478,1
33,1790176056166982251,0.992498,0.890165,0.000000,0
34,1790176056167375766,0.992717,0.792671,0.000000,0
35,1790176056167772561,0.992816,0.923283,0.916651,1
36,1790176056168174625,0.992380,0.783655,0.000000,0
37,1790176056168565020,0.992786,0.919340,0.000000,0
38,1790176056168953365,0.992965,0.798351,0.000000,0
39,1790176056169433529,0.918238,0.992687,0.000000,0
40,1790176056169817234,0.992985,0.840727,0.834829,1
41,1790176056170206589,0.993005,0.794758,0.000000,0
42,1790176056171009618,0.992260,0.523153,0.000000,0
43,1790176056171427492,0.992926,0.912198,0.905745,1
44,1790176056172200002,0.992369,0.540488,0.000000,0
45,1790176056172974882,0.992459,0.543828,0.539727,1
46,1790176056173372227,0.992846,0.787496,0.000000,0
47,1790176056173791091,0.992905,0.899525,0.000000,0
48,1790176056174267435,0.910930,0.992776,0.000000,0
49,1790176056174648640,0.992756,0.837354,0.831289,1
50,1790176056175418320,0.992598,0.625112,0.620485,1
51,1790176056176187609,0.991993,0.538897,0.534582,1
52,1790176056176968399,0.986788,0.620020,0.611828,1
53,1790176056177360954,0.992568,0.790961,0.000000,0
54,1790176056177749059,0.992717,0.803814,0.000000,0
55,1790176056178530768,0.992618,0.534737,0.530789,1
56,1790176056179683423,0.992101,0.372217,0.369277,1
57,1790176056180469953,0.992270,0.535084,0.000000,0
