round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999531380362138,0.975642,0.913046,0.890806,1
1,1789999531380956030,0.984068,0.761583,0.000000,0
2,1789999531381464613,0.984148,0.812616,0.799734,1
3,1789999531381943947,0.984019,0.793020,0.780347,1
4,1789999531382370771,0.991159,0.833612,0.826242,1
5,1789999531382799526,0.991814,0.796222,0.789704,1
6,1789999531383217260,0.992012,0.792734,0.786402,1
7,1789999531383636775,0.991804,0.795665,0.789144,1
8,1789999531384067049,0.991556,0.781182,0.774586,1
9,1789999531384488523,0.991149,0.787126,0.780159,1
10,1789999531384930407,0.991894,0.771679,0.765424,1
11,1789999531385364832,0.992032,0.764818,0.758724,1
12,1789999531385791176,0.991764,0.776346,0.769952,1
13,1789999531386217390,0.992162,0.769953,0.763918,1
14,1789999531386617265,0.992062,0.804610,0.798223,1
15,1789999531387014870,0.992369,0.796589,0.000000,0
16,1789999531387420515,0.991467,0.786559,0.779847,1
17,1789999531387831469,0.992300,0.785082,0.779037,1
18,1789999531388223834,0.992181,0.796230,0.790004,1
19,1789999531388619019,0.991358,0.802224,0.000000,0
20,1789999531389013003,0.991200,0.797992,0.000000,0
21,1789999531389440808,0.991645,0.768614,0.762192,1
22,1789999531389834763,0.992439,0.797736,0.000000,0
23,1789999531390230497,0.992111,0.796899,0.000000,0
24,1789999531390630332,0.992012,0.808336,0.000000,0
25,1789999531391028577,0.992300,0.798734,0.792584,1
26,1789999531391431231,0.991438,0.790029,0.000000,0
27,1789999531391831006,0.992062,0.797633,0.791301,1
28,1789999531392223641,0.992181,0.798399,0.792156,1
29,1789999531392623556,0.992449,0.796127,0.790115,1
30,1789999531393023680,0.992429,0.802305,0.000000,0
31,1789999531393423855,0.991903,0.790779,0.784376,1
32,1789999531393821890,0.992250,0.798998,0.792806,1
33,1789999531394220505,0.992330,0.800148,0.000000,0
34,1789999531394622999,0.992320,0.790478,0.000000,0
35,1789999531395017544,0.992260,0.798103,0.791926,1
36,1789999531395415249,0.992111,0.791340,0.785098,1
37,1789999531395814093,0.992489,0.791468,0.785523,1
38,1789999531396211658,0.992409,0.794679,0.000000,0
39,1789999531396617443,0.992201,0.789894,0.783733,1
40,1789999531397021537,0.991606,0.791555,0.784911,1
41,1789999531397424652,0.991566,0.790328,0.783662,1
42,1789999531397829757,0.992181,0.792814,0.786614,1
43,1789999531398226202,0.992210,0.794949,0.788757,1
44,1789999531398656526,0.992012,0.768752,0.762611,1
45,1789999531399055701,0.992498,0.793329,0.000000,0
46,1789999531399469895,0.992131,0.779652,0.773517,1
47,1789999531399874620,0.992568,0.785145,0.779310,1
48,1789999531400281334,0.992379,0.788449,0.782441,1
49,1789999531400683679,0.991764,0.790977,0.784462,1
50,1789999531401079704,0.992191,0.798854,0.000000,0
51,1789999531401488558,0.991655,0.783859,0.777318,1
52,1789999531401888133,0.992131,0.792631,0.786394,1
53,1789999531402283958,0.992300,0.796334,0.000000,0
54,1789999531402716922,0.992131,0.768123,0.000000,0
55,1789999531403126007,0.992280,0.786685,0.780612,1
56,1789999531403532921,0.992002,0.787110,0.780815,1
57,1789999531403964086,0.992518,0.777177,0.771362,1
58,1789999531404380780,0.987055,0.781784,0.771663,1
59,1789999531404784795,0.992349,0.789688,0.783647,1
60,1789999531405188199,0.992112,0.790969,0.784730,1
61,1789999531405597404,0.990951,0.783365,0.776276,1
62,1789999531406004299,0.992419,0.790178,0.784188,1
63,1789999531406409203,0.991863,0.793710,0.787252,1
64,1789999531406811548,0.992449,0.791206,0.000000,0
65,1789999531407210663,0.992290,0.800798,0.794623,1
