count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,118016,118016,1782475512478593338,1782475512478711354,1782475512478711354,3,1.000000000000,1.000000000000,1.000000000000,0.789755401356,3
52,107352,107352,1782475512478710749,1782475512478818101,1782475512478818101,3,1.000000000000,1.000000000000,1.000000000000,0.806780211780,3
53,121677,121677,1782475512478828000,1782475512478949677,1782475512478949677,2,1.000000000000,1.000000000000,1.000000000000,0.783993930791,3
54,107356,107356,1782475512478945430,1782475512479052786,1782475512479052786,1,1.000000000000,1.000000000000,1.000000000000,0.806773757564,3
55,117271,117271,1782475512479062591,1782475512479179862,1782475512479179862,2,1.000000000000,1.000000000000,1.000000000000,0.790933014007,3
56,108228,108228,1782475512479180392,1782475512479288620,1782475512479288620,1,1.000000000000,1.000000000000,1.000000000000,0.805367970334,3
57,117823,117823,1782475512479298902,1782475512479416725,1782475512479416725,0,1.000000000000,1.000000000000,1.000000000000,0.790060305783,3
58,107980,107980,1782475512479416623,1782475512479524603,1782475512479524603,0,1.000000000000,1.000000000000,1.000000000000,0.805767531930,3
59,117036,117036,1782475512479534084,1782475512479651120,1782475512479651120,1,1.000000000000,1.000000000000,1.000000000000,0.791304839896,3
60,107063,107063,1782475512479651654,1782475512479758717,1782475512479758717,0,1.000000000000,1.000000000000,1.000000000000,0.807246665535,3
61,120519,120519,1782475512479769146,1782475512479889665,1782475512479889665,0,1.000000000000,1.000000000000,1.000000000000,0.785811764974,3
62,110526,110526,1782475512479886676,1782475512479997202,1782475512479997202,3,1.000000000000,1.000000000000,1.000000000000,0.801674992107,3
63,117701,117701,1782475512480004327,1782475512480122028,1782475512480122028,2,1.000000000000,1.000000000000,1.000000000000,0.790253104018,3
64,112717,112717,1782475512480122228,1782475512480234945,1782475512480234945,1,1.000000000000,1.000000000000,1.000000000000,0.798169737912,3
65,122414,122414,1782475512480244038,1782475512480366452,1782475512480366452,0,1.000000000000,1.000000000000,1.000000000000,0.782839175001,3
66,108140,108140,1782475512480361739,1782475512480469879,1782475512480469879,1,1.000000000000,1.000000000000,1.000000000000,0.805509727571,3
67,122206,122206,1782475512480479970,1782475512480602176,1782475512480602176,0,1.000000000000,1.000000000000,1.000000000000,0.783164903845,3
68,109044,109044,1782475512480595080,1782475512480704124,1782475512480704124,3,1.000000000000,1.000000000000,1.000000000000,0.804054681741,3
69,131109,131109,1782475512480713411,1782475512480844520,1782475512480844520,3,1.000000000000,1.000000000000,1.000000000000,0.769343288588,3
70,114355,114355,1782475512480828972,1782475512480943327,1782475512480943327,3,1.000000000000,1.000000000000,1.000000000000,0.795559212227,3
71,107711,107711,1782475512480943953,1782475512481051664,1782475512481051664,2,1.000000000000,1.000000000000,1.000000000000,0.806201151496,3
72,110537,110537,1782475512481062264,1782475512481172801,1782475512481172801,0,1.000000000000,1.000000000000,1.000000000000,0.801657355451,3
73,110413,110413,1782475512481179705,1782475512481290118,1782475512481290118,2,1.000000000000,1.000000000000,1.000000000000,0.801856191130,3
74,122190,122190,1782475512481298505,1782475512481420695,1782475512481420695,1,1.000000000000,1.000000000000,1.000000000000,0.783189965522,3
75,111957,111957,1782475512481413486,1782475512481525443,1782475512481525443,1,1.000000000000,1.000000000000,1.000000000000,0.799383878427,3
76,122014,122014,1782475512481528606,1782475512481650620,1782475512481650620,2,1.000000000000,1.000000000000,1.000000000000,0.783465696916,3
77,114719,114719,1782475512481643507,1782475512481758226,1782475512481758226,2,1.000000000000,1.000000000000,1.000000000000,0.794980255886,3
78,122445,122445,1782475512481758998,1782475512481881443,1782475512481881443,1,1.000000000000,1.000000000000,1.000000000000,0.782790640477,3
79,120623,120623,1782475512481873928,1782475512481994551,1782475512481994551,0,1.000000000000,1.000000000000,1.000000000000,0.785648333124,3
80,109629,109629,1782475512481992029,1782475512482101658,1782475512482101658,0,1.000000000000,1.000000000000,1.000000000000,0.803114487884,3
81,122084,122084,1782475512482112670,1782475512482234754,1782475512482234754,1,1.000000000000,1.000000000000,1.000000000000,0.783356019396,3
82,108590,108590,1782475512482235081,1782475512482343671,1782475512482343671,0,1.000000000000,1.000000000000,1.000000000000,0.804785094950,3
83,110156,110156,1782475512482354012,1782475512482464168,1782475512482464168,0,1.000000000000,1.000000000000,1.000000000000,0.802268451154,3
