sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780312108572440642,1780312108573092341,1780312108573092792,1780312108573715325,651699,622533,-14583,637116,-17345,397528
2,1780312108573742818,1780312108574153404,1780312108574153758,1780312108574738116,410586,584358,86886,497472,-17345,397528
3,1780312108574764471,1780312108575405516,1780312108575405913,1780312108575873226,641045,467313,-86866,554179,-17345,397528
4,1780312108575923128,1780312108576553949,1780312108576554906,1780312108577169791,630821,614885,-7968,622853,-17345,397528
5,1780312108577226743,1780312108577810052,1780312108577810505,1780312108578332963,583309,522458,-30426,552883,-17345,397528
6,1780312108578359442,1780312108579027035,1780312108579027361,1780312108579627136,667593,599775,-33909,633684,-17345,397528
7,1780312108579653071,1780312108580300817,1780312108580301190,1780312108580864771,647746,563581,-42083,605663,-17345,397528
8,1780312108580891065,1780312108581538263,1780312108581538673,1780312108582117584,647198,578911,-34144,613054,-17345,397528
9,1780312108582144104,1780312108582736943,1780312108582737313,1780312108583201230,592839,463917,-64461,528378,-17345,397528
10,1780312108583229001,1780312108583702523,1780312108583702905,1780312108584303362,473522,600457,63467,536989,-17345,397528
11,1780312108584328924,1780312108584918497,1780312108584919025,1780312108585433903,589573,514878,-37348,552225,-17345,397528
12,1780312108585459655,1780312108586125472,1780312108586125991,1780312108586749516,665817,623525,-21146,644671,-17345,397528
13,1780312108586775907,1780312108587431008,1780312108587431530,1780312108588046923,655101,615393,-19854,635247,-17345,397528
14,1780312108588073250,1780312108588738949,1780312108588739484,1780312108589318864,665699,579380,-43160,622539,-17345,397528
15,1780312108589345380,1780312108589937494,1780312108589938128,1780312108590380588,592114,442460,-74827,517287,-17345,397528
16,1780312108590437392,1780312108590969625,1780312108590970604,1780312108591742210,532233,771606,119686,651919,-17345,397528
17,1780312108591776850,1780312108592455083,1780312108592455708,1780312108593023098,678233,567390,-55422,622811,-17345,397528
18,1780312108593071707,1780312108593738302,1780312108593738785,1780312108594210702,666595,471917,-97339,569256,-17345,397528
19,1780312108594249455,1780312108594782872,1780312108594783526,1780312108595278818,533417,495292,-19063,514354,-17345,397528
20,1780312108595334000,1780312108595955639,1780312108595956090,1780312108596445545,621639,489455,-66092,555547,-17345,397528
21,1780312108596482524,1780312108597269355,1780312108597270354,1780312108597835028,786831,564674,-111079,675752,-17345,397528
22,1780312108597873710,1780312108598305430,1780312108598306653,1780312108598729411,431720,422758,-4481,427239,-17345,397528
23,1780312108598762002,1780312108599307691,1780312108599308114,1780312108599818740,545689,510626,-17532,528157,-17345,397528
24,1780312108599848401,1780312108600474721,1780312108600475170,1780312108600865500,626320,390330,-117995,508325,-17345,397528
25,1780312108600894330,1780312108601595765,1780312108601596554,1780312108602259902,701435,663348,-19044,682391,-17345,397528
26,1780312108602327218,1780312108602919980,1780312108602920556,1780312108603556018,592762,635462,21350,614112,-17345,397528
27,1780312108603609350,1780312108604207177,1780312108604208267,1780312108604611471,597827,403204,-97312,500515,-17345,397528
28,1780312108604640606,1780312108605050639,1780312108605051076,1780312108605633999,410033,582923,86445,496478,-17345,397528
29,1780312108605659915,1780312108606305751,1780312108606306163,1780312108606851953,645836,545790,-50023,595813,-17345,397528
30,1780312108606876560,1780312108607583476,1780312108607584142,1780312108608292602,706916,708460,772,707688,-17345,397528
31,1780312108608329516,1780312108609000709,1780312108609001058,1780312108609589674,671193,588616,-41289,629904,-17345,397528
32,1780312108609612958,1780312108610373937,1780312108610374296,1780312108610734672,760979,360376,-200302,560677,-17345,397528
