sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313768426847015,1780313767781992744,1780313767781993694,1780313768427660629,-644854271,645666935,645260603,406332,645296343,238518
2,1780313768427673379,1780313767782754009,1780313767782754479,1780313768428307004,-644919370,645552525,645235947,316577,645296343,238518
3,1780313768428316604,1780313767783453056,1780313767783453366,1780313768428988928,-644863548,645535562,645199555,336007,645296343,238518
4,1780313768428998358,1780313767783958866,1780313767783959116,1780313768429513150,-645039492,645554034,645296763,257271,645296343,238518
5,1780313768429522050,1780313767784481736,1780313767784482006,1780313768430033853,-645040314,645551847,645296080,255766,645296343,238518
6,1780313768430043483,1780313767784986726,1780313767784986936,1780313768430539006,-645056757,645552070,645304413,247656,645296343,238518
7,1780313768430548116,1780313767785526015,1780313767785526395,1780313768431076259,-645022101,645549864,645285982,263881,645296343,238518
8,1780313768431084779,1780313767786045845,1780313767786046125,1780313768431595182,-645038934,645549057,645293995,255061,645296343,238518
9,1780313768431605802,1780313767786562196,1780313767786562386,1780313768432114036,-645043606,645551650,645297628,254022,645296343,238518
10,1780313768432123406,1780313767787029457,1780313767787029687,1780313768432636729,-645093949,645607042,645350495,256546,645296343,238518
11,1780313768432644809,1780313767787612025,1780313767787612215,1780313768433159411,-645032784,645547196,645289990,257206,645296343,238518
12,1780313768433167661,1780313767788117795,1780313767788117945,1780313768433664674,-645049866,645546729,645298297,248431,645296343,238518
13,1780313768433672774,1780313767788624335,1780313767788624505,1780313768434142397,-645048439,645517892,645283165,234726,645296343,238518
14,1780313768434150557,1780313767789032257,1780313767789032397,1780313768434544419,-645118300,645512022,645315161,196861,645296343,238518
15,1780313768434552329,1780313767789520938,1780313767789521088,1780313768435027302,-645031391,645506214,645268802,237411,645296343,238518
16,1780313768435035152,1780313767789985399,1780313767789985549,1780313768435535705,-645049753,645550156,645299954,250201,645296343,238518
17,1780313768435545095,1780313767790500969,1780313767790501139,1780313768436046478,-645044126,645545339,645294732,250606,645296343,238518
18,1780313768436055088,1780313767790954500,1780313767790954720,1780313768436458020,-645100588,645503300,645301944,201356,645296343,238518
19,1780313768436465931,1780313767791427941,1780313767791428071,1780313768436933253,-645037990,645505182,645271586,233596,645296343,238518
20,1780313768436941253,1780313767791888302,1780313767791888442,1780313768437441516,-645052951,645553074,645303012,250061,645296343,238518
21,1780313768437449416,1780313767792397922,1780313767792398102,1780313768437903238,-645051494,645505136,645278315,226821,645296343,238518
22,1780313768437911108,1780313767792810354,1780313767792810504,1780313768438317111,-645100754,645506607,645303680,202926,645296343,238518
23,1780313768438325421,1780313767793288605,1780313767793288755,1780313768438794043,-645036816,645505288,645271052,234236,645296343,238518
24,1780313768438801883,1780313767793746256,1780313767793746416,1780313768439253777,-645055627,645507361,645281494,225867,645296343,238518
25,1780313768439261527,1780313767794211167,1780313767794211277,1780313768439764030,-645050360,645552753,645301556,251196,645296343,238518
26,1780313768439772370,1780313767794660748,1780313767794660898,1780313768440170072,-645111622,645509174,645310398,198776,645296343,238518
27,1780313768440179812,1780313767795144899,1780313767795145039,1780313768440697475,-645034913,645552436,645293674,258761,645296343,238518
28,1780313768440705565,1780313767795653869,1780313767795654029,1780313768441200087,-645051696,645546058,645298877,247181,645296343,238518
29,1780313768441208308,1780313767796165069,1780313767796165219,1780313768441668700,-645043239,645503481,645273360,230121,645296343,238518
30,1780313768441677110,1780313767796561941,1780313767796562071,1780313768442113722,-645115169,645551651,645333410,218241,645296343,238518
31,1780313768442122143,1780313767797091591,1780313767797091741,1780313768442637716,-645030552,645545975,645288263,257711,645296343,238518
32,1780313768442646036,1780313767797596291,1780313767797596441,1780313768443147179,-645049745,645550738,645300241,250496,645296343,238518
33,1780313768443155309,1780313767798120461,1780313767798120611,1780313768443679662,-645034848,645559051,645296949,262101,645296343,238518
34,1780313768443688422,1780313767798574142,1780313767798574412,1780313768444132875,-645114280,645558463,645336371,222091,645296343,238518
35,1780313768444141465,1780313767799108712,1780313767799108862,1780313768444634937,-645032753,645526075,645279414,246661,645296343,238518
36,1780313768444642957,1780313767799597532,1780313767799597672,1780313768445156900,-645045425,645559228,645302326,256901,645296343,238518
37,1780313768445166840,1780313767800119572,1780313767800119752,1780313768445625863,-645047268,645506111,645276689,229421,645296343,238518
38,1780313768445634233,1780313767800518594,1780313767800518724,1780313768446026835,-645115639,645508111,645311875,196236,645296343,238518
39,1780313768446035135,1780313767801002794,1780313767801002934,1780313768446557579,-645032341,645554645,645293493,261152,645296343,238518
40,1780313768446566039,1780313767801517425,1780313767801517575,1780313768447065802,-645048614,645548227,645298420,249806,645296343,238518
41,1780313768447074182,1780313767802026165,1780313767802026305,1780313768447537374,-645048017,645511069,645279543,231526,645296343,238518
42,1780313768447545334,1780313767802438667,1780313767802438957,1780313768447990837,-645106667,645551880,645329273,222606,645296343,238518
43,1780313768447999977,1780313767802965476,1780313767802965626,1780313768448471739,-645034501,645506113,645270307,235806,645296343,238518
44,1780313768448479759,1780313767803430357,1780313767803430517,1780313768448985592,-645049402,645555075,645302238,252836,645296343,238518
45,1780313768448993492,1780313767803944967,1780313767803945117,1780313768449450295,-645048525,645505178,645276851,228326,645296343,238518
46,1780313768449458685,1780313767804352010,1780313767804352150,1780313768449867008,-645106675,645514858,645310766,204091,645296343,238518
47,1780313768449875268,1780313767804843350,1780313767804843510,1780313768450396881,-645031918,645553371,645292644,260726,645296343,238518
48,1780313768450405451,1780313767805355570,1780313767805355720,1780313768450908354,-645049881,645552634,645301257,251376,645296343,238518
49,1780313768450916464,1780313767805868030,1780313767805868180,1780313768451375606,-645048434,645507426,645277930,229496,645296343,238518
50,1780313768451383236,1780313767806278812,1780313767806278942,1780313768451788049,-645104424,645509107,645306765,202341,645296343,238518
51,1780313768451796019,1780313767806761112,1780313767806761262,1780313768452310671,-645034907,645549409,645292158,257251,645296343,238518
52,1780313768452318921,1780313767807268753,1780313767807268913,1780313768452779074,-645050168,645510161,645280164,229996,645296343,238518
53,1780313768452787894,1780313767807739764,1780313767807739914,1780313768453298287,-645048130,645558373,645303251,255121,645296343,238518
54,1780313768453306527,1780313767808188645,1780313767808188795,1780313768453740890,-645117882,645552095,645334988,217106,645296343,238518
55,1780313768453748870,1780313767808714945,1780313767808715115,1780313768454266983,-645033925,645551868,645292896,258971,645296343,238518
56,1780313768454274823,1780313767809229694,1780313767809229864,1780313768454783226,-645045129,645553362,645299245,254116,645296343,238518
57,1780313768454791676,1780313767809743814,1780313767809743964,1780313768455254539,-645047862,645510575,645279218,231356,645296343,238518
58,1780313768455263809,1780313767810143457,1780313767810143577,1780313768455700591,-645120352,645557014,645338683,218331,645296343,238518
59,1780313768455708601,1780313767810673057,1780313767810673197,1780313768456223944,-645035544,645550747,645293145,257601,645296343,238518
60,1780313768456231754,1780313767811188667,1780313767811188927,1780313768456741387,-645043087,645552460,645297773,254686,645296343,238518
61,1780313768456750417,1780313767811702176,1780313767811702406,1780313768457253150,-645048241,645550744,645299492,251251,645296343,238518
62,1780313768457261841,1780313767812164397,1780313767812164567,1780313768457717503,-645097444,645552936,645325190,227746,645296343,238518
63,1780313768457725883,1780313767812693437,1780313767812693587,1780313768458212236,-645032446,645518649,645275547,243101,645296343,238518
64,1780313768458220166,1780313767813172578,1780313767813172728,1780313768458686108,-645047588,645513380,645280484,232896,645296343,238518
65,1780313768458693818,1780313767813649899,1780313767813650079,1780313768459207631,-645043919,645557552,645300735,256816,645296343,238518
66,1780313768459215671,1780313767814118290,1780313767814118520,1780313768459667964,-645097381,645549444,645323412,226031,645296343,238518
67,1780313768459677184,1780313767814640909,1780313767814641079,1780313768460149756,-645036275,645508677,645272476,236201,645296343,238518
68,1780313768460157626,1780313767815109440,1780313767815109590,1780313768460667690,-645048186,645558100,645303143,254957,645296343,238518
69,1780313768460676010,1780313767815630830,1780313767815630960,1780313768461182293,-645045180,645551333,645298256,253076,645296343,238518
70,1780313768461190673,1780313767816074241,1780313767816074381,1780313768461626165,-645116432,645551784,645334108,217676,645296343,238518
71,1780313768461634566,1780313767816601921,1780313767816602081,1780313768462151678,-645032645,645549597,645291121,258476,645296343,238518
72,1780313768462159588,1780313767817109431,1780313767817109601,1780313768462635931,-645050157,645526330,645288243,238086,645296343,238518
73,1780313768462643941,1780313767817600682,1780313767817600832,1780313768463124934,-645043259,645524102,645283680,240421,645296343,238518
74,1780313768463132744,1780313767818024253,1780313767818024393,1780313768463586756,-645108491,645562363,645335427,226936,645296343,238518
75,1780313768463594666,1780313767818559673,1780313767818559823,1780313768464084529,-645034993,645524706,645279849,244856,645296343,238518
76,1780313768464092239,1780313767819042653,1780313767819042803,1780313768464569973,-645049586,645527170,645288378,238792,645296343,238518
77,1780313768464577903,1780313767819531065,1780313767819531235,1780313768465082645,-645046838,645551410,645299124,252286,645296343,238518
