round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176641840648528,0.921503,0.990080,0.912361,1
1,1790176641841896031,0.536536,0.984117,0.528014,1
2,1790176641842341675,0.983999,0.838679,0.000000,0
3,1790176641842989307,0.795418,0.984068,0.782746,1
4,1790176641843396381,0.989407,0.872364,0.863123,1
5,1790176647852644710,0.977176,0.910175,0.000000,0
6,1790176647854055962,0.983980,0.409943,0.403375,1
7,1790176647855314855,0.984058,0.561417,0.000000,0
8,1790176647855846898,0.911395,0.989466,0.000000,0
9,1790176647856232293,0.991705,0.835999,0.829064,1
10,1790176647856646707,0.991913,0.801871,0.000000,0
11,1790176647857064271,0.991924,0.791159,0.784770,1
12,1790176647857485956,0.991913,0.915826,0.000000,0
13,1790176647858287005,0.991655,0.610258,0.000000,0
14,1790176647858688130,0.992022,0.791443,0.785129,1
15,1790176647859869604,0.992022,0.358124,0.355267,1
16,1790176647860294359,0.991814,0.764031,0.757776,1
17,1790176647860778482,0.931668,0.992300,0.000000,0
18,1790176647862332082,0.443672,0.991982,0.000000,0
19,1790176647862723857,0.992270,0.833987,0.827540,1
20,1790176647863145821,0.992429,0.768836,0.000000,0
21,1790176647863614495,0.946382,0.992191,0.000000,0
22,1790176647864383085,0.991724,0.571082,0.000000,0
23,1790176647865157814,0.992389,0.628604,0.000000,0
24,1790176647865961674,0.992339,0.521998,0.517999,1
25,1790176647866737683,0.992281,0.538213,0.534058,1
26,1790176647867154758,0.992290,0.770823,0.000000,0
27,1790176647867956157,0.992330,0.523938,0.000000,0
28,1790176647868377222,0.991873,0.770029,0.763771,1
29,1790176647868806006,0.984521,0.759287,0.747534,1
30,1790176647869595846,0.992488,0.833987,0.000000,0
31,1790176647870209188,0.816574,0.992568,0.000000,0
32,1790176647870592562,0.992638,0.928357,0.921523,1
33,1790176647871764417,0.992310,0.360308,0.357537,1
34,1790176647872183141,0.992291,0.769691,0.000000,0
35,1790176647872576886,0.992439,0.917687,0.910748,1
36,1790176647873018070,0.992498,0.747481,0.741874,1
37,1790176647873411885,0.992310,0.925678,0.918559,1
38,1790176647873830700,0.992429,0.885698,0.000000,0
39,1790176647874642609,0.991744,0.600956,0.000000,0
40,1790176647875033244,0.992240,0.789870,0.000000,0
41,1790176647875460948,0.991764,0.758588,0.752341,1
42,1790176647875877103,0.992399,0.896839,0.000000,0
43,1790176647876272137,0.986591,0.914124,0.000000,0
44,1790176647876741861,0.944756,0.992111,0.937303,1
45,1790176647877506331,0.992032,0.573015,0.568449,1
46,1790176647877921825,0.992528,0.895908,0.000000,0
47,1790176647878373309,0.960003,0.992429,0.000000,0
48,1790176647878759724,0.992607,0.833587,0.000000,0
49,1790176647879159569,0.992538,0.784054,0.000000,0
50,1790176647879554984,0.991913,0.786213,0.000000,0
51,1790176647880749268,0.992161,0.355249,0.352464,1
52,1790176647881142752,0.992518,0.789626,0.000000,0
53,1790176647881545697,0.992161,0.781948,0.775818,1
54,1790176647882351096,0.991626,0.522928,0.518549,1
55,1790176647883168436,0.992002,0.514689,0.510573,1
56,1790176647884081174,0.591523,0.992429,0.587045,1
57,1790176647884837593,0.992360,0.781081,0.000000,0
58,1790176647885615243,0.992111,0.623427,0.618509,1
59,1790176647886040798,0.992518,0.766579,0.000000,0
60,1790176647886464432,0.991903,0.765920,0.000000,0
61,1790176647887239362,0.992191,0.536670,0.532479,1
62,1790176647887626647,0.992508,0.924623,0.000000,0
63,1790176647888047181,0.992578,0.766281,0.000000,0
64,1790176647888847500,0.992460,0.522474,0.518534,1
65,1790176647890007565,0.992230,0.367032,0.364180,1
66,1790176647891183800,0.992627,0.489573,0.485964,1
67,1790176647891944659,0.685871,0.992668,0.000000,0
68,1790176650896770886,0.968110,0.484087,0.000000,0
69,1790176650897453037,0.978710,0.936861,0.000000,0
70,1790176650897924900,0.983981,0.793052,0.780347,1
71,1790176650898798879,0.983931,0.542275,0.000000,0
72,1790176650899233713,0.983881,0.818586,0.000000,0
73,1790176650900029092,0.991656,0.648370,0.642960,1
74,1790176650900461117,0.991328,0.771810,0.765117,1
75,1790176650901591292,0.487980,0.992439,0.484290,1
76,1790176650902375161,0.991924,0.565055,0.000000,0
77,1790176650903932011,0.992349,0.333929,0.000000,0
78,1790176650904739830,0.992111,0.523420,0.000000,0
79,1790176650905156325,0.991972,0.772242,0.000000,0
80,1790176650905951914,0.991992,0.613133,0.608223,1
81,1790176650906341729,0.991179,0.791143,0.000000,0
82,1790176650906771703,0.992260,0.761020,0.000000,0
83,1790176650907163888,0.992300,0.790984,0.784894,1
84,1790176650907627932,0.918375,0.992220,0.911231,1
85,1790176650908147735,0.887135,0.991754,0.000000,0
86,1790176650909294250,0.991814,0.393680,0.390457,1
87,1790176650909716214,0.992409,0.773472,0.000000,0
88,1790176650910129659,0.992607,0.894689,0.888075,1
89,1790176650910887529,0.992469,0.635805,0.000000,0
90,1790176650911308953,0.992032,0.765163,0.759066,1
91,1790176650911927905,0.812551,0.992171,0.000000,0
92,1790176650912686325,0.992330,0.574473,0.570066,1
93,1790176650913480224,0.991973,0.526754,0.522526,1
94,1790176650913893359,0.992707,0.904585,0.000000,0
