count_idx,delay_ns,delay_physical_ns,ts_r2_ns,ts_r2_on_r1_ns,stage2_recv_local_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_final,w14,w56,w_final_raw,state_final_peer_id
51,6350,6350,1781173907004323289,1781173907004323289,1781173907004329639,1781173907004329639,1781173907004329639,1,1.000000000000,1.000000000000,1.000000000000,1
52,9655,9655,1781173907004336972,1781173907004336972,1781173907004346627,1781173907004346627,1781173907004346627,2,1.000000000000,1.000000000000,1.000000000000,1
53,6410,6410,1781173907004360026,1781173907004360026,1781173907004366436,1781173907004366436,1781173907004366436,1,1.000000000000,1.000000000000,1.000000000000,1
54,41390,41390,1781173907004494200,1781173907004494200,1781173907004535590,1781173907004535590,1781173907004535590,0,1.000000000000,1.000000000000,1.000000000000,1
55,8751,8751,1781173907004575807,1781173907004575807,1781173907004584558,1781173907004584558,1781173907004584558,1,1.000000000000,1.000000000000,1.000000000000,1
56,6804,6804,1781173907004594038,1781173907004594038,1781173907004600842,1781173907004600842,1781173907004600842,1,1.000000000000,1.000000000000,1.000000000000,1
57,24272,24272,1781173907004660728,1781173907004660728,1781173907004685000,1781173907004685000,1781173907004685000,1,1.000000000000,1.000000000000,1.000000000000,1
58,8917,8917,1781173907004713964,1781173907004713964,1781173907004722881,1781173907004722881,1781173907004722881,3,1.000000000000,1.000000000000,1.000000000000,1
59,22563,22563,1781173907004794314,1781173907004794314,1781173907004816877,1781173907004816877,1781173907004816877,1,1.000000000000,1.000000000000,1.000000000000,1
60,8776,8776,1781173907004852232,1781173907004852232,1781173907004861008,1781173907004861008,1781173907004861008,1,1.000000000000,1.000000000000,1.000000000000,1
61,43812,43812,1781173907004959461,1781173907004959461,1781173907005003273,1781173907005003273,1781173907005003273,1,1.000000000000,1.000000000000,1.000000000000,1
62,8503,8503,1781173907005034153,1781173907005034153,1781173907005042656,1781173907005042656,1781173907005042656,0,1.000000000000,1.000000000000,1.000000000000,1
63,20167,20167,1781173907005096424,1781173907005096424,1781173907005116591,1781173907005116591,1781173907005116591,0,1.000000000000,1.000000000000,1.000000000000,1
64,20079,20079,1781173907005163874,1781173907005163874,1781173907005183953,1781173907005183953,1781173907005183953,2,1.000000000000,1.000000000000,1.000000000000,1
65,19920,19920,1781173907005236379,1781173907005236379,1781173907005256299,1781173907005256299,1781173907005256299,1,1.000000000000,1.000000000000,1.000000000000,1
66,19712,19712,1781173907005308942,1781173907005308942,1781173907005328654,1781173907005328654,1781173907005328654,1,1.000000000000,1.000000000000,1.000000000000,1
67,19668,19668,1781173907005381208,1781173907005381208,1781173907005400876,1781173907005400876,1781173907005400876,2,1.000000000000,1.000000000000,1.000000000000,1
68,20475,20475,1781173907005453514,1781173907005453514,1781173907005473989,1781173907005473989,1781173907005473989,0,1.000000000000,1.000000000000,1.000000000000,1
69,19966,19966,1781173907005526584,1781173907005526584,1781173907005546550,1781173907005546550,1781173907005546550,2,1.000000000000,1.000000000000,1.000000000000,1
70,7862,7862,1781173907005600864,1781173907005600864,1781173907005608726,1781173907005608726,1781173907005608726,0,1.000000000000,1.000000000000,1.000000000000,1
71,19276,19276,1781173907005687827,1781173907005687827,1781173907005707103,1781173907005707103,1781173907005707103,0,1.000000000000,1.000000000000,1.000000000000,1
72,7108,7108,1781173907005754760,1781173907005754760,1781173907005761868,1781173907005761868,1781173907005761868,0,1.000000000000,1.000000000000,1.000000000000,1
73,18127,18127,1781173907005835815,1781173907005835815,1781173907005853942,1781173907005853942,1781173907005853942,3,1.000000000000,1.000000000000,1.000000000000,1
74,17861,17861,1781173907005905982,1781173907005905982,1781173907005923843,1781173907005923843,1781173907005923843,2,1.000000000000,1.000000000000,1.000000000000,1
75,17990,17990,1781173907005976872,1781173907005976872,1781173907005994862,1781173907005994862,1781173907005994862,1,1.000000000000,1.000000000000,1.000000000000,1
76,17795,17795,1781173907006047244,1781173907006047244,1781173907006065039,1781173907006065039,1781173907006065039,0,1.000000000000,1.000000000000,1.000000000000,1
77,17939,17939,1781173907006118477,1781173907006118477,1781173907006136416,1781173907006136416,1781173907006136416,2,1.000000000000,1.000000000000,1.000000000000,1
78,17819,17819,1781173907006189439,1781173907006189439,1781173907006207258,1781173907006207258,1781173907006207258,3,1.000000000000,1.000000000000,1.000000000000,1
79,17891,17891,1781173907006260018,1781173907006260018,1781173907006277909,1781173907006277909,1781173907006277909,2,1.000000000000,1.000000000000,1.000000000000,1
80,17706,17706,1781173907006330663,1781173907006330663,1781173907006348369,1781173907006348369,1781173907006348369,1,1.000000000000,1.000000000000,1.000000000000,1
81,17873,17873,1781173907006406093,1781173907006406093,1781173907006423966,1781173907006423966,1781173907006423966,1,1.000000000000,1.000000000000,1.000000000000,1
82,17881,17881,1781173907006476894,1781173907006476894,1781173907006494775,1781173907006494775,1781173907006494775,2,1.000000000000,1.000000000000,1.000000000000,1
83,17579,17579,1781173907006547516,1781173907006547516,1781173907006565095,1781173907006565095,1781173907006565095,1,1.000000000000,1.000000000000,1.000000000000,1
84,17757,17757,1781173907006618063,1781173907006618063,1781173907006635820,1781173907006635820,1781173907006635820,3,1.000000000000,1.000000000000,1.000000000000,1
85,17834,17834,1781173907006688502,1781173907006688502,1781173907006706336,1781173907006706336,1781173907006706336,0,1.000000000000,1.000000000000,1.000000000000,1
86,17577,17577,1781173907006759390,1781173907006759390,1781173907006776967,1781173907006776967,1781173907006776967,1,1.000000000000,1.000000000000,1.000000000000,1
87,18297,18297,1781173907006829794,1781173907006829794,1781173907006848091,1781173907006848091,1781173907006848091,3,1.000000000000,1.000000000000,1.000000000000,1
88,14547,14547,1781173907006894121,1781173907006894121,1781173907006908668,1781173907006908668,1781173907006908668,3,1.000000000000,1.000000000000,1.000000000000,1
89,5867,5867,1781173907006969967,1781173907006969967,1781173907006975834,1781173907006975834,1781173907006975834,1,1.000000000000,1.000000000000,1.000000000000,1
90,14707,14707,1781173907007045278,1781173907007045278,1781173907007059985,1781173907007059985,1781173907007059985,3,1.000000000000,1.000000000000,1.000000000000,1
91,14266,14266,1781173907007111778,1781173907007111778,1781173907007126044,1781173907007126044,1781173907007126044,3,1.000000000000,1.000000000000,1.000000000000,1
92,5889,5889,1781173907007187279,1781173907007187279,1781173907007193168,1781173907007193168,1781173907007193168,0,1.000000000000,1.000000000000,1.000000000000,1
93,5836,5836,1781173907007262516,1781173907007262516,1781173907007268352,1781173907007268352,1781173907007268352,1,1.000000000000,1.000000000000,1.000000000000,1
94,14568,14568,1781173907007338890,1781173907007338890,1781173907007353458,1781173907007353458,1781173907007353458,2,1.000000000000,1.000000000000,1.000000000000,1
95,5695,5695,1781173907007414354,1781173907007414354,1781173907007420049,1781173907007420049,1781173907007420049,0,1.000000000000,1.000000000000,1.000000000000,1
96,5793,5793,1781173907007489740,1781173907007489740,1781173907007495533,1781173907007495533,1781173907007495533,0,1.000000000000,1.000000000000,1.000000000000,1
97,5858,5858,1781173907007564998,1781173907007564998,1781173907007570856,1781173907007570856,1781173907007570856,0,1.000000000000,1.000000000000,1.000000000000,1
98,5840,5840,1781173907007639968,1781173907007639968,1781173907007645808,1781173907007645808,1781173907007645808,1,1.000000000000,1.000000000000,1.000000000000,1
99,5914,5914,1781173907007715030,1781173907007715030,1781173907007720944,1781173907007720944,1781173907007720944,2,1.000000000000,1.000000000000,1.000000000000,1
100,5745,5745,1781173907007790445,1781173907007790445,1781173907007796190,1781173907007796190,1781173907007796190,1,1.000000000000,1.000000000000,1.000000000000,1
101,14874,14874,1781173907007880896,1781173907007880896,1781173907007895770,1781173907007895770,1781173907007895770,2,1.000000000000,1.000000000000,1.000000000000,1
102,14563,14563,1781173907007955936,1781173907007955936,1781173907007970499,1781173907007970499,1781173907007970499,2,1.000000000000,1.000000000000,1.000000000000,1
103,13839,13839,1781173907008033357,1781173907008033357,1781173907008047196,1781173907008047196,1781173907008047196,0,1.000000000000,1.000000000000,1.000000000000,1
104,13812,13812,1781173907008104195,1781173907008104195,1781173907008118007,1781173907008118007,1781173907008118007,0,1.000000000000,1.000000000000,1.000000000000,1
105,5737,5737,1781173907008179425,1781173907008179425,1781173907008185162,1781173907008185162,1781173907008185162,3,1.000000000000,1.000000000000,1.000000000000,1
106,14095,14095,1781173907008253331,1781173907008253331,1781173907008267426,1781173907008267426,1781173907008267426,2,1.000000000000,1.000000000000,1.000000000000,1
107,5620,5620,1781173907008327438,1781173907008327438,1781173907008333058,1781173907008333058,1781173907008333058,0,1.000000000000,1.000000000000,1.000000000000,1
108,5712,5712,1781173907008407463,1781173907008407463,1781173907008413175,1781173907008413175,1781173907008413175,3,1.000000000000,1.000000000000,1.000000000000,1
109,6169,6169,1781173907008482230,1781173907008482230,1781173907008488399,1781173907008488399,1781173907008488399,0,1.000000000000,1.000000000000,1.000000000000,1
110,14031,14031,1781173907008557857,1781173907008557857,1781173907008571888,1781173907008571888,1781173907008571888,2,1.000000000000,1.000000000000,1.000000000000,1
111,5798,5798,1781173907008630961,1781173907008630961,1781173907008636759,1781173907008636759,1781173907008636759,2,1.000000000000,1.000000000000,1.000000000000,1
112,5560,5560,1781173907008705293,1781173907008705293,1781173907008710853,1781173907008710853,1781173907008710853,1,1.000000000000,1.000000000000,1.000000000000,1
113,7228,7228,1781173907008779122,1781173907008779122,1781173907008786350,1781173907008786350,1781173907008786350,1,1.000000000000,1.000000000000,1.000000000000,1
114,5580,5580,1781173907008853308,1781173907008853308,1781173907008858888,1781173907008858888,1781173907008858888,0,1.000000000000,1.000000000000,1.000000000000,1
115,5870,5870,1781173907008928661,1781173907008928661,1781173907008934531,1781173907008934531,1781173907008934531,1,1.000000000000,1.000000000000,1.000000000000,1
116,6926,6926,1781173907009002564,1781173907009002564,1781173907009009490,1781173907009009490,1781173907009009490,3,1.000000000000,1.000000000000,1.000000000000,1
117,5912,5912,1781173907009077036,1781173907009077036,1781173907009082948,1781173907009082948,1781173907009082948,1,1.000000000000,1.000000000000,1.000000000000,1
118,5746,5746,1781173907009151376,1781173907009151376,1781173907009157122,1781173907009157122,1781173907009157122,3,1.000000000000,1.000000000000,1.000000000000,1
119,5449,5449,1781173907009217821,1781173907009217821,1781173907009223270,1781173907009223270,1781173907009223270,0,1.000000000000,1.000000000000,1.000000000000,1
120,5462,5462,1781173907009292093,1781173907009292093,1781173907009297555,1781173907009297555,1781173907009297555,3,1.000000000000,1.000000000000,1.000000000000,1
121,6568,6568,1781173907009366281,1781173907009366281,1781173907009372849,1781173907009372849,1781173907009372849,0,1.000000000000,1.000000000000,1.000000000000,1
122,6410,6410,1781173907009440608,1781173907009440608,1781173907009447018,1781173907009447018,1781173907009447018,1,1.000000000000,1.000000000000,1.000000000000,1
123,7096,7096,1781173907009514775,1781173907009514775,1781173907009521871,1781173907009521871,1781173907009521871,1,1.000000000000,1.000000000000,1.000000000000,1
124,6938,6938,1781173907009588988,1781173907009588988,1781173907009595926,1781173907009595926,1781173907009595926,0,1.000000000000,1.000000000000,1.000000000000,1
125,6840,6840,1781173907009663433,1781173907009663433,1781173907009670273,1781173907009670273,1781173907009670273,3,1.000000000000,1.000000000000,1.000000000000,1
126,15480,15480,1781173907009768478,1781173907009768478,1781173907009783958,1781173907009783958,1781173907009783958,3,1.000000000000,1.000000000000,1.000000000000,1
127,15949,15949,1781173907009857741,1781173907009857741,1781173907009873690,1781173907009873690,1781173907009873690,3,1.000000000000,1.000000000000,1.000000000000,1
128,116095,116095,1781173907009997844,1781173907009997844,1781173907010113939,1781173907010113939,1781173907010113939,2,1.000000000000,1.000000000000,1.000000000000,1
129,9899,9899,1781173907010233668,1781173907010233668,1781173907010243567,1781173907010243567,1781173907010243567,1,1.000000000000,1.000000000000,1.000000000000,1
130,4125,4125,1781173907010285369,1781173907010285369,1781173907010289494,1781173907010289494,1781173907010289494,3,1.000000000000,1.000000000000,1.000000000000,1
131,3895,3895,1781173907010295265,1781173907010295265,1781173907010299160,1781173907010299160,1781173907010299160,1,1.000000000000,1.000000000000,1.000000000000,1
132,16908,16908,1781173907010362019,1781173907010362019,1781173907010378927,1781173907010378927,1781173907010378927,3,1.000000000000,1.000000000000,1.000000000000,1
133,5502,5502,1781173907010426497,1781173907010426497,1781173907010431999,1781173907010431999,1781173907010431999,3,1.000000000000,1.000000000000,1.000000000000,1
134,10320,10320,1781173907010508833,1781173907010508833,1781173907010519153,1781173907010519153,1781173907010519153,1,1.000000000000,1.000000000000,1.000000000000,1
135,17170,17170,1781173907010601476,1781173907010601476,1781173907010618646,1781173907010618646,1781173907010618646,3,1.000000000000,1.000000000000,1.000000000000,1
136,5320,5320,1781173907010636680,1781173907010636680,1781173907010642000,1781173907010642000,1781173907010642000,2,1.000000000000,1.000000000000,1.000000000000,1
137,29647,29647,1781173907010719014,1781173907010719014,1781173907010748661,1781173907010748661,1781173907010748661,1,1.000000000000,1.000000000000,1.000000000000,1
138,5506,5506,1781173907010768799,1781173907010768799,1781173907010774305,1781173907010774305,1781173907010774305,0,1.000000000000,1.000000000000,1.000000000000,1
139,13876,13876,1781173907010824784,1781173907010824784,1781173907010838660,1781173907010838660,1781173907010838660,2,1.000000000000,1.000000000000,1.000000000000,1
140,5464,5464,1781173907010902598,1781173907010902598,1781173907010908062,1781173907010908062,1781173907010908062,3,1.000000000000,1.000000000000,1.000000000000,1
141,9496,9496,1781173907010983001,1781173907010983001,1781173907010992497,1781173907010992497,1781173907010992497,2,1.000000000000,1.000000000000,1.000000000000,1
142,8165,8165,1781173907011056210,1781173907011056210,1781173907011064375,1781173907011064375,1781173907011064375,2,1.000000000000,1.000000000000,1.000000000000,1
143,21831,21831,1781173907011131169,1781173907011131169,1781173907011153000,1781173907011153000,1781173907011153000,0,1.000000000000,1.000000000000,1.000000000000,1
144,6063,6063,1781173907011189644,1781173907011189644,1781173907011195707,1781173907011195707,1781173907011195707,2,1.000000000000,1.000000000000,1.000000000000,1
145,5379,5379,1781173907011262703,1781173907011262703,1781173907011268082,1781173907011268082,1781173907011268082,0,1.000000000000,1.000000000000,1.000000000000,1
146,5554,5554,1781173907011336306,1781173907011336306,1781173907011341860,1781173907011341860,1781173907011341860,1,1.000000000000,1.000000000000,1.000000000000,1
147,5501,5501,1781173907011409942,1781173907011409942,1781173907011415443,1781173907011415443,1781173907011415443,3,1.000000000000,1.000000000000,1.000000000000,1
148,5514,5514,1781173907011483723,1781173907011483723,1781173907011489237,1781173907011489237,1781173907011489237,1,1.000000000000,1.000000000000,1.000000000000,1
149,5464,5464,1781173907011557455,1781173907011557455,1781173907011562919,1781173907011562919,1781173907011562919,2,1.000000000000,1.000000000000,1.000000000000,1
