count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639548954613823,383372,143793,0.892854
51,1784639548955000565,381623,142252,0.893922
52,1784639548955384148,382902,141971,0.894117
53,1784639548955768840,390803,148880,0.889338
54,1784639548956161233,384233,144039,0.892683
55,1784639548956547726,369672,133508,0.900016
56,1784639548956919588,380553,138618,0.896448
57,1784639548957302261,376382,136606,0.897851
58,1784639548957680213,376753,141046,0.894759
59,1784639548958059136,372352,136995,0.897580
60,1784639548958432888,373602,136265,0.898089
61,1784639548958808010,376733,141844,0.894205
62,1784639548959186193,370412,136263,0.898090
63,1784639548959558225,368813,135873,0.898363
64,1784639548959928488,379692,136712,0.897777
65,1784639548960309950,382152,145851,0.891429
66,1784639548960693652,376993,143361,0.893153
67,1784639548961072845,382042,140810,0.894923
68,1784639548961456497,389384,150969,0.887899
69,1784639548961847591,378692,140537,0.895113
70,1784639548962227813,378463,139207,0.896038
71,1784639548962607776,383982,145305,0.891807
72,1784639548962993568,381472,141875,0.894184
73,1784639548963376580,377983,140415,0.895198
74,1784639548963756233,381572,141563,0.894400
75,1784639548964140295,383903,142023,0.894081
76,1784639548964525948,377472,140302,0.895277
77,1784639548964904980,379773,140101,0.895416
78,1784639548965286543,379222,140570,0.895090
79,1784639548965667435,379242,140110,0.895410
80,1784639548966048238,379713,140418,0.895196
81,1784639548966429461,379352,140127,0.895398
82,1784639548966810463,378973,141287,0.894592
83,1784639548967203496,379412,139695,0.895699
84,1784639548967584888,396473,142045,0.894066
85,1784639548967982831,380882,141953,0.894130
86,1784639548968365413,381252,140963,0.894817
87,1784639548968748225,385724,145612,0.891594
88,1784639548969135409,378682,140650,0.895035
89,1784639548969515601,376093,140130,0.895396
90,1784639548969893514,383382,143608,0.892982
91,1784639548970279216,376643,139868,0.895578
92,1784639548970657699,380142,140477,0.895155
93,1784639548971039321,378712,139417,0.895892
94,1784639548971420033,378053,141556,0.894405
95,1784639548971799656,379672,142375,0.893837
96,1784639548972181078,379493,140255,0.895309
97,1784639548972562151,379732,140383,0.895220
98,1784639548972943823,381592,142543,0.893720
99,1784639548973327196,375793,137712,0.897080
100,1784639548973704469,384282,140700,0.895000
101,1784639548974090741,389893,151110,0.887802
102,1784639548974482344,378962,140918,0.894848
103,1784639548974869066,378463,141618,0.894362
104,1784639548975249389,379002,142387,0.893828
105,1784639548975630091,382082,141116,0.894711
106,1784639548976013893,381923,142186,0.893968
107,1784639548976397286,375672,137595,0.897161
108,1784639548976774418,378053,139944,0.895526
109,1784639548977154121,383372,147693,0.890157
110,1784639548977539453,372473,138753,0.896354
111,1784639548977913716,378412,141922,0.894151
112,1784639548978293858,375332,141281,0.894596
113,1784639548978670740,378693,142061,0.894055
114,1784639548979051203,375712,140680,0.895014
115,1784639548979430836,372643,139139,0.896086
116,1784639548979805029,373702,140617,0.895058
117,1784639548980180181,376503,141597,0.894377
118,1784639548980558574,373472,140386,0.895218
119,1784639548980933666,376302,141526,0.894426
120,1784639548981311778,374413,140035,0.895462
121,1784639548981687891,376592,142524,0.893733
122,1784639548982066203,379993,144654,0.892257
123,1784639548982447556,370312,137183,0.897449
124,1784639548982819278,375592,142153,0.893991
125,1784639548983196400,375153,139352,0.895937
126,1784639548983573323,374732,140541,0.895110
127,1784639548983951035,383043,148741,0.889434
128,1784639548984335568,374782,141789,0.894243
129,1784639548984712100,376674,141909,0.894160
130,1784639548985090734,383462,139667,0.895718
131,1784639548985475786,375772,137577,0.897174
132,1784639548985853138,388623,139896,0.895559
133,1784639548986243461,395452,151325,0.887655
134,1784639548986641153,388823,140094,0.895421
135,1784639548987031696,391012,138703,0.896389
136,1784639548987424208,373153,139702,0.895694
137,1784639548987799011,373102,140051,0.895451
138,1784639548988173873,378033,143141,0.893305
139,1784639548988553616,375003,140419,0.895195
140,1784639548988930509,375522,140948,0.894828
141,1784639548989307681,376723,138868,0.896274
142,1784639548989686294,381462,141217,0.894641
143,1784639548990070906,376453,137696,0.897091
144,1784639548990449029,380142,141655,0.894337
145,1784639548990830641,380722,141305,0.894580
146,1784639548991213283,378993,140704,0.894997
147,1784639548991593976,380932,142993,0.893408
148,1784639548991976448,380173,141943,0.894137
149,1784639548992358521,378242,140391,0.895215
150,1784639548992738503,377622,140911,0.894853
151,1784639548993117825,377173,138611,0.896453
152,1784639548993497398,378502,140990,0.894798
153,1784639548993877610,383813,142779,0.893557
154,1784639548994263203,382662,143858,0.892809
155,1784639548994647455,380364,141987,0.894106
156,1784639548995029449,378542,140565,0.895094
157,1784639548995409521,375972,138725,0.896374
158,1784639548995787643,378023,139135,0.896088
159,1784639548996174826,378882,139333,0.895951
160,1784639548996555788,380203,141073,0.894741
161,1784639548996937841,382472,141952,0.894130
162,1784639548997322093,380733,140351,0.895243
163,1784639548997704386,379282,140360,0.895236
164,1784639548998085248,374962,137580,0.897172
165,1784639548998461870,383053,139099,0.896114
166,1784639548998846693,387842,151008,0.887873
167,1784639548999236176,377563,137746,0.897056
168,1784639548999615349,381002,142255,0.893920
169,1784639548999998571,384383,140175,0.895365
170,1784639549000384934,380672,140643,0.895040
171,1784639549000767966,380632,142253,0.893921
172,1784639549001150668,379983,141473,0.894463
173,1784639549001532191,386982,149391,0.888986
174,1784639549001921093,381373,140851,0.894895
175,1784639549002304046,378653,140329,0.895258
176,1784639549002684479,378583,141768,0.894258
177,1784639549003064842,380482,140547,0.895106
178,1784639549003446944,379372,139947,0.895523
179,1784639549003829406,381173,141866,0.894190
180,1784639549004212439,387692,141155,0.894684
181,1784639549004601821,397883,144754,0.892188
182,1784639549005001444,391332,141233,0.894630
183,1784639549005394186,390574,138682,0.896404
184,1784639549005786270,392952,141139,0.894695
185,1784639549006180842,398122,139639,0.895738
186,1784639549006580854,381403,142558,0.893710
187,1784639549006963867,376682,139027,0.896164
188,1784639549007342139,376063,139977,0.895503
189,1784639549007719712,379222,140255,0.895309
190,1784639549008100534,380043,140825,0.894913
191,1784639549008482077,378202,139224,0.896026
192,1784639549008861869,380572,142333,0.893866
193,1784639549009244131,381003,142463,0.893776
194,1784639549009626854,374382,138382,0.896613
195,1784639549010002776,377123,138602,0.896460
196,1784639549010381579,378692,141550,0.894409
197,1784639549010761921,380592,140700,0.895000
198,1784639549011144113,384654,140520,0.895125
199,1784639549011535777,388482,147537,0.890264
200,1784639549011926049,392633,151346,0.887640
201,1784639549012320392,380702,142185,0.893969
202,1784639549012703124,377463,140795,0.894934
203,1784639549013082107,376512,138533,0.896508
204,1784639549013460199,379102,139543,0.895804
205,1784639549013840691,377583,140903,0.894859
206,1784639549014220174,380672,139302,0.895972
207,1784639549014602376,382374,143661,0.892945
208,1784639549014986560,378422,140709,0.894994
209,1784639549015366882,375693,138689,0.896399
210,1784639549015744285,375782,140147,0.895384
211,1784639549016121757,376892,138427,0.896581
212,1784639549016500439,376913,139887,0.895565
213,1784639549016878972,384632,141805,0.894232
214,1784639549017265554,376933,139925,0.895539
215,1784639549017644117,380042,141654,0.894337
216,1784639549018025739,380473,141603,0.894373
217,1784639549018407602,373332,138042,0.896850
218,1784639549018782534,379652,142092,0.894033
219,1784639549019163576,375914,138582,0.896473
220,1784639549019540970,374122,139509,0.895828
221,1784639549019916782,378413,140179,0.895362
222,1784639549020297285,378622,140108,0.895411
223,1784639549020678847,379273,140988,0.894800
224,1784639549021059740,379162,140876,0.894878
225,1784639549021440682,371492,137726,0.897070
226,1784639549021814134,373783,139916,0.895545
227,1784639549022189597,373912,138935,0.896228
228,1784639549022565049,373153,138835,0.896297
229,1784639549022939592,380512,143023,0.893387
230,1784639549023321984,376492,141363,0.894539
231,1784639549023699916,383033,140993,0.894796
232,1784639549024084529,402513,150851,0.887981
233,1784639549024491212,401233,147749,0.890118
234,1784639549024897405,396392,149727,0.888754
235,1784639549025297437,379153,142617,0.893669
236,1784639549025678960,379352,143345,0.893164
237,1784639549026060682,387982,152175,0.887070
238,1784639549026450254,378703,142295,0.893892
239,1784639549026830457,373802,141233,0.894630
240,1784639549027205939,373793,139223,0.896027
241,1784639549027581332,378162,139862,0.895583
242,1784639549027961224,374893,139922,0.895541
243,1784639549028337757,379532,141061,0.894749
244,1784639549028718939,376202,141390,0.894521
245,1784639549029097182,379083,139259,0.896002
246,1784639549029477925,381452,140048,0.895453
247,1784639549029861447,390763,146687,0.890851
248,1784639549030254190,396962,146036,0.891301
249,1784639549030653112,389893,140875,0.894878
250,1784639549031044855,394442,143043,0.893373
251,1784639549031449407,379132,141613,0.894366
252,1784639549031830339,377984,141372,0.894533
253,1784639549032209783,376192,140540,0.895111
254,1784639549032587745,380983,139580,0.895779
255,1784639549032970178,375192,140578,0.895085
256,1784639549033347060,374163,139728,0.895676
257,1784639549033723103,380692,143217,0.893253
258,1784639549034105665,379382,145127,0.891930
259,1784639549034486657,372553,139976,0.895503
260,1784639549034860750,373812,139795,0.895629
261,1784639549035236022,376413,140275,0.895295
262,1784639549035613905,380212,144754,0.892188
263,1784639549035995647,377553,142943,0.893443
264,1784639549036374740,378482,138992,0.896188
265,1784639549036755122,385453,155212,0.884987
266,1784639549037147175,378253,142370,0.893840
267,1784639549037527108,378382,139679,0.895710
268,1784639549037907590,383023,141109,0.894716
269,1784639549038292933,382222,141317,0.894571
270,1784639549038677105,382773,142377,0.893835
271,1784639549039061498,384692,140816,0.894919
272,1784639549039447850,382912,142445,0.893788
273,1784639549039832372,382283,141565,0.894399
274,1784639549040216345,379092,138353,0.896633
275,1784639549040597128,392333,147502,0.890289
276,1784639549040991651,381802,141160,0.894680
277,1784639549041375183,381213,139940,0.895528
278,1784639549041758026,380582,140249,0.895313
279,1784639549042140228,381992,140178,0.895363
280,1784639549042523790,380253,138878,0.896267
281,1784639549042905633,381462,139697,0.895697
282,1784639549043288975,383143,143716,0.892907
283,1784639549043675228,381062,141235,0.894628
284,1784639549044057970,381282,142035,0.894073
285,1784639549044440862,375123,139344,0.895943
286,1784639549044817695,382182,143203,0.893263
287,1784639549045201717,380643,138803,0.896320
288,1784639549045583990,386773,142071,0.894048
289,1784639549045972463,383233,141720,0.894291
290,1784639549046357386,379632,141088,0.894730
291,1784639549046738688,379562,140368,0.895231
292,1784639549047119850,381633,142178,0.893973
293,1784639549047503083,380472,140316,0.895267
294,1784639549047885675,384373,141216,0.894641
295,1784639549048271788,396392,142155,0.893989
296,1784639549048669860,394383,141174,0.894671
297,1784639549049065793,398113,140972,0.894811
298,1784639549049465736,402523,152340,0.886957
299,1784639549049869859,394912,143269,0.893217
300,1784639549050266451,391532,141808,0.894230
301,1784639549050659583,388973,149067,0.889209
302,1784639549051050366,380832,140066,0.895441
303,1784639549051433088,380034,141246,0.894621
304,1784639549051814752,382802,142203,0.893956
305,1784639549052199144,384163,140523,0.895123
306,1784639549052585167,381302,139842,0.895596
307,1784639549052968159,382302,141221,0.894638
308,1784639549053357941,378823,140791,0.894937
309,1784639549053738804,380342,140309,0.895272
310,1784639549054120976,376623,138239,0.896712
311,1784639549054499329,377472,139218,0.896031
312,1784639549054878421,385463,140418,0.895196
313,1784639549055265614,381733,142036,0.894072
314,1784639549055649007,387002,146095,0.891260
315,1784639549056037819,381603,141104,0.894719
316,1784639549056421012,376822,138793,0.896327
317,1784639549056799644,378283,139743,0.895665
318,1784639549057179727,379792,139781,0.895639
319,1784639549057562409,381862,141551,0.894409
320,1784639549057946301,382163,142041,0.894069
321,1784639549058330104,381552,140689,0.895008
322,1784639549058713186,379823,140949,0.894827
323,1784639549059094609,377982,138788,0.896330
324,1784639549059474291,375503,138667,0.896414
325,1784639549059851534,377822,139936,0.895531
326,1784639549060230896,379382,139486,0.895844
327,1784639549060611968,385074,142815,0.893532
328,1784639549060998762,380822,140383,0.895220
329,1784639549061381394,378243,138803,0.896320
330,1784639549061761157,385812,142261,0.893916
331,1784639549062148729,393213,152141,0.887094
332,1784639549062543592,378952,140429,0.895188
333,1784639549062924524,380042,140559,0.895098
334,1784639549063306526,373633,139389,0.895912
335,1784639549063681709,374932,140637,0.895044
336,1784639549064058271,377043,142517,0.893738
337,1784639549064437244,370012,135496,0.898626
338,1784639549064808786,372973,138766,0.896345
339,1784639549065183389,369952,135925,0.898326
340,1784639549065554971,371302,135285,0.898774
341,1784639549065928003,372254,138675,0.896409
342,1784639549066301827,369472,135362,0.898720
343,1784639549066672889,373213,138422,0.896585
344,1784639549067047662,371562,136271,0.898085
345,1784639549067420974,367702,136021,0.898259
346,1784639549067790196,372313,139001,0.896182
347,1784639549068163989,377062,140560,0.895097
348,1784639549068543051,373393,140469,0.895160
349,1784639549068918204,376112,140838,0.894904
350,1784639549069295896,376173,145398,0.891742
351,1784639549069678569,373602,140457,0.895169
352,1784639549070053861,375852,140806,0.894926
353,1784639549070431753,372393,137986,0.896889
354,1784639549070805586,371092,138615,0.896451
355,1784639549071178168,369943,137935,0.896924
356,1784639549071549761,371752,137884,0.896960
357,1784639549071922953,373872,140054,0.895449
358,1784639549072298535,377614,142563,0.893706
359,1784639549072686539,378212,143191,0.893271
360,1784639549073066921,375813,140561,0.895097
361,1784639549073444464,376812,138040,0.896851
