count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,141090,390,141480,0.894729,0
52,137987,380,138367,0.896888,2
57,138774,440,139214,0.896340,5
58,140284,440,140724,0.895289,1
59,141103,440,141543,0.894720,1
61,142422,460,142882,0.893804,2
64,137420,480,137900,0.897283,3
65,137880,430,138310,0.896963,1
69,148657,430,149087,0.889492,4
72,138464,360,138824,0.896556,3
73,137013,360,137373,0.897567,1
74,138192,440,138632,0.896745,1
75,143812,390,144202,0.892840,1
78,137978,420,138398,0.896894,3
79,147198,390,147588,0.890498,1
81,137456,410,137866,0.897258,2
84,144083,420,144503,0.892653,3
86,139092,400,139492,0.896118,2
87,136911,390,137301,0.897638,1
88,143810,470,144280,0.892842,1
89,144210,480,144690,0.892565,1
90,138308,430,138738,0.896664,1
91,140287,470,140757,0.895287,1
92,140116,490,140606,0.895406,1
95,141114,420,141534,0.894712,3
97,140632,420,141052,0.895047,2
98,137512,490,138002,0.897219,1
101,136390,400,136790,0.898002,3
102,144599,450,145049,0.892295,1
104,140166,440,140606,0.895371,2
111,139000,450,139450,0.896182,7
114,139187,430,139617,0.896052,3
115,140317,440,140757,0.895266,1
116,139156,469,139625,0.896074,1
117,139055,410,139465,0.896144,1
118,140314,420,140734,0.895268,1
120,140442,410,140852,0.895179,2
121,140512,480,140992,0.895131,1
125,137057,420,137477,0.897536,4
128,138974,400,139374,0.896201,3
129,138333,410,138743,0.896647,1
131,138481,460,138941,0.896544,2
134,139698,460,140158,0.895697,3
136,138697,400,139097,0.896393,2
137,139246,600,139846,0.896011,1
141,139462,460,139922,0.895861,4
143,139561,410,139971,0.895792,2
146,138728,420,139148,0.896372,3
147,137188,430,137618,0.897445,1
150,138476,390,138866,0.896547,3
154,142942,470,143412,0.893443,4
156,138840,410,139250,0.896294,2
157,142440,640,143080,0.893792,1
159,138199,400,138599,0.896740,2
161,141207,490,141697,0.894648,2
166,133355,400,133755,0.900123,5
170,135921,440,136361,0.898329,4
173,140189,380,140569,0.895355,3
174,145159,470,145629,0.891908,1
176,140288,510,140798,0.895286,2
177,145006,420,145426,0.892014,1
180,137285,390,137675,0.897377,3
181,139435,440,139875,0.895880,1
184,142291,510,142801,0.893895,3
186,139181,440,139621,0.896056,2
194,146216,520,146736,0.891177,8
195,137256,430,137686,0.897398,1
197,139874,490,140364,0.895574,2
201,138061,460,138521,0.896836,4
207,138748,410,139158,0.896358,6
208,140316,510,140826,0.895267,1
209,139406,410,139816,0.895900,1
211,137404,400,137804,0.897294,2
212,138394,390,138784,0.896604,1
215,143471,450,143921,0.893077,3
218,137978,510,138488,0.896894,3
224,136740,440,137180,0.897758,6
