count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
51,169675,540,170215,0.875151,0
56,169623,510,170133,0.875186,5
59,168765,510,169275,0.875766,3
60,168862,480,169342,0.875700,1
61,171130,640,171770,0.874170,1
62,169757,540,170297,0.875096,1
63,170195,540,170735,0.874800,1
64,169333,560,169893,0.875382,1
67,174535,510,175045,0.871878,3
68,176763,530,177293,0.870383,1
69,170870,520,171390,0.874345,1
70,168737,470,169207,0.875785,1
74,170498,540,171038,0.874596,4
78,169147,480,169627,0.875508,4
82,171726,560,172286,0.873768,4
83,169782,560,170342,0.875079,1
88,168469,570,169039,0.875966,5
89,169837,600,170437,0.875042,1
91,168892,500,169392,0.875680,2
92,170460,630,171090,0.874621,1
93,170207,570,170777,0.874792,1
94,180044,540,180584,0.868187,1
96,167719,559,168278,0.876473,2
97,167796,530,168326,0.876421,1
98,169004,510,169514,0.875604,1
100,169369,549,169918,0.875358,2
102,169113,600,169713,0.875531,2
103,171041,540,171581,0.874230,1
105,168945,560,169505,0.875644,2
106,169183,510,169693,0.875483,1
109,168935,500,169435,0.875651,3
113,171046,570,171616,0.874226,4
114,169502,520,170022,0.875268,1
116,166937,560,167497,0.877002,2
119,170941,580,171521,0.874297,3
121,166786,450,167236,0.877105,2
123,168431,500,168931,0.875992,2
127,169493,480,169973,0.875274,4
129,168237,490,168727,0.876123,2
130,167564,480,168044,0.876578,1
133,168098,490,168588,0.876217,3
137,167950,489,168439,0.876317,4
140,167391,570,167961,0.876695,3
141,165689,490,166179,0.877848,1
147,169643,540,170183,0.875173,6
149,176718,550,177268,0.870413,2
150,170016,540,170556,0.874921,1
151,173164,510,173674,0.872800,1
153,168958,510,169468,0.875635,2
157,169557,530,170087,0.875231,4
160,175240,540,175780,0.871404,3
161,166896,490,167386,0.877030,1
164,169259,490,169749,0.875432,3
168,170759,530,171289,0.874420,4
169,168247,560,168807,0.876116,1
172,167739,520,168259,0.876460,3
173,166607,540,167147,0.877226,1
178,173975,730,174705,0.872254,5
182,165866,480,166346,0.877728,4
183,167494,520,168014,0.876625,1
184,168023,620,168643,0.876268,1
186,169448,590,170038,0.875305,2
188,166542,530,167072,0.877270,2
191,168074,450,168524,0.876233,3
192,172231,520,172751,0.873428,1
195,168575,520,169095,0.875894,3
196,176483,500,176983,0.870570,1
198,171137,550,171687,0.874165,2
199,219492,560,220052,0.842341,1
200,198620,530,199150,0.855889,1
201,195046,490,195536,0.858237,1
202,197692,510,198202,0.856498,1
204,194606,510,195116,0.858527,2
205,190473,510,190983,0.861254,1
206,188010,500,188510,0.862885,1
211,169816,470,170286,0.875056,5
212,168753,580,169333,0.875774,1
215,168685,430,169115,0.875820,3
218,170048,490,170538,0.874899,3
219,168815,490,169305,0.875732,1
220,176533,520,177053,0.870537,1
221,169761,530,170291,0.875093,1
222,169558,490,170048,0.875230,1
223,169186,540,169726,0.875481,1
224,168522,500,169022,0.875930,1
225,170660,580,171240,0.874487,1
226,167608,540,168148,0.876548,1
229,170110,510,170620,0.874858,3
231,169475,530,170005,0.875286,2
233,171010,550,171560,0.874251,2
237,169678,500,170178,0.875149,4
240,172250,540,172790,0.873415,3
244,169220,500,169720,0.875459,4
246,170685,560,171245,0.874470,2
250,166905,480,167385,0.877024,4
253,170346,580,170926,0.874698,3
257,170176,500,170676,0.874813,4
259,170271,520,170791,0.874749,2
260,167289,470,167759,0.876764,1
261,171256,550,171806,0.874085,1
265,179996,510,180506,0.868219,4
266,176853,600,177453,0.870322,1
268,170098,470,170568,0.874866,2
269,169274,510,169784,0.875422,1
272,166437,520,166957,0.877341,3
273,179114,530,179644,0.868808,1
274,169372,500,169872,0.875356,1
275,169260,500,169760,0.875431,1
280,168055,520,168575,0.876246,5
281,168854,519,169373,0.875706,1
283,167779,550,168329,0.876433,2
288,168776,540,169316,0.875758,5
290,170181,560,170741,0.874810,2
293,171764,540,172304,0.873742,3
295,169718,520,170238,0.875122,2
296,168927,540,169467,0.875656,1
297,167344,490,167834,0.876727,1
298,175932,550,176482,0.870940,1
299,167979,520,168499,0.876297,1
301,168855,530,169385,0.875705,2
306,170822,540,171362,0.874377,5
308,168388,530,168918,0.876021,2
309,172015,510,172525,0.873573,1
310,167623,530,168153,0.876538,1
312,167858,550,168408,0.876379,2
313,163805,480,164285,0.879126,1
314,165583,480,166063,0.877920,1
317,164345,470,164815,0.878759,3
318,162252,450,162702,0.880182,1
319,163870,550,164420,0.879082,1
320,167059,480,167539,0.876920,1
322,172104,680,172784,0.873513,2
323,170591,570,171161,0.874533,1
324,169019,510,169529,0.875594,1
325,170806,500,171306,0.874388,1
328,169139,490,169629,0.875513,3
330,178914,510,179424,0.868942,2
331,169211,510,169721,0.875465,1
332,168179,540,168719,0.876162,1
338,167176,540,167716,0.876841,6
