count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,143793,480,144273,0.892854,0
52,141971,470,142441,0.894117,2
53,148880,650,149530,0.889338,1
54,144039,510,144549,0.892683,1
55,133508,410,133918,0.900016,1
60,136265,390,136655,0.898089,5
62,136263,460,136723,0.898090,2
63,135873,440,136313,0.898363,1
65,145851,540,146391,0.891429,2
66,143361,430,143791,0.893153,1
68,150969,470,151439,0.887899,2
69,140537,450,140987,0.895113,1
70,139207,450,139657,0.896038,1
79,140110,400,140510,0.895410,9
82,141287,500,141787,0.894592,3
83,139695,420,140115,0.895699,1
84,142045,440,142485,0.894066,1
87,145612,750,146362,0.891594,3
88,140650,490,141140,0.895035,1
89,140130,470,140600,0.895396,1
91,139868,450,140318,0.895578,2
92,140477,430,140907,0.895155,1
93,139417,500,139917,0.895892,1
94,141556,420,141976,0.894405,1
95,142375,540,142915,0.893837,1
96,140255,500,140755,0.895309,1
97,140383,390,140773,0.895220,1
99,137712,510,138222,0.897080,2
100,140700,560,141260,0.895000,1
105,141116,500,141616,0.894711,5
108,139944,620,140564,0.895526,3
109,147693,510,148203,0.890157,1
110,138753,450,139203,0.896354,1
112,141281,470,141751,0.894596,2
113,142061,600,142661,0.894055,1
115,139139,419,139558,0.896086,2
117,141597,450,142047,0.894377,2
119,141526,440,141966,0.894426,2
123,137183,430,137613,0.897449,4
126,140541,390,140931,0.895110,3
128,141789,420,142209,0.894243,2
133,151325,470,151795,0.887655,5
135,138703,430,139133,0.896389,2
136,139702,470,140172,0.895694,1
141,138868,440,139308,0.896274,5
142,141217,560,141777,0.894641,1
145,141305,490,141795,0.894580,3
146,140704,460,141164,0.894997,1
147,142993,490,143483,0.893408,1
148,141943,430,142373,0.894137,1
149,140391,410,140801,0.895215,1
151,138611,470,139081,0.896453,2
152,140990,430,141420,0.894798,1
153,142779,500,143279,0.893557,1
154,143858,450,144308,0.892809,1
155,141987,600,142587,0.894106,1
158,139135,460,139595,0.896088,3
159,139333,470,139803,0.895951,1
161,141952,570,142522,0.894130,2
163,140360,460,140820,0.895236,2
166,151008,510,151518,0.887873,3
168,142255,570,142825,0.893920,2
169,140175,510,140685,0.895365,1
173,149391,510,149901,0.888986,4
175,140329,490,140819,0.895258,2
177,140547,460,141007,0.895106,2
178,139947,490,140437,0.895523,1
179,141866,640,142506,0.894190,1
181,144754,540,145294,0.892188,2
183,138682,380,139062,0.896404,2
184,141139,550,141689,0.894695,1
187,139027,500,139527,0.896164,3
188,139977,440,140417,0.895503,1
190,140825,480,141305,0.894913,2
192,142333,620,142953,0.893866,2
193,142463,510,142973,0.893776,1
194,138382,530,138912,0.896613,1
196,141550,520,142070,0.894409,2
197,140700,450,141150,0.895000,1
198,140520,520,141040,0.895125,1
200,151346,700,152046,0.887640,2
201,142185,480,142665,0.893969,1
205,140903,530,141433,0.894859,4
207,143661,510,144171,0.892945,2
208,140709,460,141169,0.894994,1
209,138689,490,139179,0.896399,1
210,140147,470,140617,0.895384,1
211,138427,480,138907,0.896581,1
212,139887,430,140317,0.895565,1
213,141805,500,142305,0.894232,1
215,141654,480,142134,0.894337,2
216,141603,470,142073,0.894373,1
218,142092,480,142572,0.894033,2
219,138582,580,139162,0.896473,1
220,139509,510,140019,0.895828,1
221,140179,580,140759,0.895362,1
229,143023,530,143553,0.893387,8
230,141363,500,141863,0.894539,1
232,150851,520,151371,0.887981,2
233,147749,460,148209,0.890118,1
235,142617,490,143107,0.893669,2
237,152175,480,152655,0.887070,2
239,141233,580,141813,0.894630,2
241,139862,450,140312,0.895583,2
243,141061,410,141471,0.894749,2
244,141390,470,141860,0.894521,1
246,140048,450,140498,0.895453,2
249,140875,460,141335,0.894878,3
251,141613,520,142133,0.894366,2
253,140540,550,141090,0.895111,2
260,139795,540,140335,0.895629,7
261,140275,450,140725,0.895295,1
262,144754,480,145234,0.892188,1
264,138992,490,139482,0.896188,2
268,141109,570,141679,0.894716,4
269,141317,500,141817,0.894571,1
270,142377,500,142877,0.893835,1
273,141565,560,142125,0.894399,3
277,139940,390,140330,0.895528,4
278,140249,500,140749,0.895313,1
280,138878,440,139318,0.896267,2
281,139697,510,140207,0.895697,1
282,143716,460,144176,0.892907,1
283,141235,520,141755,0.894628,1
285,139344,370,139714,0.895943,2
289,141720,510,142230,0.894291,4
290,141088,540,141628,0.894730,1
291,140368,410,140778,0.895231,1
293,140316,520,140836,0.895267,2
295,142155,440,142595,0.893989,2
298,152340,460,152800,0.886957,3
299,143269,520,143789,0.893217,1
300,141808,410,142218,0.894230,1
303,141246,440,141686,0.894621,3
306,139842,410,140252,0.895596,3
308,140791,410,141201,0.894937,2
311,139218,500,139718,0.896031,3
312,140418,590,141008,0.895196,1
315,141104,450,141554,0.894719,3
316,138793,420,139213,0.896327,1
317,139743,490,140233,0.895665,1
320,142041,480,142521,0.894069,3
321,140689,360,141049,0.895008,1
322,140949,470,141419,0.894827,1
324,138667,390,139057,0.896414,2
325,139936,490,140426,0.895531,1
326,139486,420,139906,0.895844,1
327,142815,420,143235,0.893532,1
330,142261,470,142731,0.893916,3
332,140429,440,140869,0.895188,2
338,138766,520,139286,0.896345,6
340,135285,430,135715,0.898774,2
343,138422,490,138912,0.896585,3
349,140838,550,141388,0.894904,6
353,137986,390,138376,0.896889,4
356,137884,450,138334,0.896960,3
357,140054,550,140604,0.895449,1
358,142563,570,143133,0.893706,1
360,140561,460,141021,0.895097,2
361,138040,540,138580,0.896851,1
362,140019,490,140509,0.895473,1
363,147298,480,147778,0.890429,1
367,140876,510,141386,0.894878,4
369,139084,460,139544,0.896124,2
371,138553,430,138983,0.896494,2
372,141851,540,142391,0.894200,1
374,140670,510,141180,0.895021,2
379,140987,440,141427,0.894800,5
380,140695,530,141225,0.895003,1
383,141494,510,142004,0.894448,3
385,140182,480,140662,0.895360,2
387,139890,470,140360,0.895563,2
392,139776,550,140326,0.895642,5
