count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
51,159687,520,160207,0.881928,0
52,161815,520,162335,0.880479,1
57,159115,470,159585,0.882319,5
60,161999,500,162499,0.880354,3
62,158954,440,159394,0.882428,2
64,160140,630,160770,0.881620,2
66,161817,460,162277,0.880477,2
67,160874,530,161404,0.881119,1
69,162120,490,162610,0.880271,2
70,159839,530,160369,0.881825,1
71,159917,480,160397,0.881772,1
72,160255,560,160815,0.881541,1
73,158263,430,158693,0.882900,1
74,160881,480,161361,0.881115,1
76,166127,429,166556,0.877551,2
77,159635,470,160105,0.881964,1
78,169393,450,169843,0.875342,1
80,160408,480,160888,0.881437,2
81,157126,460,157586,0.883677,1
85,157288,460,157748,0.883566,4
87,155955,390,156345,0.884478,2
89,157071,400,157471,0.883715,2
92,155086,450,155536,0.885073,3
96,161986,520,162506,0.880362,4
97,164385,430,164815,0.878732,1
98,162602,490,163092,0.879944,1
100,158618,530,159148,0.882658,2
103,159112,460,159572,0.882321,3
104,160359,460,160819,0.881470,1
108,159340,460,159800,0.882165,4
109,159008,440,159448,0.882392,1
114,160508,450,160958,0.881369,5
116,161185,480,161665,0.880908,2
117,161722,470,162192,0.880542,1
119,159708,460,160168,0.881914,2
121,160043,410,160453,0.881686,2
125,159726,540,160266,0.881902,4
126,160424,450,160874,0.881426,1
130,162186,450,162636,0.880226,4
131,158364,450,158814,0.882831,1
133,160379,460,160839,0.881457,2
134,159667,490,160157,0.881942,1
138,158510,490,159000,0.882732,4
140,158926,440,159366,0.882448,2
141,161084,540,161624,0.880976,1
142,159242,450,159692,0.882232,1
144,169428,410,169838,0.875318,2
147,171060,480,171540,0.874217,3
148,161098,460,161558,0.880967,1
149,160727,460,161187,0.881220,1
150,161114,460,161574,0.880956,1
151,161143,470,161613,0.880936,1
152,162130,440,162570,0.880265,1
154,161376,480,161856,0.880778,2
155,158945,530,159475,0.882435,1
156,160793,420,161213,0.881175,1
158,157938,440,158378,0.883122,2
159,160825,460,161285,0.881153,1
160,159904,470,160374,0.881780,1
161,163582,440,164022,0.879277,1
162,160559,480,161039,0.881334,1
163,159758,470,160228,0.881880,1
167,159090,460,159550,0.882336,4
168,159448,440,159888,0.882091,1
169,160046,500,160546,0.881684,1
173,160298,450,160748,0.881512,4
176,160342,480,160822,0.881482,3
178,159937,490,160427,0.881758,2
179,161895,440,162335,0.880424,1
180,158924,510,159434,0.882449,1
181,159111,480,159591,0.882321,1
182,159540,450,159990,0.882029,1
183,160267,510,160777,0.881533,1
184,160336,430,160766,0.881486,1
186,158672,450,159122,0.882621,2
188,161648,510,162158,0.880592,2
189,159146,480,159626,0.882297,1
193,160487,440,160927,0.881383,4
196,158301,499,158800,0.882874,3
199,160632,440,161072,0.881284,3
200,159470,410,159880,0.882076,1
201,161359,430,161789,0.880789,1
204,160422,510,160932,0.881427,3
205,159581,470,160051,0.882001,1
206,160309,470,160779,0.881504,1
207,160057,410,160467,0.881676,1
208,159405,440,159845,0.882121,1
210,170471,450,170921,0.874614,2
217,159216,460,159676,0.882250,7
219,159262,550,159812,0.882218,2
223,158114,490,158604,0.883002,4
225,159061,500,159561,0.882355,2
226,160438,480,160918,0.881417,1
227,163417,550,163967,0.879390,1
228,159864,490,160354,0.881808,1
233,160754,420,161174,0.881201,5
234,160372,450,160822,0.881461,1
235,159830,480,160310,0.881831,1
237,160117,489,160606,0.881635,2
239,158293,490,158783,0.882880,2
240,158220,480,158700,0.882930,1
241,159709,450,160159,0.881913,1
245,159370,510,159880,0.882145,4
246,159378,520,159898,0.882139,1
247,157536,440,157976,0.883397,1
248,159934,450,160384,0.881760,1
249,159793,550,160343,0.881856,1
251,160599,529,161128,0.881307,2
255,156871,460,157331,0.883851,4
257,160606,450,161056,0.881302,2
259,161381,460,161841,0.880774,2
264,160109,470,160579,0.881641,5
267,160673,460,161133,0.881256,3
268,159141,470,159611,0.882301,1
269,163989,440,164429,0.879001,1
270,160298,430,160728,0.881512,1
271,162605,450,163055,0.879941,1
273,158010,460,158470,0.883073,2
277,159023,450,159473,0.882381,4
278,159850,410,160260,0.881817,1
279,158999,520,159519,0.882398,1
280,158986,450,159436,0.882407,1
283,159751,470,160221,0.881885,3
284,159129,460,159589,0.882309,1
285,162287,490,162777,0.880158,1
288,158630,440,159070,0.882650,3
289,158299,440,158739,0.882876,1
290,161656,460,162116,0.880587,1
292,160982,460,161442,0.881046,2
293,160650,440,161090,0.881272,1
295,159126,490,159616,0.882311,2
300,157555,470,158025,0.883384,5
302,158252,460,158712,0.882908,2
304,158528,460,158988,0.882719,2
308,158539,480,159019,0.882712,4
309,170526,430,170956,0.874577,1
312,157840,450,158290,0.883189,3
316,158871,410,159281,0.882485,4
319,165855,450,166305,0.877735,3
321,159621,440,160061,0.881973,2
322,161320,440,161760,0.880816,1
323,159407,460,159867,0.882119,1
325,160243,490,160733,0.881549,2
326,160391,420,160811,0.881449,1
327,159999,410,160409,0.881716,1
329,159125,490,159615,0.882312,2
330,160463,449,160912,0.881399,1
331,159581,420,160001,0.882001,1
333,160067,439,160506,0.881669,2
334,158865,440,159305,0.882489,1
335,158462,440,158902,0.882764,1
340,159452,380,159832,0.882089,5
342,167337,450,167787,0.876732,2
344,159163,490,159653,0.882286,2
346,159339,450,159789,0.882166,2
347,162468,490,162958,0.880035,1
348,163326,430,163756,0.879451,1
350,159452,480,159932,0.882089,2
351,158549,430,158979,0.882705,1
352,157838,450,158288,0.883190,1
355,160322,410,160732,0.881496,3
356,161010,400,161410,0.881027,1
359,160032,430,160462,0.881693,3
360,156901,440,157341,0.883831,1
361,164507,460,164967,0.878649,1
363,158292,440,158732,0.882880,2
364,159270,470,159740,0.882213,1
365,158357,460,158817,0.882836,1
366,158986,440,159426,0.882407,1
369,158400,450,158850,0.882807,3
371,160206,450,160656,0.881575,2
