count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639527931456422,377122,160548,0.881342
51,1784639527931835694,375572,159687,0.881928
52,1784639527932213086,377343,161815,0.880479
53,1784639527932591979,380832,158933,0.882443
54,1784639527932974981,381443,163751,0.879163
55,1784639527933358744,376292,160919,0.881089
56,1784639527933737036,373813,159607,0.881983
57,1784639527934112369,375832,159115,0.882319
58,1784639527934490131,375132,160433,0.881420
59,1784639527934866973,388473,169261,0.875431
60,1784639527935256926,382263,161999,0.880354
61,1784639527935640969,373963,160126,0.881629
62,1784639527936016552,374912,158954,0.882428
63,1784639527936393164,374753,160302,0.881509
64,1784639527936769577,374162,160140,0.881620
65,1784639527937145529,374932,158588,0.882678
66,1784639527937521871,378873,161817,0.880477
67,1784639527937903234,377012,160874,0.881119
68,1784639527938282096,374853,160623,0.881290
69,1784639527938658239,377622,162120,0.880271
70,1784639527939037211,376752,159839,0.881825
71,1784639527939415733,374743,159917,0.881772
72,1784639527939792006,375132,160255,0.881541
73,1784639527940168508,378943,158263,0.882900
74,1784639527940549181,375892,160881,0.881115
75,1784639527940927303,379363,160879,0.881116
76,1784639527941308146,383542,166127,0.877551
77,1784639527941693088,376572,159635,0.881964
78,1784639527942071000,385273,169393,0.875342
79,1784639527942457673,375643,160121,0.881633
80,1784639527942834956,375933,160408,0.881437
81,1784639527943212479,372382,157126,0.883677
82,1784639527943586451,375053,160074,0.881665
83,1784639527943972764,391122,172041,0.873556
84,1784639527944366366,371642,155450,0.884824
85,1784639527944739708,372503,157288,0.883566
86,1784639527945114321,375492,155016,0.885121
87,1784639527945491603,372273,155955,0.884478
88,1784639527945865276,370882,156112,0.884371
89,1784639527946237998,372822,157071,0.883715
90,1784639527946612520,375613,160459,0.881402
91,1784639527946990003,369812,154817,0.885258
92,1784639527947361325,369883,155086,0.885073
93,1784639527947732728,376322,156323,0.884226
94,1784639527948110650,378704,161242,0.880869
95,1784639527948490954,374852,159698,0.881921
96,1784639527948867636,378402,161986,0.880362
97,1784639527949247448,382783,164385,0.878732
98,1784639527949632271,378422,162602,0.879944
99,1784639527950012243,383443,159691,0.881926
100,1784639527950397066,381642,158618,0.882658
101,1784639527950780218,384803,159916,0.881772
102,1784639527951166921,388112,159674,0.881937
103,1784639527951561493,391463,159112,0.882321
104,1784639527951954636,394313,160359,0.881470
105,1784639527952350339,376402,159406,0.882120
106,1784639527952728271,377873,160384,0.881453
107,1784639527953107654,376782,159712,0.881911
108,1784639527953486016,373673,159340,0.882165
109,1784639527953861109,374332,159008,0.882392
110,1784639527954237231,375152,161036,0.881009
111,1784639527954613863,390423,175815,0.871019
112,1784639527955006046,388322,171682,0.873798
113,1784639527955395968,378363,159350,0.882158
114,1784639527955775911,376762,160508,0.881369
115,1784639527956156313,377552,161016,0.881023
116,1784639527956535235,376413,161185,0.880908
117,1784639527956913088,379082,161722,0.880542
118,1784639527957293660,375223,161201,0.880897
119,1784639527957670263,372852,159708,0.881914
120,1784639527958044485,373623,158087,0.883020
121,1784639527958419469,376122,160043,0.881686
122,1784639527958797411,379722,161072,0.880985
123,1784639527959178603,374023,158740,0.882575
124,1784639527959554126,373722,158378,0.882822
125,1784639527959929668,377213,159726,0.881902
126,1784639527960308481,378592,160424,0.881426
127,1784639527960689903,381403,165482,0.877988
128,1784639527961073296,377532,161609,0.880619
129,1784639527961452518,375552,159938,0.881757
130,1784639527961829890,378513,162186,0.880226
131,1784639527962209903,375852,158364,0.882831
132,1784639527962587215,379773,161512,0.880685
133,1784639527962968399,377072,160379,0.881457
134,1784639527963346831,374832,159667,0.881942
135,1784639527963723183,374843,161256,0.880859
136,1784639527964099306,371262,156963,0.883789
137,1784639527964472088,376553,159932,0.881761
138,1784639527964850341,374882,158510,0.882732
139,1784639527965226633,375493,157748,0.883252
140,1784639527965603506,391442,158926,0.882448
141,1784639527965997148,376862,161084,0.880976
142,1784639527966375570,375333,159242,0.882232
143,1784639527966753833,377982,162220,0.880203
144,1784639527967133185,384763,169428,0.875318
145,1784639527967519488,377323,160705,0.881235
146,1784639527967898201,377303,160773,0.881188
147,1784639527968277274,389562,171060,0.874217
148,1784639527968668246,378602,161098,0.880967
149,1784639527969048388,378483,160727,0.881220
150,1784639527969428331,380892,161114,0.880956
151,1784639527969810703,376723,161143,0.880936
152,1784639527970188786,379452,162130,0.880265
153,1784639527970569518,376313,160049,0.881682
154,1784639527970947201,378632,161376,0.880778
155,1784639527971327223,374122,158945,0.882435
156,1784639527971702875,377093,160793,0.881175
157,1784639527972081428,375263,160101,0.881646
158,1784639527972458201,372973,157938,0.883122
159,1784639527972839664,386682,160825,0.881153
160,1784639527973228096,379632,159904,0.881780
161,1784639527973609558,381723,163582,0.879277
162,1784639527973992841,378342,160559,0.881334
163,1784639527974372643,374863,159758,0.881880
164,1784639527974748936,375792,159455,0.882087
165,1784639527975126088,375893,159904,0.881780
166,1784639527975503471,371172,158751,0.882567
167,1784639527975876403,377982,159090,0.882336
168,1784639527976255865,375583,159448,0.882091
169,1784639527976632798,377532,160046,0.881684
170,1784639527977011640,378373,160914,0.881092
171,1784639527977391423,377042,159992,0.881720
172,1784639527977770045,375172,159590,0.881995
173,1784639527978146708,377242,160298,0.881512
174,1784639527978525470,375622,159906,0.881779
175,1784639527978902482,376373,160365,0.881466
176,1784639527979280555,375043,160342,0.881482
177,1784639527979656978,385083,169779,0.875081
178,1784639527980043401,377882,159937,0.881758
179,1784639527980423983,377822,161895,0.880424
180,1784639527980803915,375063,158924,0.882449
181,1784639527981180478,375782,159111,0.882321
182,1784639527981557730,375363,159540,0.882029
183,1784639527981934503,375632,160267,0.881533
184,1784639527982311835,375173,160336,0.881486
185,1784639527982688448,375342,159833,0.881829
186,1784639527983065390,373252,158672,0.882621
187,1784639527983440112,382593,165220,0.878166
188,1784639527983824255,379612,161648,0.880592
189,1784639527984205257,376984,159146,0.882297
190,1784639527984583551,376172,160333,0.881488
