count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
51,146446,500,146946,0.891018,0
53,148093,500,148593,0.889881,2
57,150727,450,151177,0.888066,4
58,147760,430,148190,0.890110,1
60,147479,510,147989,0.890304,2
61,158352,460,158812,0.882839,1
62,146736,490,147226,0.890818,1
64,147454,390,147844,0.890322,2
65,153288,440,153728,0.886306,1
66,146542,390,146932,0.890952,1
69,148502,460,148962,0.889599,3
70,149546,470,150016,0.888879,1
72,147214,440,147654,0.890487,2
73,150598,470,151068,0.888155,1
74,146832,450,147282,0.890751,1
75,145775,460,146235,0.891482,1
77,145373,510,145883,0.891760,2
79,147852,480,148332,0.890047,2
80,146805,380,147185,0.890770,1
83,165316,490,165806,0.878101,3
84,148889,380,149269,0.889332,1
86,149908,420,150328,0.888630,2
87,148711,420,149131,0.889455,1
89,151458,540,151998,0.887563,2
90,149502,450,149952,0.888909,1
91,147765,380,148145,0.890107,1
92,147479,440,147919,0.890304,1
94,148197,450,148647,0.889809,2
95,147641,500,148141,0.890193,1
96,145885,430,146315,0.891406,1
98,148732,350,149082,0.889440,2
99,147805,450,148255,0.890079,1
100,147110,430,147540,0.890559,1
102,147957,440,148397,0.889975,2
104,146824,460,147284,0.890757,2
105,151258,390,151648,0.887701,1
109,148083,520,148603,0.889888,4
112,148534,460,148994,0.889577,3
113,145458,400,145858,0.891701,1
114,148052,450,148502,0.889909,1
116,155230,430,155660,0.884975,2
117,147393,510,147903,0.890364,1
118,147388,430,147818,0.890367,1
119,147081,420,147501,0.890579,1
123,158996,380,159376,0.882400,4
125,148384,460,148844,0.889680,2
126,146307,410,146717,0.891114,1
127,147211,400,147611,0.890489,1
129,147349,410,147759,0.890394,2
130,158293,480,158773,0.882880,1
131,146425,440,146865,0.891032,1
134,146457,410,146867,0.891010,3
135,150872,430,151302,0.887966,1
136,147835,410,148245,0.890059,1
138,150563,500,151063,0.888179,2
139,147467,400,147867,0.890313,1
141,148044,470,148514,0.889915,2
143,147651,430,148081,0.890186,2
148,146331,380,146711,0.891097,5
149,148135,460,148595,0.889852,1
151,148873,430,149303,0.889343,2
152,147525,410,147935,0.890273,1
153,147059,400,147459,0.890594,1
154,150173,430,150603,0.888447,1
155,146456,420,146876,0.891011,1
156,147391,460,147851,0.890365,1
157,148024,430,148454,0.889928,1
159,147482,460,147942,0.890302,2
162,146924,480,147404,0.890688,3
164,147400,410,147810,0.890359,2
166,144638,390,145028,0.892268,2
168,149476,440,149916,0.888927,2
169,150280,520,150800,0.888374,1
170,147224,410,147634,0.890480,1
172,146462,420,146882,0.891007,2
175,148854,450,149304,0.889356,3
176,148176,460,148636,0.889823,1
177,148060,430,148490,0.889903,1
179,147288,400,147688,0.890436,2
181,147246,450,147696,0.890465,2
184,146338,450,146788,0.891093,3
187,155360,390,155750,0.884886,3
189,148186,430,148616,0.889817,2
190,146430,390,146820,0.891029,1
192,146567,380,146947,0.890934,2
194,146526,390,146916,0.890963,2
195,147029,380,147409,0.890615,1
198,147740,410,148150,0.890124,3
200,145098,410,145508,0.891950,2
201,151532,470,152002,0.887512,1
202,144785,470,145255,0.892167,1
204,149053,520,149573,0.889219,2
206,148851,520,149371,0.889358,2
207,148635,440,149075,0.889507,1
208,145839,380,146219,0.891437,1
213,146139,390,146529,0.891230,5
215,146206,420,146626,0.891184,2
217,153043,650,153693,0.886474,2
218,147807,530,148337,0.890078,1
219,148301,400,148701,0.889737,1
224,146291,450,146741,0.891125,5
227,148451,510,148961,0.889634,3
