count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639533321778099,379452,141090,0.894729
51,1784639533322160332,374663,138608,0.896455
52,1784639533322536925,373682,137987,0.896888
53,1784639533322912107,378183,141197,0.894655
54,1784639533323291860,375592,139396,0.895907
55,1784639533323669912,374552,140596,0.895072
56,1784639533324046094,382653,143485,0.893067
57,1784639533324430107,373382,138774,0.896340
58,1784639533324804939,376093,140284,0.895289
59,1784639533325182572,378532,141103,0.894720
60,1784639533325562564,374982,138673,0.896410
61,1784639533325939026,378413,142422,0.893804
62,1784639533326319049,373072,138271,0.896690
63,1784639533326693501,374123,140211,0.895340
64,1784639533327068964,373382,137420,0.897283
65,1784639533327443826,372123,137880,0.896963
66,1784639533327817369,377122,140589,0.895077
67,1784639533328196521,374742,139258,0.896003
68,1784639533328573123,371453,137298,0.897368
69,1784639533328945996,384472,148657,0.889492
70,1784639533329331858,373864,137897,0.896951
71,1784639533329707432,373712,139374,0.895922
72,1784639533330083284,385453,138464,0.896556
73,1784639533330470397,385602,137013,0.897567
74,1784639533330857419,386992,138192,0.896745
75,1784639533331246171,397143,143812,0.892840
76,1784639533331644974,391232,138310,0.896663
77,1784639533332037856,382983,140570,0.895090
78,1784639533332422379,371812,137978,0.896894
79,1784639533332795821,380724,147198,0.890498
80,1784639533333177955,373692,138216,0.896728
81,1784639533333552987,379582,137456,0.897258
82,1784639533333934619,387123,141205,0.894649
83,1784639533334333372,382272,140254,0.895310
84,1784639533334717744,383993,144083,0.892653
85,1784639533335103577,380282,139342,0.895944
86,1784639533335485579,378473,139092,0.896118
87,1784639533335865602,375412,136911,0.897638
88,1784639533336242414,383942,143810,0.892842
89,1784639533336627796,383804,144210,0.892565
90,1784639533337013220,381822,138308,0.896664
91,1784639533337397332,382893,140287,0.895287
92,1784639533337781965,382992,140116,0.895406
93,1784639533338166427,383122,141856,0.894197
94,1784639533338551409,381593,139425,0.895887
95,1784639533338934472,382892,141114,0.894712
96,1784639533339318944,379353,138384,0.896611
97,1784639533339699817,381532,140632,0.895047
98,1784639533340083059,377493,137512,0.897219
99,1784639533340462202,376512,138091,0.896816
100,1784639533340840174,378882,138741,0.896363
101,1784639533341220676,380603,136390,0.898002
102,1784639533341602989,388442,144599,0.892295
103,1784639533342000211,379904,138818,0.896309
104,1784639533342381825,383602,140166,0.895371
105,1784639533342767057,385143,140425,0.895191
106,1784639533343153760,384832,137704,0.897085
107,1784639533343540122,378412,138194,0.896744
108,1784639533343920054,380653,139143,0.896083
109,1784639533344302517,380522,139602,0.895763
110,1784639533344685029,387073,141992,0.894103
111,1784639533345073572,383382,139000,0.896182
112,1784639533345458454,389134,146750,0.890808
113,1784639533345849038,384542,140797,0.894933
114,1784639533346235340,381692,139187,0.896052
115,1784639533346620422,379293,140317,0.895266
116,1784639533347001165,380302,139156,0.896074
117,1784639533347383097,379243,139055,0.896144
118,1784639533347763980,381502,140314,0.895268
119,1784639533348147162,379763,138634,0.896437
120,1784639533348528475,380872,140442,0.895179
121,1784639533348910837,382732,140512,0.895131
122,1784639533349295429,383684,139482,0.895847
123,1784639533349680643,394902,139129,0.896093
124,1784639533350077065,395433,139959,0.895515
125,1784639533350473958,383402,137057,0.897536
126,1784639533350859110,398743,139977,0.895503
127,1784639533351260943,397092,139565,0.895789
128,1784639533351659865,379443,138974,0.896201
129,1784639533352040998,380213,138333,0.896647
130,1784639533352422771,393802,149472,0.888930
131,1784639533352818113,380763,138481,0.896544
132,1784639533353200346,377602,136630,0.897834
133,1784639533353579318,379833,137220,0.897423
134,1784639533353961071,383202,139698,0.895697
135,1784639533354346673,383622,142598,0.893682
136,1784639533354731645,378343,138697,0.896393
137,1784639533355111448,379962,139246,0.896011
138,1784639533355493090,380814,136726,0.897767
139,1784639533355875514,391932,140163,0.895373
140,1784639533356268986,382023,140843,0.894901
141,1784639533356652719,379372,139462,0.895861
142,1784639533357033641,379222,138311,0.896662
143,1784639533357415423,379603,139561,0.895792
144,1784639533357796606,377022,138870,0.896273
145,1784639533358175458,389743,148549,0.889566
146,1784639533358566911,379242,138728,0.896372
147,1784639533358948033,378693,137188,0.897445
148,1784639533359328226,377922,138387,0.896609
149,1784639533359707518,379092,139266,0.895997
150,1784639533360088360,378533,138476,0.896547
151,1784639533360468573,374692,138045,0.896848
152,1784639533360844765,380043,139135,0.896088
153,1784639533361226318,380693,138253,0.896703
154,1784639533361608561,383193,142942,0.893443
155,1784639533361993174,379492,136621,0.897841
156,1784639533362374116,376052,138840,0.896294
157,1784639533362752048,380863,142440,0.893792
158,1784639533363134711,375512,139369,0.895926
159,1784639533363520793,372883,138199,0.896740
160,1784639533363895166,377492,138737,0.896366
161,1784639533364274318,376332,141207,0.894648
162,1784639533364652700,376443,141427,0.894495
163,1784639533365030823,367942,132366,0.900816
164,1784639533365400415,369233,133076,0.900319
165,1784639533365771238,370992,136205,0.898131
166,1784639533366143900,367573,133355,0.900123
167,1784639533366512843,367562,134123,0.899586
168,1784639533366882245,381653,136573,0.897874
169,1784639533367265278,370073,134572,0.899272
170,1784639533367636811,371382,135921,0.898329
171,1784639533368009573,381983,139091,0.896119
172,1784639533368393206,373992,138829,0.896301
173,1784639533368768588,375162,140189,0.895355
174,1784639533369145300,380033,145159,0.891908
175,1784639533369526643,372602,136898,0.897647
176,1784639533369900915,376323,140288,0.895286
177,1784639533370278878,380252,145006,0.892014
178,1784639533370660530,376093,139226,0.896025
179,1784639533371039493,372942,137615,0.897147
180,1784639533371413965,370692,137285,0.897377
181,1784639533371785967,374823,139435,0.895880
182,1784639533372162330,375442,140374,0.895227
183,1784639533372539142,370393,137853,0.896981
184,1784639533372911006,379862,142291,0.893895
185,1784639533373292538,372352,137551,0.897192
186,1784639533373666650,375973,139181,0.896056
187,1784639533374044083,373022,137550,0.897193
188,1784639533374418515,370663,135700,0.898484
189,1784639533374790698,371212,136889,0.897654
190,1784639533375163380,372013,137879,0.896963
191,1784639533375536933,369132,136417,0.897983
192,1784639533375907645,373572,138097,0.896811
193,1784639533376282607,373113,138587,0.896470
194,1784639533376657070,381712,146216,0.891177
195,1784639533377040192,370343,137256,0.897398
196,1784639533377412145,373312,137185,0.897447
197,1784639533377787287,376142,139874,0.895574
198,1784639533378165199,374403,138614,0.896451
199,1784639533378546962,373722,138503,0.896529
200,1784639533378922194,377103,140843,0.894901
201,1784639533379300997,372212,138061,0.896836
202,1784639533379674589,373623,138431,0.896579
203,1784639533380049502,376282,139430,0.895883
204,1784639533380427084,380652,139840,0.895598
205,1784639533380809286,375203,140069,0.895439
206,1784639533381185849,373322,138178,0.896755
207,1784639533381560761,378604,138748,0.896358
208,1784639533381941885,381142,140316,0.895267
209,1784639533382324947,378393,139406,0.895900
210,1784639533382705160,389322,148924,0.889308
211,1784639533383096092,379082,137404,0.897294
212,1784639533383476814,378913,138394,0.896604
213,1784639533383857857,381562,138942,0.896223
214,1784639533384240849,383333,139642,0.895736
215,1784639533384625782,384572,143471,0.893077
216,1784639533385012004,379183,138160,0.896767
217,1784639533385392787,388893,137759,0.897047
218,1784639533385783310,392142,137978,0.896894
219,1784639533386177392,393633,137607,0.897153
220,1784639533386572935,393882,137585,0.897168
221,1784639533386968427,394783,138795,0.896325
222,1784639533387364930,393752,137293,0.897372
223,1784639533387761932,381454,140293,0.895283
224,1784639533388145096,377452,136740,0.897758
225,1784639533388524068,375152,137170,0.897458
226,1784639533388900790,383583,139410,0.895897
227,1784639533389286013,378852,137338,0.897340
228,1784639533389666765,378903,138958,0.896212
229,1784639533390047208,379792,138707,0.896386
230,1784639533390428640,377653,137747,0.897055
231,1784639533390808433,380422,139935,0.895532
232,1784639533391190625,383122,140535,0.895115
233,1784639533391575307,380453,138365,0.896625
234,1784639533391957680,380392,139753,0.895658
235,1784639533392339502,378893,138333,0.896647
236,1784639533392719945,382732,138882,0.896265
237,1784639533393104787,382913,137491,0.897234
238,1784639533393489470,378842,137120,0.897492
239,1784639533393869982,385653,140080,0.895431
240,1784639533394257485,378673,138228,0.896720
241,1784639533394638128,380242,138107,0.896804
242,1784639533395020020,379653,137697,0.897090
243,1784639533395401063,384262,145535,0.891648
244,1784639533395787085,378032,137525,0.897210
245,1784639533396166587,378943,138155,0.896771
246,1784639533396547230,377192,136904,0.897643
247,1784639533396926882,379643,138833,0.896299
248,1784639533397308455,385612,140192,0.895353
249,1784639533397696147,379734,139112,0.896104
250,1784639533398077811,379692,138549,0.896496
251,1784639533398466253,377372,136849,0.897682
252,1784639533398845455,378983,138299,0.896671
253,1784639533399225988,377802,136998,0.897578
254,1784639533399605600,394693,151667,0.887419
255,1784639533400001783,383392,141296,0.894586
256,1784639533400386875,381203,140035,0.895462
257,1784639533400769688,379662,139514,0.895825
