count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639530885692578,381843,143382,0.893138
51,1784639530886076971,380752,143050,0.893369
52,1784639530886459513,389953,142339,0.893862
53,1784639530886851066,395742,145557,0.891632
54,1784639530887248338,400283,148656,0.889492
55,1784639530887650761,376052,143224,0.893248
56,1784639530888028483,377183,143733,0.892895
57,1784639530888407246,372372,138611,0.896453
58,1784639530888781138,373722,140560,0.895097
59,1784639530889157200,381954,148289,0.889746
60,1784639530889540854,376602,141857,0.894196
61,1784639530889919096,376883,140576,0.895086
62,1784639530890297469,375292,140204,0.895345
63,1784639530890674191,378333,142063,0.894053
64,1784639530891054354,376582,140791,0.894937
65,1784639530891432806,377642,139511,0.895827
66,1784639530891812198,375113,139280,0.895988
67,1784639530892189451,387982,147538,0.890264
68,1784639530892579333,381733,145697,0.891536
69,1784639530892962696,380202,144725,0.892208
70,1784639530893344608,378832,143164,0.893290
71,1784639530893724970,379314,144203,0.892570
72,1784639530894105844,379532,143090,0.893341
73,1784639530894487136,378833,144130,0.892620
74,1784639530894868179,379932,143488,0.893065
75,1784639530895253911,381733,146137,0.891231
76,1784639530895637074,380002,144435,0.892409
77,1784639530896018646,388532,153424,0.886213
78,1784639530896408868,376753,142753,0.893575
79,1784639530896787091,381672,142331,0.893867
80,1784639530897170743,378163,141330,0.894562
81,1784639530897550366,378913,143658,0.892947
82,1784639530897931119,381623,145816,0.891453
83,1784639530898324292,382532,145524,0.891655
84,1784639530898708854,381702,147143,0.890536
85,1784639530899091966,380133,144423,0.892417
86,1784639530899473799,378122,142901,0.893472
87,1784639530899853521,376703,143570,0.893008
88,1784639530900231964,379442,141988,0.894105
89,1784639530900613026,383803,147457,0.890320
90,1784639530900998859,379902,145025,0.892001
91,1784639530901380621,382523,146604,0.890909
92,1784639530901765314,390243,153692,0.886029
93,1784639530902157567,379172,143910,0.892773
94,1784639530902538319,375853,141669,0.894327
95,1784639530902915802,385032,144688,0.892234
96,1784639530903302364,378053,143407,0.893121
97,1784639530903681937,381982,146065,0.891281
98,1784639530904065639,381972,144374,0.892451
99,1784639530904449121,378563,143003,0.893401
100,1784639530904829134,379882,145941,0.891367
101,1784639530905210556,399704,142930,0.893452
102,1784639530905612070,385392,147737,0.890126
103,1784639530906005152,381713,145406,0.891737
104,1784639530906388445,379042,143184,0.893276
105,1784639530906769057,381752,145713,0.891525
106,1784639530907152449,380543,144632,0.892273
107,1784639530907534492,376182,143980,0.892724
108,1784639530907912084,381513,144809,0.892150
109,1784639530908295117,379702,143198,0.893266
110,1784639530908676469,386754,147007,0.890630
111,1784639530909064993,384002,146464,0.891005
112,1784639530909450725,386032,145233,0.891857
113,1784639530909838227,383053,144732,0.892203
114,1784639530910222820,394252,144790,0.892163
115,1784639530910620582,390703,148748,0.889429
116,1784639530911012805,396052,144816,0.892145
117,1784639530911410497,394234,143595,0.892991
118,1784639530911806731,395932,144492,0.892369
119,1784639530912204503,391672,145551,0.891637
120,1784639530912597725,381453,142620,0.893667
121,1784639530912980618,381732,143548,0.893023
122,1784639530913364080,381503,144177,0.892588
123,1784639530913747173,381122,146225,0.891171
124,1784639530914129935,379943,143994,0.892714
125,1784639530914511378,387623,153272,0.886317
126,1784639530914900741,385532,150190,0.888436
127,1784639530915289783,376773,144249,0.892538
128,1784639530915668066,375562,142467,0.893773
129,1784639530916045218,378123,142436,0.893794
130,1784639530916424871,379492,144225,0.892554
131,1784639530916805983,379433,143744,0.892888
132,1784639530917187246,380662,144602,0.892293
133,1784639530917569538,378092,143011,0.893396
134,1784639530917949130,377983,142620,0.893667
135,1784639530918328833,375872,142138,0.894001
136,1784639530918706445,374294,142098,0.894029
137,1784639530919082419,374242,139435,0.895880
